p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
ronnierivers_lar_2022_10,lar_2022_10,ronnierivers_lar_2022,lar_2022,ronnierivers,57208,hb,lar,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
malikdavis_dal_2022_10,dal_2022_10,malikdavis_dal_2022,dal_2022,malikdavis,57196,hb,dal,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
najeeharris_pit_2022_10,pit_2022_10,najeeharris_pit_2022,pit_2022,najeeharris,57121,hb,pit,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kennypickett_pit_2022_10,pit_2022_10,kennypickett_pit_2022,pit_2022,kennypickett,60515,qb,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jaylenwarren_pit_2022_10,pit_2022_10,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
danieljones_nyg_2022_10,nyg_2022_10,danieljones_nyg_2022,nyg_2022,danieljones,39395,qb,nyg,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jacobybrissett_cle_2022_10,cle_2022_10,jacobybrissett_cle_2022,cle_2022,jacobybrissett,10725,qb,cle,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dakprescott_dal_2022_10,dal_2022_10,dakprescott_dal_2022,dal_2022,dakprescott,10769,qb,dal,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
nyheimhines_ind_2022_10,ind_2022_10,nyheimhines_ind_2022,ind_2022,nyheimhines,48103,hb,ind,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
chaseedmonds_mia_2022_10,mia_2022_10,chaseedmonds_mia_2022,mia_2022,chaseedmonds,45851,hb,mia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dernestjohnson_cle_2022_10,cle_2022_10,dernestjohnson_cle_2022,cle_2022,dernestjohnson,45734,hb,cle,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
russellwilson_den_2022_10,den_2022_10,russellwilson_den_2022,den_2022,russellwilson,7077,qb,den,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
devinduvernay_bal_2022_10,bal_2022_10,devinduvernay_bal_2022,bal_2022,devinduvernay,40006,wr,bal,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
stevensims_pit_2022_10,pit_2022_10,stevensims_pit_2022,pit_2022,stevensims,48341,wr,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
mattbreida_nyg_2022_10,nyg_2022_10,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
trestanebner_chi_2022_10,chi_2022_10,trestanebner_chi_2022,chi_2022,trestanebner,57159,hb,chi,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rondalemoore_ari_2022_10,ari_2022_10,rondalemoore_ari_2022,ari_2022,rondalemoore,62890,wr,ari,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
velusjonesjr_chi_2022_10,chi_2022_10,velusjonesjr_chi_2022,chi_2022,velusjonesjr,40573,wr,chi,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
gardnerminshew_phi_2022_10,phi_2022_10,gardnerminshew_phi_2022,phi_2022,gardnerminshew,41401,qb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
juliojones_tb_2022_10,tb_2022_10,juliojones_tb_2022,tb_2022,juliojones,6158,wr,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
terrymclaurin_was_2022_10,was_2022_10,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
salvonahmed_mia_2022_10,mia_2022_10,salvonahmed_mia_2022,mia_2022,salvonahmed,57472,hb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tyreekhill_mia_2022_10,mia_2022_10,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
olamidezaccheaus_atl_2022_10,atl_2022_10,olamidezaccheaus_atl_2022,atl_2022,olamidezaccheaus,44920,wr,atl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tombrady_tb_2022_10,tb_2022_10,tombrady_tb_2022,tb_2022,tombrady,698,qb,tb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jimmygaroppolo_sf_2022_10,sf_2022_10,jimmygaroppolo_sf_2022,sf_2022,jimmygaroppolo,8697,qb,sf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ceedeelamb_dal_2022_10,dal_2022_10,ceedeelamb_dal_2022,dal_2022,ceedeelamb,61570,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
alecingold_mia_2022_10,mia_2022_10,alecingold_mia_2022,mia_2022,alecingold,34934,fb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
davanteadams_lv_2022_10,lv_2022_10,davanteadams_lv_2022,lv_2022,davanteadams,8688,wr,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
derekcarr_lv_2022_10,lv_2022_10,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kavontaeturpin_dal_2022_10,dal_2022_10,kavontaeturpin_dal_2022,dal_2022,kavontaeturpin,47658,wr,dal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
djmoore_car_2022_10,car_2022_10,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
zayjones_jax_2022_10,jax_2022_10,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
travisetienne_jax_2022_10,jax_2022_10,travisetienne_jax_2022,jax_2022,travisetienne,57185,hb,jax,1,28,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dameonpierce_hou_2022_10,hou_2022_10,dameonpierce_hou_2022,hou_2022,dameonpierce,83659,hb,hou,1,27,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kennethwalkeriii_sea_2022_10,sea_2022_10,kennethwalkeriii_sea_2022,sea_2022,kennethwalkeriii,97199,hb,sea,1,26,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jamaalwilliams_det_2022_10,det_2022_10,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kenyandrake_bal_2022_10,bal_2022_10,kenyandrake_bal_2022,bal_2022,kenyandrake,10707,hb,bal,1,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
joemixon_cin_2022_10,cin_2022_10,joemixon_cin_2022,cin_2022,joemixon,11803,hb,cin,1,22,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
derrickhenry_ten_2022_10,ten_2022_10,derrickhenry_ten_2022,ten_2022,derrickhenry,10679,hb,ten,1,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
joshjacobs_lv_2022_10,lv_2022_10,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dalvincook_min_2022_10,min_2022_10,dalvincook_min_2022,min_2022,dalvincook,11796,hb,min,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
milessanders_phi_2022_10,phi_2022_10,milessanders_phi_2022,phi_2022,milessanders,40555,hb,phi,1,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
justinfields_chi_2022_10,chi_2022_10,justinfields_chi_2022,chi_2022,justinfields,82118,qb,chi,1,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rhamondrestevenson_ne_2022_10,ne_2022_10,rhamondrestevenson_ne_2022,ne_2022,rhamondrestevenson,98689,hb,ne,1,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
austinekeler_lac_2022_10,lac_2022_10,austinekeler_lac_2022,lac_2022,austinekeler,12164,hb,lac,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
davidmontgomery_chi_2022_10,chi_2022_10,davidmontgomery_chi_2022,chi_2022,davidmontgomery,45719,hb,chi,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jamesrobinson_nyj_2022_10,nyj_2022_10,jamesrobinson_nyj_2022,nyj_2022,jamesrobinson,22425,hb,nyj,1,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
brianrobinsonjr_was_2022_10,was_2022_10,brianrobinsonjr_was_2022,was_2022,brianrobinsonjr,57120,hb,was,1,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
cordarrellepatterson_atl_2022_10,atl_2022_10,cordarrellepatterson_atl_2022,atl_2022,cordarrellepatterson,7810,hb,atl,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
michaelcarter_nyj_2022_10,nyj_2022_10,michaelcarter_nyj_2022,nyj_2022,michaelcarter,57337,hb,nyj,1,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
darrellhenderson_lar_2022_10,lar_2022_10,darrellhenderson_lar_2022,lar_2022,darrellhenderson,41193,hb,lar,1,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
lamarjackson_bal_2022_10,bal_2022_10,lamarjackson_bal_2022,bal_2022,lamarjackson,46416,qb,bal,1,11,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ajdillon_gb_2022_10,gb_2022_10,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
antoniogibson_was_2022_10,was_2022_10,antoniogibson_was_2022,was_2022,antoniogibson,78050,hb,was,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jjtaylor_ne_2022_10,ne_2022_10,jjtaylor_ne_2022,ne_2022,jjtaylor,25512,hb,ne,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tylerallgeier_atl_2022_10,atl_2022_10,tylerallgeier_atl_2022,atl_2022,tylerallgeier,83639,hb,atl,1,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
aaronjones_gb_2022_10,gb_2022_10,aaronjones_gb_2022,gb_2022,aaronjones,11937,hb,gb,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
alvinkamara_no_2022_10,no_2022_10,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenhurts_phi_2022_10,phi_2022_10,jalenhurts_phi_2022,phi_2022,jalenhurts,40291,qb,phi,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
raheemmostert_mia_2022_10,mia_2022_10,raheemmostert_mia_2022,mia_2022,raheemmostert,9783,hb,mia,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
leonardfournette_tb_2022_10,tb_2022_10,leonardfournette_tb_2022,tb_2022,leonardfournette,11759,hb,tb,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jeffwilsonjr_mia_2022_10,mia_2022_10,jeffwilsonjr_mia_2022,mia_2022,jeffwilsonjr,29413,hb,mia,1,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
joshallen_buf_2022_10,buf_2022_10,joshallen_buf_2022,buf_2022,joshallen,46601,qb,buf,1,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
malikwillis_ten_2022_10,ten_2022_10,malikwillis_ten_2022,ten_2022,malikwillis,60341,qb,ten,1,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
rachaadwhite_tb_2022_10,tb_2022_10,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kylermurray_ari_2022_10,ari_2022_10,kylermurray_ari_2022,ari_2022,kylermurray,38334,qb,ari,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
devinsingletary_buf_2022_10,buf_2022_10,devinsingletary_buf_2022,buf_2022,devinsingletary,40485,hb,buf,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dontaforeman_car_2022_10,car_2022_10,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
khalilherbert_chi_2022_10,chi_2022_10,khalilherbert_chi_2022,chi_2022,khalilherbert,41668,hb,chi,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jamesconner_ari_2022_10,ari_2022_10,jamesconner_ari_2022,ari_2022,jamesconner,11860,hb,ari,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
calebhuntley_atl_2022_10,atl_2022_10,calebhuntley_atl_2022,atl_2022,calebhuntley,57156,hb,atl,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
isaiahspiller_lac_2022_10,lac_2022_10,isaiahspiller_lac_2022,lac_2022,isaiahspiller,99146,hb,lac,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
samajeperine_cin_2022_10,cin_2022_10,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
genosmith_sea_2022_10,sea_2022_10,genosmith_sea_2022,sea_2022,genosmith,7820,qb,sea,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
patrickmahomes_kc_2022_10,kc_2022_10,patrickmahomes_kc_2022,kc_2022,patrickmahomes,11765,qb,kc,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
trevorlawrence_jax_2022_10,jax_2022_10,trevorlawrence_jax_2022,jax_2022,trevorlawrence,77632,qb,jax,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tuatagovailoa_mia_2022_10,mia_2022_10,tuatagovailoa_mia_2022,mia_2022,tuatagovailoa,60326,qb,mia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
