team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
den_2022_6,2022,den,6,lac,0.48,0.45,0.52,0.31,11.7,22.6,-10.7,0.47
den_2022_8,2022,den,8,jax,0.69,0.52,0.61,0.41,37.4,97.3,-18.2,0.62
den_2022_1,2022,den,1,sea,0.55,0.48,0.7,0.12,21.9,5.5,50.7,0.5
den_2022_3,2022,den,3,sf,0.54,0.35,0.39,0.27,37.6,49.4,18.2,0.62
den_2022_5,2022,den,5,ind,0.46,0.38,0.4,0.48,30.7,49.3,4.3,0.31
den_2022_7,2022,den,7,nyj,0.44,0.47,0.48,0.46,5.0,13.2,-6.2,0.38
ari_2022_2,2022,ari,2,lv,0.42,0.4,0.36,0.55,3.5,-13.7,33.4,0.56
ari_2022_4,2022,ari,4,car,0.6,0.48,0.55,0.37,20.7,13.0,40.1,0.68
ari_2022_6,2022,ari,6,sea,0.34,0.28,0.32,0.25,16.2,15.6,17.0,0.47
ari_2022_8,2022,ari,8,min,0.41,0.46,0.56,0.16,-11.0,-0.5,-29.5,0.57
ari_2022_1,2022,ari,1,kc,0.24,0.37,0.48,0.13,-32.4,-49.5,5.1,0.6
ari_2022_3,2022,ari,3,lar,0.26,0.45,0.49,0.41,-35.4,-42.4,-24.6,0.43
ari_2022_5,2022,ari,5,phi,0.56,0.58,0.7,0.34,4.0,6.1,2.1,0.48
ari_2022_7,2022,ari,7,no,0.45,0.5,0.6,0.38,-5.7,-20.9,31.1,0.49
ari_2022_9,2022,ari,9,sea,0.34,0.31,0.45,0.21,2.0,6.7,-3.5,0.63
sf_2022_2,2022,sf,2,sea,0.73,0.56,0.8,0.31,39.7,42.1,36.0,0.59
sf_2022_4,2022,sf,4,lar,0.69,0.64,0.75,0.4,25.1,25.2,24.9,0.37
sf_2022_6,2022,sf,6,atl,0.45,0.49,0.61,0.18,-12.9,-69.2,10.4,0.64
sf_2022_8,2022,sf,8,lar,0.78,0.75,0.94,0.48,0.4,-17.1,32.6,0.75
sf_2022_1,2022,sf,1,chi,0.43,0.3,0.31,0.32,24.6,9.2,35.0,0.62
sf_2022_3,2022,sf,3,den,0.56,0.42,0.54,0.19,28.9,25.3,33.3,0.58
sf_2022_5,2022,sf,5,car,0.62,0.66,0.71,0.59,8.6,3.4,18.6,0.31
sf_2022_7,2022,sf,7,kc,0.19,0.45,0.49,0.47,-61.7,-64.5,-56.2,0.63
sea_2022_2,2022,sea,2,sf,0.36,0.4,0.47,0.3,-8.6,-52.0,14.9,0.53
sea_2022_4,2022,sea,4,det,0.66,0.79,0.83,0.83,-15.3,-24.2,-1.8,0.44
sea_2022_6,2022,sea,6,ari,0.54,0.45,0.52,0.38,31.6,34.5,27.3,0.36
sea_2022_8,2022,sea,8,nyg,0.71,0.5,0.57,0.25,31.9,31.3,32.6,0.86
sea_2022_1,2022,sea,1,den,0.52,0.55,0.75,0.08,-17.0,-42.5,36.4,0.77
sea_2022_3,2022,sea,3,atl,0.46,0.58,0.68,0.37,-32.0,-22.3,-40.3,0.71
sea_2022_5,2022,sea,5,no,0.55,0.6,0.74,0.44,-7.8,-3.4,-10.5,0.54
sea_2022_7,2022,sea,7,lac,0.76,0.62,0.72,0.48,23.8,23.4,25.4,0.74
sea_2022_9,2022,sea,9,ari,0.62,0.54,0.58,0.53,12.1,12.9,10.1,0.68
phi_2022_2,2022,phi,2,min,0.76,0.65,0.72,0.61,35.4,41.4,11.3,0.45
phi_2022_4,2022,phi,4,jax,0.76,0.52,0.51,0.49,57.5,72.0,38.4,0.52
phi_2022_6,2022,phi,6,dal,0.63,0.55,0.67,0.38,21.3,43.0,-5.2,0.55
phi_2022_8,2022,phi,8,pit,0.94,0.84,0.84,0.77,24.3,44.4,-27.8,0.63
phi_2022_1,2022,phi,1,det,0.53,0.55,0.57,0.64,-1.4,14.3,-23.0,0.53
phi_2022_3,2022,phi,3,was,0.71,0.61,0.79,0.17,25.6,35.4,1.6,0.52
phi_2022_5,2022,phi,5,ari,0.53,0.57,0.57,0.53,-9.6,-22.4,8.3,0.63
phi_2022_9,2022,phi,9,hou,0.55,0.57,0.69,0.3,-1.9,10.3,-11.2,0.55
cle_2022_2,2022,cle,2,nyj,0.64,0.76,0.87,0.62,-24.9,-42.1,15.2,0.62
cle_2022_4,2022,cle,4,atl,0.47,0.45,0.43,0.45,4.4,47.8,-20.0,0.56
cle_2022_6,2022,cle,6,ne,0.3,0.42,0.48,0.22,-31.0,-65.1,12.6,0.63
cle_2022_8,2022,cle,8,cin,0.84,0.75,0.94,0.65,28.4,37.5,1.1,0.49
cle_2022_1,2022,cle,1,car,0.51,0.5,0.46,0.58,-4.8,-6.7,-0.9,0.7
cle_2022_3,2022,cle,3,pit,0.49,0.6,0.71,0.44,-20.8,-12.2,-30.1,0.53
cle_2022_5,2022,cle,5,lac,0.44,0.63,0.67,0.55,-31.3,-15.9,-51.0,0.41
cle_2022_7,2022,cle,7,bal,0.69,0.59,0.6,0.61,25.9,31.0,23.8,0.53
was_2022_2,2022,was,2,det,0.33,0.42,0.5,0.22,-12.9,-13.7,-11.5,0.42
was_2022_4,2022,was,4,dal,0.49,0.43,0.48,0.4,7.1,-47.2,64.7,0.67
was_2022_6,2022,was,6,chi,0.53,0.4,0.38,0.42,20.4,22.9,17.1,0.72
was_2022_8,2022,was,8,ind,0.46,0.51,0.54,0.43,-12.5,-30.4,4.9,0.6
was_2022_1,2022,was,1,jax,0.5,0.49,0.58,0.21,1.9,14.5,-28.4,0.61
was_2022_3,2022,was,3,phi,0.4,0.34,0.39,0.32,-0.3,-41.3,59.5,0.75
was_2022_5,2022,was,5,ten,0.47,0.43,0.57,0.15,6.4,3.3,8.8,0.61
was_2022_7,2022,was,7,gb,0.41,0.48,0.59,0.27,-19.3,-42.7,38.7,0.62
was_2022_9,2022,was,9,min,0.54,0.41,0.38,0.43,15.9,-3.2,45.1,0.79
ne_2022_2,2022,ne,2,pit,0.61,0.61,0.63,0.72,3.8,12.5,-8.1,0.55
ne_2022_4,2022,ne,4,gb,0.47,0.45,0.4,0.52,-6.9,2.1,-15.7,0.76
ne_2022_6,2022,ne,6,cle,0.7,0.51,0.75,0.29,43.1,44.7,39.5,0.58
ne_2022_8,2022,ne,8,nyj,0.59,0.43,0.48,0.29,15.1,7.7,36.4,0.93
ne_2022_1,2022,ne,1,mia,0.48,0.35,0.34,0.39,22.6,28.0,14.0,0.65
ne_2022_3,2022,ne,3,bal,0.37,0.49,0.43,0.58,-18.1,-5.6,-37.3,0.44
ne_2022_5,2022,ne,5,det,0.64,0.49,0.82,0.17,31.5,46.2,12.8,0.62
ne_2022_7,2022,ne,7,chi,0.25,0.28,0.34,0.22,-9.1,13.9,-21.8,0.56
ne_2022_9,2022,ne,9,ind,0.6,0.31,0.38,0.15,51.6,58.5,38.7,0.74
buf_2022_2,2022,buf,2,ten,0.94,0.64,0.78,0.38,54.3,67.0,44.0,0.84
buf_2022_4,2022,buf,4,bal,0.66,0.52,0.62,0.27,22.2,40.8,2.4,0.73
buf_2022_6,2022,buf,6,kc,0.76,0.65,0.78,0.37,20.6,17.0,30.3,0.67
buf_2022_8,2022,buf,8,gb,0.47,0.49,0.47,0.49,-14.0,-5.7,-21.1,0.74
buf_2022_1,2022,buf,1,lar,0.77,0.57,0.74,0.14,40.7,43.8,34.1,0.67
buf_2022_3,2022,buf,3,mia,0.4,0.48,0.55,0.24,-5.9,-17.8,4.4,0.4
buf_2022_5,2022,buf,5,pit,0.68,0.74,0.79,0.63,-0.8,-14.5,40.6,0.45
buf_2022_9,2022,buf,9,nyj,0.5,0.5,0.42,0.65,1.1,-13.2,12.2,0.58
no_2022_2,2022,no,2,tb,0.4,0.29,0.3,0.37,20.6,12.0,31.5,0.56
no_2022_4,2022,no,4,min,0.62,0.58,0.63,0.57,7.9,-10.7,35.9,0.59
no_2022_6,2022,no,6,cin,0.43,0.56,0.55,0.61,-27.6,-29.0,-22.9,0.56
no_2022_8,2022,no,8,lv,0.7,0.51,0.59,0.43,50.2,50.1,50.5,0.46
no_2022_1,2022,no,1,atl,0.46,0.51,0.47,0.68,-7.1,-1.2,-12.9,0.49
no_2022_3,2022,no,3,car,0.34,0.42,0.59,0.12,2.9,-1.4,6.6,0.18
no_2022_5,2022,no,5,sea,0.49,0.59,0.54,0.65,-16.0,-26.5,-1.0,0.52
no_2022_7,2022,no,7,ari,0.45,0.48,0.58,0.3,-12.5,-13.1,-11.8,0.67
no_2022_9,2022,no,9,bal,0.37,0.35,0.46,0.18,-4.9,5.0,-9.6,0.67
dal_2022_2,2022,dal,2,cin,0.8,0.6,0.67,0.48,40.1,39.7,40.9,0.71
dal_2022_4,2022,dal,4,was,0.6,0.51,0.73,0.22,18.8,33.4,-1.5,0.6
dal_2022_6,2022,dal,6,phi,0.62,0.54,0.52,0.53,14.4,16.0,13.3,0.67
dal_2022_8,2022,dal,8,chi,0.77,0.76,0.73,0.83,1.6,1.7,1.6,0.68
dal_2022_1,2022,dal,1,tb,0.28,0.27,0.33,0.37,-1.2,19.9,-19.0,0.58
dal_2022_3,2022,dal,3,nyg,0.73,0.65,0.7,0.66,12.7,27.3,-17.8,0.73
dal_2022_5,2022,dal,5,lar,0.57,0.46,0.12,0.66,24.0,21.5,31.3,0.59
dal_2022_7,2022,dal,7,det,0.75,0.51,0.64,0.41,43.0,52.6,32.9,0.76
pit_2022_2,2022,pit,2,ne,0.34,0.51,0.59,0.43,-34.7,-36.0,-32.8,0.55
pit_2022_4,2022,pit,4,nyj,0.49,0.42,0.48,0.31,9.7,-5.4,27.6,0.65
pit_2022_6,2022,pit,6,tb,0.6,0.5,0.81,0.03,7.1,-0.6,15.4,0.88
pit_2022_8,2022,pit,8,phi,0.22,0.41,0.44,0.44,-49.0,-52.0,-42.9,0.64
pit_2022_1,2022,pit,1,cin,0.65,0.43,0.52,0.18,41.7,36.9,51.7,0.66
pit_2022_3,2022,pit,3,cle,0.53,0.58,0.57,0.6,-5.3,-29.4,11.6,0.51
pit_2022_5,2022,pit,5,buf,0.15,0.45,0.57,0.07,-48.8,-50.7,-41.6,0.26
pit_2022_7,2022,pit,7,mia,0.4,0.37,0.38,0.36,2.5,1.2,4.3,0.6
hou_2022_2,2022,hou,2,den,0.33,0.41,0.46,0.36,-13.0,-3.2,-26.2,0.44
hou_2022_4,2022,hou,4,lac,0.37,0.48,0.49,0.61,-25.3,-46.2,9.0,0.59
hou_2022_8,2022,hou,8,ten,0.3,0.26,0.28,0.27,2.0,84.8,-26.9,0.63
hou_2022_1,2022,hou,1,ind,0.45,0.47,0.59,0.25,-15.1,-13.6,-17.1,0.76
hou_2022_3,2022,hou,3,chi,0.37,0.3,0.35,0.16,-1.5,30.1,-20.1,0.85
hou_2022_5,2022,hou,5,jax,0.5,0.44,0.51,0.39,7.9,5.4,12.1,0.67
hou_2022_7,2022,hou,7,lv,0.22,0.47,0.51,0.41,-53.9,-51.7,-56.2,0.54
hou_2022_9,2022,hou,9,phi,0.53,0.53,0.59,0.46,0.1,-15.8,18.0,0.58
bal_2022_2,2022,bal,2,mia,0.64,0.65,1.0,0.19,-23.0,-32.1,-3.6,1.0
bal_2022_4,2022,bal,4,buf,0.59,0.52,0.52,0.57,11.5,4.3,26.0,0.64
bal_2022_6,2022,bal,6,nyg,0.45,0.48,0.44,0.84,0.6,-17.9,18.8,0.43
bal_2022_8,2022,bal,8,tb,0.69,0.77,0.75,0.78,-19.6,-22.1,-13.3,0.66
bal_2022_1,2022,bal,1,nyj,0.75,0.66,0.83,0.16,22.3,22.0,23.4,0.6
bal_2022_3,2022,bal,3,ne,0.78,0.75,0.76,0.78,-0.8,18.1,-26.2,0.79
bal_2022_5,2022,bal,5,cin,0.58,0.52,0.51,0.58,4.4,19.3,-19.3,0.72
bal_2022_7,2022,bal,7,cle,0.47,0.41,0.46,0.29,-4.0,-1.1,-7.9,0.87
bal_2022_9,2022,bal,9,no,0.74,0.62,0.61,0.63,23.1,14.4,41.9,0.66
kc_2022_2,2022,kc,2,lac,0.56,0.54,0.63,0.32,-3.7,-9.0,5.8,0.72
kc_2022_4,2022,kc,4,tb,0.55,0.65,0.65,0.62,-35.0,-42.1,9.8,0.81
kc_2022_6,2022,kc,6,buf,0.5,0.58,0.67,0.3,-24.0,-42.5,5.1,0.69
kc_2022_1,2022,kc,1,ari,0.62,0.68,0.8,0.24,-5.9,-17.2,19.2,0.52
kc_2022_3,2022,kc,3,ind,0.39,0.44,0.55,0.18,11.4,7.1,17.5,0.17
kc_2022_5,2022,kc,5,lv,0.5,0.56,0.64,0.34,-14.8,-9.9,-20.5,0.63
kc_2022_7,2022,kc,7,sf,1.0,1.0,0.97,1.0,7.7,14.9,-8.0,0.58
kc_2022_9,2022,kc,9,ten,0.58,0.53,0.63,0.1,4.8,37.9,-11.5,0.7
lv_2022_2,2022,lv,2,ari,0.48,0.47,0.56,0.29,-2.5,8.1,-20.6,0.62
lv_2022_4,2022,lv,4,den,0.56,0.62,0.68,0.54,-4.8,-28.5,27.8,0.44
lv_2022_8,2022,lv,8,no,0.12,0.22,0.28,0.17,-25.8,-51.7,0.4,0.56
lv_2022_1,2022,lv,1,lac,0.28,0.3,0.34,0.31,-13.3,-42.2,18.4,0.65
lv_2022_3,2022,lv,3,ten,0.36,0.49,0.62,0.38,-29.4,-64.9,1.9,0.58
lv_2022_5,2022,lv,5,kc,0.56,0.57,0.54,0.63,-8.0,-17.6,12.4,0.72
lv_2022_7,2022,lv,7,hou,0.62,0.71,0.74,0.71,-17.7,-27.3,-3.8,0.59
lv_2022_9,2022,lv,9,jax,0.4,0.53,0.6,0.34,-29.5,-70.8,3.7,0.57
min_2022_2,2022,min,2,phi,0.36,0.43,0.48,0.36,-20.5,-17.2,-23.9,0.63
min_2022_4,2022,min,4,no,0.43,0.44,0.6,0.22,-18.5,-31.7,-6.5,0.84
min_2022_6,2022,min,6,mia,0.57,0.43,0.43,0.52,23.8,24.7,21.8,0.69
min_2022_8,2022,min,8,ari,0.5,0.58,0.52,0.71,-9.6,-19.1,15.2,0.44
min_2022_1,2022,min,1,gb,0.64,0.62,0.72,0.44,-0.0,10.1,-19.7,0.67
min_2022_3,2022,min,3,det,0.55,0.59,0.58,0.57,1.2,-3.8,8.0,0.42
min_2022_5,2022,min,5,chi,0.4,0.55,0.59,0.52,-10.0,-54.9,61.1,0.18
min_2022_9,2022,min,9,was,0.45,0.43,0.51,0.26,9.1,24.2,-8.3,0.5
cin_2022_2,2022,cin,2,dal,0.42,0.41,0.54,0.2,-6.1,-20.1,8.9,0.7
cin_2022_4,2022,cin,4,mia,0.68,0.55,0.67,0.36,20.6,10.4,35.2,0.72
cin_2022_6,2022,cin,6,no,0.67,0.71,0.72,0.62,-8.2,-4.0,-12.8,0.62
cin_2022_8,2022,cin,8,cle,0.16,0.32,0.32,0.41,-25.3,-61.0,-9.2,0.36
cin_2022_1,2022,cin,1,pit,0.38,0.31,0.39,0.17,19.2,12.0,34.0,0.47
cin_2022_3,2022,cin,3,nyj,0.71,0.59,0.77,0.31,29.3,35.9,13.7,0.55
cin_2022_5,2022,cin,5,bal,0.57,0.54,0.51,0.57,8.5,34.2,-18.3,0.56
cin_2022_7,2022,cin,7,atl,0.78,0.75,0.89,0.5,17.5,0.2,29.3,0.48
cin_2022_9,2022,cin,9,car,0.7,0.74,0.7,0.84,6.8,4.7,9.8,0.35
nyg_2022_2,2022,nyg,2,car,0.41,0.37,0.47,0.13,-3.4,13.3,-29.4,0.76
nyg_2022_4,2022,nyg,4,chi,0.62,0.58,0.7,0.43,20.1,7.5,36.5,0.41
nyg_2022_6,2022,nyg,6,bal,0.58,0.54,0.68,0.33,1.0,29.2,-42.8,0.71
nyg_2022_8,2022,nyg,8,sea,0.4,0.33,0.41,0.27,12.5,5.0,28.2,0.6
nyg_2022_1,2022,nyg,1,ten,0.43,0.53,0.44,0.69,-21.8,-65.7,39.9,0.59
nyg_2022_3,2022,nyg,3,dal,0.38,0.54,0.55,0.62,-30.7,-38.4,-22.6,0.49
nyg_2022_5,2022,nyg,5,gb,0.6,0.65,0.78,0.53,-15.0,-19.6,-5.4,0.68
nyg_2022_7,2022,nyg,7,jax,0.54,0.65,0.66,0.59,-20.7,-27.3,-12.0,0.54
chi_2022_2,2022,chi,2,gb,0.17,0.33,0.06,0.52,-43.0,-67.2,-26.6,0.68
chi_2022_4,2022,chi,4,nyg,0.36,0.35,0.44,0.18,-14.0,-43.8,2.8,0.83
chi_2022_6,2022,chi,6,was,0.34,0.37,0.33,0.45,0.7,9.3,-7.3,0.44
chi_2022_8,2022,chi,8,dal,0.36,0.55,0.61,0.5,-47.8,-52.1,-43.2,0.68
chi_2022_1,2022,chi,1,sf,0.51,0.43,0.47,0.31,24.2,48.6,1.8,0.44
chi_2022_3,2022,chi,3,hou,0.51,0.4,0.32,0.45,23.1,14.2,32.8,0.6
chi_2022_5,2022,chi,5,min,0.43,0.46,0.7,0.01,-18.6,-25.0,-9.5,0.75
chi_2022_7,2022,chi,7,ne,0.68,0.56,0.54,0.56,15.5,18.6,9.3,0.8
chi_2022_9,2022,chi,9,mia,0.33,0.66,0.74,0.51,-53.0,-88.8,9.1,0.25
lac_2022_2,2022,lac,2,kc,0.54,0.5,0.58,0.26,8.0,8.7,6.9,0.59
lac_2022_4,2022,lac,4,hou,0.53,0.58,0.75,0.19,-8.1,2.2,-34.5,0.52
lac_2022_6,2022,lac,6,den,0.63,0.54,0.62,0.36,6.6,3.6,11.1,0.84
lac_2022_1,2022,lac,1,lv,0.66,0.48,0.65,0.22,42.2,49.4,21.6,0.53
lac_2022_3,2022,lac,3,jax,0.29,0.34,0.46,0.0,-12.0,-47.7,21.8,0.55
lac_2022_5,2022,lac,5,cle,0.53,0.6,0.63,0.66,-13.9,-18.3,-9.5,0.58
lac_2022_7,2022,lac,7,sea,0.34,0.43,0.48,0.24,-25.1,-17.1,-33.0,0.65
lac_2022_9,2022,lac,9,atl,0.39,0.37,0.46,0.18,-0.4,31.1,-22.8,0.62
gb_2022_2,2022,gb,2,chi,0.7,0.64,0.77,0.53,13.4,105.7,-30.5,0.63
gb_2022_4,2022,gb,4,ne,0.57,0.63,0.64,0.57,-3.9,22.9,-20.4,0.48
gb_2022_6,2022,gb,6,nyj,0.25,0.4,0.52,0.15,-2.6,22.6,-18.0,0.0
gb_2022_8,2022,gb,8,buf,0.67,0.67,0.66,0.7,9.6,30.8,-14.6,0.45
gb_2022_1,2022,gb,1,min,0.41,0.51,0.46,0.64,-22.4,-35.6,-5.4,0.58
gb_2022_3,2022,gb,3,tb,0.51,0.49,0.59,0.21,3.0,2.5,4.7,0.61
gb_2022_5,2022,gb,5,nyg,0.47,0.56,0.6,0.46,-27.4,-43.4,-10.9,0.74
gb_2022_7,2022,gb,7,was,0.57,0.61,0.68,0.34,-5.3,-8.6,-2.2,0.52
gb_2022_9,2022,gb,9,det,0.35,0.25,0.29,0.17,19.3,16.0,22.0,0.57
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.0,0.17,-10.0,-70.5,36.4,0.62
ind_2022_4,2022,ind,4,ten,0.29,0.4,0.57,0.06,-16.3,-29.9,-1.2,0.41
ind_2022_6,2022,ind,6,jax,0.55,0.6,0.66,0.32,-11.3,-5.0,-15.5,0.59
ind_2022_8,2022,ind,8,was,0.47,0.48,0.53,0.39,-6.4,-14.0,3.7,0.68
ind_2022_1,2022,ind,1,hou,0.37,0.41,0.5,0.23,-1.2,-25.4,36.7,0.39
ind_2022_3,2022,ind,3,kc,0.59,0.36,0.43,0.17,29.9,18.4,50.2,0.94
ind_2022_5,2022,ind,5,den,0.37,0.29,0.35,0.27,11.4,19.4,-1.8,0.64
ind_2022_7,2022,ind,7,ten,0.41,0.38,0.38,0.5,10.0,-2.2,17.4,0.48
ind_2022_9,2022,ind,9,ne,0.27,0.18,0.25,0.01,37.5,28.1,49.0,0.17
mia_2022_2,2022,mia,2,bal,0.53,0.76,0.84,0.43,-27.3,-100.8,40.9,0.22
mia_2022_4,2022,mia,4,cin,0.44,0.51,0.69,0.23,-8.2,-43.7,30.0,0.44
mia_2022_6,2022,mia,6,min,0.47,0.49,0.59,0.24,7.2,7.8,5.9,0.36
mia_2022_8,2022,mia,8,det,0.63,0.73,0.8,0.48,-24.0,-29.1,-14.9,0.67
mia_2022_1,2022,mia,1,ne,0.62,0.54,0.66,0.29,15.8,15.0,16.9,0.65
mia_2022_3,2022,mia,3,buf,0.7,0.69,0.9,0.47,2.3,-4.1,21.9,0.6
mia_2022_5,2022,mia,5,nyj,0.34,0.51,0.49,0.61,-33.5,-43.3,-25.5,0.49
mia_2022_7,2022,mia,7,pit,0.58,0.54,0.66,0.42,12.6,12.2,13.4,0.55
mia_2022_9,2022,mia,9,chi,0.57,0.78,0.99,0.19,-34.6,-74.1,2.0,0.46
nyj_2022_2,2022,nyj,2,cle,0.52,0.6,0.7,0.31,-27.1,-48.9,-5.9,0.78
nyj_2022_4,2022,nyj,4,pit,0.56,0.44,0.53,0.36,15.7,27.4,2.8,0.75
nyj_2022_6,2022,nyj,6,gb,0.54,0.47,0.46,0.49,22.4,15.7,36.7,0.47
nyj_2022_8,2022,nyj,8,ne,0.53,0.5,0.61,0.15,20.5,14.5,28.9,0.31
nyj_2022_1,2022,nyj,1,bal,0.4,0.42,0.46,0.27,4.0,-28.9,58.6,0.44
nyj_2022_3,2022,nyj,3,cin,0.43,0.39,0.4,0.39,-1.5,-26.2,31.0,0.74
nyj_2022_5,2022,nyj,5,mia,0.73,0.64,0.63,0.71,10.6,44.2,-26.9,0.79
nyj_2022_7,2022,nyj,7,den,0.59,0.52,0.62,0.42,10.9,19.1,-0.4,0.68
nyj_2022_9,2022,nyj,9,buf,0.69,0.54,0.64,0.41,30.3,63.1,-18.9,0.65
det_2022_2,2022,det,2,was,0.69,0.62,0.62,0.66,3.9,-4.7,21.9,0.82
det_2022_4,2022,det,4,sea,0.35,0.61,0.69,0.51,-54.0,-57.1,-50.4,0.55
det_2022_8,2022,det,8,mia,0.46,0.58,0.61,0.65,-27.0,-39.3,-5.7,0.58
det_2022_1,2022,det,1,phi,0.59,0.62,0.64,0.63,-5.3,2.3,-16.7,0.59
det_2022_3,2022,det,3,min,0.44,0.56,0.61,0.43,-18.9,-18.1,-20.3,0.44
det_2022_5,2022,det,5,ne,0.23,0.38,0.38,0.37,-40.3,-99.7,-0.3,0.65
det_2022_7,2022,det,7,dal,0.35,0.37,0.43,0.25,-0.5,-19.2,14.6,0.47
det_2022_9,2022,det,9,gb,0.59,0.41,0.54,0.26,40.2,40.9,38.8,0.56
ten_2022_2,2022,ten,2,buf,0.19,0.29,0.27,0.22,-16.2,-35.7,27.2,0.44
ten_2022_4,2022,ten,4,ind,0.63,0.6,0.65,0.59,2.3,-30.8,58.1,0.68
ten_2022_8,2022,ten,8,hou,0.56,0.4,0.11,0.61,42.3,43.3,40.7,0.43
ten_2022_1,2022,ten,1,nyg,0.51,0.5,0.78,0.06,7.0,28.2,-11.8,0.5
ten_2022_3,2022,ten,3,lv,0.61,0.61,0.67,0.5,-6.2,-24.0,39.2,0.71
ten_2022_5,2022,ten,5,was,0.45,0.46,0.46,0.56,-10.7,-23.2,24.4,0.7
ten_2022_7,2022,ten,7,ind,0.51,0.47,0.49,0.42,7.6,14.2,-8.9,0.62
ten_2022_9,2022,ten,9,kc,0.56,0.45,0.24,0.59,18.2,6.3,66.1,0.67
jax_2022_2,2022,jax,2,ind,0.92,0.66,0.94,0.28,60.1,82.4,18.0,0.58
jax_2022_4,2022,jax,4,phi,0.34,0.28,0.39,0.03,5.5,23.2,-4.5,0.66
jax_2022_6,2022,jax,6,ind,0.41,0.6,0.57,0.63,-41.6,-57.1,5.2,0.6
jax_2022_8,2022,jax,8,den,0.37,0.41,0.29,0.56,-18.2,-28.9,-8.1,0.73
jax_2022_1,2022,jax,1,was,0.45,0.5,0.48,0.77,-5.6,-24.5,25.7,0.49
jax_2022_3,2022,jax,3,lac,0.65,0.6,0.85,0.24,10.3,-3.8,52.5,0.62
jax_2022_5,2022,jax,5,hou,0.44,0.46,0.53,0.29,-6.7,-21.3,2.4,0.63
jax_2022_7,2022,jax,7,nyg,0.51,0.61,0.67,0.56,-23.3,-32.6,-14.8,0.6
jax_2022_9,2022,jax,9,lv,0.59,0.63,0.8,0.4,-6.2,-27.9,29.0,0.56
atl_2022_2,2022,atl,2,lar,0.33,0.46,0.6,0.22,-24.5,-24.4,-24.6,0.49
atl_2022_4,2022,atl,4,cle,0.59,0.51,0.31,0.62,12.6,20.9,5.0,0.69
