p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
mikehilton_cin_2022_10,cin_2022_10,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,21,21.0,21.0,0,0,0,0,0,0,0,0,0,10,2022,10
darnayholmes_nyg_2022_10,nyg_2022_10,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,12,12.0,12.0,0,0,0,0,0,0,0,0,0,10,2022,10
julianlove_nyg_2022_10,nyg_2022_10,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,10,2022,10
adrianphillips_ne_2022_10,ne_2022_10,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,9,9.0,9.0,0,0,0,0,0,0,0,0,0,10,2022,10
genostone_bal_2022_10,bal_2022_10,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,10,2022,10
nickmccloud_nyg_2022_10,nyg_2022_10,nickmccloud_nyg_2022,nyg_2022,nickmccloud,49535,cb,nyg,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,10,2022,10
rasuldouglas_gb_2022_10,gb_2022_10,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,24,8.0,4.8,0,0,0,0,0,0,0,0,0,10,2022,10
jimmieward_sf_2022_10,sf_2022_10,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,31,7.8,7.8,0,0,0,0,0,0,0,0,0,10,2022,10
lavontedavid_tb_2022_10,tb_2022_10,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,13,6.5,6.5,0,0,0,0,0,0,0,0,0,10,2022,10
daronbland_dal_2022_10,dal_2022_10,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,18,6.0,4.5,0,0,0,0,0,0,0,0,0,10,2022,10
roquansmith_chi_2022_10,chi_2022_10,roquansmith_chi_2022,chi_2022,roquansmith,50892,lb,chi,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
jevonholland_mia_2022_10,mia_2022_10,jevonholland_mia_2022,mia_2022,jevonholland,83873,s,mia,1,16,5.3,5.3,0,0,0,0,0,0,0,0,0,10,2022,10
fredwarner_sf_2022_10,sf_2022_10,fredwarner_sf_2022,sf_2022,fredwarner,51222,lb,sf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
deedelaney_tb_2022_10,tb_2022_10,deedelaney_tb_2022,tb_2022,deedelaney,31078,s,tb,1,15,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
talanoahufanga_sf_2022_10,sf_2022_10,talanoahufanga_sf_2022,sf_2022,talanoahufanga,83903,s,sf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
isaiahsimmons_ari_2022_10,ari_2022_10,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,lb,ari,1,14,4.7,4.7,0,0,0,0,0,0,0,0,0,10,2022,10
jujuhughes_det_2022_10,det_2022_10,jujuhughes_det_2022,det_2022,jujuhughes,49545,s,det,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,10,2022,10
zairefranklin_ind_2022_10,ind_2022_10,zairefranklin_ind_2022,ind_2022,zairefranklin,49834,lb,ind,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,10,2022,10
tashaungipsonsr_sf_2022_10,sf_2022_10,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
adoreejackson_nyg_2022_10,nyg_2022_10,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,8,4.0,2.7,0,0,0,0,0,0,0,0,0,10,2022,10
erickendricks_min_2022_10,min_2022_10,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
treflowers_cin_2022_10,cin_2022_10,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
ajparker_det_2022_10,det_2022_10,ajparker_det_2022,det_2022,ajparker,55983,cb,det,1,11,3.7,2.2,0,0,0,0,0,0,0,0,0,10,2022,10
terrelledmunds_pit_2022_10,pit_2022_10,terrelledmunds_pit_2022,pit_2022,terrelledmunds,51334,s,pit,1,10,3.3,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
noahigbinoghene_mia_2022_10,mia_2022_10,noahigbinoghene_mia_2022,mia_2022,noahigbinoghene,61155,cb,mia,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
jamindavis_was_2022_10,was_2022_10,jamindavis_was_2022,was_2022,jamindavis,57905,lb,was,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
bobbyokereke_ind_2022_10,ind_2022_10,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
rashaanevans_atl_2022_10,atl_2022_10,rashaanevans_atl_2022,atl_2022,rashaanevans,50213,lb,atl,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
shaqthompson_car_2022_10,car_2022_10,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
frankieluvu_car_2022_10,car_2022_10,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
rayshawnjenkins_jax_2022_10,jax_2022_10,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
foyesadeoluokun_jax_2022_10,jax_2022_10,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
malikharrison_bal_2022_10,bal_2022_10,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
joshuahbledsoe_ne_2022_10,ne_2022_10,joshuahbledsoe_ne_2022,ne_2022,joshuahbledsoe,60691,s,ne,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
ernestjones_lar_2022_10,lar_2022_10,ernestjones_lar_2022,lar_2022,ernestjones,81399,lb,lar,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
blakemartinez_lv_2022_10,lv_2022_10,blakemartinez_lv_2022,lv_2022,blakemartinez,10765,lb,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
mylesjack_pit_2022_10,pit_2022_10,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,10,2022,10
joseyjewell_den_2022_10,den_2022_10,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
lukegifford_dal_2022_10,dal_2022_10,lukegifford_dal_2022,dal_2022,lukegifford,50675,lb,dal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
kelvinjoseph_dal_2022_10,dal_2022_10,kelvinjoseph_dal_2022,dal_2022,kelvinjoseph,83051,cb,dal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
devinwhite_tb_2022_10,tb_2022_10,devinwhite_tb_2022,tb_2022,devinwhite,43089,lb,tb,1,6,,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
kyledugger_ne_2022_10,ne_2022_10,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,12,,12.0,0,0,0,0,0,0,0,0,0,10,2022,10
derwinjames_lac_2022_10,lac_2022_10,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,6,,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
deandrehoustoncarson_chi_2022_10,chi_2022_10,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,1,,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
jerryjacobs_det_2022_10,det_2022_10,jerryjacobs_det_2022,det_2022,jerryjacobs,83025,cb,det,1,1,,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
devinmccourty_ne_2022_10,ne_2022_10,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,5,,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
deshonelliott_det_2022_10,det_2022_10,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,10,,10.0,0,0,0,0,0,0,0,0,0,10,2022,10
dariouswilliams_jax_2022_10,jax_2022_10,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,33,,33.0,0,0,0,0,0,0,0,0,0,10,2022,10
darnellsavage_gb_2022_10,gb_2022_10,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,5,,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
jessiebatesiii_cin_2022_10,cin_2022_10,jessiebatesiii_cin_2022,cin_2022,jessiebatesiii,49162,s,cin,1,3,,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
ryanneal_sea_2022_10,sea_2022_10,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,9,,9.0,0,0,0,0,0,0,0,0,0,10,2022,10
byronmurphyjr_ari_2022_10,ari_2022_10,byronmurphyjr_ari_2022,ari_2022,byronmurphyjr,44027,cb,ari,1,11,,11.0,0,0,0,0,0,0,0,0,0,10,2022,10
mylesbryant_ne_2022_10,ne_2022_10,mylesbryant_ne_2022,ne_2022,mylesbryant,43336,cb,ne,1,29,29.0,14.5,0,0,0,0,0,0,0,0,0,10,2022,10
kevinbyard_ten_2022_10,ten_2022_10,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,24,24.0,12.0,0,0,0,0,0,0,0,0,0,10,2022,10
kaderkohou_mia_2022_10,mia_2022_10,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,22,22.0,7.3,0,0,0,0,0,0,0,0,0,10,2022,10
chandonsullivan_min_2022_10,min_2022_10,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,22,22.0,11.0,0,0,0,0,0,0,0,0,0,10,2022,10
troyhill_lar_2022_10,lar_2022_10,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,51,17.0,7.3,0,0,0,0,0,0,0,0,0,10,2022,10
richiegrant_atl_2022_10,atl_2022_10,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,17,17.0,5.7,0,0,0,0,0,0,0,0,0,10,2022,10
jalenramsey_lar_2022_10,lar_2022_10,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,17,17.0,17.0,0,0,0,0,0,0,0,0,0,10,2022,10
michaelcarterii_nyj_2022_10,nyj_2022_10,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,31,15.5,7.8,0,0,0,0,0,0,0,0,0,10,2022,10
rogermccreary_ten_2022_10,ten_2022_10,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,29,14.5,9.7,0,0,0,0,0,0,0,0,0,10,2022,10
amikrobertson_lv_2022_10,lv_2022_10,amikrobertson_lv_2022,lv_2022,amikrobertson,55619,cb,lv,1,13,13.0,6.5,0,0,0,0,0,0,0,0,0,10,2022,10
jalendavis_cin_2022_10,cin_2022_10,jalendavis_cin_2022,cin_2022,jalendavis,50431,cb,cin,1,24,12.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
willharris_det_2022_10,det_2022_10,willharris_det_2022,det_2022,willharris,51336,cb,det,1,36,12.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
andrewadams_ten_2022_10,ten_2022_10,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,11,11.0,11.0,0,0,0,0,0,0,0,0,0,10,2022,10
deealford_atl_2022_10,atl_2022_10,deealford_atl_2022,atl_2022,deealford,110542,cb,atl,1,11,11.0,11.0,0,0,0,0,0,0,0,0,0,10,2022,10
ljariussneed_kc_2022_10,kc_2022_10,ljariussneed_kc_2022,kc_2022,ljariussneed,40588,cb,kc,1,10,10.0,10.0,0,0,0,0,0,0,0,0,0,10,2022,10
taronjohnson_buf_2022_10,buf_2022_10,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,19,9.5,6.3,0,0,0,0,0,0,0,0,0,10,2022,10
seanmurphybunting_tb_2022_10,tb_2022_10,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,27,9.0,5.4,0,0,0,0,0,0,0,0,0,10,2022,10
dannyjohnson_was_2022_10,was_2022_10,dannyjohnson_was_2022,was_2022,dannyjohnson,49379,cb,was,1,26,8.7,5.2,0,0,0,0,0,0,0,0,0,10,2022,10
chrisharrisjr_no_2022_10,no_2022_10,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,17,8.5,8.5,0,0,0,0,0,0,0,0,0,10,2022,10
taylorrapp_lar_2022_10,lar_2022_10,taylorrapp_lar_2022,lar_2022,taylorrapp,51172,s,lar,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,10,2022,10
chaunceygardnerjohnson_phi_2022_10,phi_2022_10,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,10,2022,10
kennymooreii_ind_2022_10,ind_2022_10,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,30,7.5,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
joshuakalu_ten_2022_10,ten_2022_10,joshuakalu_ten_2022,ten_2022,joshuakalu,51203,s,ten,1,37,7.4,6.2,0,0,0,0,0,0,0,0,0,10,2022,10
jaquanjohnson_buf_2022_10,buf_2022_10,jaquanjohnson_buf_2022,buf_2022,jaquanjohnson,51433,s,buf,1,7,7.0,3.5,0,0,0,0,0,0,0,0,0,10,2022,10
kylergordon_chi_2022_10,chi_2022_10,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,14,7.0,4.7,0,0,0,0,0,0,0,0,0,10,2022,10
kylehamilton_bal_2022_10,bal_2022_10,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,14,7.0,4.7,0,0,0,0,0,0,0,0,0,10,2022,10
christianharris_hou_2022_10,hou_2022_10,christianharris_hou_2022,hou_2022,christianharris,98996,lb,hou,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
avontemaddox_phi_2022_10,phi_2022_10,avontemaddox_phi_2022,phi_2022,avontemaddox,50543,cb,phi,1,12,6.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
keiseannixon_gb_2022_10,gb_2022_10,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,12,6.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
damarionwilliams_bal_2022_10,bal_2022_10,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenthompson_ari_2022_10,ari_2022_10,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
mykalwalker_atl_2022_10,atl_2022_10,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
bobbymccain_was_2022_10,was_2022_10,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,12,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
jalenpitre_hou_2022_10,hou_2022_10,jalenpitre_hou_2022,hou_2022,jalenpitre,57737,s,hou,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
quincywilliams_nyj_2022_10,nyj_2022_10,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,10,2022,10
ericrowe_mia_2022_10,mia_2022_10,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,17,5.7,4.3,0,0,0,0,0,0,0,0,0,10,2022,10
myleshartsfield_car_2022_10,car_2022_10,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,16,5.3,5.3,0,0,0,0,0,0,0,0,0,10,2022,10
nasiradderley_lac_2022_10,lac_2022_10,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
damarhamlin_buf_2022_10,buf_2022_10,damarhamlin_buf_2022,buf_2022,damarhamlin,43291,s,buf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
juanthornhill_kc_2022_10,kc_2022_10,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
druetranquill_lac_2022_10,lac_2022_10,druetranquill_lac_2022,lac_2022,druetranquill,51276,lb,lac,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,10,2022,10
kamrencurl_was_2022_10,was_2022_10,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,10,2022,10
trevonmoehrig_lv_2022_10,lv_2022_10,trevonmoehrig_lv_2022,lv_2022,trevonmoehrig,77847,s,lv,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
tyrannmathieu_no_2022_10,no_2022_10,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
joethomas_chi_2022_10,chi_2022_10,joethomas_chi_2022,chi_2022,joethomas,9272,lb,chi,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
xavienhoward_mia_2022_10,mia_2022_10,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
marlonhumphrey_bal_2022_10,bal_2022_10,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
jabrillpeppers_ne_2022_10,ne_2022_10,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
dylancole_ten_2022_10,ten_2022_10,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
jameldean_tb_2022_10,tb_2022_10,jameldean_tb_2022,tb_2022,jameldean,34918,cb,tb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
nickscott_lar_2022_10,lar_2022_10,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,10,2022,10
harrisonsmith_min_2022_10,min_2022_10,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,7,3.5,2.3,0,0,0,0,0,0,0,0,0,10,2022,10
adrianamos_gb_2022_10,gb_2022_10,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,10,2022,10
cobybryant_sea_2022_10,sea_2022_10,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,32,3.2,2.7,0,0,0,0,0,0,0,0,0,10,2022,10
codybarton_sea_2022_10,sea_2022_10,codybarton_sea_2022,sea_2022,codybarton,50727,lb,sea,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
carltondavis_tb_2022_10,tb_2022_10,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,6,3.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
elijahcampbell_mia_2022_10,mia_2022_10,elijahcampbell_mia_2022,mia_2022,elijahcampbell,49190,s,mia,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,10,2022,10
davidlong_ten_2022_10,ten_2022_10,davidlong_ten_2022,ten_2022,davidlong,29367,lb,ten,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
zavencollins_ari_2022_10,ari_2022_10,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
buddabaker_ari_2022_10,ari_2022_10,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,10,2022,10
keanuneal_tb_2022_10,tb_2022_10,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
jaquanbrisker_chi_2022_10,chi_2022_10,jaquanbrisker_chi_2022,chi_2022,jaquanbrisker,101665,s,chi,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,10,2022,10
isaiaholiver_atl_2022_10,atl_2022_10,isaiaholiver_atl_2022,atl_2022,isaiaholiver,50393,cb,atl,1,13,2.2,1.9,0,0,0,0,0,0,0,0,0,10,2022,10
jacksanborn_chi_2022_10,chi_2022_10,jacksanborn_chi_2022,chi_2022,jacksanborn,82566,lb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
benjaminstjuste_was_2022_10,was_2022_10,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
jaylonjohnson_chi_2022_10,chi_2022_10,jaylonjohnson_chi_2022,chi_2022,jaylonjohnson,56259,cb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
lamarcusjoyner_nyj_2022_10,nyj_2022_10,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
willparks_nyj_2022_10,nyj_2022_10,willparks_nyj_2022,nyj_2022,willparks,10853,s,nyj,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
cornellarmstrong_atl_2022_10,atl_2022_10,cornellarmstrong_atl_2022,atl_2022,cornellarmstrong,50351,cb,atl,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
denzelperryman_lv_2022_10,lv_2022_10,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,10,2022,10
johnathanabram_lv_2022_10,lv_2022_10,johnathanabram_lv_2022,lv_2022,johnathanabram,34646,s,lv,1,7,1.8,1.8,0,0,0,0,0,0,0,0,0,10,2022,10
jeffreyokudah_det_2022_10,det_2022_10,jeffreyokudah_det_2022,det_2022,jeffreyokudah,55674,cb,det,1,4,1.3,1.3,0,0,0,0,0,0,0,0,0,10,2022,10
mackwilson_ne_2022_10,ne_2022_10,mackwilson_ne_2022,ne_2022,mackwilson,43190,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
anthonyaverett_lv_2022_10,lv_2022_10,anthonyaverett_lv_2022,lv_2022,anthonyaverett,50365,cb,lv,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
pjwilliams_no_2022_10,no_2022_10,pjwilliams_no_2022,no_2022,pjwilliams,9511,s,no,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
siranneal_buf_2022_10,buf_2022_10,siranneal_buf_2022,buf_2022,siranneal,27130,cb,buf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
antoniohamilton_ari_2022_10,ari_2022_10,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,10,2022,10
