p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
gabejackson_sea_2022_10,sea_2022_10,gabejackson_sea_2022,sea_2022,gabejackson,8716,g,sea,1,0,29,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
philhaynes_sea_2022_10,sea_2022_10,philhaynes_sea_2022,sea_2022,philhaynes,29244,g,sea,1,0,29,59.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
stormnorton_lac_2022_10,lac_2022_10,stormnorton_lac_2022,lac_2022,stormnorton,12188,t,lac,1,0,27,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
colekmet_chi_2022_10,chi_2022_10,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,0,6,78.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
parkerhesse_atl_2022_10,atl_2022_10,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
durhamsmythe_mia_2022_10,mia_2022_10,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,0,17,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
colestrange_ne_2022_10,ne_2022_10,colestrange_ne_2022,ne_2022,colestrange,22976,g,ne,1,0,19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
mattpryor_ind_2022_10,ind_2022_10,mattpryor_ind_2022,ind_2022,mattpryor,46647,t,ind,1,0,14,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
marcedeslewis_gb_2022_10,gb_2022_10,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,0,12,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
thayermunford_lv_2022_10,lv_2022_10,thayermunford_lv_2022,lv_2022,thayermunford,59994,t,lv,1,0,23,47.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
johnbates_was_2022_10,was_2022_10,johnbates_was_2022,was_2022,johnbates,42275,te,was,1,0,32,75.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tylerhigbee_lar_2022_10,lar_2022_10,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,0,26,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tjhockenson_min_2022_10,min_2022_10,tjhockenson_min_2022,min_2022,tjhockenson,40912,te,min,1,0,18,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
chrismanhertz_jax_2022_10,jax_2022_10,chrismanhertz_jax_2022,jax_2022,chrismanhertz,10211,te,jax,1,0,15,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
colbygossett_atl_2022_10,atl_2022_10,colbygossett_atl_2022,atl_2022,colbygossett,46673,g,atl,1,0,2,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
fostermoreau_lv_2022_10,lv_2022_10,fostermoreau_lv_2022,lv_2022,fostermoreau,47043,te,lv,1,0,23,70.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
willdissly_sea_2022_10,sea_2022_10,willdissly_sea_2022,sea_2022,willdissly,30762,te,sea,1,0,29,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tynsekhe_lar_2022_10,lar_2022_10,tynsekhe_lar_2022,lar_2022,tynsekhe,7636,t,lar,1,0,26,77.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
loganthomas_was_2022_10,was_2022_10,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,0,32,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
geoffswaim_ten_2022_10,ten_2022_10,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,0,31,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dawsonknox_buf_2022_10,buf_2022_10,dawsonknox_buf_2022,buf_2022,dawsonknox,35883,te,buf,1,0,4,73.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jackstoll_phi_2022_10,phi_2022_10,jackstoll_phi_2022,phi_2022,jackstoll,42058,te,phi,1,0,24,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
josholiver_bal_2022_10,bal_2022_10,josholiver_bal_2022,bal_2022,josholiver,47083,te,bal,1,0,3,72.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
mikegesicki_mia_2022_10,mia_2022_10,mikegesicki_mia_2022,mia_2022,mikegesicki,47153,te,mia,1,0,17,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
mitchellwilcox_cin_2022_10,cin_2022_10,mitchellwilcox_cin_2022,cin_2022,mitchellwilcox,47234,te,cin,1,0,7,70.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
teaganquitoriano_hou_2022_10,hou_2022_10,teaganquitoriano_hou_2022,hou_2022,teaganquitoriano,84036,te,hou,1,0,13,73.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
trevonwesco_chi_2022_10,chi_2022_10,trevonwesco_chi_2022,chi_2022,trevonwesco,42018,te,chi,1,0,6,67.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
landonyoung_no_2022_10,no_2022_10,landonyoung_no_2022,no_2022,landonyoung,41761,t,no,1,0,20,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
austinschlottmann_min_2022_10,min_2022_10,austinschlottmann_min_2022,min_2022,austinschlottmann,30097,ol,min,1,0,18,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
johnnymundt_min_2022_10,min_2022_10,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,0,18,45.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
moaliecox_ind_2022_10,ind_2022_10,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,0,14,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
evanengram_jax_2022_10,jax_2022_10,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,0,15,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ojhoward_hou_2022_10,hou_2022_10,ojhoward_hou_2022,hou_2022,ojhoward,11774,te,hou,1,0,13,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
austinhooper_ten_2022_10,ten_2022_10,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,0,31,73.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jamesmitchell_det_2022_10,det_2022_10,jamesmitchell_det_2022,det_2022,jamesmitchell,77885,te,det,1,0,11,70.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
brevinjordan_hou_2022_10,hou_2022_10,brevinjordan_hou_2022,hou_2022,brevinjordan,77887,te,hou,1,0,13,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
mycolepruitt_atl_2022_10,atl_2022_10,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,0,2,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
chigoziemokonkwo_ten_2022_10,ten_2022_10,chigoziemokonkwo_ten_2022,ten_2022,chigoziemokonkwo,84000,te,ten,1,0,31,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
traviskelce_kc_2022_10,kc_2022_10,traviskelce_kc_2022,kc_2022,traviskelce,7844,te,kc,1,0,16,27.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
adamtrautman_no_2022_10,no_2022_10,adamtrautman_no_2022,no_2022,adamtrautman,109795,te,no,1,0,20,72.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
hakeemadeniji_cin_2022_10,cin_2022_10,hakeemadeniji_cin_2022,cin_2022,hakeemadeniji,45419,t,cin,1,0,7,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
noahfant_sea_2022_10,sea_2022_10,noahfant_sea_2022,sea_2022,noahfant,42388,te,sea,1,0,29,69.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
danskipper_det_2022_10,det_2022_10,danskipper_det_2022,det_2022,danskipper,12307,g,det,1,0,11,64.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
hunterhenry_ne_2022_10,ne_2022_10,hunterhenry_ne_2022,ne_2022,hunterhenry,10669,te,ne,1,0,19,36.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
roberttonyan_gb_2022_10,gb_2022_10,roberttonyan_gb_2022,gb_2022,roberttonyan,12193,te,gb,1,0,12,68.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
brockwright_det_2022_10,det_2022_10,brockwright_det_2022,det_2022,brockwright,60994,te,det,1,0,11,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jonnusmith_ne_2022_10,ne_2022_10,jonnusmith_ne_2022,ne_2022,jonnusmith,11855,te,ne,1,0,19,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
patrickmekari_bal_2022_10,bal_2022_10,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,71.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
stephenanderson_ari_2022_10,ari_2022_10,stephenanderson_ari_2022,ari_2022,stephenanderson,11160,te,ari,1,0,1,66.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
josiahdeguara_gb_2022_10,gb_2022_10,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,0,12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
treymcbride_ari_2022_10,ari_2022_10,treymcbride_ari_2022,ari_2022,treymcbride,75916,te,ari,1,0,1,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
roycenewman_gb_2022_10,gb_2022_10,roycenewman_gb_2022,gb_2022,roycenewman,41746,g,gb,1,0,12,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
camerving_car_2022_10,car_2022_10,camerving_car_2022,car_2022,camerving,9452,t,car,1,1,5,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tylerconklin_nyj_2022_10,nyj_2022_10,tylerconklin_nyj_2022,nyj_2022,tylerconklin,47124,te,nyj,1,0,22,67.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dallasgoedert_phi_2022_10,phi_2022_10,dallasgoedert_phi_2022,phi_2022,dallasgoedert,47272,te,phi,1,0,24,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
tylerdavis_gb_2022_10,gb_2022_10,tylerdavis_gb_2022,gb_2022,tylerdavis,47743,te,gb,1,0,12,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kylengranson_ind_2022_10,ind_2022_10,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,0,14,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
lukefarrell_jax_2022_10,jax_2022_10,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,0,15,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
armanirogers_was_2022_10,was_2022_10,armanirogers_was_2022,was_2022,armanirogers,40034,te,was,1,0,32,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
danarnold_jax_2022_10,jax_2022_10,danarnold_jax_2022,jax_2022,danarnold,51842,te,jax,1,0,15,65.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
kevinrader_ten_2022_10,ten_2022_10,kevinrader_ten_2022,ten_2022,kevinrader,30887,te,ten,1,0,31,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
colbyparkinson_sea_2022_10,sea_2022_10,colbyparkinson_sea_2022,sea_2022,colbyparkinson,52266,te,sea,1,0,29,65.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
dillonradunz_ten_2022_10,ten_2022_10,dillonradunz_ten_2022,ten_2022,dillonradunz,30551,g,ten,1,0,31,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
ryangriffin_chi_2022_10,chi_2022_10,ryangriffin_chi_2022,chi_2022,ryangriffin,7982,te,chi,1,0,6,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
jesperhorsted_lv_2022_10,lv_2022_10,jesperhorsted_lv_2022,lv_2022,jesperhorsted,91465,te,lv,1,0,23,70.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
juwanjohnson_no_2022_10,no_2022_10,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,0,20,70.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
treyhill_cin_2022_10,cin_2022_10,treyhill_cin_2022,cin_2022,treyhill,81653,ol,cin,1,0,7,68.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
maxscharping_cin_2022_10,cin_2022_10,maxscharping_cin_2022,cin_2022,maxscharping,46961,g,cin,1,0,7,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2022,10
