p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_tackle,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,missed_tackle_rate,missed_tackles,penalties,run_stop_opp,snap_counts_run,stop_percent,stops,tackles,week,year,plyr_number
antoinewinfieldjr_tb_2022_15,tb_2022_15,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,1,15.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
krysbarnes_gb_2022_15,gb_2022_15,krysbarnes_gb_2022,gb_2022,krysbarnes,42548,lb,gb,1,1,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinstrnad_den_2022_15,den_2022_15,justinstrnad_den_2022,den_2022,justinstrnad,42659,lb,den,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
terrelllewis_lar_2022_15,lar_2022_15,terrelllewis_lar_2022,lar_2022,terrelllewis,42845,ed,lar,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kobejones_car_2022_15,car_2022_15,kobejones_car_2022,car_2022,kobejones,43511,ed,car,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samfranklin_car_2022_15,car_2022_15,samfranklin_car_2022,car_2022,samfranklin,43580,s,car,1,1,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rodariuswilliams_nyg_2022_15,nyg_2022_15,rodariuswilliams_nyg_2022,nyg_2022,rodariuswilliams,44160,cb,nyg,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brandonstephens_bal_2022_15,bal_2022_15,brandonstephens_bal_2022,bal_2022,brandonstephens,45644,cb,bal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikelove_buf_2022_15,buf_2022_15,mikelove_buf_2022,buf_2022,mikelove,48376,ed,buf,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danielwise_was_2022_15,was_2022_15,danielwise_was_2022,was_2022,danielwise,48922,di,was,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
khalekehudson_was_2022_15,was_2022_15,khalekehudson_was_2022,was_2022,khalekehudson,49073,lb,was,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tonybrown_ind_2022_15,ind_2022_15,tonybrown_ind_2022,ind_2022,tonybrown,49255,cb,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kindlevildor_chi_2022_15,chi_2022_15,kindlevildor_chi_2022,chi_2022,kindlevildor,49346,cb,chi,1,1,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chaunceygardnerjohnson_phi_2022_15,phi_2022_15,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dariusphillips_den_2022_15,den_2022_15,dariusphillips_den_2022,den_2022,dariusphillips,49507,cb,den,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
markusbailey_cin_2022_15,cin_2022_15,markusbailey_cin_2022,cin_2022,markusbailey,49681,lb,cin,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tyreldodson_buf_2022_15,buf_2022_15,tyreldodson_buf_2022,buf_2022,tyreldodson,51045,lb,buf,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikeedwards_tb_2022_15,tb_2022_15,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kennymooreii_ind_2022_15,ind_2022_15,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,1,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
thomasgrahamjr_cle_2022_15,cle_2022_15,thomasgrahamjr_cle_2022,cle_2022,thomasgrahamjr,55685,cb,cle,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
faionhicks_den_2022_15,den_2022_15,faionhicks_den_2022,den_2022,faionhicks,55748,cb,den,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
arnoldebiketie_atl_2022_15,atl_2022_15,arnoldebiketie_atl_2022,atl_2022,arnoldebiketie,56862,ed,atl,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaytufele_cin_2022_15,cin_2022_15,jaytufele_cin_2022,cin_2022,jaytufele,56913,di,cin,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
isaiahmcduffie_gb_2022_15,gb_2022_15,isaiahmcduffie_gb_2022,gb_2022,isaiahmcduffie,57754,lb,gb,1,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrecisco_jax_2022_15,jax_2022_15,andrecisco_jax_2022,jax_2022,andrecisco,76641,s,jax,1,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
delarrinturneryell_den_2022_15,den_2022_15,delarrinturneryell_den_2022,den_2022,delarrinturneryell,77836,s,den,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jtwoods_lac_2022_15,lac_2022_15,jtwoods_lac_2022,lac_2022,jtwoods,77837,s,lac,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
daviyonnixon_car_2022_15,car_2022_15,daviyonnixon_car_2022,car_2022,daviyonnixon,82488,di,car,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
veronemckinleyiii_mia_2022_15,mia_2022_15,veronemckinleyiii_mia_2022,mia_2022,veronemckinleyiii,83068,s,mia,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chriswilliams_ind_2022_15,ind_2022_15,chriswilliams_ind_2022,ind_2022,chriswilliams,87178,di,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kaiirelam_buf_2022_15,buf_2022_15,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
amarebarno_car_2022_15,car_2022_15,amarebarno_car_2022,car_2022,amarebarno,99780,ed,car,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
damarionwilliams_bal_2022_15,bal_2022_15,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samokuayinonu_ten_2022_15,ten_2022_15,samokuayinonu_ten_2022,ten_2022,samokuayinonu,101425,ed,ten,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
coreypeters_jax_2022_15,jax_2022_15,coreypeters_jax_2022,jax_2022,coreypeters,5607,di,jax,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cameronjordan_no_2022_15,no_2022_15,cameronjordan_no_2022,no_2022,cameronjordan,6176,ed,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
stephongilmore_ind_2022_15,ind_2022_15,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
demariodavis_no_2022_15,no_2022_15,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rodneymcleod_ind_2022_15,ind_2022_15,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
harrisonsmith_min_2022_15,min_2022_15,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
xavierrhodes_buf_2022_15,buf_2022_15,xavierrhodes_buf_2022,buf_2022,xavierrhodes,7806,cb,buf,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonbostic_was_2022_15,was_2022_15,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tyrannmathieu_no_2022_15,no_2022_15,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bradleyroby_no_2022_15,no_2022_15,bradleyroby_no_2022,no_2022,bradleyroby,8666,cb,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
shelbyharris_sea_2022_15,sea_2022_15,shelbyharris_sea_2022,sea_2022,shelbyharris,8869,di,sea,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikepennel_chi_2022_15,chi_2022_15,mikepennel_chi_2022,chi_2022,mikepennel,9316,di,chi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
leonardwilliams_nyg_2022_15,nyg_2022_15,leonardwilliams_nyg_2022,nyg_2022,leonardwilliams,9439,di,nyg,1,0,4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
prestonsmith_gb_2022_15,gb_2022_15,prestonsmith_gb_2022,gb_2022,prestonsmith,9471,ed,gb,1,1,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jordanphillips_buf_2022_15,buf_2022_15,jordanphillips_buf_2022,buf_2022,jordanphillips,9485,di,buf,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
angeloblackson_chi_2022_15,chi_2022_15,angeloblackson_chi_2022,chi_2022,angeloblackson,9533,di,chi,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
gradyjarrett_atl_2022_15,atl_2022_15,gradyjarrett_atl_2022,atl_2022,gradyjarrett,9570,di,atl,1,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adrianamos_gb_2022_15,gb_2022_15,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bobbymccain_was_2022_15,was_2022_15,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tyelerdavison_lac_2022_15,lac_2022_15,tyelerdavison_lac_2022,lac_2022,tyelerdavison,9587,di,lac,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brycecallahan_lac_2022_15,lac_2022_15,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
efeobada_was_2022_15,was_2022_15,efeobada_was_2022,was_2022,efeobada,10235,ed,was,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deforestbuckner_ind_2022_15,ind_2022_15,deforestbuckner_ind_2022,ind_2022,deforestbuckner,10641,di,ind,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kennyclark_gb_2022_15,gb_2022_15,kennyclark_gb_2022,gb_2022,kennyclark,10661,di,gb,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
vernonbutler_nyg_2022_15,nyg_2022_15,vernonbutler_nyg_2022,nyg_2022,vernonbutler,10664,di,nyg,1,2,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jarranreed_gb_2022_15,gb_2022_15,jarranreed_gb_2022,gb_2022,jarranreed,10683,di,gb,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
yannickngakoue_ind_2022_15,ind_2022_15,yannickngakoue_ind_2022,ind_2022,yannickngakoue,10703,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kendallfuller_was_2022_15,was_2022_15,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
devondrecampbell_gb_2022_15,gb_2022_15,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,3,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidonyemata_no_2022_15,no_2022_15,davidonyemata_no_2022,no_2022,davidonyemata,10754,di,no,1,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deanlowry_gb_2022_15,gb_2022_15,deanlowry_gb_2022,gb_2022,deanlowry,10771,di,gb,1,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deandrehoustoncarson_chi_2022_15,chi_2022_15,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
willparks_nyj_2022_15,nyj_2022_15,willparks_nyj_2022,nyj_2022,willparks,10853,s,nyj,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
matthiasfarley_lv_2022_15,lv_2022_15,matthiasfarley_lv_2022,lv_2022,matthiasfarley,10953,s,lv,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonathanallen_was_2022_15,was_2022_15,jonathanallen_was_2022,was_2022,jonathanallen,11772,di,was,1,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tacocharlton_chi_2022_15,chi_2022_15,tacocharlton_chi_2022,chi_2022,tacocharlton,11783,ed,chi,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcusmaye_no_2022_15,no_2022_15,marcusmaye_no_2022,no_2022,marcusmaye,11794,s,no,1,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinevans_no_2022_15,no_2022_15,justinevans_no_2022,no_2022,justinevans,11805,s,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tanohkpassagnon_no_2022_15,no_2022_15,tanohkpassagnon_no_2022,no_2022,tanohkpassagnon,11814,ed,no,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rasuldouglas_gb_2022_15,gb_2022_15,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaleeljohnson_atl_2022_15,atl_2022_15,jaleeljohnson_atl_2022,atl_2022,jaleeljohnson,11864,di,atl,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
groverstewart_ind_2022_15,ind_2022_15,groverstewart_ind_2022,ind_2022,groverstewart,11899,di,ind,1,1,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alquadinmuhammad_chi_2022_15,chi_2022_15,alquadinmuhammad_chi_2022,chi_2022,alquadinmuhammad,11951,ed,chi,1,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rudyford_gb_2022_15,gb_2022_15,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ifeadiodenigbo_ind_2022_15,ind_2022_15,ifeadiodenigbo_ind_2022,ind_2022,ifeadiodenigbo,11975,ed,ind,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
arthurmaulet_pit_2022_15,pit_2022_15,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
benbanogu_ind_2022_15,ind_2022_15,benbanogu_ind_2022,ind_2022,benbanogu,26554,ed,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
isaiahrodgers_ind_2022_15,ind_2022_15,isaiahrodgers_ind_2022,ind_2022,isaiahrodgers,27069,cb,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
montezsweat_was_2022_15,was_2022_15,montezsweat_was_2022,was_2022,montezsweat,27271,ed,was,1,0,-3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaeldwumfour_hou_2022_15,hou_2022_15,michaeldwumfour_hou_2022,hou_2022,michaeldwumfour,27376,di,hou,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidlongjr_lar_2022_15,lar_2022_15,davidlongjr_lar_2022,lar_2022,davidlongjr,27377,cb,lar,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
armonwatts_chi_2022_15,chi_2022_15,armonwatts_chi_2022,chi_2022,armonwatts,27844,di,chi,1,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikharrison_bal_2022_15,bal_2022_15,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
abdullahanderson_atl_2022_15,atl_2022_15,abdullahanderson_atl_2022,atl_2022,abdullahanderson,32708,di,atl,1,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ericjohnson_ind_2022_15,ind_2022_15,ericjohnson_ind_2022,ind_2022,ericjohnson,33698,di,ind,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zackbaun_no_2022_15,no_2022_15,zackbaun_no_2022,no_2022,zackbaun,34632,lb,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trevisgipson_chi_2022_15,chi_2022_15,trevisgipson_chi_2022,chi_2022,trevisgipson,35241,ed,chi,1,1,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tannermuse_sea_2022_15,sea_2022_15,tannermuse_sea_2022,sea_2022,tannermuse,35997,lb,sea,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
austinbryant_det_2022_15,det_2022_15,austinbryant_det_2022,det_2022,austinbryant,36248,ed,det,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
shytuttle_no_2022_15,no_2022_15,shytuttle_no_2022,no_2022,shytuttle,37279,di,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quintonbell_atl_2022_15,atl_2022_15,quintonbell_atl_2022,atl_2022,quintonbell,37468,ed,atl,1,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derrektuszka_lac_2022_15,lac_2022_15,derrektuszka_lac_2022,lac_2022,derrektuszka,37724,ed,lac,1,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
troyreeder_lac_2022_15,lac_2022_15,troyreeder_lac_2022,lac_2022,troyreeder,38268,lb,lac,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
caseytoohill_was_2022_15,was_2022_15,caseytoohill_was_2022,was_2022,caseytoohill,38472,ed,was,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
matthewadams_chi_2022_15,chi_2022_15,matthewadams_chi_2022,chi_2022,matthewadams,38526,lb,chi,1,0,-2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
curtisbolton_lv_2022_15,lv_2022_15,curtisbolton_lv_2022,lv_2022,curtisbolton,39043,lb,lv,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chaunceygolston_dal_2022_15,dal_2022_15,chaunceygolston_dal_2022,dal_2022,chaunceygolston,42718,di,dal,1,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kristianfulton_ten_2022_15,ten_2022_15,kristianfulton_ten_2022,ten_2022,kristianfulton,42894,cb,ten,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mackwilson_ne_2022_15,ne_2022_15,mackwilson_ne_2022,ne_2022,mackwilson,43190,lb,ne,1,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
richiegrant_atl_2022_15,atl_2022_15,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,1,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
greedywilliams_cle_2022_15,cle_2022_15,greedywilliams_cle_2022,cle_2022,greedywilliams,43254,cb,cle,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
christianholmes_was_2022_15,was_2022_15,christianholmes_was_2022,was_2022,christianholmes,43393,cb,was,1,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
timmyhorne_atl_2022_15,atl_2022_15,timmyhorne_atl_2022,atl_2022,timmyhorne,43918,di,atl,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adetokunboogundeji_atl_2022_15,atl_2022_15,adetokunboogundeji_atl_2022,atl_2022,adetokunboogundeji,44047,ed,atl,1,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tjcarter_lar_2022_15,lar_2022_15,tjcarter_lar_2022,lar_2022,tjcarter,44081,di,lar,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
essangbassey_den_2022_15,den_2022_15,essangbassey_den_2022,den_2022,essangbassey,45258,cb,den,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
eyiomauwazurike_den_2022_15,den_2022_15,eyiomauwazurike_den_2022,den_2022,eyiomauwazurike,45414,di,den,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kentaviusstreet_no_2022_15,no_2022_15,kentaviusstreet_no_2022,no_2022,kentaviusstreet,48404,di,no,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamessmithwilliams_was_2022_15,was_2022_15,jamessmithwilliams_was_2022,was_2022,jamessmithwilliams,48455,ed,was,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinhollins_gb_2022_15,gb_2022_15,justinhollins_gb_2022,gb_2022,justinhollins,48498,ed,gb,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
