p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
jordanwhitehead_nyj_2022_15,nyj_2022_15,jordanwhitehead_nyj_2022,nyj_2022,jordanwhitehead,49196,s,nyj,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,15,2022,15
amanihooker_ten_2022_15,ten_2022_15,amanihooker_ten_2022,ten_2022,amanihooker,51378,s,ten,1,28,7.0,5.6,0,0,0,0,0,0,0,0,0,15,2022,15
christianharris_hou_2022_15,hou_2022_15,christianharris_hou_2022,hou_2022,christianharris,98996,lb,hou,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,15,2022,15
taronjohnson_buf_2022_15,buf_2022_15,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,40,6.7,5.7,0,0,0,0,0,0,0,0,0,15,2022,15
kaderkohou_mia_2022_15,mia_2022_15,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,25,6.3,4.2,0,0,0,0,0,0,0,0,0,15,2022,15
jeremychinn_car_2022_15,car_2022_15,jeremychinn_car_2022,car_2022,jeremychinn,43179,s,car,1,19,6.3,3.8,0,0,0,0,0,0,0,0,0,15,2022,15
loganryan_tb_2022_15,tb_2022_15,loganryan_tb_2022,tb_2022,loganryan,7864,s,tb,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,15,2022,15
isaiahsimmons_ari_2022_15,ari_2022_15,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,cb,ari,1,24,6.0,4.8,0,0,0,0,0,0,0,0,0,15,2022,15
treherndon_jax_2022_15,jax_2022_15,treherndon_jax_2022,jax_2022,treherndon,50380,cb,jax,1,32,5.3,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
nickmccloud_nyg_2022_15,nyg_2022_15,nickmccloud_nyg_2022,nyg_2022,nickmccloud,49535,cb,nyg,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,15,2022,15
chrisboard_det_2022_15,det_2022_15,chrisboard_det_2022,det_2022,chrisboard,29456,lb,det,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,15,2022,15
camrynbynum_min_2022_15,min_2022_15,camrynbynum_min_2022,min_2022,camrynbynum,38408,s,min,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,15,2022,15
vonnbell_cin_2022_15,cin_2022_15,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,10,5.0,5.0,0,0,0,0,0,0,0,0,0,15,2022,15
natehobbs_lv_2022_15,lv_2022_15,natehobbs_lv_2022,lv_2022,natehobbs,55948,cb,lv,1,5,5.0,1.7,0,0,0,0,0,0,0,0,0,15,2022,15
mikehughes_det_2022_15,det_2022_15,mikehughes_det_2022,det_2022,mikehughes,34057,cb,det,1,34,4.9,4.9,0,0,0,0,0,0,0,0,0,15,2022,15
jimmieward_sf_2022_15,sf_2022_15,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,48,4.8,2.8,0,0,0,0,0,0,0,0,0,15,2022,15
kylehamilton_bal_2022_15,bal_2022_15,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,24,4.8,4.8,0,0,0,0,0,0,0,0,0,15,2022,15
ericrowe_mia_2022_15,mia_2022_15,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,15,2022,15
justinsimmons_den_2022_15,den_2022_15,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,15,2022,15
minkahfitzpatrick_pit_2022_15,pit_2022_15,minkahfitzpatrick_pit_2022,pit_2022,minkahfitzpatrick,51206,s,pit,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
ronnieharrison_cle_2022_15,cle_2022_15,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
quincywilliams_nyj_2022_15,nyj_2022_15,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,12,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
joseyjewell_den_2022_15,den_2022_15,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
williegayjr_kc_2022_15,kc_2022_15,williegayjr_kc_2022,kc_2022,williegayjr,57987,lb,kc,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
fabianmoreau_nyg_2022_15,nyg_2022_15,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,15,2022,15
julianlove_nyg_2022_15,nyg_2022_15,julianlove_nyg_2022,nyg_2022,julianlove,51081,s,nyg,1,11,3.7,2.8,0,0,0,0,0,0,0,0,0,15,2022,15
devinlloyd_jax_2022_15,jax_2022_15,devinlloyd_jax_2022,jax_2022,devinlloyd,58238,lb,jax,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,15,2022,15
tjcarrie_car_2022_15,car_2022_15,tjcarrie_car_2022,car_2022,tjcarrie,8853,cb,car,1,14,3.5,3.5,0,0,0,0,0,0,0,0,0,15,2022,15
juanthornhill_kc_2022_15,kc_2022_15,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,7,3.5,2.3,0,0,0,0,0,0,0,0,0,15,2022,15
joshmetellus_min_2022_15,min_2022_15,joshmetellus_min_2022,min_2022,joshmetellus,43395,s,min,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,15,2022,15
christiankirksey_hou_2022_15,hou_2022_15,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,10,3.3,3.3,0,0,0,0,0,0,0,0,0,15,2022,15
josiahscott_phi_2022_15,phi_2022_15,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,10,3.3,3.3,0,0,0,0,0,0,0,0,0,15,2022,15
loganwilson_cin_2022_15,cin_2022_15,loganwilson_cin_2022,cin_2022,loganwilson,29623,lb,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
johnjohnsoniii_cle_2022_15,cle_2022_15,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
foyesadeoluokun_jax_2022_15,jax_2022_15,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
frankieluvu_car_2022_15,car_2022_15,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
jalenthompson_ari_2022_15,ari_2022_15,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
ryanneal_sea_2022_15,sea_2022_15,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,15,2022,15
tonyadams_nyj_2022_15,nyj_2022_15,tonyadams_nyj_2022,nyj_2022,tonyadams,55953,s,nyj,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,15,2022,15
jalenramsey_lar_2022_15,lar_2022_15,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,6,3.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
donovanwilson_dal_2022_15,dal_2022_15,donovanwilson_dal_2022,dal_2022,donovanwilson,49408,s,dal,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
ardariuswashington_bal_2022_15,bal_2022_15,ardariuswashington_bal_2022,bal_2022,ardariuswashington,77848,cb,bal,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
keioncrossen_mia_2022_15,mia_2022_15,keioncrossen_mia_2022,mia_2022,keioncrossen,49454,cb,mia,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,15,2022,15
dylancole_ten_2022_15,ten_2022_15,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,15,2022,15
denzelperryman_lv_2022_15,lv_2022_15,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
jerryjacobs_det_2022_15,det_2022_15,jerryjacobs_det_2022,det_2022,jerryjacobs,83025,cb,det,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
jakehansen_hou_2022_15,hou_2022_15,jakehansen_hou_2022,hou_2022,jakehansen,43645,lb,hou,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
cjmosley_nyj_2022_15,nyj_2022_15,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
nakobedean_phi_2022_15,phi_2022_15,nakobedean_phi_2022,phi_2022,nakobedean,99018,lb,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,15,2022,15
leightonvanderesch_dal_2022_15,dal_2022_15,leightonvanderesch_dal_2022,dal_2022,leightonvanderesch,50950,lb,dal,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,15,2022,15
tredaviouswhite_buf_2022_15,buf_2022_15,tredaviouswhite_buf_2022,buf_2022,tredaviouswhite,11782,cb,buf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,15,2022,15
zyonmccollum_tb_2022_15,tb_2022_15,zyonmccollum_tb_2022,tb_2022,zyonmccollum,66769,cb,tb,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,15,2022,15
jordynbrooks_sea_2022_15,sea_2022_15,jordynbrooks_sea_2022,sea_2022,jordynbrooks,50851,lb,sea,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,15,2022,15
