p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,penalties,screen_avg_depth_of_target,screen_avoided_tackles,screen_caught_percent,screen_contested_catch_rate,screen_contested_receptions,screen_contested_targets,screen_drop_rate,screen_drops,screen_first_downs,screen_fumbles,screen_grades_hands_drop,screen_grades_pass_route,screen_interceptions,screen_longest,screen_pass_block_rate,screen_pass_blocks,screen_pass_plays,screen_receptions,screen_route_rate,screen_routes,screen_targeted_qb_rating,screen_targets,screen_targets_percent,screen_touchdowns,screen_yards,screen_yards_after_catch,screen_yards_after_catch_per_reception,screen_yards_per_reception,screen_yprr,slot_avg_depth_of_target,slot_avoided_tackles,slot_caught_percent,slot_contested_catch_rate,slot_contested_receptions,slot_contested_targets,slot_drop_rate,slot_drops,slot_first_downs,slot_fumbles,slot_grades_hands_drop,slot_grades_pass_route,slot_interceptions,slot_longest,slot_pass_block_rate,slot_pass_blocks,slot_pass_plays,slot_receptions,slot_route_rate,slot_routes,slot_targeted_qb_rating,slot_targets,slot_targets_percent,slot_touchdowns,slot_yards,slot_yards_after_catch,slot_yards_after_catch_per_reception,slot_yards_per_reception,slot_yprr,week,year,plyr_number
jonathantaylor_ind_2022_15,ind_2022_15,jonathantaylor_ind_2022,ind_2022,jonathantaylor,57488,hb,ind,1,4,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
loganthomas_was_2022_15,was_2022_15,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,4,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rashidshaheed_no_2022_15,no_2022_15,rashidshaheed_no_2022,no_2022,rashidshaheed,63707,wr,no,1,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
teehiggins_cin_2022_15,cin_2022_15,teehiggins_cin_2022,cin_2022,teehiggins,61211,wr,cin,1,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
randallcobb_gb_2022_15,gb_2022_15,randallcobb_gb_2022,gb_2022,randallcobb,6216,wr,gb,1,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
equanimeousstbrown_chi_2022_15,chi_2022_15,equanimeousstbrown_chi_2022,chi_2022,equanimeousstbrown,47967,wr,chi,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
teaganquitoriano_hou_2022_15,hou_2022_15,teaganquitoriano_hou_2022,hou_2022,teaganquitoriano,84036,te,hou,1,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adamtrautman_no_2022_15,no_2022_15,adamtrautman_no_2022,no_2022,adamtrautman,109795,te,no,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
taysomhill_no_2022_15,no_2022_15,taysomhill_no_2022,no_2022,taysomhill,12112,te,no,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
antoniogibson_was_2022_15,was_2022_15,antoniogibson_was_2022,was_2022,antoniogibson,78050,hb,was,1,3,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jarvislandry_no_2022_15,no_2022_15,jarvislandry_no_2022,no_2022,jarvislandry,8698,wr,no,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaelpittmanjr_ind_2022_15,ind_2022_15,michaelpittmanjr_ind_2022,ind_2022,michaelpittmanjr,29049,wr,ind,1,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jelaniwoods_ind_2022_15,ind_2022_15,jelaniwoods_ind_2022,ind_2022,jelaniwoods,60509,te,ind,1,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rivercracraft_mia_2022_15,mia_2022_15,rivercracraft_mia_2022,mia_2022,rivercracraft,47417,wr,mia,1,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ajdillon_gb_2022_15,gb_2022_15,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
travisetienne_jax_2022_15,jax_2022_15,travisetienne_jax_2022,jax_2022,travisetienne,57185,hb,jax,1,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
demetricfelton_cle_2022_15,cle_2022_15,demetricfelton_cle_2022,cle_2022,demetricfelton,40568,wr,cle,1,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
camsims_was_2022_15,was_2022_15,camsims_was_2022,was_2022,camsims,47908,wr,was,1,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamesproche_bal_2022_15,bal_2022_15,jamesproche_bal_2022,bal_2022,jamesproche,48037,wr,bal,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dantepettis_chi_2022_15,chi_2022_15,dantepettis_chi_2022,chi_2022,dantepettis,48113,wr,chi,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jeffwilsonjr_mia_2022_15,mia_2022_15,jeffwilsonjr_mia_2022,mia_2022,jeffwilsonjr,29413,hb,mia,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
khadarelhodge_atl_2022_15,atl_2022_15,khadarelhodge_atl_2022,atl_2022,khadarelhodge,26104,wr,atl,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
roberttonyan_gb_2022_15,gb_2022_15,roberttonyan_gb_2022,gb_2022,roberttonyan,12193,te,gb,1,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
anthonyfirkser_atl_2022_15,atl_2022_15,anthonyfirkser_atl_2022,atl_2022,anthonyfirkser,51837,te,atl,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ashtondulin_ind_2022_15,ind_2022_15,ashtondulin_ind_2022,ind_2022,ashtondulin,91479,wr,ind,1,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brianrobinsonjr_was_2022_15,was_2022_15,brianrobinsonjr_was_2022,was_2022,brianrobinsonjr,57120,hb,was,1,2,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
durhamsmythe_mia_2022_15,mia_2022_15,durhamsmythe_mia_2022,mia_2022,durhamsmythe,47257,te,mia,1,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jakeferguson_dal_2022_15,dal_2022_15,jakeferguson_dal_2022,dal_2022,jakeferguson,61081,te,dal,1,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alvinkamara_no_2022_15,no_2022_15,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justicehill_bal_2022_15,bal_2022_15,justicehill_bal_2022,bal_2022,justicehill,45865,hb,bal,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alexandermattison_min_2022_15,min_2022_15,alexandermattison_min_2022,min_2022,alexandermattison,45817,hb,min,1,2,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bennysnelljr_pit_2022_15,pit_2022_15,bennysnelljr_pit_2022,pit_2022,bennysnelljr,45954,hb,pit,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tylerkroft_sf_2022_15,sf_2022_15,tylerkroft_sf_2022,sf_2022,tylerkroft,9518,te,sf,1,1,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mycolepruitt_atl_2022_15,atl_2022_15,mycolepruitt_atl_2022,atl_2022,mycolepruitt,9576,te,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
geoffswaim_ten_2022_15,ten_2022_15,geoffswaim_ten_2022,ten_2022,geoffswaim,9679,te,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
damierebyrd_atl_2022_15,atl_2022_15,damierebyrd_atl_2022,atl_2022,damierebyrd,9964,wr,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
laquontreadwell_sea_2022_15,sea_2022_15,laquontreadwell_sea_2022,sea_2022,laquontreadwell,10657,wr,sea,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derekwatt_pit_2022_15,pit_2022_15,derekwatt_pit_2022,pit_2022,derekwatt,10832,fb,pit,1,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
moaliecox_ind_2022_15,ind_2022_15,moaliecox_ind_2022,ind_2022,moaliecox,12078,te,ind,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cjboard_ten_2022_15,ten_2022_15,cjboard_ten_2022,ten_2022,cjboard,12088,wr,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
johnnymundt_min_2022_15,min_2022_15,johnnymundt_min_2022,min_2022,johnnymundt,12206,te,min,1,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
pharaohbrown_cle_2022_15,cle_2022_15,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samoritoure_gb_2022_15,gb_2022_15,samoritoure_gb_2022,gb_2022,samoritoure,25276,wr,gb,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrisevans_cin_2022_15,cin_2022_15,chrisevans_cin_2022,cin_2022,chrisevans,27303,hb,cin,1,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marquezcallaway_no_2022_15,no_2022_15,marquezcallaway_no_2022,no_2022,marquezcallaway,42295,wr,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lukefarrell_jax_2022_15,jax_2022_15,lukefarrell_jax_2022,jax_2022,lukefarrell,42353,te,jax,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcedeslewis_gb_2022_15,gb_2022_15,marcedeslewis_gb_2022,gb_2022,marcedeslewis,2973,te,gb,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
josiahdeguara_gb_2022_15,gb_2022_15,josiahdeguara_gb_2022,gb_2022,josiahdeguara,47034,te,gb,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
courtlandsutton_den_2022_15,den_2022_15,courtlandsutton_den_2022,den_2022,courtlandsutton,48164,wr,den,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
nkealharry_chi_2022_15,chi_2022_15,nkealharry_chi_2022,chi_2022,nkealharry,48297,wr,chi,1,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
parkerhesse_atl_2022_15,atl_2022_15,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
patrickricard_bal_2022_15,bal_2022_15,patrickricard_bal_2022,bal_2022,patrickricard,48862,fb,bal,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deejaydallas_sea_2022_15,sea_2022_15,deejaydallas_sea_2022,sea_2022,deejaydallas,55632,hb,sea,1,1,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deonjackson_ind_2022_15,ind_2022_15,deonjackson_ind_2022,ind_2022,deonjackson,57189,hb,ind,1,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
timjones_jax_2022_15,jax_2022_15,timjones_jax_2022,jax_2022,timjones,61669,wr,jax,1,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
montrellwashington_den_2022_15,den_2022_15,montrellwashington_den_2022,den_2022,montrellwashington,64310,wr,den,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
troyhairstonii_hou_2022_15,hou_2022_15,troyhairstonii_hou_2022,hou_2022,troyhairstonii,65088,fb,hou,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
khalilshakir_buf_2022_15,buf_2022_15,khalilshakir_buf_2022,buf_2022,khalilshakir,84140,wr,buf,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaelbandy_lac_2022_15,lac_2022_15,michaelbandy_lac_2022,lac_2022,michaelbandy,91824,wr,lac,1,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joefortson_kc_2022_15,kc_2022_15,joefortson_kc_2022,kc_2022,joefortson,94384,te,kc,1,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
treylonburks_ten_2022_15,ten_2022_15,treylonburks_ten_2022,ten_2022,treylonburks,99218,wr,ten,1,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinjefferson_min_2022_15,min_2022_15,justinjefferson_min_2022,min_2022,justinjefferson,61398,wr,min,1,15,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamarrchase_cin_2022_15,cin_2022_15,jamarrchase_cin_2022,cin_2022,jamarrchase,84270,wr,cin,1,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
evanengram_jax_2022_15,jax_2022_15,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,14,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
keenanallen_lac_2022_15,lac_2022_15,keenanallen_lac_2022,lac_2022,keenanallen,7857,wr,lac,1,13,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
donovanpeoplesjones_cle_2022_15,cle_2022_15,donovanpeoplesjones_cle_2022,cle_2022,donovanpeoplesjones,61439,wr,cle,1,13,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deandrehopkins_ari_2022_15,ari_2022_15,deandrehopkins_ari_2022,ari_2022,deandrehopkins,7808,wr,ari,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jujusmithschuster_kc_2022_15,kc_2022_15,jujusmithschuster_kc_2022,kc_2022,jujusmithschuster,11817,wr,kc,1,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrismoore_hou_2022_15,hou_2022_15,chrismoore_hou_2022,hou_2022,chrismoore,10741,wr,hou,1,11,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zayjones_jax_2022_15,jax_2022_15,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
