p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,batted_passes,declined_penalties,franchise_id,grades_pass_rush_defense,hits,hurries,pass_rush_opp,pass_rush_percent,pass_rush_win_rate,pass_rush_wins,penalties,prp,sacks,snap_counts_pass_play,snap_counts_pass_rush,total_pressures,true_pass_set_batted_passes,true_pass_set_grades_pass_rush_defense,true_pass_set_hits,true_pass_set_hurries,true_pass_set_pass_rush_opp,true_pass_set_pass_rush_percent,true_pass_set_pass_rush_win_rate,true_pass_set_pass_rush_wins,true_pass_set_prp,true_pass_set_sacks,true_pass_set_snap_counts_pass_play,true_pass_set_snap_counts_pass_rush,true_pass_set_total_pressures,week,year,plyr_number
deshonelliott_det_2022_15,det_2022_15,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
taecrowder_nyg_2022_15,nyg_2022_15,taecrowder_nyg_2022,nyg_2022,taecrowder,35774,lb,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
antoinewinfieldjr_tb_2022_15,tb_2022_15,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
terrelllewis_lar_2022_15,lar_2022_15,terrelllewis_lar_2022,lar_2022,terrelllewis,42845,ed,lar,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mackwilson_ne_2022_15,ne_2022_15,mackwilson_ne_2022,ne_2022,mackwilson,43190,lb,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
damarhamlin_buf_2022_15,buf_2022_15,damarhamlin_buf_2022,buf_2022,damarhamlin,43291,s,buf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kobejones_car_2022_15,car_2022_15,kobejones_car_2022,car_2022,kobejones,43511,ed,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samfranklin_car_2022_15,car_2022_15,samfranklin_car_2022,car_2022,samfranklin,43580,s,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rossblacklock_min_2022_15,min_2022_15,rossblacklock_min_2022,min_2022,rossblacklock,44526,di,min,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikelove_buf_2022_15,buf_2022_15,mikelove_buf_2022,buf_2022,mikelove,48376,ed,buf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
danielwise_was_2022_15,was_2022_15,danielwise_was_2022,was_2022,danielwise,48922,di,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jalenthompson_ari_2022_15,ari_2022_15,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ronnieharrison_cle_2022_15,cle_2022_15,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
codybarton_sea_2022_15,sea_2022_15,codybarton_sea_2022,sea_2022,codybarton,50727,lb,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bobbyokereke_ind_2022_15,ind_2022_15,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
pjlocke_den_2022_15,den_2022_15,pjlocke_den_2022,den_2022,pjlocke,51189,s,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
elijahhicks_chi_2022_15,chi_2022_15,elijahhicks_chi_2022,chi_2022,elijahhicks,55584,s,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
arnoldebiketie_atl_2022_15,atl_2022_15,arnoldebiketie_atl_2022,atl_2022,arnoldebiketie,56862,ed,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaytufele_cin_2022_15,cin_2022_15,jaytufele_cin_2022,cin_2022,jaytufele,56913,di,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
isaiahmcduffie_gb_2022_15,gb_2022_15,isaiahmcduffie_gb_2022,gb_2022,isaiahmcduffie,57754,lb,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
grantdelpit_cle_2022_15,cle_2022_15,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jackcochrane_kc_2022_15,kc_2022_15,jackcochrane_kc_2022,kc_2022,jackcochrane,63345,lb,kc,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dennisgardeck_ari_2022_15,ari_2022_15,dennisgardeck_ari_2022,ari_2022,dennisgardeck,66928,ed,ari,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
daviyonnixon_car_2022_15,car_2022_15,daviyonnixon_car_2022,car_2022,daviyonnixon,82488,di,car,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quaywalker_gb_2022_15,gb_2022_15,quaywalker_gb_2022,gb_2022,quaywalker,82547,lb,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kerbyjoseph_det_2022_15,det_2022_15,kerbyjoseph_det_2022,det_2022,kerbyjoseph,83239,s,det,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chriswilliams_ind_2022_15,ind_2022_15,chriswilliams_ind_2022,ind_2022,chriswilliams,87178,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ejspeed_ind_2022_15,ind_2022_15,ejspeed_ind_2022,ind_2022,ejspeed,94351,lb,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
daxtonhill_cin_2022_15,cin_2022_15,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
samokuayinonu_ten_2022_15,ten_2022_15,samokuayinonu_ten_2022,ten_2022,samokuayinonu,101425,ed,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rodneythomasii_ind_2022_15,ind_2022_15,rodneythomasii_ind_2022,ind_2022,rodneythomasii,108389,s,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
coreypeters_jax_2022_15,jax_2022_15,coreypeters_jax_2022,jax_2022,coreypeters,5607,di,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cameronjordan_no_2022_15,no_2022_15,cameronjordan_no_2022,no_2022,cameronjordan,6176,ed,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
demariodavis_no_2022_15,no_2022_15,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tashaungipsonsr_sf_2022_15,sf_2022_15,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
harrisonsmith_min_2022_15,min_2022_15,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonbostic_was_2022_15,was_2022_15,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tyrannmathieu_no_2022_15,no_2022_15,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
christiankirksey_hou_2022_15,hou_2022_15,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
shelbyharris_sea_2022_15,sea_2022_15,shelbyharris_sea_2022,sea_2022,shelbyharris,8869,di,sea,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikepennel_chi_2022_15,chi_2022_15,mikepennel_chi_2022,chi_2022,mikepennel,9316,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
leonardwilliams_nyg_2022_15,nyg_2022_15,leonardwilliams_nyg_2022,nyg_2022,leonardwilliams,9439,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
prestonsmith_gb_2022_15,gb_2022_15,prestonsmith_gb_2022,gb_2022,prestonsmith,9471,ed,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jordanphillips_buf_2022_15,buf_2022_15,jordanphillips_buf_2022,buf_2022,jordanphillips,9485,di,buf,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
angeloblackson_chi_2022_15,chi_2022_15,angeloblackson_chi_2022,chi_2022,angeloblackson,9533,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kwonalexander_nyj_2022_15,nyj_2022_15,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
gradyjarrett_atl_2022_15,atl_2022_15,gradyjarrett_atl_2022,atl_2022,gradyjarrett,9570,di,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bobbymccain_was_2022_15,was_2022_15,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
efeobada_was_2022_15,was_2022_15,efeobada_was_2022,was_2022,efeobada,10235,ed,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deforestbuckner_ind_2022_15,ind_2022_15,deforestbuckner_ind_2022,ind_2022,deforestbuckner,10641,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kennyclark_gb_2022_15,gb_2022_15,kennyclark_gb_2022,gb_2022,kennyclark,10661,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
vernonbutler_nyg_2022_15,nyg_2022_15,vernonbutler_nyg_2022,nyg_2022,vernonbutler,10664,di,nyg,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jarranreed_gb_2022_15,gb_2022_15,jarranreed_gb_2022,gb_2022,jarranreed,10683,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kevinbyard_ten_2022_15,ten_2022_15,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
yannickngakoue_ind_2022_15,ind_2022_15,yannickngakoue_ind_2022,ind_2022,yannickngakoue,10703,ed,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
devondrecampbell_gb_2022_15,gb_2022_15,devondrecampbell_gb_2022,gb_2022,devondrecampbell,10749,lb,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
davidonyemata_no_2022_15,no_2022_15,davidonyemata_no_2022,no_2022,davidonyemata,10754,di,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deanlowry_gb_2022_15,gb_2022_15,deanlowry_gb_2022,gb_2022,deanlowry,10771,di,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deandrehoustoncarson_chi_2022_15,chi_2022_15,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonathanallen_was_2022_15,was_2022_15,jonathanallen_was_2022,was_2022,jonathanallen,11772,di,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tacocharlton_chi_2022_15,chi_2022_15,tacocharlton_chi_2022,chi_2022,tacocharlton,11783,ed,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcusmaye_no_2022_15,no_2022_15,marcusmaye_no_2022,no_2022,marcusmaye,11794,s,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
raekwonmcmillan_ne_2022_15,ne_2022_15,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tanohkpassagnon_no_2022_15,no_2022_15,tanohkpassagnon_no_2022,no_2022,tanohkpassagnon,11814,ed,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaleeljohnson_atl_2022_15,atl_2022_15,jaleeljohnson_atl_2022,atl_2022,jaleeljohnson,11864,di,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rayshawnjenkins_jax_2022_15,jax_2022_15,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
groverstewart_ind_2022_15,ind_2022_15,groverstewart_ind_2022,ind_2022,groverstewart,11899,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alquadinmuhammad_chi_2022_15,chi_2022_15,alquadinmuhammad_chi_2022,chi_2022,alquadinmuhammad,11951,ed,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ifeadiodenigbo_ind_2022_15,ind_2022_15,ifeadiodenigbo_ind_2022,ind_2022,ifeadiodenigbo,11975,ed,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
montezsweat_was_2022_15,was_2022_15,montezsweat_was_2022,was_2022,montezsweat,27271,ed,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
michaeldwumfour_hou_2022_15,hou_2022_15,michaeldwumfour_hou_2022,hou_2022,michaeldwumfour,27376,di,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
armonwatts_chi_2022_15,chi_2022_15,armonwatts_chi_2022,chi_2022,armonwatts,27844,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikharrison_bal_2022_15,bal_2022_15,malikharrison_bal_2022,bal_2022,malikharrison,28081,lb,bal,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
germainepratt_cin_2022_15,cin_2022_15,germainepratt_cin_2022,cin_2022,germainepratt,29407,lb,cin,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
abdullahanderson_atl_2022_15,atl_2022_15,abdullahanderson_atl_2022,atl_2022,abdullahanderson,32708,di,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ericjohnson_ind_2022_15,ind_2022_15,ericjohnson_ind_2022,ind_2022,ericjohnson,33698,di,ind,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zackbaun_no_2022_15,no_2022_15,zackbaun_no_2022,no_2022,zackbaun,34632,lb,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trevisgipson_chi_2022_15,chi_2022_15,trevisgipson_chi_2022,chi_2022,trevisgipson,35241,ed,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
austinbryant_det_2022_15,det_2022_15,austinbryant_det_2022,det_2022,austinbryant,36248,ed,det,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
shytuttle_no_2022_15,no_2022_15,shytuttle_no_2022,no_2022,shytuttle,37279,di,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quintonbell_atl_2022_15,atl_2022_15,quintonbell_atl_2022,atl_2022,quintonbell,37468,ed,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derrektuszka_lac_2022_15,lac_2022_15,derrektuszka_lac_2022,lac_2022,derrektuszka,37724,ed,lac,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
caseytoohill_was_2022_15,was_2022_15,caseytoohill_was_2022,was_2022,caseytoohill,38472,ed,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chaunceygolston_dal_2022_15,dal_2022_15,chaunceygolston_dal_2022,dal_2022,chaunceygolston,42718,di,dal,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
richiegrant_atl_2022_15,atl_2022_15,richiegrant_atl_2022,atl_2022,richiegrant,43196,s,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jakehansen_hou_2022_15,hou_2022_15,jakehansen_hou_2022,hou_2022,jakehansen,43645,lb,hou,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
timmyhorne_atl_2022_15,atl_2022_15,timmyhorne_atl_2022,atl_2022,timmyhorne,43918,di,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adetokunboogundeji_atl_2022_15,atl_2022_15,adetokunboogundeji_atl_2022,atl_2022,adetokunboogundeji,44047,ed,atl,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
eyiomauwazurike_den_2022_15,den_2022_15,eyiomauwazurike_den_2022,den_2022,eyiomauwazurike,45414,di,den,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kentaviusstreet_no_2022_15,no_2022_15,kentaviusstreet_no_2022,no_2022,kentaviusstreet,48404,di,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamessmithwilliams_was_2022_15,was_2022_15,jamessmithwilliams_was_2022,was_2022,jamessmithwilliams,48455,ed,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinhollins_gb_2022_15,gb_2022_15,justinhollins_gb_2022,gb_2022,justinhollins,48498,ed,gb,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
carlgranderson_no_2022_15,no_2022_15,carlgranderson_no_2022,no_2022,carlgranderson,48500,ed,no,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chasewinovich_cle_2022_15,cle_2022_15,chasewinovich_cle_2022,cle_2022,chasewinovich,48523,ed,cle,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikreed_pit_2022_15,pit_2022_15,malikreed_pit_2022,pit_2022,malikreed,48567,ed,pit,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
daronpayne_was_2022_15,was_2022_15,daronpayne_was_2022,was_2022,daronpayne,48698,di,was,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinjones_chi_2022_15,chi_2022_15,justinjones_chi_2022,chi_2022,justinjones,48940,di,chi,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
