p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
elijahhicks_chi_2022_15,chi_2022_15,elijahhicks_chi_2022,chi_2022,elijahhicks,55584,s,chi,1,1,19.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ajterrell_atl_2022_15,atl_2022_15,ajterrell_atl_2022,atl_2022,ajterrell,55586,cb,atl,1,0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joshblackwell_chi_2022_15,chi_2022_15,joshblackwell_chi_2022,chi_2022,joshblackwell,55589,cb,chi,1,0,10.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trebrown_sea_2022_15,sea_2022_15,trebrown_sea_2022,sea_2022,trebrown,55677,cb,sea,1,0,12.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
montaricbrown_jax_2022_15,jax_2022_15,montaricbrown_jax_2022,jax_2022,montaricbrown,55797,cb,jax,1,0,18.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kamrencurl_was_2022_15,was_2022_15,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,1,9.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
genostone_bal_2022_15,bal_2022_15,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,16.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
treavery_ten_2022_15,ten_2022_15,treavery_ten_2022,ten_2022,treavery,56146,cb,ten,1,0,15.4,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
keiseannixon_gb_2022_15,gb_2022_15,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,0,19.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaylonjohnson_chi_2022_15,chi_2022_15,jaylonjohnson_chi_2022,chi_2022,jaylonjohnson,56259,cb,chi,1,0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
troyandersen_atl_2022_15,atl_2022_15,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,0,9.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mykalwalker_atl_2022_15,atl_2022_15,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamindavis_was_2022_15,was_2022_15,jamindavis_was_2022,was_2022,jamindavis,57905,lb,was,1,1,-1.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derrickbarnes_det_2022_15,det_2022_15,derrickbarnes_det_2022,det_2022,derrickbarnes,58120,lb,det,1,0,-1.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
darrenhall_atl_2022_15,atl_2022_15,darrenhall_atl_2022,atl_2022,darrenhall,60742,cb,atl,1,0,8.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chadmuma_jax_2022_15,jax_2022_15,chadmuma_jax_2022,jax_2022,chadmuma,75818,lb,jax,1,1,1.8,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
chrisclaybrooks_jax_2022_15,jax_2022_15,chrisclaybrooks_jax_2022,jax_2022,chrisclaybrooks,76692,cb,jax,1,0,11.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derionkendrick_lar_2022_15,lar_2022_15,derionkendrick_lar_2022,lar_2022,derionkendrick,78022,cb,lar,1,0,15.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quaywalker_gb_2022_15,gb_2022_15,quaywalker_gb_2022,gb_2022,quaywalker,82547,lb,gb,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jacksanborn_chi_2022_15,chi_2022_15,jacksanborn_chi_2022,chi_2022,jacksanborn,82566,lb,chi,1,1,4.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
percybutler_was_2022_15,was_2022_15,percybutler_was_2022,was_2022,percybutler,83271,s,was,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alontaetaylor_no_2022_15,no_2022_15,alontaetaylor_no_2022,no_2022,alontaetaylor,83469,cb,no,1,0,15.0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tevaughncampbell_jax_2022_15,jax_2022_15,tevaughncampbell_jax_2022,jax_2022,tevaughncampbell,91247,cb,jax,1,0,13.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ejspeed_ind_2022_15,ind_2022_15,ejspeed_ind_2022,ind_2022,ejspeed,94351,lb,ind,1,0,-1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rodneythomasii_ind_2022_15,ind_2022_15,rodneythomasii_ind_2022,ind_2022,rodneythomasii,108389,s,ind,1,0,27.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deealford_atl_2022_15,atl_2022_15,deealford_atl_2022,atl_2022,deealford,110542,cb,atl,1,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kareemjackson_den_2022_15,den_2022_15,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,0,4.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
devinmccourty_ne_2022_15,ne_2022_15,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,0,20.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
patrickpeterson_min_2022_15,min_2022_15,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,0,16.0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bobbywagner_lar_2022_15,lar_2022_15,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,0,3.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lavontedavid_tb_2022_15,tb_2022_15,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,1,8.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tashaungipsonsr_sf_2022_15,sf_2022_15,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dariusslay_phi_2022_15,phi_2022_15,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,0,5.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamiecollinssr_ne_2022_15,ne_2022_15,jamiecollinssr_ne_2022,ne_2022,jamiecollinssr,7833,lb,ne,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
loganryan_tb_2022_15,tb_2022_15,loganryan_tb_2022,tb_2022,loganryan,7864,s,tb,1,0,9.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
duronharmon_lv_2022_15,lv_2022_15,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jordanpoyer_buf_2022_15,buf_2022_15,jordanpoyer_buf_2022,buf_2022,jordanpoyer,8000,s,buf,1,2,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tonyjefferson_nyg_2022_15,nyg_2022_15,tonyjefferson_nyg_2022,nyg_2022,tonyjefferson,8361,s,nyg,1,0,2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
anthonybarr_dal_2022_15,dal_2022_15,anthonybarr_dal_2022,dal_2022,anthonybarr,8644,lb,dal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cjmosley_nyj_2022_15,nyj_2022_15,cjmosley_nyj_2022,nyj_2022,cjmosley,8652,lb,nyj,1,1,4.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jimmieward_sf_2022_15,sf_2022_15,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,2,3.9,58.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lamarcusjoyner_nyj_2022_15,nyj_2022_15,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,0,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
christiankirksey_hou_2022_15,hou_2022_15,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,1,6.4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tjcarrie_car_2022_15,car_2022_15,tjcarrie_car_2022,car_2022,tjcarrie,8853,cb,car,1,0,14.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
terrancemitchell_ten_2022_15,ten_2022_15,terrancemitchell_ten_2022,ten_2022,terrancemitchell,8888,cb,ten,1,0,8.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adrianphillips_ne_2022_15,ne_2022_15,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,0,23.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kwaunwilliams_den_2022_15,den_2022_15,kwaunwilliams_den_2022,den_2022,kwaunwilliams,9332,cb,den,1,0,7.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcuspeters_bal_2022_15,bal_2022_15,marcuspeters_bal_2022,bal_2022,marcuspeters,9451,cb,bal,1,0,5.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
shaqthompson_car_2022_15,car_2022_15,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,0,5.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
erickendricks_min_2022_15,min_2022_15,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,0,2.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ericrowe_mia_2022_15,mia_2022_15,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,0,-1.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
denzelperryman_lv_2022_15,lv_2022_15,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,0,3.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jordanhicks_min_2022_15,min_2022_15,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,1,4.8,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
stevennelson_hou_2022_15,hou_2022_15,stevennelson_hou_2022,hou_2022,stevennelson,9531,cb,hou,1,1,51.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kwonalexander_nyj_2022_15,nyj_2022_15,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
quandrediggs_sea_2022_15,sea_2022_15,quandrediggs_sea_2022,sea_2022,quandrediggs,9633,s,sea,1,0,16.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
troyhill_lar_2022_15,lar_2022_15,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alexsingleton_den_2022_15,den_2022_15,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,0,10.5,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jalenramsey_lar_2022_15,lar_2022_15,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,0,17.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
eliapple_cin_2022_15,cin_2022_15,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,0,16.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
keanuneal_tb_2022_15,tb_2022_15,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,0,11.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jaylonsmith_nyg_2022_15,nyg_2022_15,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,0,9.8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mylesjack_pit_2022_15,pit_2022_15,mylesjack_pit_2022,pit_2022,mylesjack,10670,lb,pit,1,0,-4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
xavienhoward_mia_2022_15,mia_2022_15,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,1,16.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deionjones_cle_2022_15,cle_2022_15,deionjones_cle_2022,cle_2022,deionjones,10686,lb,cle,1,1,4.6,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
vonnbell_cin_2022_15,cin_2022_15,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,1,5.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamesbradberry_phi_2022_15,phi_2022_15,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,0,26.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kevinbyard_ten_2022_15,ten_2022_15,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,0,6.6,42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinsimmons_den_2022_15,den_2022_15,justinsimmons_den_2022,den_2022,justinsimmons,10732,s,den,1,2,5.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joeschobert_ten_2022_15,ten_2022_15,joeschobert_ten_2022,ten_2022,joeschobert,10733,lb,ten,1,0,12.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ericmurray_hou_2022_15,hou_2022_15,ericmurray_hou_2022,hou_2022,ericmurray,10740,s,hou,1,0,-4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justonburris_car_2022_15,car_2022_15,justonburris_car_2022,car_2022,justonburris,10752,s,car,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kamugrugierhill_ari_2022_15,ari_2022_15,kamugrugierhill_ari_2022,ari_2022,kamugrugierhill,10842,lb,ari,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
elandonroberts_mia_2022_15,mia_2022_15,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,0,4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jayronkearse_dal_2022_15,dal_2022_15,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,0,3.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
claytonfejedelem_mia_2022_15,mia_2022_15,claytonfejedelem_mia_2022,mia_2022,claytonfejedelem,10879,s,mia,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikehilton_cin_2022_15,cin_2022_15,mikehilton_cin_2022,cin_2022,mikehilton,10898,cb,cin,1,1,23.0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonathanjones_ne_2022_15,ne_2022_15,jonathanjones_ne_2022,ne_2022,jonathanjones,11217,cb,ne,1,1,5.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andrewadams_ten_2022_15,ten_2022_15,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,0,12.7,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
antoniohamilton_ari_2022_15,ari_2022_15,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,0,5.6,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikhooker_dal_2022_15,dal_2022_15,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,0,11.7,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marlonhumphrey_bal_2022_15,bal_2022_15,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,0,26.4,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jarraddavis_det_2022_15,det_2022_15,jarraddavis_det_2022,det_2022,jarraddavis,11776,lb,det,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jabrillpeppers_ne_2022_15,ne_2022_15,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tredaviouswhite_buf_2022_15,buf_2022_15,tredaviouswhite_buf_2022,buf_2022,tredaviouswhite,11782,cb,buf,1,0,13.8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
buddabaker_ari_2022_15,ari_2022_15,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,1,8.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
marcuswilliams_bal_2022_15,bal_2022_15,marcuswilliams_bal_2022,bal_2022,marcuswilliams,11797,s,bal,1,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
sidneyjones_lv_2022_15,lv_2022_15,sidneyjones_lv_2022,lv_2022,sidneyjones,11798,cb,lv,1,0,21.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
raekwonmcmillan_ne_2022_15,ne_2022_15,raekwonmcmillan_ne_2022,ne_2022,raekwonmcmillan,11809,lb,ne,1,0,5.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dukeriley_mia_2022_15,mia_2022_15,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,0,2.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
alexanzalone_det_2022_15,det_2022_15,alexanzalone_det_2022,det_2022,alexanzalone,11831,lb,det,1,2,4.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
fabianmoreau_nyg_2022_15,nyg_2022_15,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,0,13.3,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
johnjohnsoniii_cle_2022_15,cle_2022_15,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,0,12.8,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
cameronsutton_pit_2022_15,pit_2022_15,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,0,11.8,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rayshawnjenkins_jax_2022_15,jax_2022_15,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,1,-2.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jalenreevesmaybin_hou_2022_15,hou_2022_15,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
damontaekazee_pit_2022_15,pit_2022_15,damontaekazee_pit_2022,pit_2022,damontaekazee,11904,s,pit,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
desmondkingii_hou_2022_15,hou_2022_15,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,0,2.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
