p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
jamesrobinson_nyj_2022_15,nyj_2022_15,jamesrobinson_nyj_2022,nyj_2022,jamesrobinson,22425,hb,nyj,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kirkcousins_min_2022_15,min_2022_15,kirkcousins_min_2022,min_2022,kirkcousins,7102,qb,min,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikdavis_dal_2022_15,dal_2022_15,malikdavis_dal_2022,dal_2022,malikdavis,57196,hb,dal,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jeromeford_cle_2022_15,cle_2022_15,jeromeford_cle_2022,cle_2022,jeromeford,83601,hb,cle,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
brandonpowell_lar_2022_15,lar_2022_15,brandonpowell_lar_2022,lar_2022,brandonpowell,48036,wr,lar,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mattryan_ind_2022_15,ind_2022_15,mattryan_ind_2022,ind_2022,mattryan,4317,qb,ind,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zackmoss_ind_2022_15,ind_2022_15,zackmoss_ind_2022,ind_2022,zackmoss,40341,hb,ind,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kennethgainwell_phi_2022_15,phi_2022_15,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kennethwalkeriii_sea_2022_15,sea_2022_15,kennethwalkeriii_sea_2022,sea_2022,kennethwalkeriii,97199,hb,sea,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
darryntonevans_chi_2022_15,chi_2022_15,darryntonevans_chi_2022,chi_2022,darryntonevans,40692,hb,chi,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
mikewhite_nyj_2022_15,nyj_2022_15,mikewhite_nyj_2022,nyj_2022,mikewhite,46453,qb,nyj,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
aaronrodgers_gb_2022_15,gb_2022_15,aaronrodgers_gb_2022,gb_2022,aaronrodgers,2241,qb,gb,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
taylorheinicke_was_2022_15,was_2022_15,taylorheinicke_was_2022,was_2022,taylorheinicke,9896,qb,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
natesudfeld_det_2022_15,det_2022_15,natesudfeld_det_2022,det_2022,natesudfeld,10821,qb,det,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
curtissamuel_was_2022_15,was_2022_15,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kyleallen_hou_2022_15,hou_2022_15,kyleallen_hou_2022,hou_2022,kyleallen,26152,qb,hou,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
devinduvernay_bal_2022_15,bal_2022_15,devinduvernay_bal_2022,bal_2022,devinduvernay,40006,wr,bal,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
deonjackson_ind_2022_15,ind_2022_15,deonjackson_ind_2022,ind_2022,deonjackson,57189,hb,ind,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justinjefferson_min_2022_15,min_2022_15,justinjefferson_min_2022,min_2022,justinjefferson,61398,wr,min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ceedeelamb_dal_2022_15,dal_2022_15,ceedeelamb_dal_2022,dal_2022,ceedeelamb,61570,wr,dal,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
gunnerolszewski_pit_2022_15,pit_2022_15,gunnerolszewski_pit_2022,pit_2022,gunnerolszewski,95015,wr,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
lamarjackson_bal_2022_15,bal_2022_15,lamarjackson_bal_2022,bal_2022,lamarjackson,46416,qb,bal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
justicehill_bal_2022_15,bal_2022_15,justicehill_bal_2022,bal_2022,justicehill,45865,hb,bal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
malikwillis_ten_2022_15,ten_2022_15,malikwillis_ten_2022,ten_2022,malikwillis,60341,qb,ten,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
snoopconner_jax_2022_15,jax_2022_15,snoopconner_jax_2022,jax_2022,snoopconner,99163,hb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jalenreagor_min_2022_15,min_2022_15,jalenreagor_min_2022,min_2022,jalenreagor,61697,wr,min,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
tyjohnson_nyj_2022_15,nyj_2022_15,tyjohnson_nyj_2022,nyj_2022,tyjohnson,45769,hb,nyj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
rashidshaheed_no_2022_15,no_2022_15,rashidshaheed_no_2022,no_2022,rashidshaheed,63707,wr,no,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
montrellwashington_den_2022_15,den_2022_15,montrellwashington_den_2022,den_2022,montrellwashington,64310,wr,den,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
christianwatson_gb_2022_15,gb_2022_15,christianwatson_gb_2022,gb_2022,christianwatson,66581,wr,gb,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
velusjonesjr_chi_2022_15,chi_2022_15,velusjonesjr_chi_2022,chi_2022,velusjonesjr,40573,wr,chi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
patricktaylorjr_gb_2022_15,gb_2022_15,patricktaylorjr_gb_2022,gb_2022,patricktaylorjr,40448,hb,gb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
adamprentice_no_2022_15,no_2022_15,adamprentice_no_2022,no_2022,adamprentice,35639,fb,no,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
bryceperkins_lar_2022_15,lar_2022_15,bryceperkins_lar_2022,lar_2022,bryceperkins,35299,qb,lar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
trenttaylor_cin_2022_15,cin_2022_15,trenttaylor_cin_2022,cin_2022,trenttaylor,11932,wr,cin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kylejuszczyk_sf_2022_15,sf_2022_15,kylejuszczyk_sf_2022,sf_2022,kylejuszczyk,7912,fb,sf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
kalifraymond_det_2022_15,det_2022_15,kalifraymond_det_2022,det_2022,kalifraymond,11028,wr,det,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
elijahmoore_nyj_2022_15,nyj_2022_15,elijahmoore_nyj_2022,nyj_2022,elijahmoore,84302,wr,nyj,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
andydalton_no_2022_15,no_2022_15,andydalton_no_2022,no_2022,andydalton,6187,qb,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
skyymoore_kc_2022_15,kc_2022_15,skyymoore_kc_2022,kc_2022,skyymoore,97116,wr,kc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derekwatt_pit_2022_15,pit_2022_15,derekwatt_pit_2022,pit_2022,derekwatt,10832,fb,pit,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jonathanwilliams_was_2022_15,was_2022_15,jonathanwilliams_was_2022,was_2022,jonathanwilliams,10790,hb,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
ameerabdullah_lv_2022_15,lv_2022_15,ameerabdullah_lv_2022,lv_2022,ameerabdullah,9487,hb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jasoncabinda_det_2022_15,det_2022_15,jasoncabinda_det_2022,det_2022,jasoncabinda,50714,fb,det,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
equanimeousstbrown_chi_2022_15,chi_2022_15,equanimeousstbrown_chi_2022,chi_2022,equanimeousstbrown,47967,wr,chi,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
parriscampbell_ind_2022_15,ind_2022_15,parriscampbell_ind_2022,ind_2022,parriscampbell,47940,wr,ind,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
joshjacobs_lv_2022_15,lv_2022_15,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,26,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dontaforeman_car_2022_15,car_2022_15,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
milessanders_phi_2022_15,phi_2022_15,milessanders_phi_2022,phi_2022,milessanders,40555,hb,phi,1,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
zonovanknight_nyj_2022_15,nyj_2022_15,zonovanknight_nyj_2022,nyj_2022,zonovanknight,97432,hb,nyj,1,17,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
travisetienne_jax_2022_15,jax_2022_15,travisetienne_jax_2022,jax_2022,travisetienne,57185,hb,jax,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
derrickhenry_ten_2022_15,ten_2022_15,derrickhenry_ten_2022,ten_2022,derrickhenry,10679,hb,ten,1,17,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamaalwilliams_det_2022_15,det_2022_15,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
dalvincook_min_2022_15,min_2022_15,dalvincook_min_2022,min_2022,dalvincook,11796,hb,min,1,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jkdobbins_bal_2022_15,bal_2022_15,jkdobbins_bal_2022,bal_2022,jkdobbins,57366,hb,bal,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
jamesconner_ari_2022_15,ari_2022_15,jamesconner_ari_2022,ari_2022,jamesconner,11860,hb,ari,1,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2022,15
