team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
tb_2022_5,2022,tb,5,atl,0.56,0.51,0.58,0.51,15.7,20.5,11.5,0.59
tb_2022_7,2022,tb,7,car,0.24,0.41,0.53,0.32,-43.8,-73.8,-16.3,0.64
tb_2022_9,2022,tb,9,lar,0.57,0.45,0.55,0.29,20.6,13.7,30.5,0.8
tb_2022_13,2022,tb,13,no,0.42,0.52,0.59,0.46,-10.6,-51.4,41.6,0.4
tb_2022_15,2022,tb,15,cin,0.54,0.49,0.6,0.39,26.1,10.7,57.1,0.42
den_2022_2,2022,den,2,hou,0.48,0.46,0.51,0.58,10.0,25.7,-15.9,0.54
den_2022_4,2022,den,4,lv,0.39,0.41,0.55,0.32,-5.9,-3.5,-8.4,0.65
den_2022_6,2022,den,6,lac,0.42,0.42,0.51,0.39,8.0,11.9,-0.2,0.46
den_2022_8,2022,den,8,jax,0.63,0.48,0.56,0.52,40.2,104.4,-19.5,0.62
den_2022_10,2022,den,10,ten,0.26,0.29,0.42,0.3,-3.5,-25.9,38.5,0.5
den_2022_12,2022,den,12,car,0.27,0.34,0.38,0.47,-14.9,-83.5,12.2,0.5
den_2022_14,2022,den,14,kc,0.49,0.37,0.48,0.36,26.1,39.8,-3.3,0.67
den_2022_1,2022,den,1,sea,0.46,0.42,0.66,0.19,18.0,3.6,43.3,0.5
den_2022_3,2022,den,3,sf,0.59,0.41,0.48,0.42,44.3,57.2,23.3,0.61
den_2022_5,2022,den,5,ind,0.42,0.37,0.42,0.52,27.4,37.5,13.1,0.31
den_2022_7,2022,den,7,nyj,0.41,0.45,0.48,0.53,4.8,12.5,-5.9,0.38
den_2022_11,2022,den,11,lv,0.25,0.45,0.59,0.35,-26.7,-52.7,2.5,0.25
den_2022_13,2022,den,13,bal,0.67,0.48,0.72,0.34,34.0,40.8,24.1,0.84
den_2022_15,2022,den,15,ari,0.6,0.5,0.41,0.68,37.7,58.4,-0.0,0.41
ari_2022_2,2022,ari,2,lv,0.41,0.4,0.39,0.58,5.8,-10.8,34.7,0.56
ari_2022_4,2022,ari,4,car,0.57,0.47,0.57,0.47,23.0,17.9,36.0,0.67
ari_2022_6,2022,ari,6,sea,0.26,0.23,0.3,0.29,11.9,14.4,8.6,0.47
ari_2022_8,2022,ari,8,min,0.36,0.42,0.53,0.31,-12.4,2.7,-39.1,0.57
ari_2022_10,2022,ari,10,lar,0.48,0.49,0.51,0.6,-4.5,-3.3,-6.6,0.65
ari_2022_12,2022,ari,12,lac,0.47,0.51,0.71,0.36,-4.4,-10.6,21.7,0.51
ari_2022_14,2022,ari,14,ne,0.36,0.43,0.48,0.56,-13.5,-4.3,-35.0,0.54
ari_2022_1,2022,ari,1,kc,0.24,0.35,0.46,0.27,-27.4,-44.1,9.1,0.6
ari_2022_3,2022,ari,3,lar,0.22,0.42,0.48,0.47,-38.1,-48.3,-22.6,0.43
ari_2022_5,2022,ari,5,phi,0.52,0.53,0.65,0.46,6.5,-0.0,12.7,0.49
ari_2022_7,2022,ari,7,no,0.42,0.46,0.58,0.45,-3.0,-13.3,21.7,0.49
ari_2022_9,2022,ari,9,sea,0.28,0.26,0.43,0.26,0.2,7.4,-8.2,0.63
ari_2022_11,2022,ari,11,sf,0.15,0.34,0.42,0.33,-52.5,-75.9,-30.0,0.67
ari_2022_15,2022,ari,15,den,0.36,0.35,0.35,0.51,-13.1,16.0,-39.1,0.86
sf_2022_2,2022,sf,2,sea,0.6,0.47,0.74,0.33,36.1,40.2,29.7,0.59
sf_2022_4,2022,sf,4,lar,0.6,0.58,0.72,0.45,21.9,20.1,26.9,0.37
sf_2022_6,2022,sf,6,atl,0.41,0.45,0.58,0.3,-12.0,-78.1,15.2,0.64
sf_2022_8,2022,sf,8,lar,0.7,0.69,0.89,0.53,0.2,-20.4,37.8,0.75
sf_2022_10,2022,sf,10,lac,0.6,0.52,0.68,0.5,28.2,30.0,23.1,0.5
sf_2022_12,2022,sf,12,no,0.64,0.55,0.62,0.5,24.5,6.5,52.9,0.65
sf_2022_14,2022,sf,14,tb,0.82,0.69,0.9,0.62,31.5,36.9,18.4,0.72
sf_2022_1,2022,sf,1,chi,0.4,0.28,0.3,0.41,27.0,9.1,39.2,0.62
sf_2022_3,2022,sf,3,den,0.49,0.39,0.5,0.33,27.8,21.6,35.3,0.56
sf_2022_5,2022,sf,5,car,0.59,0.63,0.72,0.63,11.4,9.6,15.0,0.32
sf_2022_7,2022,sf,7,kc,0.19,0.43,0.48,0.54,-58.3,-61.4,-52.3,0.62
sf_2022_11,2022,sf,11,ari,0.8,0.71,0.91,0.59,24.8,17.5,37.7,0.68
sf_2022_13,2022,sf,13,mia,0.74,0.46,0.52,0.44,58.6,70.3,9.2,0.83
sf_2022_15,2022,sf,15,sea,0.68,0.6,0.73,0.57,30.1,38.5,5.3,0.51
sea_2022_2,2022,sea,2,sf,0.43,0.47,0.56,0.44,-2.5,-42.3,19.1,0.53
sea_2022_4,2022,sea,4,det,0.64,0.74,0.81,0.83,-10.2,-14.4,-3.9,0.45
sea_2022_6,2022,sea,6,ari,0.47,0.4,0.52,0.4,30.0,31.4,28.0,0.36
sea_2022_8,2022,sea,8,nyg,0.64,0.45,0.56,0.3,34.2,37.0,31.1,0.85
sea_2022_10,2022,sea,10,tb,0.47,0.53,0.66,0.22,-25.5,-45.9,-11.1,0.85
sea_2022_12,2022,sea,12,lv,0.42,0.49,0.62,0.29,-24.3,-41.2,-10.4,0.77
sea_2022_14,2022,sea,14,car,0.38,0.39,0.54,0.08,-15.1,-10.9,-17.8,0.85
sea_2022_1,2022,sea,1,den,0.46,0.51,0.69,0.27,-19.6,-47.2,38.0,0.77
sea_2022_3,2022,sea,3,atl,0.39,0.52,0.63,0.44,-37.6,-31.5,-42.7,0.72
sea_2022_5,2022,sea,5,no,0.48,0.56,0.72,0.5,-12.7,3.2,-22.2,0.54
sea_2022_7,2022,sea,7,lac,0.66,0.57,0.7,0.53,18.2,14.8,32.0,0.74
sea_2022_9,2022,sea,9,ari,0.54,0.49,0.56,0.53,9.9,9.8,10.2,0.68
sea_2022_13,2022,sea,13,lar,0.5,0.53,0.66,0.46,-8.5,23.8,-41.3,0.69
sea_2022_15,2022,sea,15,sf,0.45,0.5,0.55,0.56,-23.2,-35.9,-14.2,0.79
phi_2022_2,2022,phi,2,min,0.69,0.61,0.67,0.68,33.2,41.5,-0.3,0.45
phi_2022_4,2022,phi,4,jax,0.71,0.49,0.48,0.59,59.9,77.6,36.7,0.53
phi_2022_6,2022,phi,6,dal,0.57,0.52,0.63,0.49,18.1,39.3,-7.8,0.56
phi_2022_8,2022,phi,8,pit,0.89,0.81,0.81,0.86,27.6,44.2,-15.3,0.63
phi_2022_10,2022,phi,10,was,0.58,0.64,0.59,0.8,-7.1,-3.7,-9.0,0.55
phi_2022_12,2022,phi,12,gb,0.55,0.59,0.6,0.71,-8.2,-10.3,-5.7,0.6
phi_2022_14,2022,phi,14,nyg,0.74,0.71,0.56,0.99,3.3,-1.6,11.0,0.8
phi_2022_1,2022,phi,1,det,0.51,0.53,0.57,0.68,2.9,23.6,-25.5,0.53
phi_2022_3,2022,phi,3,was,0.65,0.59,0.8,0.26,25.0,33.2,4.9,0.52
phi_2022_5,2022,phi,5,ari,0.48,0.52,0.56,0.54,-10.0,-24.3,10.1,0.63
phi_2022_9,2022,phi,9,hou,0.49,0.57,0.67,0.48,-13.3,-0.8,-22.8,0.55
phi_2022_11,2022,phi,11,ind,0.46,0.44,0.48,0.47,3.1,-11.9,18.8,0.65
phi_2022_13,2022,phi,13,ten,0.71,0.58,0.79,0.63,28.8,18.3,44.6,0.73
phi_2022_15,2022,phi,15,chi,0.46,0.41,0.41,0.51,14.9,-1.4,33.9,0.56
cle_2022_2,2022,cle,2,nyj,0.58,0.71,0.83,0.67,-26.4,-41.9,9.8,0.62
cle_2022_4,2022,cle,4,atl,0.41,0.41,0.41,0.51,2.0,39.4,-19.0,0.57
cle_2022_6,2022,cle,6,ne,0.29,0.4,0.45,0.39,-28.2,-64.2,17.8,0.61
cle_2022_8,2022,cle,8,cin,0.79,0.7,0.91,0.66,35.1,45.7,3.0,0.49
cle_2022_10,2022,cle,10,mia,0.22,0.43,0.48,0.45,-56.8,-65.7,-47.3,0.68
cle_2022_12,2022,cle,12,tb,0.56,0.54,0.56,0.59,-0.3,-0.3,-0.2,0.75
cle_2022_14,2022,cle,14,cin,0.41,0.45,0.62,0.27,-13.2,-0.5,-35.9,0.66
cle_2022_1,2022,cle,1,car,0.49,0.48,0.48,0.63,-2.3,-1.2,-4.4,0.68
cle_2022_3,2022,cle,3,pit,0.49,0.59,0.68,0.56,-17.1,-11.1,-23.6,0.53
cle_2022_5,2022,cle,5,lac,0.38,0.59,0.64,0.59,-36.5,-26.2,-49.9,0.41
cle_2022_7,2022,cle,7,bal,0.63,0.58,0.6,0.69,21.2,16.1,23.2,0.51
cle_2022_11,2022,cle,11,buf,0.5,0.61,0.86,0.26,-5.9,-8.3,-3.9,0.29
cle_2022_13,2022,cle,13,hou,0.48,0.3,0.33,0.4,21.6,23.3,18.5,0.98
cle_2022_15,2022,cle,15,bal,0.62,0.53,0.54,0.59,28.2,67.1,-11.1,0.56
was_2022_2,2022,was,2,det,0.33,0.41,0.51,0.34,-8.6,-5.2,-14.1,0.41
was_2022_4,2022,was,4,dal,0.44,0.4,0.45,0.51,5.9,-46.1,61.1,0.67
was_2022_6,2022,was,6,chi,0.48,0.37,0.37,0.5,21.2,22.5,19.6,0.71
was_2022_8,2022,was,8,ind,0.43,0.5,0.56,0.49,-15.6,-38.4,6.4,0.6
was_2022_10,2022,was,10,phi,0.54,0.5,0.59,0.55,-7.4,0.3,-16.7,0.95
was_2022_12,2022,was,12,atl,0.59,0.52,0.53,0.57,13.3,31.6,0.3,0.72
was_2022_1,2022,was,1,jax,0.46,0.44,0.54,0.35,5.0,20.1,-31.5,0.61
was_2022_3,2022,was,3,phi,0.36,0.31,0.36,0.45,1.3,-47.0,71.6,0.76
was_2022_5,2022,was,5,ten,0.43,0.39,0.54,0.28,9.3,17.3,3.0,0.59
was_2022_7,2022,was,7,gb,0.39,0.44,0.57,0.34,-13.1,-36.7,45.5,0.61
was_2022_9,2022,was,9,min,0.48,0.39,0.36,0.54,12.7,0.5,31.3,0.78
was_2022_11,2022,was,11,hou,0.63,0.46,0.58,0.4,43.2,40.1,51.6,0.61
was_2022_13,2022,was,13,nyg,0.39,0.41,0.47,0.44,0.4,-21.3,25.2,0.52
was_2022_15,2022,was,15,nyg,0.4,0.38,0.49,0.38,-6.0,7.0,-20.5,0.77
ne_2022_2,2022,ne,2,pit,0.6,0.59,0.62,0.77,10.1,15.9,2.1,0.54
ne_2022_4,2022,ne,4,gb,0.44,0.42,0.4,0.55,-1.0,8.9,-10.8,0.75
ne_2022_6,2022,ne,6,cle,0.64,0.49,0.75,0.36,40.3,43.7,32.7,0.58
ne_2022_8,2022,ne,8,nyj,0.54,0.42,0.48,0.42,13.4,6.7,32.7,0.92
ne_2022_12,2022,ne,12,min,0.47,0.57,0.65,0.41,-3.9,-37.6,43.4,0.26
ne_2022_14,2022,ne,14,ari,0.43,0.42,0.48,0.52,7.0,17.2,-22.5,0.54
ne_2022_1,2022,ne,1,mia,0.48,0.38,0.4,0.49,22.0,20.5,24.4,0.65
ne_2022_3,2022,ne,3,bal,0.34,0.49,0.43,0.69,-24.5,-18.1,-34.4,0.43
ne_2022_5,2022,ne,5,det,0.62,0.48,0.8,0.32,36.3,56.0,11.3,0.62
ne_2022_7,2022,ne,7,chi,0.24,0.27,0.34,0.33,-6.2,13.7,-17.1,0.55
ne_2022_9,2022,ne,9,ind,0.53,0.3,0.39,0.27,47.2,49.2,43.5,0.73
ne_2022_11,2022,ne,11,nyj,0.72,0.44,0.62,0.31,61.8,51.4,74.3,0.76
ne_2022_13,2022,ne,13,buf,0.45,0.47,0.54,0.43,-4.2,-24.3,16.6,0.6
ne_2022_15,2022,ne,15,lv,0.4,0.34,0.3,0.65,27.1,28.0,26.0,0.41
buf_2022_2,2022,buf,2,ten,0.84,0.58,0.72,0.44,57.1,81.0,37.7,0.84
buf_2022_4,2022,buf,4,bal,0.59,0.51,0.61,0.42,15.2,23.6,6.2,0.73
buf_2022_6,2022,buf,6,kc,0.72,0.62,0.75,0.47,26.3,23.4,34.2,0.67
buf_2022_8,2022,buf,8,gb,0.44,0.45,0.47,0.52,-9.2,0.4,-17.2,0.73
buf_2022_10,2022,buf,10,min,0.62,0.55,0.65,0.46,13.8,19.3,3.7,0.73
buf_2022_12,2022,buf,12,det,0.57,0.49,0.52,0.55,21.2,6.9,38.9,0.61
buf_2022_14,2022,buf,14,nyj,0.62,0.55,0.66,0.5,13.3,6.4,24.3,0.76
buf_2022_1,2022,buf,1,lar,0.68,0.52,0.7,0.25,37.3,37.6,36.6,0.68
buf_2022_3,2022,buf,3,mia,0.43,0.5,0.6,0.37,-5.1,-25.8,12.8,0.4
buf_2022_5,2022,buf,5,pit,0.65,0.7,0.77,0.7,2.3,-12.8,48.1,0.46
buf_2022_9,2022,buf,9,nyj,0.47,0.48,0.42,0.71,0.1,-14.2,11.2,0.58
buf_2022_11,2022,buf,11,cle,0.55,0.55,0.66,0.5,-13.2,-54.6,57.2,0.88
buf_2022_13,2022,buf,13,ne,0.66,0.65,0.83,0.49,5.7,2.1,13.4,0.64
buf_2022_15,2022,buf,15,mia,0.65,0.61,0.74,0.53,8.7,34.8,-24.0,0.69
no_2022_2,2022,no,2,tb,0.37,0.28,0.29,0.49,23.2,14.3,34.5,0.57
no_2022_4,2022,no,4,min,0.56,0.55,0.6,0.64,6.3,-6.7,25.8,0.57
no_2022_6,2022,no,6,cin,0.42,0.52,0.52,0.65,-19.4,-20.5,-15.9,0.56
no_2022_8,2022,no,8,lv,0.65,0.48,0.59,0.48,51.8,51.3,53.0,0.47
no_2022_10,2022,no,10,pit,0.24,0.21,0.4,0.03,-3.2,-4.0,-2.5,0.73
no_2022_12,2022,no,12,sf,0.4,0.42,0.57,0.31,1.8,0.4,3.8,0.49
no_2022_1,2022,no,1,atl,0.4,0.47,0.45,0.69,-10.4,-10.3,-10.4,0.49
no_2022_3,2022,no,3,car,0.34,0.43,0.6,0.27,1.6,1.7,1.6,0.17
no_2022_5,2022,no,5,sea,0.41,0.5,0.52,0.6,-17.0,-25.6,-4.6,0.51
no_2022_7,2022,no,7,ari,0.4,0.44,0.57,0.36,-13.5,-15.7,-11.0,0.68
no_2022_9,2022,no,9,bal,0.35,0.36,0.46,0.37,-8.3,-9.2,-7.9,0.67
no_2022_11,2022,no,11,lar,0.54,0.58,0.67,0.48,-11.3,-15.5,-7.2,0.69
no_2022_13,2022,no,13,tb,0.61,0.56,0.75,0.32,1.9,2.7,-0.1,0.84
no_2022_15,2022,no,15,atl,0.47,0.45,0.81,0.29,6.3,25.0,-12.3,0.61
dal_2022_2,2022,dal,2,cin,0.74,0.55,0.63,0.54,46.0,46.2,45.8,0.7
dal_2022_4,2022,dal,4,was,0.56,0.5,0.75,0.31,17.5,29.9,0.3,0.6
dal_2022_6,2022,dal,6,phi,0.58,0.5,0.48,0.62,19.8,11.7,25.8,0.66
dal_2022_8,2022,dal,8,chi,0.71,0.7,0.7,0.82,3.3,0.3,5.4,0.68
dal_2022_10,2022,dal,10,gb,0.42,0.48,0.49,0.57,-12.2,-51.8,12.6,0.57
dal_2022_12,2022,dal,12,nyg,0.48,0.47,0.67,0.44,10.6,-1.2,27.2,0.5
dal_2022_14,2022,dal,14,hou,0.34,0.41,0.44,0.5,-12.1,-71.6,29.2,0.54
dal_2022_1,2022,dal,1,tb,0.26,0.26,0.32,0.5,0.3,19.1,-15.7,0.57
dal_2022_3,2022,dal,3,nyg,0.65,0.58,0.67,0.63,16.3,33.9,-20.3,0.72
dal_2022_5,2022,dal,5,lar,0.5,0.42,0.15,0.66,20.9,15.6,36.1,0.59
dal_2022_7,2022,dal,7,det,0.71,0.49,0.63,0.49,48.9,64.7,32.2,0.76
dal_2022_11,2022,dal,11,min,0.76,0.53,0.67,0.46,42.3,51.1,26.6,0.91
dal_2022_13,2022,dal,13,ind,0.75,0.66,0.64,0.76,28.6,41.6,10.7,0.57
dal_2022_15,2022,dal,15,jax,0.42,0.49,0.57,0.49,-24.7,-25.8,-23.2,0.77
pit_2022_2,2022,pit,2,ne,0.34,0.49,0.56,0.55,-33.1,-34.7,-30.8,0.55
pit_2022_4,2022,pit,4,nyj,0.45,0.41,0.48,0.43,7.7,-5.1,23.1,0.64
pit_2022_6,2022,pit,6,tb,0.56,0.48,0.76,0.23,8.6,0.1,17.8,0.86
pit_2022_8,2022,pit,8,phi,0.2,0.38,0.41,0.54,-48.1,-58.4,-27.4,0.64
pit_2022_10,2022,pit,10,no,0.65,0.52,0.56,0.54,45.9,29.9,76.8,0.41
pit_2022_12,2022,pit,12,ind,0.5,0.53,0.49,0.67,6.5,15.6,-6.8,0.39
pit_2022_14,2022,pit,14,bal,0.45,0.5,0.59,0.42,0.7,10.7,-4.7,0.39
pit_2022_1,2022,pit,1,cin,0.61,0.4,0.5,0.31,48.0,44.4,55.6,0.65
pit_2022_3,2022,pit,3,cle,0.48,0.54,0.58,0.61,-8.5,-29.5,6.2,0.51
pit_2022_5,2022,pit,5,buf,0.16,0.42,0.54,0.28,-46.0,-46.3,-45.1,0.27
pit_2022_7,2022,pit,7,mia,0.42,0.41,0.46,0.46,2.3,-6.6,14.2,0.6
pit_2022_11,2022,pit,11,cin,0.51,0.55,0.63,0.59,-6.9,-26.4,29.9,0.63
pit_2022_13,2022,pit,13,atl,0.46,0.46,0.58,0.52,1.1,-1.6,3.0,0.63
pit_2022_15,2022,pit,15,car,0.54,0.55,0.72,0.55,1.2,-66.2,103.0,0.63
hou_2022_2,2022,hou,2,den,0.3,0.39,0.42,0.49,-13.2,-7.1,-21.4,0.44
hou_2022_4,2022,hou,4,lac,0.32,0.45,0.48,0.63,-32.1,-56.5,8.1,0.59
hou_2022_8,2022,hou,8,ten,0.25,0.23,0.26,0.37,-0.1,97.5,-34.2,0.63
hou_2022_10,2022,hou,10,nyg,0.42,0.42,0.6,0.29,-10.8,-66.8,13.1,0.8
hou_2022_12,2022,hou,12,mia,0.21,0.12,0.12,0.42,8.6,1.3,22.9,0.77
hou_2022_14,2022,hou,14,dal,0.59,0.46,0.79,0.28,19.3,23.7,13.9,0.87
hou_2022_1,2022,hou,1,ind,0.41,0.45,0.59,0.34,-17.8,-22.4,-11.8,0.76
hou_2022_3,2022,hou,3,chi,0.34,0.28,0.33,0.29,0.3,28.1,-16.1,0.86
hou_2022_5,2022,hou,5,jax,0.47,0.41,0.46,0.49,11.7,12.2,10.8,0.66
hou_2022_7,2022,hou,7,lv,0.22,0.45,0.52,0.48,-52.3,-49.9,-55.0,0.53
hou_2022_9,2022,hou,9,phi,0.5,0.5,0.54,0.56,2.7,-22.3,30.8,0.6
hou_2022_11,2022,hou,11,was,0.18,0.21,0.29,0.19,-11.4,-29.6,1.7,0.61
hou_2022_13,2022,hou,13,cle,0.37,0.25,0.36,0.17,37.3,51.5,26.4,0.42
hou_2022_15,2022,hou,15,kc,0.41,0.42,0.54,0.36,-7.7,-20.9,11.1,0.73
bal_2022_2,2022,bal,2,mia,0.6,0.62,1.0,0.29,-23.2,-36.7,5.3,1.0
bal_2022_4,2022,bal,4,buf,0.56,0.5,0.5,0.66,15.2,10.0,25.7,0.63
bal_2022_6,2022,bal,6,nyg,0.4,0.44,0.44,0.76,-0.0,-16.2,16.0,0.44
bal_2022_8,2022,bal,8,tb,0.62,0.71,0.69,0.81,-17.6,-20.9,-9.3,0.64
bal_2022_12,2022,bal,12,jax,0.57,0.49,0.62,0.44,22.6,-6.7,72.5,0.59
bal_2022_14,2022,bal,14,pit,0.54,0.53,0.49,0.61,1.0,-13.2,23.7,0.71
bal_2022_1,2022,bal,1,nyj,0.68,0.62,0.8,0.31,19.5,19.5,19.5,0.61
bal_2022_3,2022,bal,3,ne,0.74,0.71,0.72,0.84,2.7,20.3,-21.1,0.79
bal_2022_5,2022,bal,5,cin,0.55,0.48,0.48,0.63,11.6,27.1,-13.2,0.72
bal_2022_7,2022,bal,7,cle,0.45,0.41,0.49,0.42,-6.8,-1.2,-14.4,0.87
bal_2022_9,2022,bal,9,no,0.65,0.56,0.6,0.62,23.4,20.4,29.6,0.67
bal_2022_11,2022,bal,11,car,0.66,0.43,0.4,0.59,55.8,54.3,58.5,0.66
bal_2022_13,2022,bal,13,den,0.44,0.45,0.5,0.49,-3.8,-51.5,34.4,0.67
bal_2022_15,2022,bal,15,cle,0.3,0.31,0.27,0.52,7.4,13.5,0.8,0.37
kc_2022_2,2022,kc,2,lac,0.51,0.51,0.62,0.42,-4.5,-16.7,17.2,0.73
kc_2022_4,2022,kc,4,tb,0.5,0.61,0.61,0.68,-34.6,-42.0,12.2,0.81
kc_2022_6,2022,kc,6,buf,0.47,0.55,0.63,0.44,-21.1,-37.4,4.5,0.68
kc_2022_10,2022,kc,10,jax,0.66,0.72,0.85,0.44,0.8,-3.0,13.2,0.45
kc_2022_12,2022,kc,12,lar,0.69,0.54,0.63,0.44,35.7,49.8,17.7,0.68
kc_2022_14,2022,kc,14,den,0.53,0.53,0.58,0.56,-2.7,-1.9,-4.5,0.71
kc_2022_1,2022,kc,1,ari,0.55,0.62,0.77,0.29,-7.6,-19.9,19.9,0.51
kc_2022_3,2022,kc,3,ind,0.35,0.42,0.56,0.28,6.4,-3.0,19.6,0.16
kc_2022_5,2022,kc,5,lv,0.47,0.53,0.63,0.41,-12.6,-7.3,-18.8,0.63
kc_2022_7,2022,kc,7,sf,1.0,1.0,1.0,1.0,14.1,22.6,-4.4,0.57
kc_2022_9,2022,kc,9,ten,0.52,0.48,0.59,0.23,7.0,58.1,-18.2,0.69
kc_2022_11,2022,kc,11,lac,0.59,0.65,0.74,0.58,-11.3,-15.3,-7.5,0.61
kc_2022_13,2022,kc,13,cin,0.48,0.62,0.61,0.7,-29.2,-57.6,2.1,0.61
kc_2022_15,2022,kc,15,hou,0.46,0.58,0.72,0.41,-12.8,-32.9,12.8,0.34
lv_2022_2,2022,lv,2,ari,0.43,0.44,0.55,0.35,-3.6,5.2,-18.5,0.63
lv_2022_4,2022,lv,4,den,0.5,0.58,0.63,0.61,-5.9,-32.7,31.0,0.44
lv_2022_8,2022,lv,8,no,0.12,0.23,0.31,0.25,-28.5,-45.1,-11.8,0.56
lv_2022_10,2022,lv,10,ind,0.42,0.54,0.62,0.5,-36.5,-44.8,-28.2,0.78
lv_2022_12,2022,lv,12,sea,0.5,0.58,0.7,0.57,-12.2,-25.7,14.2,0.52
lv_2022_14,2022,lv,14,lar,0.39,0.41,0.29,0.55,-13.2,-41.0,30.8,0.74
lv_2022_1,2022,lv,1,lac,0.26,0.29,0.35,0.4,-14.4,-51.9,26.6,0.65
lv_2022_3,2022,lv,3,ten,0.34,0.45,0.58,0.48,-25.5,-51.1,-3.1,0.59
lv_2022_5,2022,lv,5,kc,0.53,0.53,0.52,0.66,-2.9,-12.7,17.9,0.71
lv_2022_7,2022,lv,7,hou,0.56,0.69,0.72,0.8,-26.6,-35.7,-13.4,0.59
lv_2022_9,2022,lv,9,jax,0.35,0.48,0.54,0.45,-27.8,-65.5,2.6,0.57
lv_2022_11,2022,lv,11,den,0.64,0.69,0.86,0.56,-14.6,-46.7,19.9,0.75
lv_2022_13,2022,lv,13,lac,0.53,0.5,0.51,0.59,14.1,11.5,20.6,0.53
lv_2022_15,2022,lv,15,ne,0.4,0.38,0.52,0.48,1.2,26.3,-28.9,0.66
