p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,avg_depth_of_target,catch_rate,coverage_percent,coverage_snaps_per_reception,coverage_snaps_per_target,declined_penalties,dropped_ints,forced_incompletes,forced_incompletion_rate,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,snap_counts_coverage,snap_counts_pass_play,stops,tackles,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,yards_per_reception,week,year,plyr_number
tjcarrie_car_2022_14,car_2022_14,tjcarrie_car_2022,car_2022,tjcarrie,8853,cb,car,1,1,6.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
joethomas_chi_2022_14,chi_2022_14,joethomas_chi_2022,chi_2022,joethomas,9272,lb,chi,1,0,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
shaqthompson_car_2022_14,car_2022_14,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,0,10.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
pjwilliams_no_2022_14,no_2022_14,pjwilliams_no_2022,no_2022,pjwilliams,9511,s,no,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
davidmayo_was_2022_14,was_2022_14,davidmayo_was_2022,was_2022,davidmayo,9602,lb,was,1,0,9.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
troyhill_lar_2022_14,lar_2022_14,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,1,3.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
darylworley_bal_2022_14,bal_2022_14,darylworley_bal_2022,bal_2022,darylworley,10711,cb,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
ericmurray_hou_2022_14,hou_2022_14,ericmurray_hou_2022,hou_2022,ericmurray,10740,s,hou,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
deonbush_kc_2022_14,kc_2022_14,deonbush_kc_2022,kc_2022,deonbush,10758,s,kc,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenmills_ne_2022_14,ne_2022_14,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,0,2.8,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
claytonfejedelem_mia_2022_14,mia_2022_14,claytonfejedelem_mia_2022,mia_2022,claytonfejedelem,10879,s,mia,1,0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
antoniohamilton_ari_2022_14,ari_2022_14,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,0,4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
buddabaker_ari_2022_14,ari_2022_14,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,1,-1.5,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenreevesmaybin_hou_2022_14,hou_2022_14,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,0,8.2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
xavierwoods_car_2022_14,car_2022_14,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,2,56.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tannervallejo_ari_2022_14,ari_2022_14,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,0,2.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
seanmurphybunting_tb_2022_14,tb_2022_14,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,0,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
cjmoore_det_2022_14,det_2022_14,cjmoore_det_2022,det_2022,cjmoore,26617,s,det,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jabrilcox_dal_2022_14,dal_2022_14,jabrilcox_dal_2022,dal_2022,jabrilcox,30669,lb,dal,1,0,0.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
mikehughes_det_2022_14,det_2022_14,mikehughes_det_2022,det_2022,mikehughes,34057,cb,det,1,1,8.7,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
darnellsavage_gb_2022_14,gb_2022_14,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
zayneanderson_kc_2022_14,kc_2022_14,zayneanderson_kc_2022,kc_2022,zayneanderson,34622,s,kc,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
blakecashman_hou_2022_14,hou_2022_14,blakecashman_hou_2022,hou_2022,blakecashman,35413,lb,hou,1,0,6.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
troyreeder_lac_2022_14,lac_2022_14,troyreeder_lac_2022,lac_2022,troyreeder,38268,lb,lac,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
trayvonmullen_ari_2022_14,ari_2022_14,trayvonmullen_ari_2022,ari_2022,trayvonmullen,41968,cb,ari,1,0,7.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahsimmons_ari_2022_14,ari_2022_14,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,cb,ari,1,0,2.5,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
antoinewinfieldjr_tb_2022_14,tb_2022_14,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,1,-4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
krysbarnes_gb_2022_14,gb_2022_14,krysbarnes_gb_2022,gb_2022,krysbarnes,42548,lb,gb,1,1,5.4,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jeremychinn_car_2022_14,car_2022_14,jeremychinn_car_2022,car_2022,jeremychinn,43179,s,car,1,0,16.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
samfranklin_car_2022_14,car_2022_14,samfranklin_car_2022,car_2022,samfranklin,43580,s,car,1,0,9.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tylerhall_lv_2022_14,lv_2022_14,tylerhall_lv_2022,lv_2022,tylerhall,43958,cb,lv,1,0,7.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
rodariuswilliams_nyg_2022_14,nyg_2022_14,rodariuswilliams_nyg_2022,nyg_2022,rodariuswilliams,44160,cb,nyg,1,0,28.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenthompson_ari_2022_14,ari_2022_14,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,0,9.5,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tonybrown_ind_2022_14,ind_2022_14,tonybrown_ind_2022,ind_2022,tonybrown,49255,cb,ind,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kindlevildor_chi_2022_14,chi_2022_14,kindlevildor_chi_2022,chi_2022,kindlevildor,49346,cb,chi,1,1,10.5,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
chrislammons_kc_2022_14,kc_2022_14,chrislammons_kc_2022,kc_2022,chrislammons,49368,cb,kc,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
chaunceygardnerjohnson_phi_2022_14,phi_2022_14,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dariusphillips_den_2022_14,den_2022_14,dariusphillips_den_2022,den_2022,dariusphillips,49507,cb,den,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
amanioruwariye_det_2022_14,det_2022_14,amanioruwariye_det_2022,det_2022,amanioruwariye,50533,cb,det,1,0,4.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
frankieluvu_car_2022_14,car_2022_14,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,0,1.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tyreldodson_buf_2022_14,buf_2022_14,tyreldodson_buf_2022,buf_2022,tyreldodson,51045,lb,buf,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
benniemann_ari_2022_14,ari_2022_14,benniemann_ari_2022,ari_2022,benniemann,51099,lb,ari,1,0,-8.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
mikeedwards_tb_2022_14,tb_2022_14,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,1,5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kennymooreii_ind_2022_14,ind_2022_14,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,0,4.3,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
marcowilson_ari_2022_14,ari_2022_14,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,0,8.7,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
cjhenderson_car_2022_14,car_2022_14,cjhenderson_car_2022,car_2022,cjhenderson,55593,cb,car,1,0,10.2,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
thomasgrahamjr_cle_2022_14,cle_2022_14,thomasgrahamjr_cle_2022,cle_2022,thomasgrahamjr,55685,cb,cle,1,1,1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
darnayholmes_nyg_2022_14,nyg_2022_14,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,0,16.6,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
keithtaylor_car_2022_14,car_2022_14,keithtaylor_car_2022,car_2022,keithtaylor,56289,cb,car,1,1,4.5,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahmcduffie_gb_2022_14,gb_2022_14,isaiahmcduffie_gb_2022,gb_2022,isaiahmcduffie,57754,lb,gb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
samuelwomack_sf_2022_14,sf_2022_14,samuelwomack_sf_2022,sf_2022,samuelwomack,65771,cb,sf,1,0,18.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
andrecisco_jax_2022_14,jax_2022_14,andrecisco_jax_2022,jax_2022,andrecisco,76641,s,jax,1,0,15.5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
zavencollins_ari_2022_14,ari_2022_14,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,2,4.0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jtwoods_lac_2022_14,lac_2022_14,jtwoods_lac_2022,lac_2022,jtwoods,77837,s,lac,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jayceehorn_car_2022_14,car_2022_14,jayceehorn_car_2022,car_2022,jayceehorn,83375,cb,car,1,0,16.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
coreyballentine_gb_2022_14,gb_2022_14,coreyballentine_gb_2022,gb_2022,coreyballentine,83833,cb,gb,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kaiirelam_buf_2022_14,buf_2022_14,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,0,25.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
damarionwilliams_bal_2022_14,bal_2022_14,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
danebelton_nyg_2022_14,nyg_2022_14,danebelton_nyg_2022,nyg_2022,danebelton,101398,s,nyg,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
brandonsmith_car_2022_14,car_2022_14,brandonsmith_car_2022,car_2022,brandonsmith,101497,lb,car,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jaylenwatson_kc_2022_14,kc_2022_14,jaylenwatson_kc_2022,kc_2022,jaylenwatson,131960,cb,kc,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kareemjackson_den_2022_14,den_2022_14,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,0,8.3,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
devinmccourty_ne_2022_14,ne_2022_14,devinmccourty_ne_2022,ne_2022,devinmccourty,5552,s,ne,1,0,-5.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
patrickpeterson_min_2022_14,min_2022_14,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,0,6.8,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
stephongilmore_ind_2022_14,ind_2022_14,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,0,6.8,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
bobbywagner_lar_2022_14,lar_2022_14,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,1,1.7,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
lavontedavid_tb_2022_14,tb_2022_14,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,0,0.8,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
demariodavis_no_2022_14,no_2022_14,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,1,2.4,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
rodneymcleod_ind_2022_14,ind_2022_14,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,0,5.3,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tashaungipsonsr_sf_2022_14,sf_2022_14,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,0,18.3,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
harrisonsmith_min_2022_14,min_2022_14,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,1,4.9,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
xavierrhodes_buf_2022_14,buf_2022_14,xavierrhodes_buf_2022,buf_2022,xavierrhodes,7806,cb,buf,1,0,10.7,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dariusslay_phi_2022_14,phi_2022_14,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jonbostic_was_2022_14,was_2022_14,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,2,-1.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tyrannmathieu_no_2022_14,no_2022_14,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,1,5.2,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
