p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
justinreid_kc_2022_14,kc_2022_14,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,12,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
fredwarner_sf_2022_14,sf_2022_14,fredwarner_sf_2022,sf_2022,fredwarner,51222,lb,sf,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
bryancook_kc_2022_14,kc_2022_14,bryancook_kc_2022,kc_2022,bryancook,55940,s,kc,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
leviwallace_pit_2022_14,pit_2022_14,leviwallace_pit_2022,pit_2022,leviwallace,25445,cb,pit,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
georgeodum_sf_2022_14,sf_2022_14,georgeodum_sf_2022,sf_2022,georgeodum,31342,s,sf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
chaunceygardnerjohnson_phi_2022_14,phi_2022_14,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,10,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
joshuakalu_ten_2022_14,ten_2022_14,joshuakalu_ten_2022,ten_2022,joshuakalu,51203,s,ten,1,12,4.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
jaquanbrisker_chi_2022_14,chi_2022_14,jaquanbrisker_chi_2022,chi_2022,jaquanbrisker,101665,s,chi,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
dariusphillips_den_2022_14,den_2022_14,dariusphillips_den_2022,den_2022,dariusphillips,49507,cb,den,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
kylergordon_chi_2022_14,chi_2022_14,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,11,3.7,3.7,0,0,0,0,0,0,0,0,0,14,2022,14
kwonalexander_nyj_2022_14,nyj_2022_14,kwonalexander_nyj_2022,nyj_2022,kwonalexander,9557,lb,nyj,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,14,2022,14
samwebb_lv_2022_14,lv_2022_14,samwebb_lv_2022,lv_2022,samwebb,134606,cb,lv,1,10,3.3,3.3,0,0,0,0,0,0,0,0,0,14,2022,14
erickendricks_min_2022_14,min_2022_14,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
buddabaker_ari_2022_14,ari_2022_14,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
krysbarnes_gb_2022_14,gb_2022_14,krysbarnes_gb_2022,gb_2022,krysbarnes,42548,lb,gb,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
johnjohnsoniii_cle_2022_14,cle_2022_14,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahmcduffie_gb_2022_14,gb_2022_14,isaiahmcduffie_gb_2022,gb_2022,isaiahmcduffie,57754,lb,gb,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
patrickqueen_bal_2022_14,bal_2022_14,patrickqueen_bal_2022,bal_2022,patrickqueen,57941,lb,bal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
tjedwards_phi_2022_14,phi_2022_14,tjedwards_phi_2022,phi_2022,tjedwards,30737,lb,phi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
israelmukuamu_dal_2022_14,dal_2022_14,israelmukuamu_dal_2022,dal_2022,israelmukuamu,83377,s,dal,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
rodariuswilliams_nyg_2022_14,nyg_2022_14,rodariuswilliams_nyg_2022,nyg_2022,rodariuswilliams,44160,cb,nyg,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
danebelton_nyg_2022_14,nyg_2022_14,danebelton_nyg_2022,nyg_2022,danebelton,101398,s,nyg,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
tannervallejo_ari_2022_14,ari_2022_14,tannervallejo_ari_2022,ari_2022,tannervallejo,11950,lb,ari,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
williegayjr_kc_2022_14,kc_2022_14,williegayjr_kc_2022,kc_2022,williegayjr,57987,lb,kc,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jasonpinnock_nyg_2022_14,nyg_2022_14,jasonpinnock_nyg_2022,nyg_2022,jasonpinnock,56144,s,nyg,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
montyrice_ten_2022_14,ten_2022_14,montyrice_ten_2022,ten_2022,montyrice,57839,lb,ten,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
mikehughes_det_2022_14,det_2022_14,mikehughes_det_2022,det_2022,mikehughes,34057,cb,det,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
terrelbernard_buf_2022_14,buf_2022_14,terrelbernard_buf_2022,buf_2022,terrelbernard,57739,lb,buf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
quincywilliams_nyj_2022_14,nyj_2022_14,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
demariodavis_no_2022_14,no_2022_14,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
tashaungipsonsr_sf_2022_14,sf_2022_14,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,10,,10.0,0,0,0,0,0,0,0,0,0,14,2022,14
rodneythomasii_ind_2022_14,ind_2022_14,rodneythomasii_ind_2022,ind_2022,rodneythomasii,108389,s,ind,1,3,,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
martinemerson_cle_2022_14,cle_2022_14,martinemerson_cle_2022,cle_2022,martinemerson,97872,cb,cle,1,1,,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
christiankirksey_hou_2022_14,hou_2022_14,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,9,,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
zavencollins_ari_2022_14,ari_2022_14,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,4,,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenramsey_lar_2022_14,lar_2022_14,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,6,,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
eliapple_cin_2022_14,cin_2022_14,eliapple_cin_2022,cin_2022,eliapple,10644,cb,cin,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
samuelwomack_sf_2022_14,sf_2022_14,samuelwomack_sf_2022,sf_2022,samuelwomack,65771,cb,sf,1,1,,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
deandrehoustoncarson_chi_2022_14,chi_2022_14,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,7,,7.0,0,0,0,0,0,0,0,0,0,14,2022,14
grantdelpit_cle_2022_14,cle_2022_14,grantdelpit_cle_2022,cle_2022,grantdelpit,60685,s,cle,1,9,,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
claytonfejedelem_mia_2022_14,mia_2022_14,claytonfejedelem_mia_2022,mia_2022,claytonfejedelem,10879,s,mia,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
andrewadams_ten_2022_14,ten_2022_14,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,1,,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenthompson_ari_2022_14,ari_2022_14,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,4,,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
tylerhall_lv_2022_14,lv_2022_14,tylerhall_lv_2022,lv_2022,tylerhall,43958,cb,lv,1,20,20.0,20.0,0,0,0,0,0,0,0,0,0,14,2022,14
antoinewinfieldjr_tb_2022_14,tb_2022_14,antoinewinfieldjr_tb_2022,tb_2022,antoinewinfieldjr,42475,s,tb,1,16,16.0,16.0,0,0,0,0,0,0,0,0,0,14,2022,14
jeremychinn_car_2022_14,car_2022_14,jeremychinn_car_2022,car_2022,jeremychinn,43179,s,car,1,14,14.0,7.0,0,0,0,0,0,0,0,0,0,14,2022,14
darnayholmes_nyg_2022_14,nyg_2022_14,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,12,12.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
antoniohamilton_ari_2022_14,ari_2022_14,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,12,12.0,12.0,0,0,0,0,0,0,0,0,0,14,2022,14
seanmurphybunting_tb_2022_14,tb_2022_14,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,11,11.0,11.0,0,0,0,0,0,0,0,0,0,14,2022,14
ronnieharrison_cle_2022_14,cle_2022_14,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,10,10.0,10.0,0,0,0,0,0,0,0,0,0,14,2022,14
troyhill_lar_2022_14,lar_2022_14,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,37,9.3,6.2,0,0,0,0,0,0,0,0,0,14,2022,14
samfranklin_car_2022_14,car_2022_14,samfranklin_car_2022,car_2022,samfranklin,43580,s,car,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
derwinjames_lac_2022_14,lac_2022_14,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
alohigilman_lac_2022_14,lac_2022_14,alohigilman_lac_2022,lac_2022,alohigilman,41662,s,lac,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
marlonhumphrey_bal_2022_14,bal_2022_14,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,31,7.8,5.2,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahsimmons_ari_2022_14,ari_2022_14,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,cb,ari,1,22,7.3,4.4,0,0,0,0,0,0,0,0,0,14,2022,14
shaqthompson_car_2022_14,car_2022_14,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,14,2022,14
damarhamlin_buf_2022_14,buf_2022_14,damarhamlin_buf_2022,buf_2022,damarhamlin,43291,s,buf,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenmills_ne_2022_14,ne_2022_14,jalenmills_ne_2022,ne_2022,jalenmills,10867,cb,ne,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
treflowers_cin_2022_14,cin_2022_14,treflowers_cin_2022,cin_2022,treflowers,49059,cb,cin,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
jordanwhitehead_nyj_2022_14,nyj_2022_14,jordanwhitehead_nyj_2022,nyj_2022,jordanwhitehead,49196,s,nyj,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
roquansmith_bal_2022_14,bal_2022_14,roquansmith_bal_2022,bal_2022,roquansmith,50892,lb,bal,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
jalenreevesmaybin_hou_2022_14,hou_2022_14,jalenreevesmaybin_hou_2022,hou_2022,jalenreevesmaybin,11879,lb,hou,1,10,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
denzelperryman_lv_2022_14,lv_2022_14,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
thomasgrahamjr_cle_2022_14,cle_2022_14,thomasgrahamjr_cle_2022,cle_2022,thomasgrahamjr,55685,cb,cle,1,29,4.8,4.8,0,0,0,0,0,0,0,0,0,14,2022,14
tjcarrie_car_2022_14,car_2022_14,tjcarrie_car_2022,car_2022,tjcarrie,8853,cb,car,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
kennymooreii_ind_2022_14,ind_2022_14,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,22,4.4,3.7,0,0,0,0,0,0,0,0,0,14,2022,14
chrisharrisjr_no_2022_14,no_2022_14,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,21,4.2,3.5,0,0,0,0,0,0,0,0,0,14,2022,14
damoneclark_dal_2022_14,dal_2022_14,damoneclark_dal_2022,dal_2022,damoneclark,81282,lb,dal,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
camtaylorbritt_cin_2022_14,cin_2022_14,camtaylorbritt_cin_2022,cin_2022,camtaylorbritt,83326,cb,cin,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
matthewadams_chi_2022_14,chi_2022_14,matthewadams_chi_2022,chi_2022,matthewadams,38526,lb,chi,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
frankieluvu_car_2022_14,car_2022_14,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
mykalwalker_atl_2022_14,atl_2022_14,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
adrianphillips_ne_2022_14,ne_2022_14,adrianphillips_ne_2022,ne_2022,adrianphillips,9177,s,ne,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
marcusepps_phi_2022_14,phi_2022_14,marcusepps_phi_2022,phi_2022,marcusepps,51391,s,phi,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,14,2022,14
azeezalshaair_sf_2022_14,sf_2022_14,azeezalshaair_sf_2022,sf_2022,azeezalshaair,49792,lb,sf,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,14,2022,14
blakecashman_hou_2022_14,hou_2022_14,blakecashman_hou_2022,hou_2022,blakecashman,35413,lb,hou,1,6,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
kadenelliss_no_2022_14,no_2022_14,kadenelliss_no_2022,no_2022,kadenelliss,51485,lb,no,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
deommodorelenoir_sf_2022_14,sf_2022_14,deommodorelenoir_sf_2022,sf_2022,deommodorelenoir,55686,cb,sf,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
nicholasmorrow_chi_2022_14,chi_2022_14,nicholasmorrow_chi_2022,chi_2022,nicholasmorrow,51674,lb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
mattmilano_buf_2022_14,buf_2022_14,mattmilano_buf_2022,buf_2022,mattmilano,11918,lb,buf,1,6,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
joshuawilliams_kc_2022_14,kc_2022_14,joshuawilliams_kc_2022,kc_2022,joshuawilliams,156083,cb,kc,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
trayvonmullen_ari_2022_14,ari_2022_14,trayvonmullen_ari_2022,ari_2022,trayvonmullen,41968,cb,ari,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
duronharmon_lv_2022_14,lv_2022_14,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,14,2022,14
danejackson_buf_2022_14,buf_2022_14,danejackson_buf_2022,buf_2022,danejackson,32989,cb,buf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
jaylonsmith_nyg_2022_14,nyg_2022_14,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
desmondkingii_hou_2022_14,hou_2022_14,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
camrynbynum_min_2022_14,min_2022_14,camrynbynum_min_2022,min_2022,camrynbynum,38408,s,min,1,7,,3.5,0,0,0,0,0,0,0,0,0,14,2022,14
nasiradderley_lac_2022_14,lac_2022_14,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,5,,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
ardariuswashington_bal_2022_14,bal_2022_14,ardariuswashington_bal_2022,bal_2022,ardariuswashington,77848,cb,bal,1,6,,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
jordanhicks_min_2022_14,min_2022_14,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,8,,8.0,0,0,0,0,0,0,0,0,0,14,2022,14
ajterrell_atl_2022_14,atl_2022_14,ajterrell_atl_2022,atl_2022,ajterrell,55586,cb,atl,1,3,,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
darrickforrest_was_2022_14,was_2022_14,darrickforrest_was_2022,was_2022,darrickforrest,55087,s,was,1,1,,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
andrechachere_phi_2022_14,phi_2022_14,andrechachere_phi_2022,phi_2022,andrechachere,51194,s,phi,1,4,,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
vonnbell_cin_2022_14,cin_2022_14,vonnbell_cin_2022,cin_2022,vonnbell,10695,s,cin,1,4,,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
bobbyokereke_ind_2022_14,ind_2022_14,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,3,,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiaholiver_atl_2022_14,atl_2022_14,isaiaholiver_atl_2022,atl_2022,isaiaholiver,50393,cb,atl,1,9,,9.0,0,0,0,0,0,0,0,0,0,14,2022,14
keioncrossen_mia_2022_14,mia_2022_14,keioncrossen_mia_2022,mia_2022,keioncrossen,49454,cb,mia,1,4,,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
carltondavis_tb_2022_14,tb_2022_14,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
ryanneal_sea_2022_14,sea_2022_14,ryanneal_sea_2022,sea_2022,ryanneal,49132,s,sea,1,6,,3.0,0,0,0,0,0,0,0,0,0,14,2022,14
jacksanborn_chi_2022_14,chi_2022_14,jacksanborn_chi_2022,chi_2022,jacksanborn,82566,lb,chi,1,2,,2.0,0,0,0,0,0,0,0,0,0,14,2022,14
arthurmaulet_pit_2022_14,pit_2022_14,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,1,,1.0,0,0,0,0,0,0,0,0,0,14,2022,14
kaderkohou_mia_2022_14,mia_2022_14,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,19,,19.0,0,0,0,0,0,0,0,0,0,14,2022,14
amanihooker_ten_2022_14,ten_2022_14,amanihooker_ten_2022,ten_2022,amanihooker,51378,s,ten,1,33,33.0,16.5,0,0,0,0,0,0,0,0,0,14,2022,14
julianblackmon_ind_2022_14,ind_2022_14,julianblackmon_ind_2022,ind_2022,julianblackmon,49434,s,ind,1,25,25.0,12.5,0,0,0,0,0,0,0,0,0,14,2022,14
trevonmoehrig_lv_2022_14,lv_2022_14,trevonmoehrig_lv_2022,lv_2022,trevonmoehrig,77847,s,lv,1,20,20.0,10.0,0,0,0,0,0,0,0,0,0,14,2022,14
keiseannixon_gb_2022_14,gb_2022_14,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,18,18.0,9.0,0,0,0,0,0,0,0,0,0,14,2022,14
cobiedurant_lar_2022_14,lar_2022_14,cobiedurant_lar_2022,lar_2022,cobiedurant,79126,s,lar,1,17,17.0,8.5,0,0,0,0,0,0,0,0,0,14,2022,14
daronbland_dal_2022_14,dal_2022_14,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,33,16.5,6.6,0,0,0,0,0,0,0,0,0,14,2022,14
tavierrethomas_hou_2022_14,hou_2022_14,tavierrethomas_hou_2022,hou_2022,tavierrethomas,66931,cb,hou,1,16,16.0,5.3,0,0,0,0,0,0,0,0,0,14,2022,14
mylesbryant_ne_2022_14,ne_2022_14,mylesbryant_ne_2022,ne_2022,mylesbryant,43336,cb,ne,1,16,16.0,16.0,0,0,0,0,0,0,0,0,0,14,2022,14
essangbassey_den_2022_14,den_2022_14,essangbassey_den_2022,den_2022,essangbassey,45258,cb,den,1,29,14.5,7.3,0,0,0,0,0,0,0,0,0,14,2022,14
ericrowe_mia_2022_14,mia_2022_14,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,14,14.0,7.0,0,0,0,0,0,0,0,0,0,14,2022,14
cobybryant_sea_2022_14,sea_2022_14,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,26,13.0,8.7,0,0,0,0,0,0,0,0,0,14,2022,14
amikrobertson_lv_2022_14,lv_2022_14,amikrobertson_lv_2022,lv_2022,amikrobertson,55619,cb,lv,1,46,11.5,5.1,0,0,0,0,0,0,0,0,0,14,2022,14
chandonsullivan_min_2022_14,min_2022_14,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,46,11.5,7.7,0,0,0,0,0,0,0,0,0,14,2022,14
josiahscott_phi_2022_14,phi_2022_14,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,21,10.5,10.5,0,0,0,0,0,0,0,0,0,14,2022,14
willharris_det_2022_14,det_2022_14,willharris_det_2022,det_2022,willharris,51336,cb,det,1,30,10.0,4.3,0,0,0,0,0,0,0,0,0,14,2022,14
harrisonsmith_min_2022_14,min_2022_14,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,10,10.0,10.0,0,0,0,0,0,0,0,0,0,14,2022,14
rayshawnjenkins_jax_2022_14,jax_2022_14,rayshawnjenkins_jax_2022,jax_2022,rayshawnjenkins,11868,s,jax,1,10,10.0,5.0,0,0,0,0,0,0,0,0,0,14,2022,14
taronjohnson_buf_2022_14,buf_2022_14,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,30,10.0,6.0,0,0,0,0,0,0,0,0,0,14,2022,14
bobbymccain_was_2022_14,was_2022_14,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,19,9.5,9.5,0,0,0,0,0,0,0,0,0,14,2022,14
michaelcarterii_nyj_2022_14,nyj_2022_14,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,19,9.5,6.3,0,0,0,0,0,0,0,0,0,14,2022,14
kyledugger_ne_2022_14,ne_2022_14,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,9,9.0,4.5,0,0,0,0,0,0,0,0,0,14,2022,14
alexsingleton_den_2022_14,den_2022_14,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,17,8.5,8.5,0,0,0,0,0,0,0,0,0,14,2022,14
deshonelliott_det_2022_14,det_2022_14,deshonelliott_det_2022,det_2022,deshonelliott,28854,s,det,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,14,2022,14
taylorrapp_lar_2022_14,lar_2022_14,taylorrapp_lar_2022,lar_2022,taylorrapp,51172,s,lar,1,8,8.0,4.0,0,0,0,0,0,0,0,0,0,14,2022,14
joshblackwell_chi_2022_14,chi_2022_14,joshblackwell_chi_2022,chi_2022,joshblackwell,55589,cb,chi,1,22,7.3,3.1,0,0,0,0,0,0,0,0,0,14,2022,14
nickmccloud_nyg_2022_14,nyg_2022_14,nickmccloud_nyg_2022,nyg_2022,nickmccloud,49535,cb,nyg,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,14,2022,14
gregnewsomeii_cle_2022_14,cle_2022_14,gregnewsomeii_cle_2022,cle_2022,gregnewsomeii,83341,cb,cle,1,14,7.0,3.5,0,0,0,0,0,0,0,0,0,14,2022,14
bradleyroby_no_2022_14,no_2022_14,bradleyroby_no_2022,no_2022,bradleyroby,8666,cb,no,1,47,6.7,4.7,0,0,0,0,0,0,0,0,0,14,2022,14
zyongilbert_nyg_2022_14,nyg_2022_14,zyongilbert_nyg_2022,nyg_2022,zyongilbert,55891,cb,nyg,1,33,6.6,6.6,0,0,0,0,0,0,0,0,0,14,2022,14
brycecallahan_lac_2022_14,lac_2022_14,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,19,6.3,6.3,0,0,0,0,0,0,0,0,0,14,2022,14
