p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
jamycalhasty_jax_2022_14,jax_2022_14,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kylermurray_ari_2022_14,ari_2022_14,kylermurray_ari_2022,ari_2022,kylermurray,38334,qb,ari,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
michaelcarter_nyj_2022_14,nyj_2022_14,michaelcarter_nyj_2022,nyj_2022,michaelcarter,57337,hb,nyj,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
skylarthompson_mia_2022_14,mia_2022_14,skylarthompson_mia_2022,mia_2022,skylarthompson,60417,qb,mia,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
anthonymcfarlandjr_pit_2022_14,pit_2022_14,anthonymcfarlandjr_pit_2022,pit_2022,anthonymcfarlandjr,57289,hb,pit,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
mylesgaskin_mia_2022_14,mia_2022_14,mylesgaskin_mia_2022,mia_2022,mylesgaskin,45914,hb,mia,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
damienharris_ne_2022_14,ne_2022_14,damienharris_ne_2022,ne_2022,damienharris,35134,hb,ne,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
garybrightwell_nyg_2022_14,nyg_2022_14,garybrightwell_nyg_2022,nyg_2022,garybrightwell,57133,hb,nyg,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
ronaldjones_kc_2022_14,kc_2022_14,ronaldjones_kc_2022,kc_2022,ronaldjones,34001,hb,kc,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
keshawnvaughn_tb_2022_14,tb_2022_14,keshawnvaughn_tb_2022,tb_2022,keshawnvaughn,45866,hb,tb,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
samdarnold_car_2022_14,car_2022_14,samdarnold_car_2022,car_2022,samdarnold,29048,qb,car,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jacobybrissett_cle_2022_14,cle_2022_14,jacobybrissett_cle_2022,cle_2022,jacobybrissett,10725,qb,cle,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
keaontayingram_ari_2022_14,ari_2022_14,keaontayingram_ari_2022,ari_2022,keaontayingram,77761,hb,ari,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
derekcarr_lv_2022_14,lv_2022_14,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
mattbreida_nyg_2022_14,nyg_2022_14,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahmckenzie_buf_2022_14,buf_2022_14,isaiahmckenzie_buf_2022,buf_2022,isaiahmckenzie,11927,wr,buf,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dakprescott_dal_2022_14,dal_2022_14,dakprescott_dal_2022,dal_2022,dakprescott,10769,qb,dal,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
braxtonberrios_nyj_2022_14,nyj_2022_14,braxtonberrios_nyj_2022,nyj_2022,braxtonberrios,47961,wr,nyj,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isaiahspiller_lac_2022_14,lac_2022_14,isaiahspiller_lac_2022,lac_2022,isaiahspiller,99146,hb,lac,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
travishomer_sea_2022_14,sea_2022_14,travishomer_sea_2022,sea_2022,travishomer,45859,hb,sea,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
garrettwilson_nyj_2022_14,nyj_2022_14,garrettwilson_nyj_2022,nyj_2022,garrettwilson,97405,wr,nyj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
juliojones_tb_2022_14,tb_2022_14,juliojones_tb_2022,tb_2022,juliojones,6158,wr,tb,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
christiankirk_jax_2022_14,jax_2022_14,christiankirk_jax_2022,jax_2022,christiankirk,47546,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
terrymclaurin_was_2022_14,was_2022_14,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kendallhinton_den_2022_14,den_2022_14,kendallhinton_den_2022,den_2022,kendallhinton,34045,wr,den,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kjosborn_min_2022_14,min_2022_14,kjosborn_min_2022,min_2022,kjosborn,23503,wr,min,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
kendrickbourne_ne_2022_14,ne_2022_14,kendrickbourne_ne_2022,ne_2022,kendrickbourne,12270,wr,ne,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tyreekhill_mia_2022_14,mia_2022_14,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
laviskashenaultjr_car_2022_14,car_2022_14,laviskashenaultjr_car_2022,car_2022,laviskashenaultjr,61220,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
brandincooks_hou_2022_14,hou_2022_14,brandincooks_hou_2022,hou_2022,brandincooks,8655,wr,hou,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
marquisegoodwin_sea_2022_14,sea_2022_14,marquisegoodwin_sea_2022,sea_2022,marquisegoodwin,7859,wr,sea,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
joshjacobs_lv_2022_14,lv_2022_14,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,26,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
brianrobinsonjr_was_2022_14,was_2022_14,brianrobinsonjr_was_2022,was_2022,brianrobinsonjr,57120,hb,was,1,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
samajeperine_cin_2022_14,cin_2022_14,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jonathantaylor_ind_2022_14,ind_2022_14,jonathantaylor_ind_2022,ind_2022,jonathantaylor,57488,hb,ind,1,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dalvincook_min_2022_14,min_2022_14,dalvincook_min_2022,min_2022,dalvincook,11796,hb,min,1,20,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dameonpierce_hou_2022_14,hou_2022_14,dameonpierce_hou_2022,hou_2022,dameonpierce,83659,hb,hou,1,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
ajdillon_gb_2022_14,gb_2022_14,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
saquonbarkley_nyg_2022_14,nyg_2022_14,saquonbarkley_nyg_2022,nyg_2022,saquonbarkley,45791,hb,nyg,1,18,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
lataviusmurray_den_2022_14,den_2022_14,lataviusmurray_den_2022,den_2022,lataviusmurray,7962,hb,den,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
ezekielelliott_dal_2022_14,dal_2022_14,ezekielelliott_dal_2022,dal_2022,ezekielelliott,10638,hb,dal,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
nickchubb_cle_2022_14,cle_2022_14,nickchubb_cle_2022,cle_2022,nickchubb,45783,hb,cle,1,17,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
najeeharris_pit_2022_14,pit_2022_14,najeeharris_pit_2022,pit_2022,najeeharris,57121,hb,pit,1,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
christianmccaffrey_sf_2022_14,sf_2022_14,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
camakers_lar_2022_14,lar_2022_14,camakers_lar_2022,lar_2022,camakers,57206,hb,lar,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
zonovanknight_nyj_2022_14,nyj_2022_14,zonovanknight_nyj_2022,nyj_2022,zonovanknight,97432,hb,nyj,1,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jamescook_buf_2022_14,buf_2022_14,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,14,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
dandreswift_det_2022_14,det_2022_14,dandreswift_det_2022,det_2022,dandreswift,57212,hb,det,1,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
davidmontgomery_chi_2022_14,chi_2022_14,davidmontgomery_chi_2022,chi_2022,davidmontgomery,45719,hb,chi,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
isiahpacheco_kc_2022_14,kc_2022_14,isiahpacheco_kc_2022,kc_2022,isiahpacheco,83747,hb,kc,1,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
travisetienne_jax_2022_14,jax_2022_14,travisetienne_jax_2022,jax_2022,travisetienne,57185,hb,jax,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
devinsingletary_buf_2022_14,buf_2022_14,devinsingletary_buf_2022,buf_2022,devinsingletary,40485,hb,buf,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tonypollard_dal_2022_14,dal_2022_14,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,12,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
danieljones_nyg_2022_14,nyg_2022_14,danieljones_nyg_2022,nyg_2022,danieljones,39395,qb,nyg,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
alvinkamara_no_2022_14,no_2022_14,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
derrickhenry_ten_2022_14,ten_2022_14,derrickhenry_ten_2022,ten_2022,derrickhenry,10679,hb,ten,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
joeburrow_cin_2022_14,cin_2022_14,joeburrow_cin_2022,cin_2022,joeburrow,28022,qb,cin,1,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
cordarrellepatterson_atl_2022_14,atl_2022_14,cordarrellepatterson_atl_2022,atl_2022,cordarrellepatterson,7810,hb,atl,1,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
jamaalwilliams_det_2022_14,det_2022_14,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tylerallgeier_atl_2022_14,atl_2022_14,tylerallgeier_atl_2022,atl_2022,tylerallgeier,83639,hb,atl,1,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
leonardfournette_tb_2022_14,tb_2022_14,leonardfournette_tb_2022,tb_2022,leonardfournette,11759,hb,tb,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
austinekeler_lac_2022_14,lac_2022_14,austinekeler_lac_2022,lac_2022,austinekeler,12164,hb,lac,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
milessanders_phi_2022_14,phi_2022_14,milessanders_phi_2022,phi_2022,milessanders,40555,hb,phi,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
tylerhuntley_bal_2022_14,bal_2022_14,tylerhuntley_bal_2022,bal_2022,tylerhuntley,46448,qb,bal,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2022,14
