,feature,t_stat,t_stat_abs,rsqrd,adj_rsqrd,runNum
3060,rec_depth_short_grades_hands_drop_rec_depth_dog,-0.5833454245181378,0.6141958866325837,0.07197014398963358,-0.006162679836129718,248267.01736214606
30,a0_tm1_coverage_tm2_tackling_tgs_fav,0.21682125252863085,0.6141472497878018,0.07149743136019492,-0.0060562686055099825,252262.2399639152
411,a1_tm1_overall_performance_tm2_receiving_tgs_dog,0.29688279017188984,0.6139623125377659,0.07172700454802161,-0.00613037314790244,251705.78564003564
53,a0_tm1_defense_tm2_tackling_tgs_dog,0.5257973597258487,0.6138997222308601,0.07130308636262041,-0.006157687617464024,249808.9609622906
1543,def_summary_tackles_passrush_dog,-0.5324722358733731,0.613687951587963,0.07182819225879666,-0.00627196850982967,250095.5759310191
2360,pass_time_more_bats_time_pocket_fav,-0.6107149485646908,0.6134963715401373,0.07215655534648201,-0.006201313209776399,251099.6569846807
219,a0_tm1_rush_defense_tm2_coverage_tgs_fav,-0.37546915966563194,0.6131486126878265,0.07177138439578813,-0.006085372453506444,248916.28268206705
3378,rush_summary_drops_rush_dog,0.61049913615214,0.6130917938544919,0.0713015337686037,-0.006050072754714551,248356.98768472907
2769,punting_attempts_with_hangtime_fav,-0.5916880507493479,0.613073938374797,0.07162453939941339,-0.006193542603290436,250495.4495031885
2707,pass_under_pressure_pressure_touchdowns_pass_pressure_dog,0.5822973825293085,0.6128786413661925,0.0715721828357084,-0.006182732454737959,249199.7650479571
3009,rec_depth_medium_first_downs_rec_depth_dog,-0.3288345923676462,0.6127656596564276,0.07176058231903379,-0.006149170780178404,250632.32491431976
38,a0_tm1_defense_tm2_pass_blocking_tgs_fav,-0.42725568279250403,0.6125879657363832,0.07179498973877602,-0.006020899584029795,252047.11240570617
2621,pass_under_pressure_no_pressure_passing_snaps_pass_pressure_dog,-0.3654326787822109,0.6122579399687239,0.07186977600436192,-0.006260766917112906,250577.0411734048
1961,pass_depth_base_dropbacks_passdepth_dog,0.407162111563253,0.6122201129949872,0.07142118858862975,-0.006120160180265663,251659.25173842284
2483,pass_under_pressure_blitz_touchdowns_pass_pressure_dog,-0.5702871706857958,0.6122038900373915,0.07155413783874069,-0.00611547432598508,252688.0228198859
571,a1_tm1_rush_defense_tm2_rush_defense_tgs_dog,0.19016600310121842,0.6121961247104286,0.07208490515598254,-0.006051445700601065,251085.09421857516
1796,pass_block_true_pass_set_hurries_allowed_pass_block_dog,-0.6064217151177705,0.6121386313319055,0.07144347415318594,-0.006165628157146033,249016.81206150173
553,a1_tm1_rush_defense_tm2_coverage_tgs_dog,-0.18797484840569478,0.612072437164357,0.07216319926923087,-0.006214156526137928,250828.27768825082
1247,def_dvoa_fav_vs_off_dvoa_dog,0.425385458591724,0.6120310629005665,0.07162547021222616,-0.006270515873214885,249777.75113425066
35,a0_tm1_defense_tm2_overall_performance_tgs_dog,-0.0026317427811557072,0.6118591025267567,0.07143888453559429,-0.00619061121262635,249666.39532137848
911,a2_tm1_rush_defense_tm2_rushing_tgs_dog,-0.06011625794888073,0.6116498756835077,0.07213170733778017,-0.006116569970554326,248631.3915783231
1345,def_summary_grades_run_defense_run_def_dog,-0.5548230487897134,0.6115170947730296,0.07192951013040907,-0.006101301179006278,249846.39096296296
573,a1_tm1_rush_defense_tm2_rushing_tgs_dog,0.18356174077302181,0.6114339982337568,0.0717229709632474,-0.006046884942099228,251039.11627736155
485,a1_tm1_pass_tm2_pass_rush_tgs_dog,-0.24743043147025512,0.6113984037620787,0.07175332750220688,-0.006126525146170275,250422.72400742114
2816,rec_concept_screen_caught_percent_rec_concept_dog,0.604067927689159,0.6110516759476312,0.07166883385426098,-0.006281894504145129,247928.15236885368
2518,pass_under_pressure_no_blitz_completion_percent_pass_pressure_fav,0.5223601058630006,0.6109791867184358,0.07175428403535324,-0.006056671866069902,250272.10731052986
11,a0_tm1_coverage_tm2_overall_performance_tgs_dog,0.14601814979572936,0.6109678911075216,0.07140584404949626,-0.006232690063454315,250596.24926620006
474,a1_tm1_pass_rush_tm2_tackling_tgs_fav,-0.03565027033847456,0.6108037029578454,0.07184073447718665,-0.006108487167783524,249070.02709966406
126,a0_tm1_pass_rush_tm2_defense_tgs_dog,0.3776134914837378,0.6104142102805605,0.07150580762735634,-0.0061006927537474425,247595.20721181977
381,a1_tm1_offense_tm2_pass_rush_tgs_dog,-0.20986322321834744,0.6104025350626129,0.07176014429097648,-0.006071117817596357,250288.44033260917
1051,block_summary_snap_counts_ce_block_dog,0.5968685634078499,0.6098755434878423,0.07135175877612997,-0.006111763719345786,250471.67284448026
355,a1_tm1_defense_tm2_pass_rush_tgs_dog,0.29915268753568974,0.6098110332858357,0.07103815870823948,-0.006100645545516323,251013.97529666394
489,a1_tm1_pass_tm2_receiving_tgs_dog,-0.1509679817700344,0.6096285796408489,0.07160711485573984,-0.006073979046775069,248884.8937462952
763,a2_tm1_pass_blocking_tm2_defense_tgs_dog,0.1941171313929463,0.6094055122392741,0.07208361675042611,-0.006046654739120215,249372.37356582127
2455,pass_under_pressure_blitz_grades_offense_pass_pressure_dog,-0.4879894510826849,0.6092222082831051,0.07154519942750374,-0.006006059426481785,250170.534282114
801,a2_tm1_pass_rush_tm2_receiving_tgs_dog,0.19148343926542016,0.6091183319181562,0.07169131105471885,-0.006184906431301915,248942.46046857568
