player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Randy Gregory,9493,ED,DEN,1,0,10,0,4,0,0,3,0,76.9,10,3,15.0,0,1,1,0,81.3,13,16,4,15.4,0,0,1,0,23.1,3,1,16.7,0,0,0,0,1,1
Jeffery Simmons,43742,DI,TEN,1,0,31,0,4,0,0,2,0,61.5,16,3,12.5,1,1,0,0,100.0,26,26,6,15.4,0,0,2,0,38.5,10,3,20.0,1,1,0,2,2,0
Myles Garrett,11756,ED,CLV,1,0,8,0,4,0,0,1,0,14.8,4,1,12.5,0,0,0,0,100.0,27,27,6,14.8,0,0,3,0,85.2,23,5,15.2,2,3,1,2,3,1
Kenny Clark,10661,DI,GB,1,0,12,2,3,0,1,2,0,56.5,13,3,11.5,0,0,0,0,100.0,24,24,6,14.6,0,1,1,0,43.5,10,3,20.0,1,0,0,1,0,0
Micah Parsons,81360,ED,DAL,1,0,9,1,2,0,0,1,0,30.4,7,1,7.1,0,0,0,0,82.8,24,29,5,14.6,0,1,1,0,69.6,16,4,18.8,2,2,0,2,2,0
Christian Kirksey,8706,LB,HST,1,0,13,1,1,0,1,0,0,57.1,4,1,12.5,0,0,0,0,13.0,7,54,2,14.3,0,0,1,0,42.9,3,1,16.7,0,0,0,0,0,0
Jacob Martin,50152,ED,NYJ,1,0,22,0,2,0,0,2,1,66.7,10,2,10.0,0,0,0,1,100.0,15,15,3,13.3,0,0,0,0,33.3,5,1,20.0,1,0,0,1,0,0
Brandon Graham,5538,ED,PHI,1,0,24,0,3,0,0,2,0,78.9,15,3,13.3,1,1,0,0,100.0,19,19,4,13.2,0,0,1,0,21.1,4,1,12.5,0,0,0,1,1,0
Tarell Basham,11835,ED,DAL,1,0,9,0,2,0,0,1,0,28.6,2,1,25.0,0,0,0,0,80.0,8,10,2,12.5,0,0,1,0,71.4,5,1,10.0,0,0,0,0,0,0
Logan Wilson,29623,LB,CIN,1,0,7,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,10.0,4,40,1,12.5,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Terrell Edmunds,51334,S,PIT,1,0,25,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,6.2,4,65,1,12.5,0,0,1,0,100.0,4,1,12.5,0,0,0,0,0,0
Nick Bolton,81322,LB,KC,1,0,16,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,12.1,4,33,1,12.5,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Armon Watts,27844,DI,CHI,1,0,6,0,2,0,0,0,0,42.9,3,0,0.0,0,0,0,0,100.0,8,8,2,12.5,0,0,2,0,57.1,4,2,25.0,0,0,0,0,0,0
Clelin Ferrell,25955,ED,LV,1,0,23,0,2,0,0,1,0,50.0,4,1,12.5,0,0,0,0,57.1,8,14,2,12.5,0,0,1,0,50.0,4,1,12.5,0,0,0,0,0,0
Michael Danna,48415,ED,KC,1,0,16,0,6,0,0,2,0,37.5,9,2,11.1,0,0,0,0,92.3,24,26,6,12.5,0,0,4,0,62.5,15,4,13.3,0,0,0,0,0,0
Jaylinn Hawkins,51423,S,ATL,1,1,2,0,1,1,0,1,0,75.0,3,1,16.7,0,0,0,0,10.5,4,38,1,12.5,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Boogie Basham,44320,ED,BUF,1,0,4,1,2,0,1,2,0,90.0,18,4,13.9,1,1,0,0,100.0,20,20,4,12.5,0,0,0,0,10.0,2,0,0.0,0,0,0,1,1,0
Ja'Whaun Bentley,50966,LB,NE,1,0,19,0,0,0,0,0,0,62.5,5,1,20.0,1,1,0,0,34.8,8,23,1,12.5,0,0,0,0,37.5,3,0,0.0,0,0,0,1,1,0
Marlon Humphrey,11771,CB,BLT,1,0,3,1,0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,6.5,4,62,1,12.5,0,1,0,0,25.0,1,1,50.0,0,0,0,0,0,0
Jaycee Horn,83375,CB,CAR,1,0,5,0,1,0,0,0,0,50.0,2,0,0.0,0,0,0,0,11.8,4,34,1,12.5,0,0,1,0,50.0,2,1,25.0,0,0,0,0,0,0
Mike Edwards,51282,S,TB,1,0,30,0,1,0,0,1,1,25.0,1,1,50.0,0,0,0,1,8.7,4,46,1,12.5,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Khalil Mack,8640,ED,LAC,1,0,27,1,1,0,0,0,0,27.3,9,1,11.1,1,1,0,0,86.8,33,38,5,12.1,0,1,1,0,72.7,24,4,12.5,2,2,0,3,3,0
Von Miller,6154,ED,BUF,1,0,4,1,1,0,0,1,0,40.0,10,1,5.0,0,1,1,0,96.2,25,26,4,12.0,0,1,0,0,60.0,15,3,16.7,2,2,0,2,3,1
Bradley Chubb,48526,ED,DEN,1,0,10,0,0,0,0,0,0,29.4,5,0,0.0,0,0,0,0,70.8,17,24,2,11.8,0,0,0,0,70.6,12,2,16.7,2,2,0,2,2,0
Grady Jarrett,9570,DI,ATL,1,0,2,0,3,0,0,2,0,29.6,8,3,25.0,1,1,1,0,100.0,30,30,5,11.7,0,0,1,0,70.4,19,2,7.9,1,1,1,2,2,2
Rashan Gary,42905,ED,GB,1,0,12,2,2,0,1,1,0,57.7,15,3,13.3,1,1,0,0,100.0,26,26,5,11.5,0,1,1,0,42.3,11,2,9.1,0,0,0,1,1,0
Josh Uche,27379,ED,NE,1,0,19,0,3,0,0,3,0,30.8,4,3,37.5,0,0,1,0,100.0,13,13,3,11.5,0,0,0,0,69.2,9,0,0.0,0,0,0,0,0,1
Ed Oliver,42200,DI,BUF,1,1,4,1,0,1,0,0,0,53.8,7,1,14.3,1,0,0,0,100.0,13,13,2,11.5,0,1,0,0,46.2,6,1,8.3,0,0,0,1,0,0
Casey Toohill,38472,ED,WAS,1,0,32,2,2,0,1,2,0,50.0,9,3,16.7,0,0,0,0,90.0,18,20,4,11.1,0,1,0,0,50.0,9,1,5.6,0,0,0,0,0,0
Ross Blacklock,44526,DI,MIN,1,0,18,0,2,0,0,2,0,100.0,9,2,11.1,0,0,0,0,100.0,9,9,2,11.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Patrick Jones II,43974,ED,MIN,1,0,18,0,2,0,0,2,0,100.0,8,2,12.5,0,0,0,0,90.0,9,10,2,11.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Chris Board,29456,LB,DET,1,0,11,1,1,0,1,0,0,55.6,5,1,10.0,0,0,0,0,47.4,9,19,2,11.1,0,0,1,0,44.4,4,1,12.5,0,0,0,0,0,0
Dennis Gardeck,66928,ED,ARZ,1,0,1,1,2,0,0,0,0,21.4,3,0,0.0,0,0,0,0,77.8,14,18,3,10.7,0,1,2,0,78.6,11,3,13.6,0,0,0,0,0,0
Daniel Wise,48922,DI,WAS,1,0,32,1,2,0,0,0,0,50.0,7,0,0.0,0,0,0,0,93.3,14,15,3,10.7,0,1,2,0,50.0,7,3,21.4,0,0,0,0,0,0
A.J. Epenesa,56369,ED,BUF,1,0,4,1,1,0,0,0,0,10.7,3,0,0.0,0,0,0,0,100.0,28,28,4,10.7,0,1,1,0,89.3,25,4,12.0,2,1,0,2,1,0
Maxx Crosby,26316,ED,LV,1,0,23,2,5,0,2,5,0,100.0,33,7,10.6,0,0,0,0,97.1,33,34,7,10.6,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Nick Bosa,42741,ED,SF,1,0,28,1,1,0,1,1,0,57.9,11,2,9.1,0,0,0,0,100.0,19,19,3,10.5,0,0,0,0,42.1,8,1,12.5,1,2,1,1,2,1
Vonn Bell,10695,S,CIN,1,0,7,1,0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,12.5,5,40,1,10.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Chris Jones,10671,DI,KC,1,0,16,0,6,0,0,2,0,56.7,17,2,5.9,0,0,0,1,100.0,30,30,6,10.0,0,0,4,1,43.3,13,4,15.4,0,0,0,0,0,0
Ifeadi Odenigbo,11975,ED,IND,1,0,14,1,0,0,1,0,0,40.0,2,1,25.0,0,0,0,0,100.0,5,5,1,10.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,1,0,1,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,12.2,5,41,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,1,0,0,1
D.J. Wonnum,44550,ED,MIN,1,0,18,0,1,0,0,0,0,6.7,1,0,0.0,0,0,0,0,88.2,15,17,2,10.0,0,0,1,0,93.3,14,2,10.7,1,1,0,1,1,0
Jermaine Johnson II,99015,ED,NYJ,1,0,22,0,0,0,0,0,0,100.0,10,1,10.0,1,1,0,0,100.0,10,10,1,10.0,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Justin Madubuike,44304,DI,BLT,1,0,3,0,4,0,0,0,0,51.6,16,0,0.0,0,0,0,0,100.0,31,31,5,9.7,0,0,4,0,48.4,15,5,20.0,1,1,1,1,1,1
George Karlaftis,98319,ED,KC,1,0,16,1,5,0,0,3,0,29.0,9,3,16.7,0,0,0,0,91.2,31,34,6,9.7,0,1,2,0,71.0,22,3,6.8,0,0,0,0,0,0
Jonathan Allen,11772,DI,WAS,1,0,32,0,3,0,0,0,0,5.6,2,0,0.0,0,0,0,0,97.3,36,37,5,9.7,0,0,3,0,94.4,34,5,10.3,2,1,0,2,1,0
Vita Vea,48956,DI,TB,1,0,30,1,2,0,0,0,0,16.7,4,0,0.0,0,0,0,0,96.3,26,27,4,9.6,0,1,2,0,83.3,20,4,12.5,1,1,0,1,1,0
John Franklin-Myers,50088,ED,NYJ,1,0,22,1,2,0,1,2,0,87.5,14,3,10.7,0,1,1,0,100.0,16,16,3,9.4,0,0,0,0,12.5,2,0,0.0,0,0,0,0,1,1
Dean Lowry,10771,DI,GB,1,0,12,2,1,0,1,1,0,62.5,10,2,10.0,0,0,0,0,100.0,16,16,3,9.4,0,1,0,0,37.5,6,1,8.3,0,0,0,0,0,0
Markus Golden,9491,ED,ARZ,1,0,1,2,1,0,0,0,0,56.3,9,0,0.0,0,0,0,0,80.0,16,20,3,9.4,0,2,1,0,43.8,7,3,21.4,0,0,0,0,0,0
Preston Smith,9471,ED,GB,1,0,12,3,2,0,2,1,0,51.9,14,3,10.7,0,0,0,0,93.1,27,29,5,9.3,0,1,1,0,48.1,13,2,7.7,0,0,0,0,0,0
Teair Tart,82261,DI,TEN,1,0,31,1,1,0,0,0,0,40.0,4,0,0.0,0,0,0,0,100.0,11,11,2,9.1,0,1,1,0,60.0,6,2,16.7,0,0,0,0,0,0
Anthony Nelson,48405,ED,TB,1,0,30,0,0,0,0,0,0,18.2,2,0,0.0,0,0,0,0,78.6,11,14,1,9.1,0,0,0,0,81.8,9,1,11.1,1,1,0,1,1,0
Arnold Ebiketie,56862,ED,ATL,1,0,2,0,1,0,0,1,0,88.2,15,1,3.3,0,0,0,0,94.4,17,18,2,8.8,0,0,0,0,11.8,2,1,50.0,1,1,0,1,1,0
Justin Houston,6222,ED,BLT,1,0,3,1,4,0,0,1,0,22.5,9,1,5.6,0,0,1,1,97.6,40,41,6,8.8,0,1,3,1,77.5,31,5,9.7,1,1,0,1,1,1
Alex Highsmith,43507,ED,PIT,1,0,25,1,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,51,51,6,8.8,0,1,2,0,100.0,51,6,8.8,3,4,1,3,4,1
Denico Autry,8982,ED,TEN,1,0,31,1,2,0,0,0,0,47.1,8,0,0.0,0,0,0,1,89.5,17,19,3,8.8,0,1,2,1,52.9,9,3,16.7,0,0,1,0,0,1
Cameron Heyward,6183,DI,PIT,1,0,25,2,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,35,35,5,8.6,0,2,1,0,100.0,34,4,7.4,1,1,0,1,1,0
Za'Darius Smith,9555,ED,MIN,1,0,18,1,2,0,1,0,0,34.5,10,2,15.0,1,1,0,0,96.7,29,30,4,8.6,0,0,2,0,65.5,19,2,5.3,0,1,1,1,2,1
Kwity Paye,56713,ED,IND,1,0,14,0,2,0,0,2,1,88.6,31,4,9.7,2,2,2,1,100.0,35,35,4,8.6,0,0,0,0,11.4,4,0,0.0,0,0,0,2,2,2
Quinton Jefferson,10781,DI,SEA,1,1,29,0,5,1,0,4,0,79.3,23,4,8.7,0,1,1,0,100.0,29,29,5,8.6,0,0,1,0,20.7,6,1,8.3,0,0,0,0,1,1
Isaiah Simmons,42451,LB,ARZ,1,0,1,0,1,0,0,1,0,66.7,4,1,12.5,0,0,0,0,15.4,6,39,1,8.3,0,0,0,0,33.3,2,0,0.0,0,0,0,0,0,0
Bud Dupree,9455,ED,TEN,1,0,31,0,2,0,0,1,0,41.7,10,2,15.0,1,1,0,1,92.3,24,26,3,8.3,0,0,1,1,58.3,14,1,3.6,0,0,0,1,1,0
Chris Rumph II,56345,ED,LAC,1,0,27,1,0,0,1,0,0,50.0,3,1,16.7,0,0,0,0,75.0,6,8,1,8.3,0,0,0,0,50.0,3,0,0.0,0,0,0,0,0,0
Lorenzo Carter,50126,ED,ATL,1,0,2,1,1,0,0,0,0,12.5,3,0,0.0,0,0,0,1,77.4,24,31,3,8.3,0,1,1,1,87.5,21,3,9.5,1,1,0,1,1,0
Olasunkanmi Adeniyi,50154,ED,TEN,1,0,31,0,1,0,0,1,0,83.3,5,1,10.0,0,0,0,0,75.0,6,8,1,8.3,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Rashad Weaver,42495,ED,TEN,1,0,31,0,0,0,0,0,0,58.3,7,1,14.3,1,1,0,0,100.0,12,12,1,8.3,0,0,0,0,41.7,5,0,0.0,0,0,0,1,1,0
Joey Bosa,10637,ED,LAC,1,0,27,0,2,0,0,2,0,70.3,26,4,11.5,2,2,0,0,97.4,37,38,4,8.1,0,0,0,0,29.7,11,0,0.0,0,0,0,2,2,0
Jerry Hughes,5556,ED,HST,1,0,13,0,2,0,0,2,0,67.6,25,4,12.0,2,3,1,1,97.4,37,38,4,8.1,0,0,0,1,32.4,12,0,0.0,0,0,0,2,3,1
John Cominsky,88313,DI,DET,1,0,11,1,2,0,1,2,1,78.9,15,3,10.0,0,1,1,1,100.0,19,19,3,7.9,0,0,0,0,21.1,4,0,0.0,0,0,0,0,1,1
Daron Payne,48698,DI,WAS,1,0,32,2,2,0,1,2,0,94.3,33,4,7.6,1,1,1,0,100.0,38,38,5,7.9,0,1,0,0,5.7,2,1,25.0,0,0,0,1,1,1
Folorunso Fatukasi,38558,DI,JAX,1,0,15,0,3,0,0,3,1,100.0,19,3,7.9,0,0,0,1,100.0,19,19,3,7.9,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Deatrich Wise Jr.,11886,ED,NE,1,0,19,1,2,0,0,1,0,28.1,9,2,16.7,1,1,0,0,97.0,32,33,4,7.8,0,1,1,0,71.9,23,2,4.3,0,0,0,1,1,0
Matthew Judon,10780,ED,NE,1,0,19,3,0,0,2,0,0,68.8,22,3,9.1,1,1,0,0,100.0,32,32,4,7.8,0,1,0,0,31.3,10,1,5.0,0,0,0,1,1,0
Baron Browning,58095,ED,DEN,1,0,10,0,2,0,0,1,0,38.5,5,1,10.0,0,0,0,0,76.5,13,17,2,7.7,0,0,1,0,61.5,8,1,6.3,0,1,1,0,1,1
Osa Odighizuwa,42754,DI,DAL,1,0,9,0,2,0,0,0,0,36.4,4,0,0.0,0,0,0,0,100.0,13,13,2,7.7,0,0,2,0,63.6,7,2,14.3,0,0,0,0,0,0
Tershawn Wharton,40292,DI,KC,1,0,16,1,0,0,1,0,0,80.0,16,2,9.4,1,1,0,0,95.2,20,21,2,7.5,0,0,0,0,20.0,4,0,0.0,0,0,0,1,1,0
Carl Lawson,11871,ED,NYJ,1,0,22,2,1,0,0,0,0,10.0,2,0,0.0,0,0,0,0,100.0,20,20,3,7.5,0,2,1,0,90.0,18,3,8.3,0,0,0,0,0,0
Aaron Donald,8648,DI,LA,1,0,26,0,3,0,0,2,0,58.8,20,3,10.0,1,1,0,0,100.0,34,34,4,7.4,0,0,1,0,41.2,14,1,3.6,0,0,0,1,1,0
Jahlani Tavai,51055,LB,NE,1,0,19,0,1,0,0,1,0,71.4,5,1,10.0,0,0,0,0,87.5,7,8,1,7.1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Javon Kinlaw,56834,DI,SF,1,0,28,0,2,0,0,1,1,21.4,3,1,16.7,0,0,0,1,100.0,14,14,2,7.1,0,0,1,0,78.6,11,1,4.5,0,0,0,0,0,0
Jamin Davis,57905,LB,WAS,1,0,32,0,1,0,0,1,0,57.1,4,1,12.5,0,0,0,0,16.3,7,43,1,7.1,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
Dre'Mont Jones,28075,DI,DEN,1,0,10,0,4,0,0,1,0,32.1,9,1,5.6,0,0,0,0,100.0,28,28,4,7.1,0,0,3,0,67.9,19,3,7.9,0,0,0,0,0,0
Michael Pierce,11101,DI,BLT,1,0,3,1,3,0,0,0,0,34.8,8,0,0.0,0,0,0,0,93.5,29,31,4,6.9,0,0,3,0,65.2,15,3,10.0,0,0,0,0,0,0
Montez Sweat,27271,ED,WAS,1,0,32,2,3,0,1,0,0,52.8,19,1,2.6,0,0,1,1,100.0,36,36,5,6.9,0,1,3,1,47.2,17,4,11.8,0,0,0,0,0,1
Quinnen Williams,44216,DI,NYJ,1,0,22,0,3,0,0,1,0,13.6,3,1,16.7,0,0,0,0,100.0,22,22,3,6.8,0,0,2,0,86.4,19,2,5.3,0,0,0,0,0,0
Shaquil Barrett,9000,ED,TB,1,0,30,1,3,0,0,0,0,13.3,4,0,0.0,0,0,0,0,88.2,30,34,4,6.7,0,1,3,0,86.7,26,4,7.7,0,0,0,0,0,0
Brian Burns,44522,ED,CAR,1,0,5,0,4,0,0,2,0,46.7,14,2,7.1,0,0,0,0,93.8,30,32,4,6.7,0,0,2,0,53.3,16,2,6.3,0,1,1,0,1,1
Oshane Ximines,48538,ED,NYG,1,0,21,2,0,0,2,0,0,43.8,7,2,14.3,0,0,0,0,61.5,16,26,2,6.3,0,0,0,0,56.3,9,0,0.0,0,0,0,0,0,0
Frankie Luvu,51028,LB,CAR,1,0,5,1,0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,26.7,8,30,1,6.3,0,1,0,0,50.0,4,1,12.5,0,1,1,0,1,1
Emmanuel Ogbah,10666,ED,MIA,1,0,17,1,0,0,0,0,0,66.7,16,0,0.0,0,0,0,0,100.0,24,24,2,6.3,0,1,0,0,33.3,8,2,18.8,1,2,1,1,2,1
Calais Campbell,4364,DI,BLT,1,0,3,1,0,0,1,0,0,77.3,17,1,2.9,0,0,0,0,88.9,24,27,2,6.3,0,0,0,0,22.7,5,0,0.0,0,0,0,1,1,0
Carl Davis,9523,DI,NE,1,0,19,0,1,0,0,1,0,20.0,1,1,50.0,0,0,0,0,100.0,8,8,1,6.3,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Danielle Hunter,9521,ED,MIN,1,0,18,0,2,0,0,2,1,70.0,21,3,9.5,1,1,0,1,97.0,32,33,3,6.3,0,0,0,0,30.0,9,0,0.0,0,0,0,1,1,0
Morgan Fox,11184,DI,LAC,1,0,27,1,0,0,0,0,0,63.6,14,0,0.0,0,0,0,0,100.0,24,24,2,6.3,0,1,0,0,36.4,8,1,6.3,0,0,0,1,0,0
Joseph Ossai,77205,ED,CIN,1,0,7,0,1,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,75.0,6,1,8.3,0,0,0,0,0,0
Arik Armstead,9450,DI,SF,1,0,28,0,2,0,0,1,0,87.5,14,1,3.6,0,0,0,0,100.0,16,16,2,6.3,0,0,1,0,12.5,2,1,25.0,0,0,0,0,0,0
D.J. Reader,10800,DI,CIN,1,0,7,2,1,0,0,1,0,40.0,8,1,6.3,0,0,0,0,100.0,24,24,3,6.3,0,2,0,0,60.0,12,2,8.3,0,0,0,0,0,0
Sam Hubbard,48457,ED,CIN,1,0,7,1,3,0,1,3,1,100.0,33,4,6.1,0,0,0,1,86.8,33,38,4,6.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jadeveon Clowney,8636,ED,CLV,1,0,8,0,1,0,0,1,0,96.0,24,2,6.3,1,0,0,0,96.2,25,26,2,6.0,0,0,0,0,4.0,1,0,0.0,0,0,0,1,0,0
Dalvin Tomlinson,11810,DI,MIN,1,0,18,0,3,0,0,2,0,40.0,10,2,10.0,0,0,0,0,100.0,25,25,3,6.0,0,0,1,0,60.0,15,1,3.3,0,0,0,0,0,0
Uchenna Nwosu,50084,ED,SEA,1,0,29,1,3,0,1,1,0,41.2,14,2,7.1,0,0,0,0,87.2,34,39,4,5.9,0,0,2,0,58.8,20,2,5.0,0,1,1,0,1,1
Zach Allen,49605,DI,ARZ,1,0,1,1,3,0,1,3,0,75.8,25,4,8.0,0,0,0,0,97.1,34,35,4,5.9,0,0,0,0,24.2,8,0,0.0,0,0,0,0,0,0
Gregory Rousseau,76889,ED,BUF,1,0,4,0,2,0,0,1,0,73.5,25,2,6.0,1,1,1,0,100.0,34,34,3,5.9,0,0,1,0,26.5,9,1,5.6,0,0,0,1,1,1
Fletcher Cox,7018,DI,PHI,1,0,24,1,0,0,1,0,0,100.0,24,2,6.3,1,0,0,0,100.0,26,26,2,5.8,0,0,0,0,0.0,0,0,,0,0,0,1,0,0
Robert Quinn,6166,ED,CHI,1,0,6,0,3,0,0,0,0,0.0,0,0,,0,0,0,0,96.3,26,27,3,5.8,0,0,3,0,100.0,26,3,5.8,0,0,0,0,0,0
Josh Sweat,50120,ED,PHI,1,0,24,1,2,0,0,0,0,11.5,3,0,0.0,0,0,0,0,92.9,26,28,3,5.8,0,1,2,0,88.5,23,3,6.5,0,0,0,0,0,0
Carlos Dunlap,5579,ED,KC,1,0,16,0,0,0,0,0,0,58.8,10,1,10.0,1,1,0,0,94.7,18,19,1,5.6,0,0,0,0,41.2,7,0,0.0,0,0,1,1,1,1
Devon Kennard,8809,ED,ARZ,1,0,1,1,1,0,1,0,0,55.6,10,1,5.0,0,1,1,0,90.0,18,20,2,5.6,0,0,1,0,44.4,8,1,6.3,0,0,0,0,1,1
Henry Anderson,9526,ED,CAR,1,0,5,0,1,0,0,0,0,22.2,2,0,0.0,0,0,0,0,100.0,9,9,1,5.6,0,0,1,0,77.8,7,1,7.1,0,0,0,0,0,0
Trysten Hill,44519,DI,DAL,1,0,9,0,1,0,0,0,0,66.7,6,0,0.0,0,0,0,0,100.0,9,9,1,5.6,0,0,1,0,33.3,3,1,16.7,0,0,0,0,0,0
Chris Wormley,11829,DI,PIT,1,0,25,0,3,0,0,0,0,51.9,14,0,0.0,0,0,0,0,100.0,28,28,3,5.4,0,0,3,0,48.1,13,3,11.5,0,0,0,0,0,0
Odafe Oweh,82161,ED,BLT,1,0,3,0,5,0,0,4,0,76.6,36,4,5.6,0,0,0,0,87.0,47,54,5,5.3,0,0,1,0,23.4,11,1,4.5,0,0,0,0,0,0
Alex Anzalone,11831,LB,DET,1,1,11,0,1,1,0,0,0,50.0,5,0,0.0,0,0,0,0,24.4,10,41,1,5.0,0,0,1,0,50.0,5,1,10.0,0,0,0,0,0,0
Austin Calitro,50640,LB,NYG,1,0,21,0,1,0,0,0,0,50.0,5,0,0.0,0,0,0,0,43.5,10,23,1,5.0,0,0,1,0,50.0,5,1,10.0,0,0,0,0,0,0
Dante Fowler Jr.,9436,ED,DAL,1,0,9,0,1,0,0,1,0,50.0,5,1,10.0,0,0,0,0,100.0,10,10,1,5.0,0,0,0,0,50.0,5,0,0.0,0,0,0,0,0,0
Tim Settle,48966,DI,BUF,1,0,4,0,2,0,0,1,0,45.0,9,1,5.6,0,0,0,0,100.0,20,20,2,5.0,0,0,1,0,55.0,11,1,4.5,0,0,0,0,0,0
Dorance Armstrong,48557,ED,DAL,1,0,9,0,1,0,0,0,0,20.0,2,0,0.0,0,0,0,0,83.3,10,12,1,5.0,0,0,1,0,80.0,8,1,6.3,0,1,1,0,1,1
Harrison Phillips,48690,DI,MIN,1,0,18,0,2,0,0,1,0,15.0,3,1,16.7,0,0,0,0,100.0,21,21,2,4.8,0,0,1,0,85.0,17,1,2.9,0,0,0,0,0,0
Al-Quadin Muhammad,11951,ED,CHI,1,0,6,0,2,0,0,2,1,100.0,21,2,4.8,0,0,0,1,95.5,21,22,2,4.8,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Yannick Ngakoue,10703,ED,IND,1,0,14,1,2,0,0,0,0,6.3,2,0,0.0,0,0,0,0,91.4,32,35,3,4.7,0,1,2,0,93.8,30,3,5.0,0,0,0,0,0,0
Larry Ogunjobi,11820,DI,PIT,1,0,25,1,2,0,1,2,0,96.8,30,3,5.0,0,0,0,0,100.0,32,32,3,4.7,0,0,0,0,3.2,1,0,0.0,0,0,0,0,0,0
Marquis Haynes,50244,ED,CAR,1,0,5,0,1,0,0,0,0,45.5,5,0,0.0,0,0,0,0,73.3,11,15,1,4.5,0,0,1,0,54.5,6,1,8.3,0,0,0,0,0,0
Kendal Vickers,48993,DI,LV,1,0,23,0,1,0,0,0,0,27.3,3,0,0.0,0,0,0,0,100.0,11,11,1,4.5,0,0,1,0,72.7,8,1,6.3,0,0,0,0,0,0
DaQuan Jones,8747,DI,BUF,1,0,4,1,0,0,0,0,0,39.4,13,1,7.7,1,0,0,0,100.0,33,33,2,4.5,0,1,0,0,60.6,20,1,2.5,0,0,0,1,0,0
Al Woods,5646,DI,SEA,1,0,29,0,1,0,0,0,0,62.5,5,0,0.0,0,0,0,0,100.0,11,11,1,4.5,0,0,1,0,37.5,3,1,16.7,0,0,0,0,0,0
Mike Purcell,8530,DI,DEN,1,0,10,0,1,0,0,1,0,90.9,10,1,5.0,0,0,0,0,100.0,11,11,1,4.5,0,0,0,0,9.1,1,0,0.0,0,0,0,0,0,0
Dexter Lawrence,25991,DI,NYG,1,0,21,2,0,0,0,0,0,66.7,12,0,0.0,0,0,0,0,100.0,22,22,2,4.5,0,2,0,0,33.3,6,2,16.7,0,0,0,0,0,0
Frank Clark,9496,ED,KC,1,0,16,0,2,0,0,1,0,54.5,12,1,4.2,0,0,0,0,95.7,22,23,2,4.5,0,0,1,0,45.5,10,1,5.0,0,0,0,0,0,0
Darrell Taylor,36001,ED,SEA,1,0,29,1,2,0,0,1,0,64.7,22,1,2.3,0,0,0,0,89.5,34,38,3,4.4,0,1,1,0,35.3,12,2,8.3,0,0,0,0,0,0
Jordan Elliott,56734,DI,CLV,1,0,8,0,2,0,0,1,0,69.6,16,1,3.1,0,0,0,0,100.0,23,23,2,4.3,0,0,1,0,30.4,7,1,7.1,0,0,0,0,0,0
Derrick Brown,43883,DI,CAR,1,1,5,0,2,1,0,0,0,68.2,15,0,0.0,0,0,0,0,100.0,23,23,2,4.3,0,0,1,0,31.8,7,1,7.1,0,0,0,0,0,0
Zaven Collins,77190,LB,ARZ,1,0,1,0,1,0,0,1,0,45.5,5,1,10.0,0,0,0,0,31.6,12,38,1,4.2,0,0,0,0,54.5,6,0,0.0,0,0,0,0,0,0
Akiem Hicks,7090,DI,TB,1,0,30,1,1,0,1,0,0,91.3,21,1,2.4,0,0,0,0,100.0,24,24,2,4.2,0,0,1,0,8.7,2,1,25.0,0,0,0,0,0,0
