player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Drue Tranquill,51276,LB,LAC,1,0,27,0,1,0,0,1,1,100.0,2,1,25.0,0,0,0,1,6.7,2,30,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Trevis Gipson,35241,ED,CHI,1,0,6,1,1,0,1,1,0,100.0,12,4,25.0,2,2,0,0,100.0,12,12,4,25.0,0,0,0,0,0.0,0,0,,0,0,0,2,2,0
Julian Love,51081,S,NYG,1,0,21,0,1,0,0,1,0,33.3,2,1,25.0,0,0,0,0,19.4,7,36,2,21.4,0,0,0,0,66.7,4,1,25.0,1,2,1,1,2,1
Brian Burns,44522,ED,CAR,1,0,5,2,3,0,2,2,1,54.5,12,5,25.0,1,1,1,1,59.5,22,37,7,20.5,0,0,1,0,45.5,10,2,15.0,1,1,0,2,2,1
Willie Gay Jr.,57987,LB,KC,1,0,16,1,1,0,0,1,0,80.0,4,1,12.5,0,1,1,0,11.1,5,45,2,20.0,0,1,0,0,20.0,1,1,50.0,0,0,0,0,1,1
Darnay Holmes,56247,CB,NYG,1,0,21,1,1,0,0,1,0,40.0,2,1,25.0,0,0,0,0,14.7,5,34,2,20.0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,0,0
Nick Bosa,42741,ED,SF,1,0,28,3,2,0,3,1,0,70.8,17,5,17.6,1,1,0,0,96.0,24,25,7,18.8,0,0,1,0,29.2,7,2,21.4,1,1,0,2,2,0
Rasheem Green,48731,ED,HST,1,0,13,0,2,0,0,2,0,64.7,11,4,27.3,2,2,0,0,100.0,17,17,4,17.6,0,0,0,0,35.3,6,0,0.0,0,0,0,2,2,0
Robert Spillane,50918,LB,PIT,1,0,25,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,18.8,3,16,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Akeem Davis-Gaither,34788,LB,CIN,1,0,7,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,50.0,3,6,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Tony Jefferson,8361,S,NYG,1,0,21,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,33.3,3,9,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Josh Jones,11816,S,SEA,1,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,12.0,3,25,1,16.7,0,0,1,0,100.0,3,1,16.7,0,0,0,0,0,0
Bobby Wagner,7050,LB,LA,1,0,26,0,0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,18.8,6,32,1,16.7,0,0,0,0,83.3,5,1,20.0,1,1,0,1,1,0
Xavier McKinney,55775,S,NYG,1,0,21,0,2,0,0,1,0,50.0,3,1,16.7,0,0,0,1,16.7,6,36,2,16.7,0,0,1,1,50.0,3,1,16.7,0,1,1,0,1,1
Ben Banogu,26554,ED,IND,1,0,14,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,100.0,3,3,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Malcolm Rodriguez,60731,LB,DET,1,0,11,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,9.1,3,33,1,16.7,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Jamin Davis,57905,LB,WAS,1,0,32,1,0,0,1,0,0,44.4,4,2,37.5,1,1,0,0,34.6,9,26,2,16.7,0,0,0,0,55.6,5,0,0.0,0,0,0,1,1,0
Johnathan Abram,34646,S,LV,1,0,23,0,2,0,0,0,0,50.0,3,0,0.0,0,0,0,0,11.8,6,51,2,16.7,0,0,2,0,50.0,3,2,33.3,0,0,0,0,0,0
Tracy Walker,51266,S,DET,1,0,11,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,5.7,3,53,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Kwon Alexander,9557,LB,NYJ,1,0,22,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,18.8,3,16,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
John Cominsky,88313,DI,DET,1,0,11,0,6,0,0,3,0,61.5,16,3,9.4,0,0,0,0,100.0,26,26,7,15.4,0,0,3,0,38.5,10,4,25.0,1,1,0,1,1,0
Kerry Hyder,9045,DI,SF,1,0,28,0,3,0,0,3,0,100.0,10,3,15.0,0,0,0,0,100.0,10,10,3,15.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Gregory Rousseau,76889,ED,BUF,1,0,4,1,1,0,1,1,0,71.4,10,2,10.0,0,0,0,0,100.0,14,14,3,14.3,0,0,0,0,28.6,4,1,25.0,1,1,0,1,1,0
Boye Mafe,55220,ED,SEA,1,0,29,0,0,0,0,0,0,28.6,2,0,0.0,0,0,0,0,100.0,7,7,1,14.3,0,0,0,0,71.4,5,1,20.0,1,1,0,1,1,0
L'Jarius Sneed,40588,CB,KC,1,0,16,0,2,0,0,0,0,42.9,3,0,0.0,0,0,0,0,13.7,7,51,2,14.3,0,0,2,0,57.1,4,2,25.0,0,0,0,0,0,0
Roy Robertson-Harris,11341,DI,JAX,1,0,15,1,1,0,0,0,0,0.0,0,0,,0,0,0,1,100.0,14,14,3,14.3,0,1,1,1,100.0,14,3,14.3,1,1,0,1,1,0
Micah Parsons,81360,ED,DAL,1,0,9,3,3,0,2,2,0,69.7,23,5,13.0,1,1,0,0,92.1,35,38,8,14.3,0,1,1,0,30.3,10,3,20.0,1,1,0,2,2,0
Micheal Clemons,56872,ED,NYJ,1,0,22,2,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,100.0,7,7,2,14.3,0,2,0,0,85.7,6,2,16.7,0,0,0,0,0,0
Uchenna Nwosu,50084,ED,SEA,1,0,29,3,2,0,1,1,1,11.1,2,2,50.0,0,0,0,1,90.0,18,20,5,13.9,0,2,1,0,88.9,16,3,9.4,0,0,1,0,0,1
Boogie Basham,44320,ED,BUF,1,0,4,0,3,0,0,3,0,90.9,10,3,15.0,0,0,0,0,91.7,11,12,3,13.6,0,0,0,0,9.1,1,0,0.0,0,0,0,0,0,0
Henry Anderson,9526,ED,CAR,1,0,5,1,2,0,0,1,0,27.3,3,1,16.7,0,0,0,0,91.7,11,12,3,13.6,0,1,1,0,72.7,8,2,12.5,0,0,0,0,0,0
Efe Obada,10235,ED,WAS,1,0,32,1,3,0,1,2,0,86.7,13,3,11.5,0,0,1,0,100.0,15,15,4,13.3,0,0,1,0,13.3,2,1,25.0,0,0,0,0,0,1
D.J. Reader,10800,DI,CIN,1,0,7,2,2,0,0,1,0,23.1,3,1,16.7,0,0,0,0,100.0,15,15,4,13.3,0,2,1,0,76.9,10,3,15.0,0,0,0,0,0,0
Dorance Armstrong,48557,ED,DAL,1,0,9,0,2,0,0,1,0,39.1,9,1,5.6,0,0,0,0,85.2,23,27,4,13.0,0,0,1,0,60.9,14,3,17.9,2,2,0,2,2,0
Josh Sweat,50120,ED,PHI,1,0,24,1,4,0,0,0,0,11.1,3,0,0.0,0,0,0,1,93.1,27,29,6,13.0,0,1,4,1,88.9,24,6,14.6,1,2,1,1,2,1
Kenny Clark,10661,DI,GB,1,0,12,1,3,0,1,3,0,81.3,13,4,15.4,0,0,0,0,100.0,16,16,4,12.5,0,0,0,0,18.8,3,0,0.0,0,0,0,0,0,0
Marquis Haynes,50244,ED,CAR,1,0,5,2,1,0,0,1,0,58.3,7,1,7.1,0,0,1,0,75.0,12,16,3,12.5,0,2,0,0,41.7,5,2,20.0,0,0,1,0,0,2
Dean Lowry,10771,DI,GB,1,0,12,0,1,0,0,0,0,75.0,3,0,0.0,0,0,0,0,100.0,4,4,1,12.5,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Zach Cunningham,11812,LB,TEN,1,0,31,0,1,0,0,1,0,25.0,1,1,50.0,0,0,0,0,11.4,4,35,1,12.5,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Chris Rumph II,56345,ED,LAC,1,0,27,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,80.0,4,5,1,12.5,0,0,1,0,100.0,4,1,12.5,0,0,0,0,0,0
Devin White,43089,LB,TB,1,1,30,0,2,1,0,1,0,42.9,3,1,16.7,0,0,0,1,17.0,8,47,2,12.5,0,0,1,1,57.1,4,1,12.5,0,0,0,0,0,0
Kurt Hinish,56787,DI,HST,1,0,13,0,2,0,0,0,0,25.0,2,0,0.0,0,0,0,0,100.0,8,8,2,12.5,0,0,2,0,75.0,6,2,16.7,0,0,0,0,0,0
Carlos Dunlap,5579,ED,KC,1,0,16,1,1,0,1,1,1,62.5,5,2,20.0,0,0,0,1,88.9,8,9,2,12.5,0,0,0,0,37.5,3,0,0.0,0,0,0,0,0,0
Chris Board,29456,LB,DET,1,0,11,0,1,0,0,0,0,100.0,1,0,0.0,0,0,0,0,25.0,4,16,1,12.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,1,0,1,1,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,9.8,4,41,1,12.5,0,1,0,0,75.0,3,1,16.7,0,0,0,0,0,0
Mike Edwards,51282,S,TB,1,0,30,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,8.5,4,47,1,12.5,0,0,1,0,100.0,4,1,12.5,0,0,0,0,0,0
Leonard Floyd,10643,ED,LA,1,0,26,2,3,0,2,3,1,81.0,17,5,14.7,0,0,1,1,87.5,21,24,5,11.9,0,0,0,0,19.0,4,0,0.0,0,0,0,0,0,1
Rashan Gary,42905,ED,GB,1,0,12,0,2,0,0,2,0,100.0,17,3,11.8,1,1,0,0,100.0,17,17,3,11.8,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Shaquil Barrett,9000,ED,TB,1,0,30,2,2,0,1,1,0,11.8,4,3,50.0,1,1,0,0,82.9,34,41,6,11.8,0,1,1,0,88.2,30,3,6.7,1,1,0,2,2,0
Josh Allen,50235,ED,JAX,1,0,15,1,1,0,0,0,0,30.8,8,0,0.0,0,0,0,0,81.3,26,32,4,11.5,0,1,1,0,69.2,18,4,16.7,2,2,0,2,2,0
Za'Darius Smith,9555,ED,MIN,1,0,18,1,5,0,1,5,0,53.8,14,6,21.4,0,0,0,0,89.7,26,29,6,11.5,0,0,0,0,46.2,12,0,0.0,0,0,0,0,0,0
Dante Fowler Jr.,9436,ED,DAL,1,0,9,0,1,0,0,1,0,30.8,4,2,37.5,1,1,0,0,81.3,13,16,2,11.5,0,0,0,0,69.2,9,0,0.0,0,0,0,1,1,0
Shaq Lawson,10653,ED,BUF,1,0,4,0,2,0,0,0,0,33.3,3,0,0.0,0,0,0,0,100.0,9,9,2,11.1,0,0,2,0,66.7,6,2,16.7,0,0,0,0,0,0
Jadeveon Clowney,8636,ED,CLV,1,0,8,0,3,0,0,3,0,100.0,22,4,11.4,1,1,0,0,95.8,23,24,4,10.9,0,0,0,0,0.0,0,0,,0,0,0,1,1,0
Denico Autry,8982,ED,TEN,1,0,31,1,2,0,0,1,0,37.5,9,2,16.7,1,1,0,0,96.0,24,25,4,10.4,0,1,1,0,62.5,15,2,6.7,0,0,0,1,1,0
Aaron Donald,8648,DI,LA,1,0,26,1,5,0,0,3,0,55.2,16,3,9.4,0,0,0,0,100.0,29,29,6,10.3,0,1,2,0,44.8,13,3,11.5,0,0,0,0,0,0
Myles Garrett,11756,ED,CLV,1,0,8,1,5,0,1,2,0,51.3,20,3,7.5,0,0,0,0,100.0,39,39,7,10.3,0,0,3,0,48.7,19,4,13.2,1,1,0,1,1,0
Aidan Hutchinson,82330,ED,DET,1,0,11,0,3,0,0,1,0,50.0,22,2,6.8,1,1,0,0,100.0,44,44,6,10.2,0,0,2,0,50.0,22,4,13.6,2,2,0,3,3,0
Frankie Luvu,51028,LB,CAR,1,0,5,0,1,0,0,0,0,20.0,1,0,0.0,0,1,1,0,11.9,5,42,1,10.0,0,0,1,0,80.0,4,1,12.5,0,0,0,0,1,1
Casey Toohill,38472,ED,WAS,1,0,32,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,5,5,1,10.0,0,1,0,0,100.0,5,1,10.0,0,0,0,0,0,0
D.J. Wonnum,44550,ED,MIN,1,0,18,0,2,0,0,0,0,20.0,4,0,0.0,0,0,0,0,95.2,20,21,3,10.0,0,0,2,0,80.0,16,3,12.5,1,1,0,1,1,0
Logan Wilson,29623,LB,CIN,1,0,7,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,15.2,5,33,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
Alex Anzalone,11831,LB,DET,1,0,11,0,1,0,0,0,0,60.0,3,0,0.0,0,0,0,0,10.9,5,46,1,10.0,0,0,1,0,40.0,2,1,25.0,0,0,0,0,0,0
Randy Gregory,9493,ED,DEN,1,0,10,3,0,0,3,0,0,72.0,18,4,13.9,1,1,0,0,89.3,25,28,4,10.0,0,0,0,0,28.0,7,0,0.0,0,0,0,1,1,0
Chris Jones,10671,DI,KC,1,0,16,0,4,0,0,1,0,27.5,11,1,4.5,0,0,0,0,100.0,40,40,6,10.0,0,0,3,0,72.5,29,5,12.1,2,2,0,2,2,0
Justin Hollins,48498,ED,LA,1,0,26,0,1,0,0,0,0,13.3,2,0,0.0,0,0,0,1,93.8,15,16,2,10.0,0,0,1,1,86.7,13,2,11.5,1,1,0,1,1,0
Anfernee Jennings,25449,ED,NE,1,0,19,0,1,0,0,1,0,40.0,2,1,25.0,0,0,0,0,83.3,5,6,1,10.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Adetokunbo Ogundeji,44047,ED,ATL,1,0,2,0,0,0,0,0,0,90.0,9,1,11.1,1,1,0,0,66.7,10,15,1,10.0,0,0,0,0,10.0,1,0,0.0,0,0,0,1,1,0
Hassan Ridgeway,10750,DI,SF,1,0,28,0,1,0,0,1,0,60.0,3,1,16.7,0,0,0,0,100.0,5,5,1,10.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Joseph Ossai,77205,ED,CIN,1,0,7,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
Julian Okwara,44152,ED,DET,1,0,11,1,3,0,0,3,1,76.2,16,3,9.4,0,0,0,1,75.0,21,28,4,9.5,0,1,0,0,23.8,5,1,10.0,0,0,0,0,0,0
Leonard Williams,9439,DI,NYG,1,0,21,0,4,0,0,1,0,33.3,7,1,7.1,0,0,0,0,100.0,21,21,4,9.5,0,0,3,0,66.7,14,3,10.7,0,0,1,0,0,1
Jonathan Greenard,48407,ED,HST,1,0,13,1,1,0,1,1,0,72.7,16,3,12.5,1,1,0,0,100.0,22,22,3,9.1,0,0,0,0,27.3,6,0,0.0,0,0,0,1,1,0
Christian Barmore,82198,DI,NE,1,0,19,1,2,0,1,0,0,33.3,6,1,8.3,0,0,0,0,100.0,28,28,4,8.9,0,0,0,0,66.7,12,1,8.3,1,1,0,1,1,0
Tyson Alualu,5535,DI,PIT,1,0,25,1,2,0,0,2,0,50.0,8,2,12.5,0,0,0,0,100.0,17,17,3,8.8,0,1,0,0,50.0,8,1,6.3,0,0,0,0,0,0
Robert Quinn,6166,ED,CHI,1,0,6,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,23,23,3,8.7,0,0,2,0,100.0,23,3,8.7,1,1,0,1,1,0
J.J. Watt,6163,ED,ARZ,1,0,1,0,3,0,0,2,0,72.4,21,3,9.5,1,1,0,0,100.0,29,29,4,8.6,0,0,1,0,27.6,8,1,6.3,0,0,0,1,1,0
Khalil Mack,8640,ED,LAC,1,0,27,0,3,0,0,2,0,31.0,9,3,22.2,1,1,0,0,90.6,29,32,4,8.6,0,0,1,0,69.0,20,1,2.5,0,0,0,1,1,0
Charles Omenihu,50612,ED,SF,1,0,28,2,1,0,1,1,0,38.9,7,2,14.3,0,0,0,0,100.0,18,18,3,8.3,0,1,0,0,61.1,11,1,4.5,0,0,0,0,0,0
Shy Tuttle,37279,DI,NO,1,0,20,0,1,0,0,0,0,56.3,9,1,11.1,1,1,0,0,100.0,18,18,2,8.3,0,0,1,0,43.8,7,1,7.1,0,0,0,1,1,0
Joe Tryon-Shoyinka,58272,ED,TB,1,0,30,0,2,0,0,2,0,79.2,19,3,10.5,1,1,0,0,68.6,24,35,3,8.3,0,0,0,0,20.8,5,0,0.0,0,0,0,1,1,0
Drake Jackson,70839,ED,SF,1,0,28,0,0,0,0,0,0,41.7,5,1,20.0,1,0,0,0,100.0,12,12,1,8.3,0,0,0,0,58.3,7,0,0.0,0,0,0,1,0,0
Joey Bosa,10637,ED,LAC,1,1,27,2,3,0,1,1,0,67.7,21,2,4.8,0,0,0,0,96.9,31,32,5,8.1,1,1,2,0,32.3,10,3,15.0,0,0,0,0,0,0
Fletcher Cox,7018,DI,PHI,1,0,24,1,2,0,1,2,0,93.5,29,4,8.6,1,1,0,0,100.0,31,31,4,8.1,0,0,0,0,6.5,2,0,0.0,0,0,0,1,1,0
Daron Payne,48698,DI,WAS,1,0,32,2,1,0,2,0,0,93.3,28,3,7.1,1,1,0,0,100.0,32,32,4,7.8,0,0,0,0,6.7,2,0,0.0,0,0,0,1,1,0
Lawrence Guy,6385,DI,NE,1,0,19,0,2,0,0,2,0,69.2,9,2,11.1,0,0,0,0,100.0,13,13,2,7.7,0,0,0,0,30.8,4,0,0.0,0,0,0,0,0,0
Jacob Martin,50152,ED,NYJ,1,1,22,0,2,0,0,1,1,69.2,9,1,5.6,0,0,0,2,86.7,13,15,2,7.7,1,0,1,1,30.8,4,1,12.5,0,0,0,0,0,0
Justin Houston,6222,ED,BLT,1,0,3,0,4,0,0,1,0,41.0,16,1,3.1,0,0,0,1,90.7,39,43,5,7.7,0,0,3,1,59.0,23,4,10.9,1,1,0,1,1,0
Oshane Ximines,48538,ED,NYG,1,1,21,0,1,1,0,1,0,70.0,14,1,3.6,0,0,0,0,76.9,20,26,2,7.5,0,0,0,0,30.0,6,1,16.7,1,1,0,1,1,0
Chase Winovich,48523,ED,CLV,1,0,8,2,1,0,1,0,0,25.0,5,1,10.0,0,0,0,0,95.2,20,21,3,7.5,0,1,1,0,75.0,15,2,6.7,0,0,0,0,0,0
Thomas Booker,82168,DI,HST,1,0,13,0,1,0,0,1,0,85.7,6,1,8.3,0,0,0,0,87.5,7,8,1,7.1,0,0,0,0,14.3,1,0,0.0,0,0,0,0,0,0
Malik Reed,48567,ED,PIT,1,0,25,1,2,0,1,2,0,100.0,21,3,7.1,0,0,0,0,87.5,21,24,3,7.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Arden Key,50201,ED,JAX,1,0,15,0,0,0,0,0,0,30.8,4,0,0.0,0,0,0,0,100.0,14,14,1,7.1,0,0,0,0,69.2,9,1,11.1,1,1,0,1,1,0
Carl Lawson,11871,ED,NYJ,1,0,22,0,1,0,0,0,0,4.8,1,0,0.0,0,0,0,0,95.5,21,22,2,7.1,0,0,1,0,95.2,20,2,7.5,1,0,0,1,0,0
David Long,29367,LB,TEN,1,0,31,0,1,0,0,1,0,33.3,2,1,25.0,0,0,0,0,16.7,7,42,1,7.1,0,0,0,0,66.7,4,0,0.0,0,0,0,0,0,0
Abdullah Anderson,32708,DI,ATL,1,0,2,0,1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,100.0,7,7,1,7.1,0,0,1,0,71.4,5,1,10.0,0,0,0,0,0,0
Javon Hargrave,10723,DI,PHI,1,0,24,1,3,0,0,1,0,6.9,2,1,25.0,0,0,0,0,100.0,29,29,4,6.9,0,1,2,0,93.1,27,3,5.6,0,0,0,0,0,0
Dre'Mont Jones,28075,DI,DEN,1,0,10,0,1,0,0,0,0,25.0,9,2,22.2,2,2,0,0,100.0,36,36,3,6.9,0,0,1,0,75.0,27,1,1.9,0,0,0,2,2,0
Alex Highsmith,43507,ED,PIT,1,0,25,1,3,0,0,2,0,19.4,6,2,16.7,0,0,0,0,96.9,31,32,4,6.5,0,1,1,0,80.6,25,2,4.0,0,2,2,0,2,2
Charles Harris,11777,ED,DET,1,1,11,1,1,0,1,0,0,32.3,10,1,5.0,0,0,0,0,86.1,31,36,3,6.5,1,0,1,0,67.7,21,2,7.1,1,1,0,1,1,0
Dexter Lawrence,25991,DI,NYG,1,1,21,1,3,1,1,2,1,58.1,18,3,8.3,0,1,1,1,100.0,31,31,4,6.5,0,0,1,0,41.9,13,1,3.8,0,0,0,0,1,1
A.J. Epenesa,56369,ED,BUF,1,0,4,0,1,0,0,0,0,12.5,1,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,87.5,7,1,7.1,0,0,0,0,0,0
Al Woods,5646,DI,SEA,1,0,29,0,1,0,0,0,0,50.0,4,0,0.0,0,1,1,0,100.0,8,8,1,6.3,0,0,1,0,50.0,4,1,12.5,0,0,0,0,1,1
Bud Dupree,9455,ED,TEN,1,0,31,0,1,0,0,0,0,50.0,4,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,0,1,0,50.0,4,1,12.5,0,0,0,0,0,0
