player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Vonn Bell,10695,S,CIN,1,0,7,0,2,0,0,1,0,75.0,3,1,16.7,0,0,0,0,7.1,4,56,2,25.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,1,0,29,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,7.7,2,26,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Nik Needham,50356,CB,MIA,1,0,17,0,2,0,0,2,0,100.0,4,2,25.0,0,0,0,0,5.6,4,71,2,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Antoine Winfield Jr.,42475,S,TB,1,0,30,0,1,0,0,1,0,100.0,2,1,25.0,0,0,0,0,5.6,2,36,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Akeem Davis-Gaither,34788,LB,CIN,1,0,7,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,5.9,2,34,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Sione Takitaki,12666,LB,CLV,1,0,8,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,11.8,2,17,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Ifeadi Odenigbo,11975,ED,IND,1,0,14,1,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,6,6,3,25.0,0,1,2,0,100.0,6,3,25.0,0,0,0,0,0,0
Anthony Barr,8644,LB,DAL,1,0,9,1,2,0,0,1,0,40.0,2,1,25.0,0,0,0,0,20.0,6,30,3,25.0,0,1,1,0,60.0,3,2,33.3,0,0,0,0,0,0
Desmond King II,11906,CB,HST,1,0,13,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,10.5,2,19,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
L'Jarius Sneed,40588,CB,KC,1,0,16,0,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,9.3,4,43,1,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Jacob Phillips,57942,LB,CLV,1,0,8,0,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,16.0,4,25,1,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Justin Reid,49048,S,KC,1,0,16,2,0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,9.3,4,43,2,25.0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,0,0
Deommodore Lenoir,55686,CB,SF,1,0,28,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,7.1,2,28,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jessie Bates III,49162,S,CIN,1,0,7,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,3.6,2,56,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jalen Ramsey,10639,CB,LA,1,0,26,0,2,0,0,1,0,75.0,3,1,16.7,0,0,0,0,6.5,4,62,2,25.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Eli Apple,10644,CB,CIN,1,0,7,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,3.6,2,56,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Divine Deablo,42208,LB,LV,1,0,23,1,1,0,1,0,0,75.0,3,1,16.7,0,0,0,0,14.3,4,28,2,25.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Leighton Vander Esch,50950,LB,DAL,1,0,9,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,4.9,2,41,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Zaire Franklin,49834,LB,IND,1,0,14,1,0,0,1,0,0,100.0,1,1,50.0,0,0,0,0,4.7,2,43,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brandon Graham,5538,ED,PHI,1,0,24,2,0,0,2,0,0,72.2,13,4,23.1,2,2,0,0,90.0,18,20,5,22.2,0,0,0,0,27.8,5,1,20.0,1,0,0,3,2,0
Gregory Rousseau,76889,ED,BUF,1,0,4,0,1,0,0,0,0,75.0,9,1,11.1,1,0,0,0,85.7,12,14,3,20.8,0,0,1,0,25.0,3,2,50.0,1,1,0,2,1,0
Jerry Hughes,5556,ED,HST,1,0,13,0,3,0,0,0,0,17.6,3,1,33.3,1,1,0,2,100.0,17,17,5,20.6,0,0,3,2,82.4,14,4,17.9,1,1,0,2,2,0
Myles Hartsfield,49159,S,CAR,1,0,5,0,2,0,0,0,0,20.0,1,0,0.0,0,0,0,0,18.5,5,27,2,20.0,0,0,2,0,80.0,4,2,25.0,0,0,0,0,0,0
Chauncey Golston,42718,DI,DAL,1,0,9,1,2,0,1,2,0,75.0,6,3,25.0,0,1,1,0,100.0,8,8,3,18.8,0,0,0,0,25.0,2,0,0.0,0,0,0,0,1,1
Demarcus Lawrence,8669,ED,DAL,1,0,9,0,4,0,0,2,0,66.7,18,5,22.2,3,3,0,1,100.0,27,27,7,18.5,0,0,2,1,33.3,9,2,11.1,0,0,0,3,3,0
Trey Hendrickson,11858,ED,CIN,1,0,7,1,4,0,0,0,0,0.0,0,0,,0,0,0,0,88.6,31,35,8,17.7,0,1,4,0,100.0,31,8,17.7,3,2,0,3,2,0
Randy Gregory,9493,ED,DEN,1,0,10,1,4,0,1,3,0,65.0,13,4,15.4,0,0,0,0,87.0,20,23,6,17.5,0,0,1,0,35.0,7,2,21.4,1,1,0,1,1,0
Patrick Queen,57941,LB,BLT,1,0,3,0,0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,16.2,6,37,1,16.7,0,0,0,0,33.3,2,1,50.0,1,1,0,1,1,0
Micah McFadden,81246,LB,NYG,1,0,21,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,21.4,3,14,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Eric Kendricks,9478,LB,MIN,1,0,18,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,7.1,3,42,1,16.7,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Duke Riley,11830,LB,MIA,1,1,17,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,12.0,3,25,1,16.7,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Damien Wilson,9560,LB,CAR,1,0,5,0,1,0,0,1,0,100.0,3,1,16.7,0,0,0,0,37.5,3,8,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Myles Jack,10670,LB,PIT,1,0,25,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,10.0,3,30,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Jordan Whitehead,49196,S,NYJ,1,0,22,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,7.7,3,39,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Cole Holcomb,49753,LB,WAS,1,0,32,1,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,7.5,3,40,1,16.7,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jordan Davis,94854,DI,PHI,1,0,24,0,4,0,0,0,0,0.0,0,0,,0,0,0,1,100.0,13,13,4,15.4,0,0,4,1,100.0,9,4,22.2,0,0,0,0,0,0
Rasheem Green,48731,ED,HST,1,0,13,1,0,0,1,0,0,40.0,4,2,37.5,1,0,0,0,100.0,10,10,2,15.0,0,0,0,0,60.0,6,0,0.0,0,0,0,1,0,0
Foyesade Oluokun,24904,LB,JAX,1,0,15,1,1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,14.9,7,47,2,14.3,0,1,1,0,71.4,5,2,20.0,0,0,0,0,0,0
Derwin James,51368,S,LAC,1,0,27,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,17.5,7,40,2,14.3,0,1,1,0,100.0,7,2,14.3,0,0,0,0,0,0
Josh Allen,50235,ED,JAX,1,0,15,4,6,0,0,1,0,36.1,13,1,3.8,0,0,0,0,90.0,36,40,10,13.9,0,4,5,0,63.9,23,9,19.6,0,0,0,0,0,0
Jerome Baker,28091,LB,MIA,1,0,17,0,1,0,0,1,0,63.6,7,2,21.4,1,0,0,0,17.2,11,64,2,13.6,0,0,0,0,36.4,4,0,0.0,0,0,0,1,0,0
Kevin Givens,28308,DI,SF,1,0,28,0,2,0,0,2,0,60.0,9,2,11.1,0,0,0,0,100.0,15,15,3,13.3,0,0,0,0,40.0,6,1,16.7,1,1,0,1,1,0
Deatrich Wise Jr.,11886,ED,NE,1,0,19,0,1,0,0,0,0,7.4,2,0,0.0,0,0,0,0,100.0,27,27,4,13.0,0,0,1,0,92.6,25,4,14.0,3,3,0,3,3,0
Brandon Jones,43049,S,MIA,1,0,17,0,2,0,0,1,0,57.1,4,1,12.5,0,0,0,0,12.1,8,66,2,12.5,0,0,1,0,42.9,3,1,16.7,0,0,0,0,0,0
Efe Obada,10235,ED,WAS,1,0,32,1,1,0,0,1,0,50.0,8,1,6.3,0,0,0,0,94.1,16,17,3,12.5,0,1,0,0,50.0,8,2,18.8,1,2,1,1,2,1
Haason Reddick,11768,ED,PHI,1,0,24,1,2,0,1,2,0,89.3,25,5,14.0,2,2,0,0,90.3,28,31,5,12.5,0,0,0,0,10.7,3,0,0.0,0,0,0,2,2,0
Al-Quadin Muhammad,11951,ED,CHI,1,0,6,0,4,0,0,4,0,100.0,16,4,12.5,0,0,0,0,94.1,16,17,4,12.5,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Johnathan Abram,34646,S,LV,1,0,23,0,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,14.3,4,28,1,12.5,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Carl Granderson,48500,ED,NO,1,0,20,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,8,8,1,12.5,0,0,0,0,100.0,8,1,12.5,1,1,1,1,1,1
Demario Davis,7079,LB,NO,1,0,20,1,1,0,1,0,0,37.5,3,1,16.7,0,0,0,0,27.6,8,29,2,12.5,0,0,1,0,62.5,5,1,10.0,0,0,0,0,0,0
Dawuane Smoot,11823,ED,JAX,1,0,15,0,4,0,0,4,1,95.8,23,5,13.0,1,1,0,1,96.0,24,25,5,12.5,0,0,0,0,4.2,1,0,0.0,0,0,0,1,1,0
Ogbonnia Okoronkwo,50130,ED,HST,1,0,13,1,1,0,1,0,0,37.5,3,1,16.7,0,0,0,0,100.0,8,8,2,12.5,0,0,1,0,62.5,5,1,10.0,0,0,0,0,0,0
Carlos Dunlap,5579,ED,KC,1,0,16,0,2,0,0,2,0,75.0,12,3,16.7,1,2,1,0,84.2,16,19,3,12.5,0,0,0,0,25.0,4,0,0.0,0,0,0,1,2,1
Nick Bosa,42741,ED,SF,1,0,28,3,2,0,3,2,1,75.9,22,6,15.9,1,1,0,1,100.0,29,29,6,12.1,0,0,0,0,24.1,7,0,0.0,0,0,0,1,1,0
Logan Hall,76919,DI,TB,1,0,30,2,1,0,2,1,0,90.9,20,4,12.5,1,1,0,0,100.0,22,22,4,11.4,0,0,0,0,9.1,2,0,0.0,0,0,0,1,1,0
Samson Ebukam,11880,ED,SF,1,0,28,1,4,0,0,0,0,22.7,5,0,0.0,0,0,0,0,95.7,22,23,5,11.4,0,1,4,0,77.3,17,5,14.7,0,0,0,0,0,0
Matthew Judon,10780,ED,NE,1,0,19,1,3,0,1,1,1,92.6,25,3,8.0,1,1,0,2,96.4,27,28,5,11.1,0,0,2,1,7.4,2,2,50.0,0,0,0,1,1,0
Charles Omenihu,50612,ED,SF,1,0,28,0,4,0,0,2,0,68.4,13,2,7.7,0,1,1,0,100.0,19,19,4,10.5,0,0,2,0,31.6,6,2,16.7,0,0,0,0,1,1
Kwity Paye,56713,ED,IND,1,0,14,0,5,0,0,5,0,95.8,23,5,10.9,0,1,1,0,100.0,24,24,5,10.4,0,0,0,0,4.2,1,0,0.0,0,0,0,0,1,1
Maxx Crosby,26316,ED,LV,1,0,23,0,3,0,0,3,0,96.0,24,4,10.4,1,1,0,0,100.0,25,25,4,10.0,0,0,0,0,4.0,1,0,0.0,0,0,0,1,1,0
Fletcher Cox,7018,DI,PHI,1,0,24,0,1,0,0,1,0,96.0,24,3,10.4,2,1,0,0,100.0,25,25,3,10.0,0,0,0,0,4.0,1,0,0.0,0,0,0,2,1,0
Devonte Wyatt,82268,DI,GB,1,0,12,0,1,0,0,0,0,80.0,4,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,20.0,1,1,50.0,0,0,0,0,0,0
Zaven Collins,77190,LB,ARZ,1,0,1,0,1,0,0,0,0,20.0,1,0,0.0,0,1,1,1,26.3,5,19,1,10.0,0,0,1,1,80.0,4,1,12.5,0,0,0,0,1,1
Brandon Copeland,8378,ED,BLT,1,0,3,0,2,0,0,1,0,75.0,15,2,10.0,1,1,0,0,95.2,20,21,3,10.0,0,0,1,0,25.0,5,1,10.0,0,0,0,1,1,0
Drake Jackson,70839,ED,SF,1,0,28,1,0,0,0,0,0,13.3,2,0,0.0,0,0,0,0,100.0,15,15,2,10.0,0,1,0,0,86.7,13,2,11.5,1,1,0,1,1,0
Devon Kennard,8809,ED,ARZ,1,0,1,1,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,83.3,5,6,1,10.0,0,1,0,0,40.0,2,1,25.0,0,0,0,0,0,0
Mike Pennel,9316,DI,CHI,1,0,6,1,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,1,0,0,80.0,4,1,12.5,0,0,0,0,0,0
Ja'Whaun Bentley,50966,LB,NE,1,0,19,1,0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,16.7,5,30,1,10.0,0,1,0,0,40.0,2,1,25.0,0,0,0,0,0,0
Marcus Davenport,50291,ED,NO,1,0,20,0,3,0,0,0,0,0.0,0,0,,0,0,0,1,100.0,15,15,3,10.0,0,0,3,1,100.0,15,3,10.0,0,0,0,0,0,0
Quincy Williams,49779,LB,NYJ,1,0,22,1,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,14.3,5,35,1,10.0,0,1,0,0,75.0,3,1,16.7,0,0,0,0,0,0
Oshane Ximines,48538,ED,NYG,1,0,21,1,1,0,1,0,0,50.0,5,1,10.0,0,0,0,0,71.4,10,14,2,10.0,0,0,1,0,50.0,5,1,10.0,0,0,0,0,0,0
Xavier Woods,11946,S,CAR,1,0,5,1,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,13.2,5,38,1,10.0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,0,0
Mack Wilson,43190,LB,NE,1,0,19,0,1,0,0,0,0,20.0,1,0,0.0,0,0,0,1,20.0,5,25,1,10.0,0,0,1,1,80.0,4,1,12.5,0,0,0,0,0,0
Josh Uche,27379,ED,NE,1,0,19,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
Austin Bryant,36248,ED,DET,1,0,11,0,2,0,0,2,0,70.0,7,2,14.3,0,0,0,0,76.9,10,13,2,10.0,0,0,0,0,30.0,3,0,0.0,0,0,0,0,0,0
Melvin Ingram III,7024,ED,MIA,1,0,17,1,3,0,0,0,0,41.9,13,1,7.7,1,1,0,1,70.5,31,44,5,9.7,0,1,3,1,58.1,18,4,11.1,0,1,1,1,2,1
Uchenna Nwosu,50084,ED,SEA,1,0,29,1,2,0,0,0,0,0.0,0,0,,0,0,0,0,88.9,16,18,3,9.4,0,1,2,0,100.0,16,3,9.4,0,0,0,0,0,0
Davon Hamilton,28072,DI,JAX,1,0,15,0,3,0,0,2,0,68.8,11,2,9.1,0,0,0,0,100.0,16,16,3,9.4,0,0,1,0,31.3,5,1,10.0,0,0,0,0,0,0
Quinnen Williams,44216,DI,NYJ,1,0,22,2,1,0,0,1,0,14.8,4,1,12.5,0,0,0,0,100.0,27,27,4,9.3,0,2,0,0,85.2,23,3,8.7,1,0,0,1,0,0
B.J. Hill,49894,DI,CIN,1,0,7,1,4,0,1,2,0,80.0,24,4,10.4,1,1,0,0,97.4,38,39,6,9.2,0,0,0,0,20.0,6,0,0.0,0,0,0,1,1,0
Sam Williams,99106,ED,DAL,1,0,9,1,1,0,0,0,0,9.1,1,0,0.0,0,0,0,0,100.0,11,11,2,9.1,0,1,1,0,90.9,10,2,10.0,0,0,2,0,0,2
Sheldon Rankins,10646,DI,NYJ,1,0,22,0,0,0,0,0,0,90.9,20,1,5.0,1,1,0,0,100.0,22,22,2,9.1,0,0,0,0,9.1,2,1,50.0,1,1,0,2,2,0
Dominique Robinson,61436,ED,CHI,1,0,6,0,0,0,0,0,0,18.2,2,0,0.0,0,0,0,0,100.0,11,11,1,9.1,0,0,0,0,81.8,9,1,11.1,1,0,0,1,0,0
Calais Campbell,4364,DI,BLT,1,0,3,1,5,0,0,2,0,50.0,16,2,6.3,0,0,0,1,97.1,33,34,6,9.1,0,1,3,1,50.0,16,4,12.5,0,0,0,0,0,0
Cameron Sample,56462,ED,CIN,1,0,7,2,0,0,2,0,0,68.2,15,3,13.3,1,1,0,0,91.7,22,24,3,9.1,0,0,0,0,31.8,7,0,0.0,0,0,0,1,1,0
Von Miller,6154,ED,BUF,1,0,4,0,3,0,0,2,0,29.4,5,2,20.0,0,0,0,0,94.4,17,18,3,8.8,0,0,1,0,70.6,12,1,4.2,0,0,0,0,0,0
Micah Parsons,81360,ED,DAL,1,0,9,2,4,0,2,1,0,61.8,21,3,7.1,0,0,0,0,79.1,34,43,6,8.8,0,0,3,0,38.2,13,3,11.5,0,0,0,0,0,0
Deadrin Senat,48815,DI,TB,1,0,30,0,1,0,0,0,0,66.7,2,0,0.0,0,0,0,0,100.0,6,6,1,8.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Dorance Armstrong,48557,ED,DAL,1,0,9,2,1,0,0,1,1,23.3,7,2,21.4,1,1,0,1,100.0,30,30,4,8.3,0,2,0,0,76.7,23,2,4.3,0,0,0,1,1,0
Khalen Saunders,31534,DI,KC,1,0,16,2,0,0,1,0,0,33.3,3,1,16.7,0,0,0,0,100.0,12,12,2,8.3,0,1,0,0,66.7,6,1,8.3,0,0,0,0,1,1
Baron Browning,58095,ED,DEN,1,0,10,0,1,0,0,1,0,83.3,5,1,10.0,0,0,0,0,54.5,6,11,1,8.3,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Marquan McCall,82301,DI,CAR,1,0,5,1,0,0,1,0,0,50.0,3,1,16.7,0,0,0,0,100.0,6,6,1,8.3,0,0,0,0,50.0,3,0,0.0,0,0,0,0,0,0
Jonathan Greenard,48407,ED,HST,1,0,13,0,1,0,0,1,1,83.3,15,2,10.0,1,1,0,1,100.0,18,18,2,8.3,0,0,0,0,16.7,3,0,0.0,0,0,0,1,1,0
Za'Darius Smith,9555,ED,MIN,1,0,18,0,5,0,0,1,0,28.6,8,1,6.3,0,0,0,0,85.7,30,35,5,8.3,0,0,4,0,71.4,20,4,10.0,0,0,0,0,0,0
Trey Flowers,9534,ED,MIA,1,0,17,0,5,0,0,2,0,34.8,8,2,12.5,0,0,0,0,100.0,30,30,5,8.3,0,0,1,0,65.2,15,1,3.3,0,0,1,0,0,1
Patrick Jones II,43974,ED,MIN,1,0,18,0,1,0,0,1,0,100.0,6,1,8.3,0,0,0,0,85.7,6,7,1,8.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Julian Love,51081,S,NYG,1,0,21,0,1,0,0,1,0,60.0,3,1,16.7,0,0,0,0,19.4,6,31,1,8.3,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Robert Spillane,50918,LB,PIT,1,0,25,0,1,0,0,0,0,33.3,2,0,0.0,0,0,0,0,42.9,6,14,1,8.3,0,0,1,0,66.7,4,1,12.5,0,0,0,0,0,0
Brian Burns,44522,ED,CAR,1,0,5,1,4,0,0,1,0,6.5,2,1,25.0,0,0,0,0,88.6,31,35,5,8.1,0,1,3,0,93.5,29,4,6.9,0,0,0,0,0,0
Yannick Ngakoue,10703,ED,IND,1,1,14,1,2,0,0,1,0,6.5,2,1,25.0,0,0,0,0,100.0,31,31,4,8.1,1,1,1,0,93.5,29,3,6.9,1,1,0,1,1,0
Bradley Chubb,48526,ED,DEN,1,0,10,0,2,0,0,1,0,36.0,9,1,5.6,0,0,0,0,86.2,25,29,3,8.0,0,0,1,0,64.0,16,2,9.4,1,1,0,1,1,0
Chandler Jones,7027,ED,LV,1,0,23,1,2,0,0,0,0,0.0,0,0,,0,0,0,0,90.5,19,21,3,7.9,0,1,2,0,100.0,19,3,7.9,0,0,0,0,0,0
