player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Josey Jewell,50720,LB,DEN,1,0,10,0,0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,14.3,5,35,0,0.0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Cody Barton,50727,LB,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.8,1,21,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,1,0,29,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.6,1,39,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Roquan Smith,50892,LB,CHI,1,0,6,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,7.1,2,28,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tremaine Edmunds,50905,LB,BUF,1,0,4,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.9,1,34,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Bobby Okereke,50954,LB,IND,1,0,14,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.3,1,23,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Ja'Whaun Bentley,50966,LB,NE,1,0,19,0,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,20.8,5,24,0,0.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Jahlani Tavai,51055,LB,NE,1,0,19,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,20.0,3,15,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Julian Love,51081,S,NYG,1,0,21,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,2.4,1,41,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Minkah Fitzpatrick,51206,S,PIT,1,0,25,0,0,0,0,0,0,,0,0,,0,0,0,0,2.9,1,34,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Terrell Edmunds,51334,S,PIT,1,0,25,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.0,1,33,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Malcolm Koonce,55015,ED,LV,1,0,23,0,0,0,0,0,0,75.0,3,0,0.0,0,1,1,0,100.0,4,4,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1,1
C.J. Henderson,55593,CB,CAR,1,0,5,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,6.7,1,15,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Amik Robertson,55619,CB,LV,1,0,23,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,10.5,2,19,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Kamren Curl,55800,S,WAS,1,0,32,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,3.6,1,28,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
AJ Parker,55983,CB,DET,1,0,11,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,5.9,1,17,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
DaRon Bland,56158,CB,DAL,1,0,9,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.0,1,20,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Darnay Holmes,56247,CB,NYG,1,0,21,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,15.0,3,20,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Keith Taylor,56289,CB,CAR,1,0,5,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,12.5,1,8,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Victor Dimukeje,56347,ED,ARZ,1,0,1,0,0,0,0,0,0,36.4,4,0,0.0,0,0,0,0,78.6,11,14,0,0.0,0,0,0,0,63.6,7,0,0.0,0,0,0,0,0,0
Zachary Carter,56349,DI,CIN,1,0,7,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,90.9,10,11,0,0.0,0,0,0,0,100.0,10,0,0.0,0,0,0,0,0,0
Neil Farrell Jr.,56401,DI,LV,1,0,23,0,0,0,0,0,0,12.5,1,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,87.5,7,0,0.0,0,0,0,0,0,0
Cameron Sample,56462,ED,CIN,1,0,7,0,0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,87.5,7,8,0,0.0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,0,0
Matt Henningsen,56484,DI,DEN,1,0,10,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Isaiah Buggs,56503,DI,DET,1,0,11,0,0,0,0,0,0,36.7,11,0,0.0,0,0,0,0,100.0,30,30,0,0.0,0,0,0,0,63.3,19,0,0.0,0,0,0,0,0,0
Kingsley Jonathan,56856,ED,CHI,1,0,6,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Ta'Quon Graham,56868,DI,ATL,1,0,2,0,0,0,0,0,0,69.2,18,0,0.0,0,1,1,0,100.0,26,26,0,0.0,0,0,0,0,30.8,8,0,0.0,0,0,0,0,1,1
Jay Tufele,56913,DI,CIN,1,0,7,0,0,0,0,0,0,57.1,4,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
Deangelo Malone,56941,ED,ATL,1,0,2,0,0,0,0,0,0,75.0,3,0,0.0,0,1,1,0,66.7,4,6,0,0.0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,1,1
James Lynch,56962,DI,MIN,1,0,18,0,0,0,0,0,0,52.6,10,0,0.0,0,0,0,0,100.0,19,19,0,0.0,0,0,0,0,47.4,9,0,0.0,0,0,0,0,0,0
Mykal Walker,57834,LB,ATL,1,0,2,0,0,0,0,0,0,25.0,1,0,0.0,0,0,0,0,10.5,4,38,0,0.0,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Kyron Johnson,57890,ED,PHI,1,0,24,0,0,0,0,0,0,100.0,4,0,0.0,0,0,0,0,100.0,4,4,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Jamin Davis,57905,LB,WAS,1,0,32,0,0,0,0,0,0,,0,0,,0,0,0,0,3.6,1,28,0,0.0,0,0,0,0,,0,0,,0,0,0,0,0,0
Patrick Queen,57941,LB,BLT,1,0,3,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,11.6,5,43,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Pete Werner,58093,LB,NO,1,0,20,0,0,0,0,0,0,60.0,6,0,0.0,0,1,1,0,23.3,10,43,0,0.0,0,0,0,0,40.0,4,0,0.0,0,0,0,0,1,1
Derrick Barnes,58120,LB,DET,1,0,11,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,33.3,3,9,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Joshuah Bledsoe,60691,S,NE,1,0,19,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,18.8,3,16,0,0.0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Garret Wallow,60761,LB,HST,1,0,13,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,20.0,1,5,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Noah Igbinoghene,61155,CB,MIA,1,0,17,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,5.9,1,17,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
John Ridgeway,66694,DI,WAS,1,0,32,0,0,0,0,0,0,66.7,4,0,0.0,0,0,0,0,100.0,11,11,0,0.0,0,0,0,0,33.3,2,0,0.0,0,0,0,0,0,0
Drake Jackson,70839,ED,SF,1,0,28,0,0,0,0,0,0,80.0,12,0,0.0,0,0,0,0,100.0,15,15,0,0.0,0,0,0,0,20.0,3,0,0.0,0,0,0,0,0,0
Travis Jones,76914,DI,BLT,1,0,3,0,0,0,0,0,0,50.0,6,0,0.0,0,0,0,0,100.0,13,13,0,0.0,0,0,0,0,50.0,6,0,0.0,0,0,0,0,0,0
Logan Hall,76919,DI,TB,1,0,30,0,0,0,0,0,0,47.6,10,0,0.0,0,0,1,0,100.0,21,21,0,0.0,0,0,0,0,52.4,11,0,0.0,0,0,0,0,0,1
Alim McNeill,76996,DI,DET,1,0,11,0,0,0,0,0,0,61.5,16,0,0.0,0,0,0,0,100.0,26,26,0,0.0,0,0,0,0,38.5,10,0,0.0,0,0,0,0,0,0
Jesse Luketa,81361,ED,ARZ,1,0,1,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ernest Jones,81399,LB,LA,1,0,26,0,0,0,0,0,0,100.0,1,0,0.0,0,1,1,0,4.0,1,25,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,1,1
Thomas Booker,82168,DI,HST,1,0,13,0,0,0,0,0,0,100.0,3,0,0.0,0,0,0,0,100.0,3,3,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Devonte Wyatt,82268,DI,GB,1,0,12,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Marquan McCall,82301,DI,CAR,1,0,5,0,0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,100.0,2,2,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tommy Togiai,82501,DI,CLV,1,0,8,0,0,0,0,0,0,30.0,3,0,0.0,0,0,0,0,90.9,10,11,0,0.0,0,0,0,0,70.0,7,0,0.0,0,0,0,0,0,0
Jack Sanborn,82566,LB,CHI,1,0,6,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,16.7,1,6,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Verone McKinley III,83068,S,MIA,1,0,17,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,3.0,1,33,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Greg Newsome II,83341,CB,CLV,1,0,8,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,2.5,1,40,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Jaycee Horn,83375,CB,CAR,1,0,5,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,6.5,2,31,0,0.0,0,0,0,0,100.0,2,0,0.0,0,0,0,0,0,0
Talanoa Hufanga,83903,S,SF,1,0,28,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,9.1,3,33,0,0.0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
John Cominsky,88313,DI,DET,1,0,11,0,0,0,0,0,0,80.0,4,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Jordan Davis,94854,DI,PHI,1,0,24,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,100.0,9,9,0,0.0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Alex Wright,98318,ED,CLV,1,0,8,0,0,0,0,0,0,72.0,18,0,0.0,0,0,0,0,100.0,25,25,0,0.0,0,0,0,0,28.0,7,0,0.0,0,0,0,0,0,0
Christian Harris,98996,LB,HST,1,0,13,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,7.1,1,14,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Amare Barno,99780,ED,CAR,1,0,5,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,100.0,1,1,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Damarion Williams,100904,CB,BLT,1,0,3,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,4.3,1,23,0,0.0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,0,0
Dane Belton,101398,S,NYG,1,0,21,0,0,0,0,0,0,100.0,1,0,0.0,0,0,0,0,11.1,1,9,0,0.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Tyson Alualu,5535,DI,PIT,1,0,25,0,0,0,0,0,0,14.3,1,0,0.0,0,0,0,0,100.0,8,8,0,0.0,0,0,0,0,85.7,6,0,0.0,0,0,0,0,0,0
