player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
L'Jarius Sneed,40588,CB,KC,1,0,16,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,1,9.1,2,22,1,25.0,0,0,1,1,50.0,1,1,50.0,0,0,0,0,0,0
Jahlani Tavai,51055,LB,NE,1,0,19,1,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,10.0,2,20,1,25.0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,0,0
Jesse Luketa,81361,ED,ARZ,1,0,1,0,2,0,0,1,0,25.0,1,1,50.0,0,0,0,0,80.0,4,5,2,25.0,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
Derwin James,51368,S,LAC,1,0,27,0,0,0,0,0,0,50.0,2,1,50.0,1,1,0,0,14.8,4,27,1,25.0,0,0,0,0,50.0,2,0,0.0,0,0,0,1,1,0
Garret Wallow,60761,LB,HST,1,0,13,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,28.6,2,7,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Jamin Davis,57905,LB,WAS,1,0,32,0,3,0,0,1,0,42.9,3,1,16.7,0,0,0,0,20.6,7,34,3,21.4,0,0,2,0,57.1,4,2,25.0,0,0,0,0,0,0
Jerry Hughes,5556,ED,HST,1,0,13,0,5,0,0,4,1,59.1,13,4,15.4,0,0,0,1,100.0,22,22,7,20.5,0,0,1,0,40.9,9,3,27.8,2,2,1,2,2,1
Frankie Luvu,51028,LB,CAR,1,0,5,0,2,0,0,0,0,20.0,1,0,0.0,0,0,0,1,20.8,5,24,2,20.0,0,0,2,1,80.0,4,2,25.0,0,0,0,0,0,0
Rayshawn Jenkins,11868,S,JAX,1,0,15,0,2,0,0,1,1,40.0,2,1,25.0,0,0,0,1,18.5,5,27,2,20.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
Za'Darius Smith,9555,ED,MIN,1,0,18,3,6,0,1,3,0,34.8,8,4,25.0,0,0,0,0,88.5,23,26,9,19.6,0,2,3,0,65.2,15,5,16.7,0,0,0,0,0,0
Cameron Thomas,82387,ED,ARZ,1,0,1,0,5,0,0,1,0,7.7,1,1,50.0,0,0,0,0,100.0,13,13,5,19.2,0,0,4,0,92.3,12,4,16.7,0,0,0,0,0,0
Josh Uche,27379,ED,NE,1,0,19,0,1,0,0,0,0,21.1,4,1,25.0,1,1,0,0,90.5,19,21,4,18.4,0,0,1,0,78.9,15,3,16.7,2,3,1,3,4,1
Genard Avery,49699,ED,TB,1,0,30,2,0,0,0,0,0,27.3,3,1,33.3,1,1,0,0,91.7,11,12,3,18.2,0,2,0,0,72.7,8,2,12.5,0,0,0,1,1,0
Vita Vea,48956,DI,TB,1,0,30,1,3,0,0,1,0,4.8,1,1,50.0,0,0,0,0,95.7,22,23,6,18.2,0,1,2,0,95.2,20,5,17.5,2,2,0,2,2,0
Danielle Hunter,9521,ED,MIN,1,0,18,0,5,0,0,4,0,80.0,20,6,20.0,2,2,0,0,92.6,25,27,7,18.0,0,0,1,0,20.0,5,1,10.0,0,0,0,2,2,0
Matthew Judon,10780,ED,NE,1,0,19,1,1,0,1,1,0,82.6,19,5,21.1,3,3,0,0,88.5,23,26,5,17.4,0,0,0,0,17.4,4,0,0.0,0,0,0,3,3,0
Ja'Whaun Bentley,50966,LB,NE,1,0,19,1,2,0,0,1,1,28.6,4,2,37.5,1,1,0,1,55.6,15,27,4,16.7,0,0,1,0,71.4,10,1,5.0,0,1,1,1,2,1
Isaiah Simmons,42451,LB,ARZ,1,0,1,0,0,0,0,0,0,66.7,4,1,25.0,1,2,1,0,17.1,6,35,1,16.7,0,0,0,0,33.3,2,0,0.0,0,0,0,1,2,1
Khalen Saunders,31534,DI,KC,1,0,16,0,0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,100.0,6,6,1,16.7,0,0,0,0,83.3,5,1,20.0,1,1,0,1,1,0
Tanoh Kpassagnon,11814,ED,NO,1,0,20,0,1,0,0,1,0,100.0,8,2,18.8,1,0,0,0,100.0,9,9,2,16.7,0,0,0,0,0.0,0,0,,0,0,0,1,0,0
Carlos Dunlap,5579,ED,KC,1,0,16,0,2,0,0,2,1,94.4,17,4,17.6,2,3,1,1,100.0,18,18,4,16.7,0,0,0,0,5.6,1,0,0.0,0,0,0,2,3,1
Taron Johnson,49511,CB,BUF,1,0,4,0,1,0,0,1,0,33.3,1,1,50.0,0,0,0,0,10.7,3,28,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Devin Lloyd,58238,LB,JAX,1,0,15,1,0,0,1,0,0,66.7,2,1,25.0,0,0,0,0,8.3,3,36,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Budda Baker,11791,S,ARZ,1,0,1,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,7.9,3,38,1,16.7,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Uchenna Nwosu,50084,ED,SEA,1,0,29,1,4,0,1,4,1,96.4,27,7,16.7,2,2,0,1,80.0,28,35,7,16.1,0,0,0,0,3.6,1,0,0.0,0,0,0,2,2,0
D.J. Wonnum,44550,ED,MIN,1,0,18,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,92.9,13,14,3,15.4,0,1,1,0,100.0,13,3,15.4,1,1,0,1,1,0
DeMarcus Walker,11806,ED,TEN,1,0,31,1,2,0,1,2,0,68.8,11,4,22.7,1,1,0,0,100.0,17,17,4,14.7,0,0,0,0,31.3,5,0,0.0,0,0,0,1,1,0
Markus Golden,9491,ED,ARZ,1,1,1,3,3,1,3,2,0,85.7,24,6,14.6,1,2,1,0,100.0,28,28,7,14.3,0,0,1,0,14.3,4,1,12.5,0,0,0,1,2,1
Malcolm Roach,50191,DI,NO,1,0,20,0,2,0,0,0,0,16.7,1,0,0.0,0,0,0,0,100.0,7,7,2,14.3,0,0,2,0,83.3,5,2,20.0,0,0,0,0,0,0
Dawuane Smoot,11823,ED,JAX,1,0,15,1,1,0,0,1,0,90.0,18,3,13.9,2,2,0,0,91.3,21,23,4,14.3,0,0,0,0,10.0,2,0,0.0,0,0,0,2,2,0
Jermaine Johnson II,99015,ED,NYJ,1,0,22,0,1,0,0,1,0,72.7,8,2,18.8,1,1,0,0,100.0,11,11,2,13.6,0,0,0,0,27.3,3,0,0.0,0,0,0,1,1,0
Justin Houston,6222,ED,BLT,1,0,3,0,0,0,0,0,0,60.9,14,2,14.3,2,2,0,0,92.0,23,25,3,13.0,0,0,0,0,39.1,9,1,11.1,1,1,0,3,3,0
Quay Walker,82547,LB,GB,1,0,12,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,15.4,4,26,1,12.5,0,0,0,0,100.0,3,0,0.0,0,0,0,0,0,0
Kyle Dugger,90621,S,NE,1,0,19,0,1,0,0,1,0,50.0,2,1,25.0,0,0,0,0,12.9,4,31,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Desmond King II,11906,CB,HST,1,0,13,0,1,0,0,0,0,25.0,1,0,0.0,0,0,0,0,16.7,4,24,1,12.5,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
Mykal Walker,57834,LB,ATL,1,0,2,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,8.9,4,45,1,12.5,0,0,1,0,66.7,2,1,25.0,0,0,0,0,0,0
Demario Davis,7079,LB,NO,1,0,20,0,1,0,0,0,0,33.3,1,0,0.0,0,0,0,0,16.0,4,25,1,12.5,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Marvin Wilson,56977,DI,PHI,1,0,24,0,2,0,0,1,0,66.7,2,1,25.0,0,0,0,0,100.0,8,8,2,12.5,0,0,1,0,33.3,1,1,50.0,0,0,0,0,0,0
Devonte Wyatt,82268,DI,GB,1,0,12,0,1,0,0,0,0,25.0,1,0,0.0,0,0,0,0,100.0,4,4,1,12.5,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
Rakeem Nunez-Roches,9650,DI,TB,1,0,30,0,0,0,0,0,0,16.7,1,0,0.0,0,0,0,0,100.0,8,8,1,12.5,0,0,0,0,83.3,5,1,20.0,1,1,0,1,1,0
Brandon Graham,5538,ED,PHI,1,0,24,0,3,0,0,2,1,66.7,8,2,12.5,0,0,0,1,100.0,12,12,3,12.5,0,0,1,0,33.3,4,1,12.5,0,0,0,0,0,0
George Karlaftis,98319,ED,KC,1,0,16,0,4,0,0,1,0,29.4,5,1,10.0,0,0,0,1,100.0,17,17,4,11.8,0,0,3,1,70.6,12,3,12.5,0,0,0,0,0,0
Mario Edwards Jr.,9468,ED,TEN,1,0,31,1,6,0,1,2,0,39.5,15,3,10.0,0,0,0,0,100.0,38,38,8,11.8,0,0,4,0,60.5,23,5,13.0,1,1,0,1,1,0
Bryce Huff,27128,ED,NYJ,1,0,22,0,1,0,0,1,0,92.3,12,2,12.5,1,1,0,0,92.9,13,14,2,11.5,0,0,0,0,7.7,1,0,0.0,0,0,0,1,1,0
David Onyemata,10754,DI,NO,1,0,20,0,1,0,0,0,0,66.7,6,1,16.7,1,1,0,0,100.0,13,13,2,11.5,0,0,0,0,33.3,3,0,0.0,0,0,0,1,1,0
Rashan Gary,42905,ED,GB,1,0,12,1,2,0,1,2,0,92.3,12,3,12.5,0,0,0,0,100.0,13,13,3,11.5,0,0,0,0,7.7,1,0,0.0,0,0,0,0,0,0
Bruce Irvin,7021,ED,SEA,1,0,29,0,3,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,22,22,4,11.4,0,0,3,0,100.0,22,4,11.4,1,1,0,1,1,0
Chris Jones,10671,DI,KC,1,0,16,0,3,0,0,3,0,54.5,12,3,12.5,0,0,0,0,100.0,22,22,4,11.4,0,0,0,0,45.5,10,1,10.0,1,0,0,1,0,0
Charles Harris,11777,ED,DET,1,0,11,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,90.0,9,10,2,11.1,0,0,2,0,100.0,9,2,11.1,0,0,0,0,0,0
Kwity Paye,56713,ED,IND,1,0,14,0,4,0,0,4,0,100.0,27,5,11.1,1,2,1,0,100.0,27,27,5,11.1,0,0,0,0,0.0,0,0,,0,0,0,1,2,1
Otito Ogbonnia,82450,DI,LAC,1,0,27,0,2,0,0,0,0,28.6,2,0,0.0,0,0,0,2,100.0,9,9,2,11.1,0,0,1,1,71.4,5,1,10.0,0,0,0,0,0,0
Justin Madubuike,44304,DI,BLT,1,0,3,0,3,0,0,0,0,21.4,3,0,0.0,0,0,0,0,93.3,14,15,3,10.7,0,0,3,0,78.6,11,3,13.6,0,0,0,0,0,0
Folorunso Fatukasi,38558,DI,JAX,1,0,15,0,4,0,0,3,0,66.7,12,3,12.5,0,0,0,0,100.0,19,19,4,10.5,0,0,1,0,33.3,6,1,8.3,0,0,0,0,0,0
Shelby Harris,8869,DI,SEA,1,0,29,0,3,0,0,0,1,8.3,2,1,50.0,1,1,0,1,100.0,24,24,4,10.4,0,0,3,0,91.7,22,3,6.8,0,0,0,1,1,0
Montez Sweat,27271,ED,WAS,1,0,32,4,2,0,1,1,0,24.1,7,2,14.3,0,0,0,0,100.0,29,29,6,10.3,0,3,1,0,75.9,22,4,9.1,0,0,0,0,0,0
Troy Andersen,57317,LB,ATL,1,0,2,0,1,0,0,1,1,80.0,4,1,12.5,0,0,0,1,41.7,5,12,1,10.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Myjai Sanders,76816,ED,ARZ,1,0,1,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,90.9,10,11,2,10.0,0,1,1,0,100.0,10,2,10.0,0,0,0,0,0,0
Vinny Curry,7061,ED,NYJ,1,0,22,0,2,0,0,0,0,70.0,7,0,0.0,0,0,0,0,100.0,10,10,2,10.0,0,0,2,0,30.0,3,2,33.3,0,0,1,0,0,1
Benito Jones,44035,DI,DET,1,0,11,0,2,0,0,0,0,30.0,3,0,0.0,0,0,0,0,100.0,10,10,2,10.0,0,0,2,0,70.0,7,2,14.3,0,0,0,0,0,0
Blake Cashman,35413,LB,HST,1,0,13,0,1,0,0,1,0,80.0,4,1,12.5,0,0,0,0,100.0,5,5,1,10.0,0,0,0,0,20.0,1,0,0.0,0,0,0,0,0,0
Robert Quinn,6166,ED,PHI,1,0,24,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,100.0,5,1,10.0,0,0,0,0,0,0
John Franklin-Myers,50088,ED,NYJ,1,0,22,1,4,0,1,3,0,96.2,25,4,8.0,0,0,0,0,100.0,26,26,5,9.6,0,0,1,0,3.8,1,1,50.0,0,0,0,0,0,0
J.J. Watt,6163,ED,ARZ,1,0,1,1,5,0,1,5,0,65.6,21,6,14.3,0,0,0,0,100.0,32,32,6,9.4,0,0,0,0,34.4,11,0,0.0,0,0,0,0,0,0
DeForest Buckner,10641,DI,IND,1,0,14,1,2,0,0,1,0,37.0,10,1,5.0,0,0,1,0,100.0,27,27,4,9.3,0,1,1,0,63.0,17,3,11.8,1,1,0,1,1,1
Deatrich Wise Jr.,11886,ED,NE,1,0,19,0,3,0,0,2,0,22.2,6,2,16.7,0,0,0,1,100.0,27,27,4,9.3,0,0,1,1,77.8,21,2,7.1,1,0,0,1,0,0
Arden Key,50201,ED,JAX,1,0,15,1,3,0,0,0,0,14.3,3,0,0.0,0,0,0,0,100.0,22,22,4,9.1,0,1,3,0,85.7,18,4,11.1,0,0,0,0,0,0
Cameron Jordan,6176,ED,NO,1,0,20,0,3,0,0,3,1,100.0,17,3,8.8,0,0,1,1,94.4,17,18,3,8.8,0,0,0,0,0.0,0,0,,0,0,0,0,0,1
Denzel Perryman,9481,LB,LV,1,0,23,1,1,0,0,1,1,45.5,5,1,10.0,0,0,0,1,54.5,12,22,2,8.3,0,1,0,0,54.5,6,1,8.3,0,0,0,0,0,0
Patrick Queen,57941,LB,BLT,1,0,3,0,1,0,0,1,0,25.0,1,1,50.0,0,0,0,0,18.2,6,33,1,8.3,0,0,0,0,75.0,3,0,0.0,0,0,0,0,0,0
Joe Tryon-Shoyinka,58272,ED,TB,1,0,30,1,3,0,1,2,0,54.2,13,3,11.5,0,0,0,1,88.9,24,27,4,8.3,0,0,1,1,45.8,11,1,4.5,0,0,0,0,0,0
Rashaan Evans,50213,LB,ATL,1,0,2,0,1,0,0,0,0,66.7,4,0,0.0,0,0,0,0,13.3,6,45,1,8.3,0,0,1,0,33.3,2,1,25.0,0,0,0,0,0,0
Poona Ford,48875,DI,SEA,1,0,29,0,4,0,0,3,0,96.0,24,3,6.3,0,0,0,0,100.0,25,25,4,8.0,0,0,1,0,4.0,1,1,50.0,0,0,0,0,0,0
Yannick Ngakoue,10703,ED,IND,1,0,14,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,25,25,3,8.0,0,0,2,0,100.0,25,3,8.0,1,0,0,1,0,0
Denico Autry,8982,ED,TEN,1,0,31,1,5,0,0,2,0,36.5,23,2,4.3,0,0,0,0,98.4,63,64,8,7.9,0,1,3,0,63.5,40,6,10.0,2,2,0,2,2,0
Jaelan Phillips,56902,ED,MIA,1,0,17,1,4,0,1,3,0,65.6,21,4,9.5,0,0,0,1,100.0,32,32,5,7.8,0,0,1,1,34.4,11,1,4.5,0,0,1,0,0,1
Dominique Robinson,61436,ED,CHI,1,0,6,1,1,0,0,1,0,30.8,4,1,12.5,0,0,0,0,100.0,13,13,2,7.7,0,1,0,0,69.2,9,1,5.6,0,0,0,0,0,0
L.J. Collier,48822,DI,SEA,1,0,29,0,0,0,0,0,0,15.4,2,0,0.0,0,0,0,0,100.0,13,13,1,7.7,0,0,0,0,84.6,11,1,9.1,1,0,0,1,0,0
Travon Walker,98940,ED,JAX,1,0,15,0,4,0,0,0,0,0.0,0,0,,0,0,0,0,81.8,27,33,4,7.4,0,0,4,0,100.0,27,4,7.4,0,0,1,0,0,1
Clelin Ferrell,25955,ED,LV,1,0,23,1,2,0,0,0,0,4.8,1,0,0.0,0,0,0,0,100.0,21,21,3,7.1,0,1,2,0,95.2,20,3,7.5,0,0,0,0,0,0
Justin Jones,48940,DI,CHI,1,0,6,0,3,0,0,2,0,47.6,10,2,10.0,0,0,0,0,91.3,21,23,3,7.1,0,0,1,0,52.4,11,1,4.5,0,0,0,0,0,0
Jonathan Garvin,56703,ED,GB,1,0,12,1,0,0,1,0,0,71.4,5,1,10.0,0,0,0,0,100.0,7,7,1,7.1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Dayo Odeyingbo,56923,ED,IND,1,0,14,0,1,0,0,1,0,100.0,7,1,7.1,0,0,0,0,100.0,7,7,1,7.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Devin White,43089,LB,TB,1,0,30,0,1,0,0,0,0,20.0,1,0,0.0,0,0,0,0,22.6,7,31,1,7.1,0,0,0,0,80.0,4,0,0.0,0,0,0,0,0,0
Von Miller,6154,ED,BUF,1,0,4,0,1,0,0,1,0,61.9,13,2,11.5,1,1,0,0,100.0,21,21,2,7.1,0,0,0,0,38.1,8,0,0.0,0,0,0,1,1,0
Roquan Smith,50892,LB,BLT,1,1,3,0,1,1,0,1,0,57.1,4,1,12.5,0,0,0,0,26.9,7,26,1,7.1,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
Sheldon Rankins,10646,DI,NYJ,1,0,22,0,1,0,0,1,0,100.0,7,1,7.1,0,0,0,0,100.0,7,7,1,7.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Ross Blacklock,44526,DI,MIN,1,0,18,0,1,0,0,1,0,100.0,5,1,10.0,0,0,0,0,100.0,7,7,1,7.1,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Josh Paschal,57908,ED,DET,1,0,11,1,4,0,0,4,0,54.1,20,4,10.0,0,0,0,0,94.9,37,39,5,6.8,0,1,0,0,45.9,17,1,2.9,0,0,0,0,0,0
Marcus Davenport,50291,ED,NO,1,0,20,0,2,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,15,15,2,6.7,0,0,2,0,100.0,15,2,6.7,0,0,0,0,0,0
Melvin Ingram III,7024,ED,MIA,1,0,17,0,0,0,0,0,0,33.3,5,0,0.0,0,0,0,0,88.2,15,17,1,6.7,0,0,0,0,66.7,10,1,10.0,1,1,0,1,1,0
Calais Campbell,4364,DI,BLT,1,0,3,1,0,0,1,0,0,73.9,17,2,8.8,1,0,0,0,95.8,23,24,2,6.5,0,0,0,0,26.1,6,0,0.0,0,0,0,1,0,0
DaQuan Jones,8747,DI,BUF,1,0,4,1,1,0,0,1,0,37.5,6,1,8.3,0,0,0,0,100.0,16,16,2,6.3,0,1,0,0,62.5,10,1,5.0,0,0,0,0,0,0
Mario Addison,6558,ED,HST,1,0,13,0,2,0,0,0,0,18.8,3,0,0.0,0,0,0,0,100.0,16,16,2,6.3,0,0,2,0,81.3,13,2,7.7,0,0,1,0,0,1
Trey Hendrickson,11858,ED,CIN,1,0,7,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,80.0,16,20,2,6.3,0,1,1,0,100.0,16,2,6.3,0,1,1,0,1,1
Brian Burns,44522,ED,CAR,1,0,5,0,1,0,0,0,0,25.0,6,0,0.0,0,0,0,0,88.9,24,27,2,6.3,0,0,1,0,75.0,18,2,8.3,1,1,0,1,1,0
Mike Pennel,9316,DI,CHI,1,0,6,1,0,0,0,0,0,50.0,4,0,0.0,0,0,0,0,100.0,8,8,1,6.3,0,1,0,0,50.0,4,1,12.5,0,0,0,0,0,0
Bobby Wagner,7050,LB,LA,1,0,26,0,2,0,0,0,0,42.9,6,0,0.0,0,0,0,0,27.1,16,59,2,6.3,0,0,2,0,57.1,8,2,12.5,0,0,0,0,0,0
Jonathan Allen,11772,DI,WAS,1,0,32,3,2,0,0,0,0,12.5,5,0,0.0,0,0,0,0,95.2,40,42,5,6.3,0,3,2,0,87.5,35,5,7.1,0,1,1,0,1,1
Quinnen Williams,44216,DI,NYJ,1,0,22,0,2,0,0,0,0,12.1,4,0,0.0,0,0,0,1,100.0,33,33,3,6.1,0,0,2,1,87.9,29,3,6.9,1,1,0,1,1,0
Michael Danna,48415,ED,KC,1,1,16,0,2,0,0,1,0,23.5,4,1,12.5,0,0,0,1,94.4,17,18,2,5.9,1,0,1,1,76.5,13,1,3.8,0,0,0,0,0,0
Thomas Booker,82168,DI,HST,1,1,13,0,1,0,0,1,0,55.6,5,1,10.0,0,0,0,0,100.0,9,9,1,5.6,1,0,0,0,44.4,4,0,0.0,0,0,0,0,0,0
Fletcher Cox,7018,DI,PHI,1,0,24,0,2,0,0,2,0,100.0,18,2,5.6,0,0,0,0,100.0,18,18,2,5.6,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Rashad Weaver,42495,ED,TEN,1,0,31,0,5,0,0,5,0,86.7,39,5,6.4,0,0,0,0,95.7,45,47,5,5.6,0,0,0,0,13.3,6,0,0.0,0,0,0,0,0,0
Kingsley Enagbare,82409,ED,GB,1,0,12,0,1,0,0,1,0,44.4,4,1,12.5,0,0,0,0,100.0,9,9,1,5.6,0,0,0,0,55.6,5,0,0.0,0,0,0,0,0,0
Zach Allen,49605,DI,ARZ,1,0,1,0,1,0,0,1,0,43.5,10,1,5.0,0,1,1,0,100.0,28,28,2,5.4,0,0,0,0,56.5,13,0,0.0,0,0,0,1,1,1
Roy Robertson-Harris,11341,DI,JAX,1,0,15,0,2,0,0,1,0,36.8,7,1,7.1,0,0,0,0,100.0,19,19,2,5.3,0,0,1,0,63.2,12,1,4.2,0,0,0,0,0,0
Tyus Bowser,11802,ED,BLT,1,0,3,2,0,0,2,0,0,84.2,16,2,6.3,0,0,0,0,76.0,19,25,2,5.3,0,0,0,0,15.8,3,0,0.0,0,0,0,0,0,0
Jonathan Bullard,10706,DI,MIN,1,0,18,0,2,0,0,2,0,94.7,18,2,5.6,0,0,0,0,100.0,19,19,2,5.3,0,0,0,0,5.3,1,0,0.0,0,0,0,0,0,0
Haason Reddick,11768,ED,PHI,1,0,24,1,1,0,1,1,0,100.0,19,2,5.3,0,0,0,0,95.0,19,20,2,5.3,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Odafe Oweh,82161,ED,BLT,1,0,3,0,2,0,0,0,0,10.5,2,0,0.0,0,0,0,0,90.5,19,21,2,5.3,0,0,2,0,89.5,17,2,5.9,0,0,0,0,0,0
Daron Payne,48698,DI,WAS,1,0,32,1,1,0,1,0,0,97.5,39,2,3.8,1,2,1,0,95.2,40,42,3,5.0,0,0,1,0,2.5,1,1,50.0,0,0,0,1,2,1
Kurt Hinish,56787,DI,HST,1,0,13,0,0,0,0,0,0,45.0,9,1,11.1,1,1,0,0,100.0,20,20,1,5.0,0,0,0,0,55.0,11,0,0.0,0,0,0,1,1,0
Ogbonnia Okoronkwo,50130,ED,HST,1,0,13,0,1,0,0,0,0,50.0,5,0,0.0,0,0,0,0,90.9,10,11,1,5.0,0,0,1,0,50.0,5,1,10.0,0,0,0,0,0,0
