player,player_id,position,team_name,player_game_count,assists,franchise_id,hits,hurries,lhs_assists,lhs_hits,lhs_hurries,lhs_misses,lhs_pass_rush_percent,lhs_pass_rush_snaps,lhs_pressures,lhs_prp,lhs_sacks,lhs_stops,lhs_tackles,misses,pass_rush_percent,pass_rush_snaps,pass_snaps,pressures,prp,rhs_assists,rhs_hits,rhs_hurries,rhs_misses,rhs_pass_rush_percent,rhs_pass_rush_snaps,rhs_pressures,rhs_prp,rhs_sacks,rhs_stops,rhs_tackles,sacks,stops,tackles
Demario Davis,7079,LB,NO,1,0,20,0,1,0,0,1,0,100.0,1,1,50.0,0,0,0,0,3.3,1,30,1,50.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Oren Burks,50203,LB,SF,1,0,28,0,0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,14.3,2,14,1,50.0,0,0,0,0,50.0,1,1,100.0,1,0,0,1,0,0
Foyesade Oluokun,24904,LB,JAX,1,0,15,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,16.0,4,25,2,37.5,0,0,0,0,100.0,3,1,33.3,1,1,0,1,1,0
Deadrin Senat,48815,DI,TB,1,0,30,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,3,3,1,33.3,0,0,0,0,100.0,2,0,0.0,0,0,0,1,1,0
Jerome Baker,28091,LB,MIA,1,0,17,0,0,0,0,0,0,50.0,1,1,100.0,1,1,0,0,12.5,3,24,1,33.3,0,0,0,0,50.0,1,0,0.0,0,0,0,1,1,0
Damien Wilson,9560,LB,CAR,1,0,5,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,18.8,3,16,1,33.3,0,0,0,0,100.0,2,1,50.0,1,1,0,1,1,0
Josey Jewell,50720,LB,DEN,1,0,10,0,1,0,0,0,0,75.0,3,1,33.3,1,1,0,0,25.0,5,20,2,30.0,0,0,0,0,25.0,1,0,0.0,0,0,0,1,1,0
Pete Werner,58093,LB,NO,1,0,20,0,3,0,0,2,0,40.0,2,2,50.0,0,0,0,0,18.5,5,27,3,30.0,0,0,1,0,60.0,3,1,16.7,0,1,1,0,1,1
Devin White,43089,LB,TB,1,0,30,1,2,0,1,1,1,75.0,3,2,33.3,0,0,0,1,14.7,5,34,3,30.0,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Baron Browning,58095,ED,DEN,1,0,10,3,5,0,1,3,0,70.0,14,6,28.6,2,1,0,0,83.3,20,24,10,30.0,0,2,2,0,30.0,6,4,33.3,0,0,0,2,1,0
Josh Bynes,6503,LB,BLT,1,0,3,0,0,0,0,0,0,50.0,2,0,0.0,0,0,0,0,19.0,4,21,1,25.0,0,0,0,0,50.0,2,1,50.0,1,1,0,1,1,0
Jayron Kearse,10878,S,DAL,1,0,9,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,5.1,2,39,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Siran Neal,27130,CB,BUF,1,0,4,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,9.5,2,21,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Antoine Winfield Jr.,42475,S,TB,1,0,30,0,1,0,0,0,0,50.0,3,1,33.3,1,1,0,0,17.6,6,34,2,25.0,0,0,1,0,50.0,3,1,16.7,0,0,0,1,1,0
Christian Jones,9020,ED,SEA,1,0,29,0,1,0,0,1,1,100.0,2,1,25.0,0,0,0,1,40.0,2,5,1,25.0,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Devin Bush,27375,LB,PIT,1,0,25,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,8.3,2,24,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Ben Niemann,51099,LB,ARZ,1,0,1,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,8.3,2,24,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
Grant Delpit,60685,S,CLV,1,0,8,0,1,0,0,1,0,50.0,1,1,50.0,0,0,0,0,5.3,2,38,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Marco Wilson,55592,CB,ARZ,1,0,1,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,5.3,2,38,1,25.0,0,0,1,0,100.0,2,1,25.0,0,0,0,0,0,0
L'Jarius Sneed,40588,CB,KC,1,0,16,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,6.1,2,33,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Trevon Moehrig,77847,S,LV,1,0,23,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,4.3,2,46,1,25.0,0,0,1,0,50.0,1,1,50.0,0,0,0,0,0,0
Adrian Amos,9575,S,GB,1,0,12,1,0,0,1,0,0,50.0,1,1,50.0,0,0,0,0,6.3,2,32,1,25.0,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Aaron Donald,8648,DI,LA,1,0,26,1,3,0,0,2,0,38.9,7,2,14.3,0,0,0,0,100.0,18,18,6,22.2,0,1,1,0,61.1,11,4,27.3,2,2,0,2,2,0
Matthew Judon,10780,ED,NE,1,0,19,2,3,0,1,2,0,71.4,15,4,16.7,1,1,0,0,87.5,21,24,7,21.4,0,1,1,0,28.6,6,3,33.3,1,1,0,2,2,0
D.J. Wonnum,44550,ED,MIN,1,0,18,0,4,0,0,0,0,14.3,2,0,0.0,0,0,0,0,93.3,14,15,5,21.4,0,0,4,0,85.7,12,5,25.0,1,0,1,1,0,1
Tyrel Dodson,51045,LB,BUF,1,0,4,0,1,0,0,1,0,50.0,3,2,50.0,1,1,0,0,15.6,7,45,2,21.4,0,0,0,0,50.0,3,0,0.0,0,0,0,1,1,0
Darius Harris,29188,LB,KC,1,0,16,0,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,25.0,5,20,1,20.0,0,0,0,0,60.0,3,1,33.3,1,1,0,1,1,0
Brandon Jones,43049,S,MIA,1,0,17,0,0,0,0,0,0,0.0,0,0,,0,0,0,0,22.7,5,22,1,20.0,0,0,0,0,100.0,5,1,20.0,1,1,0,1,1,0
Isaiah Simmons,42451,LB,ARZ,1,0,1,0,2,0,0,1,0,60.0,3,1,16.7,0,0,0,0,13.2,5,38,2,20.0,0,0,1,0,40.0,2,1,25.0,0,0,0,0,0,0
Al Woods,5646,DI,SEA,1,0,29,0,0,0,0,0,0,33.3,1,0,0.0,0,0,0,0,100.0,5,5,1,20.0,0,0,0,0,66.7,2,0,0.0,0,0,0,1,1,0
Ja'Whaun Bentley,50966,LB,NE,1,0,19,0,2,0,0,2,0,60.0,3,2,33.3,0,0,0,0,26.3,5,19,2,20.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Efe Obada,10235,ED,WAS,1,0,32,1,1,0,0,1,0,30.0,3,2,50.0,1,1,0,0,100.0,10,10,3,20.0,0,1,0,0,70.0,7,1,7.1,0,0,0,1,1,0
Montez Sweat,27271,ED,WAS,1,0,32,2,2,0,1,1,0,39.1,9,2,11.1,0,0,0,0,100.0,23,23,6,17.4,0,1,1,0,60.9,14,4,21.4,2,2,0,2,2,0
Fred Warner,51222,LB,SF,1,0,28,1,0,0,1,0,0,33.3,1,1,50.0,0,0,0,0,7.3,3,41,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
John Franklin-Myers,50088,ED,NYJ,1,0,22,4,2,0,4,1,0,91.7,22,6,15.9,1,0,0,0,100.0,24,24,7,16.7,0,0,1,0,8.3,2,1,25.0,0,0,0,1,0,0
Troy Andersen,57317,LB,ATL,1,0,2,1,0,0,0,0,0,0.0,0,0,,0,0,0,0,16.7,3,18,1,16.7,0,1,0,0,100.0,3,1,16.7,0,0,0,0,0,0
Eric Kendricks,9478,LB,MIN,1,0,18,0,1,0,0,1,0,66.7,2,1,25.0,0,0,0,0,10.3,3,29,1,16.7,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Alex Anzalone,11831,LB,DET,1,0,11,0,1,0,0,0,0,50.0,1,0,0.0,0,0,0,0,13.6,3,22,1,16.7,0,0,0,0,50.0,1,0,0.0,0,0,0,0,0,0
Casey Toohill,38472,ED,WAS,1,0,32,1,1,0,1,0,0,33.3,2,1,25.0,0,0,0,0,75.0,6,8,2,16.7,0,0,1,0,66.7,4,1,12.5,0,0,0,0,0,0
Jonas Griffith,35858,LB,DEN,1,0,10,1,0,0,1,0,0,33.3,1,1,50.0,0,0,0,0,27.3,3,11,1,16.7,0,0,0,0,66.7,2,0,0.0,0,0,0,0,0,0
Jacob Martin,50152,ED,NYJ,1,0,22,0,2,0,0,0,0,33.3,2,0,0.0,0,0,0,0,100.0,6,6,2,16.7,0,0,2,0,66.7,4,2,25.0,0,0,0,0,0,0
Bradley Chubb,48526,ED,DEN,1,0,10,1,4,0,1,0,0,35.3,12,3,20.8,2,2,0,0,87.2,34,39,8,16.2,0,0,4,0,64.7,22,5,13.6,1,1,0,3,3,0
Carl Lawson,11871,ED,NYJ,1,0,22,5,2,0,0,1,0,3.6,1,1,50.0,0,0,0,0,100.0,28,28,8,16.1,0,5,1,0,96.4,27,7,14.8,1,1,0,1,1,0
Osa Odighizuwa,42754,DI,DAL,1,0,9,3,3,0,0,1,0,20.8,5,1,10.0,0,0,0,0,100.0,25,25,7,16.0,0,3,2,0,79.2,19,6,18.4,1,1,0,1,1,0
Bryce Huff,27128,ED,NYJ,1,0,22,3,1,0,3,0,0,92.3,12,3,12.5,0,0,0,0,100.0,13,13,4,15.4,0,0,1,0,7.7,1,1,50.0,0,0,0,0,0,0
Frank Clark,9496,ED,KC,1,0,16,1,1,0,0,0,0,46.2,6,1,16.7,1,0,0,0,100.0,13,13,3,15.4,0,1,1,0,53.8,7,2,14.3,0,0,0,1,0,0
Haason Reddick,11768,ED,PHI,1,0,24,0,6,0,0,6,0,96.3,26,7,15.4,1,1,0,0,84.4,27,32,7,14.8,0,0,0,0,3.7,1,0,0.0,0,0,0,1,1,0
Budda Baker,11791,S,ARZ,1,0,1,0,2,0,0,1,0,71.4,5,1,10.0,0,0,0,0,17.5,7,40,2,14.3,0,0,1,0,28.6,2,1,25.0,0,0,0,0,0,0
Jordyn Brooks,50851,LB,SEA,1,0,29,1,1,0,0,1,0,83.3,5,1,10.0,0,0,0,0,25.9,7,27,2,14.3,0,1,0,0,16.7,1,1,50.0,0,0,0,0,0,0
Micah Parsons,81360,ED,DAL,1,1,9,1,3,1,0,3,0,67.9,19,5,18.4,2,2,0,0,78.4,29,37,6,13.8,0,1,0,0,32.1,9,1,5.6,0,0,0,2,2,0
Arden Key,50201,ED,JAX,1,0,15,2,1,0,0,0,0,30.0,3,0,0.0,0,0,0,0,100.0,11,11,3,13.6,0,2,0,0,70.0,7,2,14.3,0,0,0,0,0,0
Josh Uche,27379,ED,NE,1,0,19,0,4,0,0,1,0,26.7,4,1,12.5,0,0,0,0,75.0,15,20,4,13.3,0,0,3,0,73.3,11,3,13.6,0,0,0,0,0,0
Nik Bonitto,77196,ED,DEN,1,0,10,0,4,0,0,3,0,66.7,10,3,15.0,0,1,1,0,78.9,15,19,4,13.3,0,0,1,0,33.3,5,1,10.0,0,0,0,0,1,1
Quinnen Williams,44216,DI,NYJ,1,0,22,2,3,0,1,0,0,22.2,6,2,25.0,1,1,0,0,100.0,27,27,6,13.0,0,1,3,0,77.8,21,4,9.5,0,0,0,1,1,0
Jerry Tillery,49949,DI,LAC,1,0,27,1,3,0,0,1,1,46.7,7,1,7.1,0,0,0,1,100.0,16,16,4,12.5,0,1,2,0,53.3,8,3,18.8,0,0,0,0,0,0
Roger McCreary,83176,CB,TEN,1,0,31,0,1,0,0,0,0,25.0,1,0,0.0,0,0,0,0,9.3,4,43,1,12.5,0,0,1,0,75.0,3,1,16.7,0,0,0,0,0,0
A'Shawn Robinson,10680,DI,LA,1,0,26,1,0,0,1,0,0,50.0,2,1,25.0,0,0,0,0,100.0,4,4,1,12.5,0,0,0,0,50.0,2,0,0.0,0,0,0,0,0,0
Za'Darius Smith,9555,ED,MIN,1,0,18,1,3,0,0,0,0,29.2,7,0,0.0,0,0,0,1,96.0,24,25,5,12.5,0,1,3,1,70.8,17,5,17.6,1,1,0,1,1,0
Mack Wilson,43190,LB,NE,1,0,19,0,1,0,0,1,0,75.0,3,1,16.7,0,0,0,0,50.0,4,8,1,12.5,0,0,0,0,25.0,1,0,0.0,0,0,0,0,0,0
Cameron Thomas,82387,ED,ARZ,1,0,1,0,1,0,0,0,0,75.0,3,0,0.0,0,0,0,0,100.0,4,4,1,12.5,0,0,1,0,25.0,1,1,50.0,0,0,0,0,0,0
Preston Smith,9471,ED,GB,1,0,12,3,0,0,2,0,0,47.6,10,3,20.0,1,1,0,0,87.5,21,24,4,11.9,0,1,0,0,52.4,11,1,4.5,0,0,0,1,1,0
Carlos Watkins,11897,DI,DAL,1,0,9,0,3,0,0,1,0,27.3,3,1,16.7,0,0,0,0,100.0,13,13,3,11.5,0,0,2,0,72.7,8,2,12.5,0,0,0,0,0,0
Cameron Jordan,6176,ED,NO,1,0,20,0,1,0,0,1,0,100.0,22,3,11.4,2,2,0,0,100.0,22,22,3,11.4,0,0,0,0,0.0,0,0,,0,0,0,2,2,0
Trey Hendrickson,11858,ED,CIN,1,0,7,1,4,0,0,0,0,0.0,0,0,,0,0,0,0,95.7,22,23,5,11.4,0,1,4,0,100.0,22,5,11.4,0,1,1,0,1,1
James Smith-Williams,48455,ED,WAS,1,0,32,1,1,0,1,1,0,77.8,14,2,7.1,0,0,0,0,94.7,18,19,3,11.1,0,0,0,0,22.2,4,1,25.0,1,1,0,1,1,0
Demarcus Lawrence,8669,ED,DAL,1,0,9,0,6,0,0,6,0,81.5,22,6,13.6,0,1,1,0,93.1,27,29,6,11.1,0,0,0,0,18.5,5,0,0.0,0,0,0,0,1,1
Dennis Gardeck,66928,ED,ARZ,1,0,1,1,1,0,0,1,1,66.7,6,1,8.3,0,0,0,1,69.2,9,13,2,11.1,0,1,0,0,33.3,3,1,16.7,0,0,0,0,0,0
Dante Fowler Jr.,9436,ED,DAL,1,0,9,2,2,0,2,1,1,52.6,10,3,15.0,0,0,0,1,90.5,19,21,4,10.5,0,0,1,0,47.4,9,1,5.6,0,0,0,0,0,0
Vita Vea,48956,DI,TB,1,0,30,1,2,0,0,0,0,40.0,6,0,0.0,0,0,0,0,100.0,24,24,4,10.4,0,0,0,0,60.0,9,1,11.1,1,1,0,1,1,0
Jonathan Allen,11772,DI,WAS,1,0,32,1,2,0,0,0,0,4.0,1,0,0.0,0,0,0,0,100.0,25,25,4,10.0,0,1,2,0,96.0,24,4,10.4,1,1,0,1,1,0
Talanoa Hufanga,83903,S,SF,1,0,28,0,1,0,0,1,0,60.0,3,1,16.7,0,0,0,0,10.2,5,49,1,10.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Dane Belton,101398,S,NYG,1,0,21,1,0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,29.4,5,17,1,10.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Marcus Davenport,50291,ED,NO,1,0,20,1,3,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,20,20,4,10.0,0,1,3,0,100.0,20,4,10.0,0,0,0,0,0,0
Johnathan Abram,34646,S,LV,1,0,23,1,0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,13.5,5,37,1,10.0,0,1,0,0,60.0,3,1,16.7,0,0,0,0,0,0
Ross Blacklock,44526,DI,MIN,1,0,18,0,2,0,0,2,2,66.7,6,2,16.7,0,0,0,2,100.0,10,10,2,10.0,0,0,0,0,33.3,3,0,0.0,0,0,0,0,0,0
Micheal Clemons,56872,ED,NYJ,1,0,22,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,100.0,5,1,10.0,0,0,0,0,0,0
Germaine Pratt,29407,LB,CIN,1,0,7,0,1,0,0,1,0,40.0,2,1,25.0,0,0,0,0,19.2,5,26,1,10.0,0,0,0,0,60.0,3,0,0.0,0,0,0,0,0,0
Leighton Vander Esch,50950,LB,DAL,1,0,9,0,1,0,0,1,1,60.0,3,1,16.7,0,0,0,1,15.6,5,32,1,10.0,0,0,0,0,40.0,2,0,0.0,0,0,0,0,0,0
Marquis Haynes,50244,ED,CAR,1,0,5,2,1,0,2,1,0,86.7,13,3,11.5,0,0,0,0,93.8,15,16,3,10.0,0,0,0,0,13.3,2,0,0.0,0,0,0,0,0,0
Tomon Fox,42486,ED,NYG,1,0,21,0,1,0,0,0,0,40.0,2,0,0.0,0,0,0,0,100.0,5,5,1,10.0,0,0,1,0,60.0,3,1,16.7,0,0,0,0,0,0
J.J. Watt,6163,ED,ARZ,1,0,1,1,2,0,0,1,0,84.6,22,2,6.8,1,1,0,0,100.0,26,26,4,9.6,0,1,1,0,15.4,4,2,25.0,0,0,0,1,1,0
Jadeveon Clowney,8636,ED,CLV,1,0,8,0,5,0,0,5,0,100.0,26,5,9.6,0,0,0,0,100.0,26,26,5,9.6,0,0,0,0,0.0,0,0,,0,0,0,0,0,0
Brian Burns,44522,ED,CAR,1,0,5,1,2,0,0,1,0,19.2,5,1,10.0,0,0,0,0,89.7,26,29,4,9.6,0,1,1,0,80.8,21,3,9.5,1,1,0,1,1,0
Sam Williams,99106,ED,DAL,1,0,9,1,2,0,0,0,0,13.3,2,0,0.0,0,0,0,0,94.1,16,17,3,9.4,0,1,2,0,86.7,13,3,11.5,0,0,0,0,0,0
Matt Ioannidis,10786,DI,CAR,1,0,5,1,4,0,0,1,1,48.1,13,1,3.8,0,0,0,1,100.0,28,28,5,8.9,0,1,3,0,51.9,14,4,14.3,0,0,0,0,0,0
Jarran Reed,10683,DI,GB,1,0,12,0,2,0,0,1,0,30.4,7,1,7.1,0,0,0,0,100.0,23,23,3,8.7,0,0,1,0,69.6,16,2,9.4,1,0,0,1,0,0
Josh Sweat,50120,ED,PHI,1,0,24,0,5,0,0,0,0,6.9,2,0,0.0,0,0,0,1,100.0,29,29,5,8.6,0,0,5,1,93.1,27,5,9.3,0,0,1,0,0,1
Charles Omenihu,50612,ED,SF,1,0,28,1,3,0,0,1,0,60.0,21,2,7.1,1,1,0,0,100.0,35,35,5,8.6,0,1,2,0,40.0,14,3,10.7,0,0,0,1,1,0
George Karlaftis,98319,ED,KC,1,0,16,0,3,0,0,2,0,34.5,10,2,10.0,0,0,0,0,96.7,29,30,4,8.6,0,0,1,0,65.5,19,2,7.9,1,1,0,1,1,0
Mike Hilton,10898,CB,CIN,1,0,7,0,1,0,0,1,0,83.3,5,1,10.0,0,0,0,0,28.6,6,21,1,8.3,0,0,0,0,16.7,1,0,0.0,0,0,0,0,0,0
Myjai Sanders,76816,ED,ARZ,1,0,1,0,1,0,0,0,0,66.7,4,0,0.0,0,0,0,0,75.0,6,8,1,8.3,0,0,1,0,33.3,2,1,25.0,0,0,0,0,0,0
Bobby Wagner,7050,LB,LA,1,0,26,1,0,0,0,0,0,66.7,2,0,0.0,0,0,0,0,31.6,6,19,1,8.3,0,0,0,0,33.3,1,0,0.0,0,0,0,0,0,0
Nathan Shepherd,24614,DI,NYJ,1,0,22,0,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,6,6,1,8.3,0,0,1,0,100.0,6,1,8.3,0,0,0,0,0,0
Myles Garrett,11756,ED,CLV,1,0,8,0,5,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,30,30,5,8.3,0,0,5,0,100.0,30,5,8.3,0,0,0,0,0,0
Trevis Gipson,35241,ED,CHI,1,0,6,2,2,0,2,2,0,83.3,20,4,10.0,0,0,0,0,96.0,24,25,4,8.3,0,0,0,0,16.7,4,0,0.0,0,0,0,0,0,0
Chris Williams,87178,DI,IND,1,0,14,1,0,0,0,0,0,50.0,3,0,0.0,0,0,0,0,100.0,6,6,1,8.3,0,1,0,0,50.0,3,1,16.7,0,0,0,0,0,0
Logan Wilson,29623,LB,CIN,1,0,7,0,1,0,0,0,0,66.7,4,0,0.0,0,0,0,0,17.1,6,35,1,8.3,0,0,1,0,33.3,2,1,25.0,0,0,0,0,0,0
Chris Jones,10671,DI,KC,1,0,16,1,4,0,1,1,0,58.1,18,2,5.6,0,0,0,0,100.0,31,31,5,8.1,0,0,3,0,41.9,13,3,11.5,0,0,0,0,0,0
Drake Jackson,70839,ED,SF,1,1,28,0,2,0,0,1,0,24.0,6,1,8.3,0,0,0,0,100.0,25,25,3,8.0,1,0,1,0,76.0,19,2,7.9,1,1,0,1,1,0
Grady Jarrett,9570,DI,ATL,1,0,2,2,4,0,2,0,0,39.4,13,2,7.7,0,0,0,0,100.0,38,38,6,7.9,0,0,4,0,60.6,20,4,10.0,0,0,1,0,0,1
Nick Williams,8006,DI,NYG,1,0,21,1,2,0,1,2,0,63.2,12,3,12.5,0,0,0,0,95.0,19,20,3,7.9,0,0,0,0,36.8,7,0,0.0,0,0,0,0,0,0
Jeffery Simmons,43742,DI,TEN,1,0,31,1,2,0,1,1,0,66.7,20,2,5.0,0,0,1,0,88.9,32,36,4,7.8,0,0,1,0,33.3,10,2,15.0,1,1,1,1,1,2
Gregory Rousseau,76889,ED,BUF,1,0,4,1,3,0,1,3,0,92.3,24,4,8.3,0,0,0,0,96.3,26,27,4,7.7,0,0,0,0,7.7,2,0,0.0,0,0,0,0,0,0
Sam Okuayinonu,101425,ED,TEN,1,0,31,0,0,0,0,0,0,76.9,10,1,10.0,1,0,0,0,92.9,13,14,1,7.7,0,0,0,0,23.1,3,0,0.0,0,0,0,1,0,0
Maliek Collins,10701,DI,HST,1,0,13,1,3,0,0,1,0,48.0,12,1,4.2,0,0,0,0,100.0,26,26,4,7.7,0,1,2,0,52.0,13,3,11.5,0,1,1,0,1,1
Khalil Mack,8640,ED,LAC,1,0,27,1,3,0,0,3,0,80.8,21,3,7.1,0,0,0,0,89.7,26,29,4,7.7,0,1,0,0,19.2,5,1,10.0,0,0,0,0,0,0
Harrison Phillips,48690,DI,MIN,1,0,18,1,1,0,0,0,0,0.0,0,0,,0,0,0,0,100.0,13,13,2,7.7,0,1,1,0,100.0,11,2,9.1,0,0,0,0,0,0
Yannick Ngakoue,10703,ED,IND,1,0,14,0,1,0,0,1,0,54.5,18,3,13.9,2,1,0,0,100.0,33,33,3,7.6,0,0,0,0,45.5,15,0,0.0,0,0,0,2,1,0
Joe Tryon-Shoyinka,58272,ED,TB,1,0,30,1,0,0,0,0,0,5.0,1,0,0.0,0,0,0,0,87.0,20,23,2,7.5,0,1,0,0,95.0,19,2,7.9,1,1,0,1,1,0
Rashan Gary,42905,ED,GB,1,0,12,1,2,0,1,2,0,90.0,18,3,8.3,0,1,1,0,95.2,20,21,3,7.5,0,0,0,0,10.0,2,0,0.0,0,0,0,0,1,1
David Onyemata,10754,DI,NO,1,0,20,1,2,0,0,0,0,40.0,8,0,0.0,0,0,0,1,100.0,21,21,3,7.1,0,1,1,0,60.0,12,2,8.3,0,0,0,0,0,0
A.J. Epenesa,56369,ED,BUF,1,0,4,0,2,0,0,0,0,39.3,11,0,0.0,0,0,0,0,93.3,28,30,3,7.1,0,0,2,0,60.7,17,3,11.8,1,1,0,1,1,0
Roquan Smith,50892,LB,CHI,1,0,6,0,1,0,0,1,1,42.9,3,1,16.7,0,0,0,1,16.3,7,43,1,7.1,0,0,0,0,57.1,4,0,0.0,0,0,0,0,0,0
D.J. Jones,11953,DI,DEN,1,0,10,0,2,0,0,1,0,61.9,13,1,3.8,0,1,1,0,100.0,28,28,3,7.1,0,0,1,0,38.1,8,2,18.8,1,1,0,1,2,1
Anthony Nelson,48405,ED,TB,1,0,30,0,1,0,0,1,1,71.4,5,1,10.0,0,0,0,1,87.5,7,8,1,7.1,0,0,0,0,28.6,2,0,0.0,0,0,0,0,0,0
Carl Nassib,10699,ED,TB,1,0,30,1,0,0,1,0,0,57.1,4,1,12.5,0,0,0,0,100.0,7,7,1,7.1,0,0,0,0,42.9,3,0,0.0,0,0,0,0,0,0
DeForest Buckner,10641,DI,IND,1,0,14,0,1,0,0,0,0,61.8,21,1,4.8,1,1,0,0,100.0,35,35,3,7.1,0,0,1,0,38.2,13,2,11.5,1,1,0,2,2,0
