team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
tb_2022_5,2022,tb,5,atl,0.56,0.51,0.57,0.51,14.0,20.0,8.9,0.59
tb_2022_7,2022,tb,7,car,0.25,0.39,0.49,0.31,-37.2,-63.1,-13.4,0.64
tb_2022_9,2022,tb,9,lar,0.6,0.44,0.54,0.27,27.8,18.3,41.5,0.8
tb_2022_13,2022,tb,13,no,0.44,0.55,0.6,0.46,-11.5,-52.9,41.6,0.41
tb_2022_15,2022,tb,15,cin,0.54,0.48,0.59,0.38,27.1,12.1,57.2,0.42
tb_2022_17,2022,tb,17,car,0.41,0.6,0.7,0.45,-27.8,-69.2,37.3,0.32
den_2022_2,2022,den,2,hou,0.48,0.46,0.51,0.56,9.3,24.9,-16.4,0.54
den_2022_4,2022,den,4,lv,0.39,0.4,0.53,0.32,-5.9,-2.7,-9.2,0.65
den_2022_6,2022,den,6,lac,0.44,0.43,0.52,0.38,10.1,12.5,5.1,0.46
den_2022_8,2022,den,8,jax,0.64,0.49,0.57,0.51,38.8,103.4,-21.2,0.62
den_2022_10,2022,den,10,ten,0.24,0.27,0.39,0.29,-5.7,-28.3,36.7,0.5
den_2022_12,2022,den,12,car,0.27,0.32,0.34,0.48,-9.6,-72.2,15.2,0.5
den_2022_14,2022,den,14,kc,0.51,0.37,0.48,0.35,27.3,42.6,-5.3,0.67
den_2022_16,2022,den,16,lar,0.02,0.21,0.23,0.31,-62.4,-93.6,-36.7,0.77
den_2022_1,2022,den,1,sea,0.46,0.43,0.66,0.19,15.2,-1.2,44.0,0.5
den_2022_3,2022,den,3,sf,0.57,0.38,0.43,0.41,46.0,58.0,26.5,0.6
den_2022_5,2022,den,5,ind,0.39,0.35,0.4,0.49,24.0,31.4,13.4,0.32
den_2022_7,2022,den,7,nyj,0.39,0.44,0.46,0.52,0.4,7.3,-9.1,0.38
den_2022_11,2022,den,11,lv,0.24,0.44,0.58,0.34,-27.2,-52.7,1.7,0.24
den_2022_13,2022,den,13,bal,0.66,0.48,0.7,0.34,32.0,38.7,22.3,0.83
den_2022_15,2022,den,15,ari,0.61,0.51,0.4,0.69,37.4,56.9,1.8,0.41
den_2022_17,2022,den,17,kc,0.47,0.45,0.44,0.57,-11.6,-14.9,-1.3,0.87
ari_2022_2,2022,ari,2,lv,0.4,0.39,0.37,0.57,4.9,-11.6,33.6,0.56
ari_2022_4,2022,ari,4,car,0.6,0.46,0.53,0.47,30.9,28.1,37.9,0.68
ari_2022_6,2022,ari,6,sea,0.26,0.23,0.3,0.29,9.0,9.9,7.7,0.47
ari_2022_8,2022,ari,8,min,0.36,0.42,0.52,0.28,-13.3,3.3,-42.7,0.58
ari_2022_10,2022,ari,10,lar,0.5,0.48,0.5,0.57,2.4,1.5,4.1,0.66
ari_2022_12,2022,ari,12,lac,0.47,0.51,0.71,0.34,-2.7,-9.9,27.4,0.51
ari_2022_14,2022,ari,14,ne,0.35,0.42,0.45,0.55,-13.9,-3.8,-37.6,0.54
ari_2022_16,2022,ari,16,tb,0.54,0.4,0.39,0.54,15.6,15.4,15.8,0.9
ari_2022_1,2022,ari,1,kc,0.25,0.35,0.45,0.25,-25.5,-40.3,6.9,0.6
ari_2022_3,2022,ari,3,lar,0.24,0.41,0.47,0.45,-33.2,-44.9,-15.2,0.43
ari_2022_5,2022,ari,5,phi,0.51,0.53,0.63,0.45,4.9,-0.1,9.7,0.49
ari_2022_7,2022,ari,7,no,0.43,0.48,0.59,0.44,-4.4,-15.0,21.1,0.49
ari_2022_9,2022,ari,9,sea,0.28,0.26,0.42,0.26,-1.8,3.7,-8.1,0.62
ari_2022_11,2022,ari,11,sf,0.14,0.31,0.38,0.34,-50.5,-75.3,-26.8,0.68
ari_2022_15,2022,ari,15,den,0.31,0.3,0.28,0.48,-14.0,12.3,-37.5,0.85
ari_2022_17,2022,ari,17,atl,0.41,0.45,0.49,0.5,1.6,-12.6,13.1,0.39
sf_2022_2,2022,sf,2,sea,0.61,0.48,0.76,0.34,33.0,35.5,29.2,0.6
sf_2022_4,2022,sf,4,lar,0.62,0.58,0.71,0.42,27.3,24.3,35.3,0.38
sf_2022_6,2022,sf,6,atl,0.4,0.45,0.56,0.29,-13.9,-77.5,12.3,0.64
sf_2022_8,2022,sf,8,lar,0.72,0.7,0.89,0.51,4.3,-17.5,44.3,0.76
sf_2022_10,2022,sf,10,lac,0.62,0.53,0.7,0.48,30.7,31.1,29.6,0.51
sf_2022_12,2022,sf,12,no,0.66,0.57,0.64,0.51,23.0,4.7,51.9,0.65
sf_2022_14,2022,sf,14,tb,0.82,0.69,0.88,0.61,31.2,36.6,18.1,0.72
sf_2022_16,2022,sf,16,was,0.53,0.53,0.61,0.58,-3.9,-57.2,44.9,0.71
sf_2022_1,2022,sf,1,chi,0.36,0.25,0.27,0.37,22.3,-0.1,37.6,0.62
sf_2022_3,2022,sf,3,den,0.45,0.34,0.44,0.3,27.0,18.9,36.9,0.56
sf_2022_5,2022,sf,5,car,0.62,0.63,0.68,0.63,19.2,21.1,15.4,0.32
sf_2022_7,2022,sf,7,kc,0.2,0.43,0.47,0.53,-56.8,-58.0,-54.4,0.61
sf_2022_11,2022,sf,11,ari,0.81,0.73,0.91,0.6,24.1,16.6,37.3,0.68
sf_2022_13,2022,sf,13,mia,0.74,0.45,0.51,0.43,56.6,69.0,4.8,0.83
sf_2022_15,2022,sf,15,sea,0.69,0.62,0.74,0.57,27.0,34.2,5.7,0.51
sf_2022_17,2022,sf,17,lv,0.52,0.61,0.61,0.7,-13.5,-31.3,7.6,0.54
sea_2022_2,2022,sea,2,sf,0.43,0.45,0.52,0.45,0.4,-39.9,22.3,0.53
sea_2022_4,2022,sea,4,det,0.64,0.74,0.8,0.78,-8.6,-11.9,-3.6,0.45
sea_2022_6,2022,sea,6,ari,0.48,0.41,0.51,0.41,30.0,30.1,29.8,0.37
sea_2022_8,2022,sea,8,nyg,0.65,0.44,0.54,0.29,36.1,36.8,35.3,0.85
sea_2022_10,2022,sea,10,tb,0.46,0.51,0.64,0.22,-25.5,-45.3,-11.6,0.85
sea_2022_12,2022,sea,12,lv,0.42,0.49,0.61,0.28,-25.1,-41.5,-11.6,0.77
sea_2022_14,2022,sea,14,car,0.39,0.37,0.51,0.1,-10.0,-1.6,-15.4,0.85
sea_2022_16,2022,sea,16,kc,0.38,0.37,0.43,0.44,-0.4,-15.6,21.9,0.63
sea_2022_1,2022,sea,1,den,0.42,0.47,0.64,0.24,-21.3,-50.2,39.0,0.77
sea_2022_3,2022,sea,3,atl,0.38,0.52,0.62,0.44,-38.8,-30.6,-45.8,0.73
sea_2022_5,2022,sea,5,no,0.5,0.59,0.74,0.51,-14.1,1.4,-23.3,0.54
sea_2022_7,2022,sea,7,lac,0.68,0.58,0.71,0.51,20.3,15.8,38.3,0.74
sea_2022_9,2022,sea,9,ari,0.55,0.5,0.55,0.54,9.2,8.2,11.6,0.68
sea_2022_13,2022,sea,13,lar,0.52,0.53,0.65,0.43,-3.2,27.0,-33.8,0.69
sea_2022_15,2022,sea,15,sf,0.43,0.48,0.51,0.56,-20.1,-32.9,-11.0,0.79
sea_2022_17,2022,sea,17,nyj,0.62,0.52,0.59,0.5,27.2,34.7,11.1,0.58
phi_2022_2,2022,phi,2,min,0.69,0.61,0.66,0.66,33.0,42.1,-4.1,0.45
phi_2022_4,2022,phi,4,jax,0.72,0.5,0.48,0.59,59.1,77.4,35.2,0.53
phi_2022_6,2022,phi,6,dal,0.57,0.52,0.6,0.5,17.5,41.3,-11.5,0.56
phi_2022_8,2022,phi,8,pit,0.91,0.83,0.81,0.87,27.5,43.8,-14.7,0.63
phi_2022_10,2022,phi,10,was,0.57,0.64,0.58,0.77,-8.7,-0.7,-12.9,0.55
phi_2022_12,2022,phi,12,gb,0.56,0.61,0.6,0.71,-8.9,-10.7,-6.8,0.6
phi_2022_14,2022,phi,14,nyg,0.75,0.71,0.54,0.98,3.8,-3.2,15.0,0.8
phi_2022_16,2022,phi,16,dal,0.57,0.52,0.71,0.3,10.6,-5.4,33.9,0.67
phi_2022_1,2022,phi,1,det,0.51,0.51,0.56,0.64,3.8,25.2,-25.7,0.53
phi_2022_3,2022,phi,3,was,0.65,0.58,0.78,0.24,26.4,36.5,1.8,0.52
phi_2022_5,2022,phi,5,ari,0.48,0.52,0.55,0.54,-9.8,-26.1,13.1,0.63
phi_2022_9,2022,phi,9,hou,0.48,0.57,0.67,0.46,-13.9,-1.8,-23.2,0.55
phi_2022_11,2022,phi,11,ind,0.44,0.43,0.46,0.44,-0.9,-18.2,17.1,0.65
phi_2022_13,2022,phi,13,ten,0.7,0.58,0.77,0.62,26.4,15.5,43.0,0.73
phi_2022_15,2022,phi,15,chi,0.42,0.39,0.39,0.47,9.9,-8.8,31.8,0.56
phi_2022_17,2022,phi,17,no,0.38,0.32,0.43,0.43,6.9,21.5,-3.8,0.67
cle_2022_2,2022,cle,2,nyj,0.56,0.71,0.81,0.66,-31.6,-48.0,6.7,0.62
cle_2022_4,2022,cle,4,atl,0.4,0.4,0.39,0.51,0.8,40.4,-21.6,0.57
cle_2022_6,2022,cle,6,ne,0.28,0.38,0.43,0.39,-27.9,-62.0,15.5,0.61
cle_2022_8,2022,cle,8,cin,0.8,0.7,0.9,0.65,36.7,47.7,3.4,0.49
cle_2022_10,2022,cle,10,mia,0.21,0.43,0.47,0.45,-59.1,-68.1,-49.5,0.68
cle_2022_12,2022,cle,12,tb,0.56,0.53,0.53,0.59,-0.4,-0.2,-0.8,0.75
cle_2022_14,2022,cle,14,cin,0.4,0.44,0.61,0.27,-12.0,1.1,-35.6,0.67
cle_2022_16,2022,cle,16,no,0.44,0.34,0.32,0.42,12.4,32.3,6.1,0.77
cle_2022_1,2022,cle,1,car,0.51,0.47,0.45,0.63,5.7,9.5,-1.9,0.68
cle_2022_3,2022,cle,3,pit,0.5,0.6,0.68,0.57,-16.2,-11.4,-21.5,0.53
cle_2022_5,2022,cle,5,lac,0.4,0.59,0.65,0.57,-32.7,-25.2,-42.5,0.4
cle_2022_7,2022,cle,7,bal,0.62,0.58,0.58,0.69,19.9,15.1,21.9,0.51
cle_2022_11,2022,cle,11,buf,0.51,0.61,0.85,0.26,-4.6,-8.2,-1.6,0.3
cle_2022_13,2022,cle,13,hou,0.48,0.29,0.32,0.38,21.5,23.2,18.4,0.98
cle_2022_15,2022,cle,15,bal,0.62,0.53,0.52,0.6,27.6,66.5,-11.6,0.56
cle_2022_17,2022,cle,17,was,0.71,0.61,0.67,0.59,19.7,29.7,13.0,0.75
was_2022_2,2022,was,2,det,0.32,0.4,0.49,0.3,-8.0,-4.5,-13.7,0.4
was_2022_4,2022,was,4,dal,0.44,0.39,0.41,0.52,7.6,-38.9,56.9,0.67
was_2022_6,2022,was,6,chi,0.45,0.35,0.35,0.46,16.5,15.3,18.2,0.71
was_2022_8,2022,was,8,ind,0.41,0.49,0.55,0.46,-18.4,-43.1,5.3,0.6
was_2022_10,2022,was,10,phi,0.53,0.5,0.56,0.54,-9.0,0.5,-20.4,0.94
was_2022_12,2022,was,12,atl,0.58,0.52,0.52,0.56,11.6,31.3,-2.3,0.72
was_2022_16,2022,was,16,sf,0.47,0.52,0.78,0.3,-4.7,-3.8,-5.4,0.51
was_2022_1,2022,was,1,jax,0.46,0.45,0.54,0.34,2.2,17.6,-35.2,0.61
was_2022_3,2022,was,3,phi,0.34,0.29,0.33,0.44,-0.5,-47.1,67.4,0.76
was_2022_5,2022,was,5,ten,0.41,0.38,0.51,0.27,7.2,14.4,1.6,0.59
was_2022_7,2022,was,7,gb,0.39,0.45,0.57,0.36,-14.3,-37.8,44.2,0.61
was_2022_9,2022,was,9,min,0.48,0.38,0.35,0.51,11.4,0.7,27.7,0.78
was_2022_11,2022,was,11,hou,0.62,0.45,0.58,0.38,42.2,38.9,50.9,0.61
was_2022_13,2022,was,13,nyg,0.38,0.4,0.45,0.42,1.1,-22.2,27.8,0.51
was_2022_15,2022,was,15,nyg,0.4,0.37,0.47,0.36,-4.5,5.4,-15.7,0.76
was_2022_17,2022,was,17,cle,0.27,0.3,0.37,0.34,-14.7,-28.6,-3.6,0.67
ne_2022_2,2022,ne,2,pit,0.61,0.59,0.61,0.78,10.0,14.9,3.3,0.54
ne_2022_4,2022,ne,4,gb,0.45,0.43,0.4,0.56,-2.0,8.5,-12.4,0.75
ne_2022_6,2022,ne,6,cle,0.64,0.5,0.75,0.36,39.1,42.1,32.5,0.58
ne_2022_8,2022,ne,8,nyj,0.52,0.41,0.46,0.4,8.8,1.8,29.1,0.92
ne_2022_12,2022,ne,12,min,0.46,0.57,0.64,0.39,-4.9,-36.9,40.0,0.27
ne_2022_14,2022,ne,14,ari,0.44,0.43,0.47,0.54,6.0,15.7,-21.8,0.54
ne_2022_16,2022,ne,16,cin,0.4,0.44,0.58,0.3,11.3,3.5,29.9,0.25
ne_2022_1,2022,ne,1,mia,0.47,0.37,0.38,0.48,18.7,17.3,20.8,0.65
ne_2022_3,2022,ne,3,bal,0.33,0.48,0.41,0.68,-25.5,-19.6,-34.5,0.43
ne_2022_5,2022,ne,5,det,0.61,0.45,0.8,0.26,36.9,57.1,11.2,0.64
ne_2022_7,2022,ne,7,chi,0.21,0.25,0.31,0.29,-9.8,5.5,-18.2,0.55
ne_2022_9,2022,ne,9,ind,0.5,0.28,0.37,0.23,44.1,44.4,43.6,0.73
ne_2022_11,2022,ne,11,nyj,0.7,0.42,0.61,0.29,57.1,44.7,71.9,0.77
ne_2022_13,2022,ne,13,buf,0.45,0.47,0.52,0.43,-3.4,-25.5,19.5,0.6
ne_2022_15,2022,ne,15,lv,0.4,0.32,0.28,0.65,27.7,29.4,25.3,0.41
ne_2022_17,2022,ne,17,mia,0.52,0.43,0.51,0.46,25.4,25.5,25.2,0.53
buf_2022_2,2022,buf,2,ten,0.84,0.57,0.7,0.44,54.2,76.7,35.9,0.84
buf_2022_4,2022,buf,4,bal,0.59,0.5,0.59,0.42,15.1,23.5,6.2,0.74
buf_2022_6,2022,buf,6,kc,0.74,0.63,0.75,0.47,28.3,27.0,32.0,0.68
buf_2022_8,2022,buf,8,gb,0.45,0.47,0.47,0.53,-11.3,-0.9,-20.0,0.73
buf_2022_10,2022,buf,10,min,0.62,0.55,0.64,0.43,13.3,20.1,0.6,0.73
buf_2022_12,2022,buf,12,det,0.57,0.48,0.5,0.51,22.6,9.0,39.2,0.6
buf_2022_14,2022,buf,14,nyj,0.59,0.54,0.64,0.49,7.9,-0.6,21.4,0.76
buf_2022_16,2022,buf,16,chi,0.62,0.59,0.54,0.7,22.9,-20.0,65.2,0.39
buf_2022_1,2022,buf,1,lar,0.7,0.52,0.7,0.22,42.1,41.5,43.3,0.68
buf_2022_3,2022,buf,3,mia,0.42,0.5,0.59,0.36,-7.9,-28.0,9.7,0.4
buf_2022_5,2022,buf,5,pit,0.66,0.71,0.76,0.7,3.0,-12.6,50.4,0.46
buf_2022_9,2022,buf,9,nyj,0.44,0.46,0.38,0.7,-3.3,-18.8,8.8,0.58
buf_2022_11,2022,buf,11,cle,0.55,0.56,0.66,0.51,-15.7,-58.1,56.4,0.88
buf_2022_13,2022,buf,13,ne,0.65,0.65,0.82,0.48,4.9,2.2,10.6,0.63
buf_2022_15,2022,buf,15,mia,0.64,0.62,0.74,0.52,5.7,32.0,-27.2,0.7
buf_2022_17,2022,buf,17,cin,0.47,0.47,0.5,0.5,-0.0,-0.0,-0.0,0.6
no_2022_2,2022,no,2,tb,0.36,0.25,0.25,0.49,22.7,13.7,34.1,0.57
no_2022_4,2022,no,4,min,0.54,0.54,0.58,0.61,5.3,-5.8,22.0,0.56
no_2022_6,2022,no,6,cin,0.42,0.51,0.5,0.65,-18.4,-19.0,-16.4,0.57
no_2022_8,2022,no,8,lv,0.66,0.48,0.58,0.48,53.1,53.4,52.4,0.48
no_2022_10,2022,no,10,pit,0.24,0.21,0.39,0.04,-3.1,-5.1,-1.3,0.73
no_2022_12,2022,no,12,sf,0.38,0.39,0.52,0.3,3.8,1.4,7.0,0.49
no_2022_16,2022,no,16,cle,0.54,0.39,0.4,0.42,39.2,63.0,22.7,0.53
no_2022_1,2022,no,1,atl,0.39,0.47,0.44,0.68,-12.0,-11.4,-12.7,0.49
no_2022_3,2022,no,3,car,0.35,0.41,0.57,0.27,8.2,12.7,4.3,0.17
no_2022_5,2022,no,5,sea,0.4,0.51,0.51,0.6,-19.6,-29.5,-5.3,0.5
no_2022_7,2022,no,7,ari,0.41,0.45,0.56,0.36,-13.4,-16.2,-10.2,0.68
no_2022_9,2022,no,9,bal,0.34,0.35,0.44,0.38,-8.7,-9.0,-8.6,0.68
no_2022_11,2022,no,11,lar,0.55,0.57,0.66,0.45,-6.3,-12.9,0.1,0.69
no_2022_13,2022,no,13,tb,0.61,0.55,0.73,0.32,2.2,3.4,-0.5,0.84
no_2022_15,2022,no,15,atl,0.47,0.45,0.8,0.29,5.4,25.9,-14.8,0.61
no_2022_17,2022,no,17,phi,0.73,0.48,0.51,0.51,49.4,61.8,31.6,0.85
dal_2022_2,2022,dal,2,cin,0.75,0.55,0.62,0.54,46.3,46.6,45.8,0.7
dal_2022_4,2022,dal,4,was,0.55,0.48,0.73,0.28,17.8,33.2,-3.5,0.6
dal_2022_6,2022,dal,6,phi,0.57,0.49,0.46,0.61,17.4,11.5,21.8,0.65
dal_2022_8,2022,dal,8,chi,0.68,0.69,0.68,0.78,-0.6,-8.1,4.5,0.69
dal_2022_10,2022,dal,10,gb,0.42,0.49,0.48,0.58,-13.9,-51.3,9.5,0.57
dal_2022_12,2022,dal,12,nyg,0.48,0.46,0.66,0.42,10.9,-3.6,31.5,0.5
dal_2022_14,2022,dal,14,hou,0.34,0.4,0.43,0.48,-12.7,-72.9,29.1,0.54
dal_2022_16,2022,dal,16,phi,0.59,0.5,0.65,0.35,16.9,-12.8,55.3,0.73
dal_2022_1,2022,dal,1,tb,0.25,0.24,0.29,0.49,0.2,19.1,-15.8,0.57
dal_2022_3,2022,dal,3,nyg,0.65,0.57,0.66,0.61,16.1,32.2,-17.5,0.71
dal_2022_5,2022,dal,5,lar,0.51,0.41,0.13,0.63,25.1,18.7,43.0,0.6
dal_2022_7,2022,dal,7,det,0.71,0.47,0.61,0.45,50.4,67.5,32.4,0.77
dal_2022_11,2022,dal,11,min,0.75,0.52,0.66,0.43,41.2,51.4,23.3,0.91
dal_2022_13,2022,dal,13,ind,0.73,0.65,0.63,0.72,25.7,37.5,9.4,0.57
dal_2022_15,2022,dal,15,jax,0.43,0.51,0.58,0.48,-26.0,-27.0,-24.8,0.77
dal_2022_17,2022,dal,17,ten,0.62,0.52,0.62,0.4,22.3,18.8,27.0,0.68
pit_2022_2,2022,pit,2,ne,0.32,0.48,0.53,0.55,-33.5,-32.7,-34.5,0.55
pit_2022_4,2022,pit,4,nyj,0.42,0.4,0.45,0.42,3.2,-11.1,20.3,0.63
pit_2022_6,2022,pit,6,tb,0.56,0.47,0.73,0.23,8.4,-0.0,17.5,0.86
pit_2022_8,2022,pit,8,phi,0.18,0.37,0.39,0.54,-50.5,-59.2,-33.1,0.64
pit_2022_10,2022,pit,10,no,0.66,0.54,0.58,0.55,43.9,27.1,76.4,0.41
pit_2022_12,2022,pit,12,ind,0.48,0.52,0.47,0.63,3.7,11.7,-8.2,0.39
pit_2022_14,2022,pit,14,bal,0.44,0.5,0.57,0.41,0.5,10.8,-5.2,0.39
pit_2022_16,2022,pit,16,lv,0.59,0.4,0.47,0.38,53.3,57.9,46.3,0.45
pit_2022_1,2022,pit,1,cin,0.61,0.39,0.47,0.31,48.9,45.7,55.5,0.65
pit_2022_3,2022,pit,3,cle,0.48,0.55,0.57,0.61,-9.4,-31.9,6.3,0.51
pit_2022_5,2022,pit,5,buf,0.15,0.41,0.51,0.27,-45.6,-46.3,-42.9,0.27
pit_2022_7,2022,pit,7,mia,0.41,0.41,0.44,0.45,-0.9,-9.8,11.1,0.6
pit_2022_11,2022,pit,11,cin,0.52,0.54,0.61,0.59,-4.8,-23.6,30.7,0.63
pit_2022_13,2022,pit,13,atl,0.45,0.45,0.57,0.51,-0.8,-2.6,0.4,0.63
pit_2022_15,2022,pit,15,car,0.58,0.54,0.69,0.55,9.7,-54.7,106.9,0.63
pit_2022_17,2022,pit,17,bal,0.62,0.55,0.58,0.62,21.6,-15.5,47.7,0.58
hou_2022_2,2022,hou,2,den,0.26,0.35,0.36,0.47,-14.5,-10.4,-20.0,0.44
hou_2022_4,2022,hou,4,lac,0.34,0.46,0.49,0.61,-28.8,-55.7,15.5,0.59
hou_2022_8,2022,hou,8,ten,0.23,0.21,0.22,0.37,-2.1,94.1,-35.7,0.63
hou_2022_10,2022,hou,10,nyg,0.43,0.41,0.58,0.26,-7.7,-66.7,17.3,0.8
hou_2022_12,2022,hou,12,mia,0.2,0.1,0.1,0.42,5.3,-1.0,17.7,0.77
hou_2022_14,2022,hou,14,dal,0.6,0.46,0.78,0.29,18.7,25.0,11.1,0.87
hou_2022_16,2022,hou,16,ten,0.48,0.37,0.43,0.38,19.4,56.0,-6.6,0.72
hou_2022_1,2022,hou,1,ind,0.39,0.44,0.58,0.3,-20.1,-26.3,-12.0,0.77
hou_2022_3,2022,hou,3,chi,0.31,0.25,0.31,0.25,-3.9,19.1,-17.5,0.86
hou_2022_5,2022,hou,5,jax,0.48,0.42,0.48,0.49,10.1,10.5,9.5,0.66
hou_2022_7,2022,hou,7,lv,0.21,0.44,0.5,0.47,-52.2,-48.5,-56.2,0.53
hou_2022_9,2022,hou,9,phi,0.49,0.49,0.52,0.55,0.8,-22.3,26.6,0.6
hou_2022_11,2022,hou,11,was,0.15,0.17,0.25,0.16,-13.0,-26.8,-3.1,0.62
hou_2022_13,2022,hou,13,cle,0.36,0.24,0.35,0.17,36.0,49.8,25.3,0.42
hou_2022_15,2022,hou,15,kc,0.42,0.42,0.54,0.35,-6.8,-18.0,9.2,0.73
hou_2022_17,2022,hou,17,jax,0.33,0.2,0.25,0.3,21.4,54.6,-13.9,0.67
bal_2022_2,2022,bal,2,mia,0.6,0.63,1.0,0.3,-25.9,-39.3,2.6,1.0
bal_2022_4,2022,bal,4,buf,0.56,0.5,0.48,0.65,15.5,9.2,28.2,0.63
bal_2022_6,2022,bal,6,nyg,0.4,0.43,0.42,0.74,2.0,-15.3,19.0,0.44
bal_2022_8,2022,bal,8,tb,0.62,0.71,0.66,0.82,-17.1,-20.1,-9.5,0.64
bal_2022_12,2022,bal,12,jax,0.57,0.5,0.63,0.43,20.7,-8.9,71.2,0.6
bal_2022_14,2022,bal,14,pit,0.55,0.53,0.47,0.61,1.6,-13.7,26.0,0.71
bal_2022_16,2022,bal,16,atl,0.55,0.49,0.54,0.5,20.9,2.4,38.8,0.5
bal_2022_1,2022,bal,1,nyj,0.66,0.61,0.78,0.3,15.0,14.6,16.5,0.61
bal_2022_3,2022,bal,3,ne,0.73,0.71,0.7,0.84,1.8,20.4,-23.3,0.79
bal_2022_5,2022,bal,5,cin,0.55,0.48,0.46,0.63,12.1,28.3,-13.7,0.71
bal_2022_7,2022,bal,7,cle,0.45,0.42,0.48,0.42,-8.9,-4.4,-15.0,0.88
