p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
dyamibrown_was_2022_18,was_2022_18,dyamibrown_was_2022,was_2022,dyamibrown,77986,wr,was,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
giovanibernard_tb_2022_18,tb_2022_18,giovanibernard_tb_2022,tb_2022,giovanibernard,7818,hb,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zamirwhite_lv_2022_18,lv_2022_18,zamirwhite_lv_2022,lv_2022,zamirwhite,83665,hb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
michaelwoodsii_cle_2022_18,cle_2022_18,michaelwoodsii_cle_2022,cle_2022,michaelwoodsii,84117,wr,cle,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
elijahmoore_nyj_2022_18,nyj_2022_18,elijahmoore_nyj_2022,nyj_2022,elijahmoore,84302,wr,nyj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
derrickhenry_ten_2022_18,ten_2022_18,derrickhenry_ten_2022,ten_2022,derrickhenry,10679,hb,ten,1,23,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joemixon_cin_2022_18,cin_2022_18,joemixon_cin_2022,cin_2022,joemixon,11803,hb,cin,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
devinsingletary_buf_2022_18,buf_2022_18,devinsingletary_buf_2022,buf_2022,devinsingletary,40485,hb,buf,1,12,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamescook_buf_2022_18,buf_2022_18,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tonypollard_dal_2022_18,dal_2022_18,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrisstreveler_nyj_2022_18,nyj_2022_18,chrisstreveler_nyj_2022,nyj_2022,chrisstreveler,46440,qb,nyj,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
davidjohnson_no_2022_18,no_2022_18,davidjohnson_no_2022,no_2022,davidjohnson,9519,hb,no,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
malikwillis_ten_2022_18,ten_2022_18,malikwillis_ten_2022,ten_2022,malikwillis,60341,qb,ten,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tracemcsorley_ari_2022_18,ari_2022_18,tracemcsorley_ari_2022,ari_2022,tracemcsorley,32819,qb,ari,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joshallen_buf_2022_18,buf_2022_18,joshallen_buf_2022,buf_2022,joshallen,46601,qb,buf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
samajeperine_cin_2022_18,cin_2022_18,samajeperine_cin_2022,cin_2022,samajeperine,11869,hb,cin,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kennethgainwell_phi_2022_18,phi_2022_18,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joeburrow_cin_2022_18,cin_2022_18,joeburrow_cin_2022,cin_2022,joeburrow,28022,qb,cin,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
derekcarr_lv_2022_18,lv_2022_18,derekcarr_lv_2022,lv_2022,derekcarr,8671,qb,lv,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cjbeathard_jax_2022_18,jax_2022_18,cjbeathard_jax_2022,jax_2022,cjbeathard,11859,qb,jax,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
gregdortch_ari_2022_18,ari_2022_18,gregdortch_ari_2022,ari_2022,gregdortch,42237,wr,ari,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
raheemblackshear_car_2022_18,car_2022_18,raheemblackshear_car_2022,car_2022,raheemblackshear,57385,hb,car,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
taylorheinicke_was_2022_18,was_2022_18,taylorheinicke_was_2022,was_2022,taylorheinicke,9896,qb,was,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
marquisebrown_ari_2022_18,ari_2022_18,marquisebrown_ari_2022,ari_2022,marquisebrown,61568,wr,ari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
isaiahmckenzie_buf_2022_18,buf_2022_18,isaiahmckenzie_buf_2022,buf_2022,isaiahmckenzie,11927,wr,buf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
curtissamuel_was_2022_18,was_2022_18,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
keaontayingram_ari_2022_18,ari_2022_18,keaontayingram_ari_2022,ari_2022,keaontayingram,77761,hb,ari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zayjones_jax_2022_18,jax_2022_18,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zachwilson_nyj_2022_18,nyj_2022_18,zachwilson_nyj_2022,nyj_2022,zachwilson,82096,qb,nyj,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
amonrastbrown_det_2022_18,det_2022_18,amonrastbrown_det_2022,det_2022,amonrastbrown,84470,wr,det,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kevinharris_ne_2022_18,ne_2022_18,kevinharris_ne_2022,ne_2022,kevinharris,99141,hb,ne,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christiankirk_jax_2022_18,jax_2022_18,christiankirk_jax_2022,jax_2022,christiankirk,47546,wr,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rayraymccloudiii_sf_2022_18,sf_2022_18,rayraymccloudiii_sf_2022,sf_2022,rayraymccloudiii,47895,wr,sf,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nyheimhines_buf_2022_18,buf_2022_18,nyheimhines_buf_2022,buf_2022,nyheimhines,48103,hb,buf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
djmoore_car_2022_18,car_2022_18,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
keshawnvaughn_tb_2022_18,tb_2022_18,keshawnvaughn_tb_2022,tb_2022,keshawnvaughn,45866,hb,tb,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bryceperkins_lar_2022_18,lar_2022_18,bryceperkins_lar_2022,lar_2022,bryceperkins,35299,qb,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
justinjackson_det_2022_18,det_2022_18,justinjackson_det_2022,det_2022,justinjackson,29539,hb,det,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brianrobinsonjr_was_2022_18,was_2022_18,brianrobinsonjr_was_2022,was_2022,brianrobinsonjr,57120,hb,was,1,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kennethwalkeriii_sea_2022_18,sea_2022_18,kennethwalkeriii_sea_2022,sea_2022,kennethwalkeriii,97199,hb,sea,1,23,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
najeeharris_pit_2022_18,pit_2022_18,najeeharris_pit_2022,pit_2022,najeeharris,57121,hb,pit,1,22,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamaalwilliams_det_2022_18,det_2022_18,jamaalwilliams_det_2022,det_2022,jamaalwilliams,11889,hb,det,1,22,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerallgeier_atl_2022_18,atl_2022_18,tylerallgeier_atl_2022,atl_2022,tylerallgeier,83639,hb,atl,1,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christianmccaffrey_sf_2022_18,sf_2022_18,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,19,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ezekielelliott_dal_2022_18,dal_2022_18,ezekielelliott_dal_2022,dal_2022,ezekielelliott,10638,hb,dal,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
camakers_lar_2022_18,lar_2022_18,camakers_lar_2022,lar_2022,camakers,57206,hb,lar,1,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joshjacobs_lv_2022_18,lv_2022_18,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jkdobbins_bal_2022_18,bal_2022_18,jkdobbins_bal_2022,bal_2022,jkdobbins,57366,hb,bal,1,17,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
alvinkamara_no_2022_18,no_2022_18,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,16,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamesconner_ari_2022_18,ari_2022_18,jamesconner_ari_2022,ari_2022,jamesconner,11860,hb,ari,1,16,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jeffwilsonjr_mia_2022_18,mia_2022_18,jeffwilsonjr_mia_2022,mia_2022,jeffwilsonjr,29413,hb,mia,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zackmoss_ind_2022_18,ind_2022_18,zackmoss_ind_2022,ind_2022,zackmoss,40341,hb,ind,1,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nickchubb_cle_2022_18,cle_2022_18,nickchubb_cle_2022,cle_2022,nickchubb,45783,hb,cle,1,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
aaronjones_gb_2022_18,gb_2022_18,aaronjones_gb_2022,gb_2022,aaronjones,11937,hb,gb,1,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
dontaforeman_car_2022_18,car_2022_18,dontaforeman_car_2022,car_2022,dontaforeman,11844,hb,car,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
lataviusmurray_den_2022_18,den_2022_18,lataviusmurray_den_2022,den_2022,lataviusmurray,7962,hb,den,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jaylenwarren_pit_2022_18,pit_2022_18,jaylenwarren_pit_2022,pit_2022,jaylenwarren,98692,hb,pit,1,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ajdillon_gb_2022_18,gb_2022_18,ajdillon_gb_2022,gb_2022,ajdillon,57165,hb,gb,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
saquonbarkley_nyg_2022_18,nyg_2022_18,saquonbarkley_nyg_2022,nyg_2022,saquonbarkley,45791,hb,nyg,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
hassanhaskins_ten_2022_18,ten_2022_18,hassanhaskins_ten_2022,ten_2022,hassanhaskins,83701,hb,ten,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
milessanders_phi_2022_18,phi_2022_18,milessanders_phi_2022,phi_2022,milessanders,40555,hb,phi,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rachaadwhite_tb_2022_18,tb_2022_18,rachaadwhite_tb_2022,tb_2022,rachaadwhite,131633,hb,tb,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
