p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play,week,year,plyr_number
dylanparham_lv_2022_18,lv_2022_18,dylanparham_lv_2022,lv_2022,dylanparham,60953,g,lv,1,0,23,35.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jermaineeluemunor_lv_2022_18,lv_2022_18,jermaineeluemunor_lv_2022,lv_2022,jermaineeluemunor,11914,t,lv,1,0,23,73.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
koltonmiller_lv_2022_18,lv_2022_18,koltonmiller_lv_2022,lv_2022,koltonmiller,47013,t,lv,1,0,23,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
alexbars_lv_2022_18,lv_2022_18,alexbars_lv_2022,lv_2022,alexbars,47018,g,lv,1,0,23,56.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
andrejames_lv_2022_18,lv_2022_18,andrejames_lv_2022,lv_2022,andrejames,47058,ol,lv,1,0,23,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
duanebrown_nyj_2022_18,nyj_2022_18,duanebrown_nyj_2022,nyj_2022,duanebrown,4340,t,nyj,1,0,22,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ezracleveland_min_2022_18,min_2022_18,ezracleveland_min_2022,min_2022,ezracleveland,41973,g,min,1,0,18,61.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
christiandarrisaw_min_2022_18,min_2022_18,christiandarrisaw_min_2022,min_2022,christiandarrisaw,77373,t,min,1,0,18,68.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
edingram_min_2022_18,min_2022_18,edingram_min_2022,min_2022,edingram,59819,g,min,1,0,18,51.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
davidandrews_ne_2022_18,ne_2022_18,davidandrews_ne_2022,ne_2022,davidandrews,9948,ol,ne,1,0,19,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trentbrown_ne_2022_18,ne_2022_18,trentbrown_ne_2022,ne_2022,trentbrown,9677,t,ne,1,0,19,81.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
isaacseumalo_phi_2022_18,phi_2022_18,isaacseumalo_phi_2022,phi_2022,isaacseumalo,10713,g,phi,1,0,24,88.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
colestrange_ne_2022_18,ne_2022_18,colestrange_ne_2022,ne_2022,colestrange,22976,g,ne,1,0,19,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jasonkelce_phi_2022_18,phi_2022_18,jasonkelce_phi_2022,phi_2022,jasonkelce,6343,ol,phi,1,0,24,71.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jackdriscoll_phi_2022_18,phi_2022_18,jackdriscoll_phi_2022,phi_2022,jackdriscoll,27064,t,phi,1,0,24,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
michaelonwenu_ne_2022_18,ne_2022_18,michaelonwenu_ne_2022,ne_2022,michaelonwenu,27357,g,ne,1,0,19,73.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
conormcdermott_ne_2022_18,ne_2022_18,conormcdermott_ne_2022,ne_2022,conormcdermott,11966,t,ne,1,0,19,60.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
landondickerson_phi_2022_18,phi_2022_18,landondickerson_phi_2022,phi_2022,landondickerson,41712,g,phi,1,0,24,77.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jordanmailata_phi_2022_18,phi_2022_18,jordanmailata_phi_2022,phi_2022,jordanmailata,66916,t,phi,1,0,24,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mikemcglinchey_sf_2022_18,sf_2022_18,mikemcglinchey_sf_2022,sf_2022,mikemcglinchey,46275,t,sf,1,0,28,52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
trentwilliams_sf_2022_18,sf_2022_18,trentwilliams_sf_2022,sf_2022,trentwilliams,5529,t,sf,1,0,28,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
spencerburford_sf_2022_18,sf_2022_18,spencerburford_sf_2022,sf_2022,spencerburford,81920,g,sf,1,0,28,71.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrisreed_min_2022_18,min_2022_18,chrisreed_min_2022,min_2022,chrisreed,9830,ol,min,1,0,18,74.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jakebrendel_sf_2022_18,sf_2022_18,jakebrendel_sf_2022,sf_2022,jakebrendel,11117,ol,sf,1,0,28,60.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerbiadasz_dal_2022_18,dal_2022_18,tylerbiadasz_dal_2022,dal_2022,tylerbiadasz,41178,ol,dal,1,0,9,69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
austinblythe_sea_2022_18,sea_2022_18,austinblythe_sea_2022,sea_2022,austinblythe,10882,ol,sea,1,0,29,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
charlescross_sea_2022_18,sea_2022_18,charlescross_sea_2022,sea_2022,charlescross,98401,t,sea,1,0,29,39.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
stoneforsythe_sea_2022_18,sea_2022_18,stoneforsythe_sea_2022,sea_2022,stoneforsythe,41795,t,sea,1,0,29,40.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
damienlewis_sea_2022_18,sea_2022_18,damienlewis_sea_2022,sea_2022,damienlewis,81532,g,sea,1,0,29,69.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
sammustipher_chi_2022_18,chi_2022_18,sammustipher_chi_2022,chi_2022,sammustipher,13026,ol,chi,1,0,6,83.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jawaantaylor_jax_2022_18,jax_2022_18,jawaantaylor_jax_2022,jax_2022,jawaantaylor,41665,t,jax,1,0,15,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
walkerlittle_jax_2022_18,jax_2022_18,walkerlittle_jax_2022,jax_2022,walkerlittle,52287,t,jax,1,0,15,61.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylershatley_jax_2022_18,jax_2022_18,tylershatley_jax_2022,jax_2022,tylershatley,9257,g,jax,1,0,15,62.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
codywhitehair_chi_2022_18,chi_2022_18,codywhitehair_chi_2022,chi_2022,codywhitehair,10690,g,chi,1,0,6,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
lukefortner_jax_2022_18,jax_2022_18,lukefortner_jax_2022,jax_2022,lukefortner,42028,ol,jax,1,0,15,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
braxtonjones_chi_2022_18,chi_2022_18,braxtonjones_chi_2022,chi_2022,braxtonjones,60092,t,chi,1,1,6,53.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joshandrews_no_2022_18,no_2022_18,joshandrews_no_2022,no_2022,joshandrews,9068,ol,no,1,0,20,55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jameshurst_no_2022_18,no_2022_18,jameshurst_no_2022,no_2022,jameshurst,9001,t,no,1,0,20,78.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
erikmccoy_no_2022_18,no_2022_18,erikmccoy_no_2022,no_2022,erikmccoy,37347,ol,no,1,0,20,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
wesschweitzer_was_2022_18,was_2022_18,wesschweitzer_was_2022,was_2022,wesschweitzer,10829,ol,was,1,0,32,48.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
andrewnorwell_was_2022_18,was_2022_18,andrewnorwell_was_2022,was_2022,andrewnorwell,9126,g,was,1,0,32,76.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
calvinthrockmorton_no_2022_18,no_2022_18,calvinthrockmorton_no_2022,no_2022,calvinthrockmorton,28238,g,no,1,0,20,77.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joethuney_kc_2022_18,kc_2022_18,joethuney_kc_2022,kc_2022,joethuney,10712,g,kc,1,0,16,87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
charleslenojr_was_2022_18,was_2022_18,charleslenojr_was_2022,was_2022,charleslenojr,8880,t,was,1,0,32,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
rileyreiff_chi_2022_18,chi_2022_18,rileyreiff_chi_2022,chi_2022,rileyreiff,7029,t,chi,1,1,6,46.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamareesalyer_lac_2022_18,lac_2022_18,jamareesalyer_lac_2022,lac_2022,jamareesalyer,81656,t,lac,1,0,27,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zionjohnson_lac_2022_18,lac_2022_18,zionjohnson_lac_2022,lac_2022,zionjohnson,99681,g,lac,1,0,27,60.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mattfeiler_lac_2022_18,lac_2022_18,mattfeiler_lac_2022,lac_2022,mattfeiler,9289,g,lac,1,0,27,87.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
oliudoh_min_2022_18,min_2022_18,oliudoh_min_2022,min_2022,oliudoh,28394,t,min,1,0,18,74.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
evanbrown_det_2022_18,det_2022_18,evanbrown_det_2022,det_2022,evanbrown,38709,g,det,1,0,11,81.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jonahjackson_det_2022_18,det_2022_18,jonahjackson_det_2022,det_2022,jonahjackson,37070,g,det,1,0,11,68.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
taylordecker_det_2022_18,det_2022_18,taylordecker_det_2022,det_2022,taylordecker,10650,t,det,1,0,11,89.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
greglittle_mia_2022_18,mia_2022_18,greglittle_mia_2022,mia_2022,greglittle,46254,t,mia,1,0,17,54.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
peneisewell_det_2022_18,det_2022_18,peneisewell_det_2022,det_2022,peneisewell,81788,t,det,1,0,11,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bernhardraimann_ind_2022_18,ind_2022_18,bernhardraimann_ind_2022,ind_2022,bernhardraimann,77948,t,ind,1,0,14,86.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
frankragnow_det_2022_18,det_2022_18,frankragnow_det_2022,det_2022,frankragnow,39137,ol,det,1,0,11,84.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
willfries_ind_2022_18,ind_2022_18,willfries_ind_2022,ind_2022,willfries,41530,g,ind,1,0,14,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
coreylinsley_lac_2022_18,lac_2022_18,coreylinsley_lac_2022,lac_2022,coreylinsley,8796,ol,lac,1,0,27,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
quentonnelson_ind_2022_18,ind_2022_18,quentonnelson_ind_2022,ind_2022,quentonnelson,12954,g,ind,1,0,14,56.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
bradensmith_ind_2022_18,ind_2022_18,bradensmith_ind_2022,ind_2022,bradensmith,46794,t,ind,1,0,14,76.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ryankelly_ind_2022_18,ind_2022_18,ryankelly_ind_2022,ind_2022,ryankelly,10652,ol,ind,1,0,14,62.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
markglowinski_nyg_2022_18,nyg_2022_18,markglowinski_nyg_2022,nyg_2022,markglowinski,9567,g,nyg,1,0,21,71.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kalebmcgary_atl_2022_18,atl_2022_18,kalebmcgary_atl_2022,atl_2022,kalebmcgary,46912,t,atl,1,0,2,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jakematthews_atl_2022_18,atl_2022_18,jakematthews_atl_2022,atl_2022,jakematthews,8641,t,atl,1,0,2,87.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
treypipkins_lac_2022_18,lac_2022_18,treypipkins_lac_2022,lac_2022,treypipkins,91462,t,lac,1,0,27,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chrislindstrom_atl_2022_18,atl_2022_18,chrislindstrom_atl_2022,atl_2022,chrislindstrom,46692,g,atl,1,0,2,80.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jonfeliciano_nyg_2022_18,nyg_2022_18,jonfeliciano_nyg_2022,nyg_2022,jonfeliciano,9561,ol,nyg,1,0,21,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
evanneal_nyg_2022_18,nyg_2022_18,evanneal_nyg_2022,nyg_2022,evanneal,99063,t,nyg,1,0,21,75.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jonrunyan_gb_2022_18,gb_2022_18,jonrunyan_gb_2022,gb_2022,jonrunyan,36661,g,gb,1,0,12,74.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
matthennessy_atl_2022_18,atl_2022_18,matthennessy_atl_2022,atl_2022,matthennessy,41141,g,atl,1,0,2,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
andrewthomas_nyg_2022_18,nyg_2022_18,andrewthomas_nyg_2022,nyg_2022,andrewthomas,59701,t,nyg,1,0,21,88.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
drewdalman_atl_2022_18,atl_2022_18,drewdalman_atl_2022,atl_2022,drewdalman,52270,ol,atl,1,0,2,63.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
danielbrunskill_sf_2022_18,sf_2022_18,danielbrunskill_sf_2022,sf_2022,danielbrunskill,34807,g,sf,1,0,28,63.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joshmyers_gb_2022_18,gb_2022_18,joshmyers_gb_2022,gb_2022,joshmyers,59992,ol,gb,1,0,12,76.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chukwumaokorafor_pit_2022_18,pit_2022_18,chukwumaokorafor_pit_2022,pit_2022,chukwumaokorafor,46302,t,pit,1,0,25,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
danmoorejr_pit_2022_18,pit_2022_18,danmoorejr_pit_2022,pit_2022,danmoorejr,60120,t,pit,1,0,25,63.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
masoncole_pit_2022_18,pit_2022_18,masoncole_pit_2022,pit_2022,masoncole,45547,ol,pit,1,0,25,67.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kevindotson_pit_2022_18,pit_2022_18,kevindotson_pit_2022,pit_2022,kevindotson,46735,g,pit,1,0,25,87.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jamesdaniels_pit_2022_18,pit_2022_18,jamesdaniels_pit_2022,pit_2022,jamesdaniels,45576,g,pit,1,0,25,87.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
traiturner_was_2022_18,was_2022_18,traiturner_was_2022,was_2022,traiturner,8727,g,was,1,0,32,32.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
zachtom_gb_2022_18,gb_2022_18,zachtom_gb_2022,gb_2022,zachtom,55443,t,gb,1,0,12,78.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
kevinzeitler_bal_2022_18,bal_2022_18,kevinzeitler_bal_2022,bal_2022,kevinzeitler,7032,g,bal,1,0,3,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
davidbakhtiari_gb_2022_18,gb_2022_18,davidbakhtiari_gb_2022,gb_2022,davidbakhtiari,7891,t,gb,1,0,12,83.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
joelbitonio_cle_2022_18,cle_2022_18,joelbitonio_cle_2022,cle_2022,joelbitonio,8670,g,cle,1,0,8,60.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ronniestanley_bal_2022_18,bal_2022_18,ronniestanley_bal_2022,bal_2022,ronniestanley,10640,t,bal,1,0,3,67.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
ethanpocic_cle_2022_18,cle_2022_18,ethanpocic_cle_2022,cle_2022,ethanpocic,11813,ol,cle,1,0,8,66.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
benpowers_bal_2022_18,bal_2022_18,benpowers_bal_2022,bal_2022,benpowers,41482,g,bal,1,0,3,76.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
wyattteller_cle_2022_18,cle_2022_18,wyattteller_cle_2022,cle_2022,wyattteller,46131,g,cle,1,0,8,41.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
elgtonjenkins_gb_2022_18,gb_2022_18,elgtonjenkins_gb_2022,gb_2022,elgtonjenkins,46298,g,gb,1,0,12,79.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jedrickwillsjr_cle_2022_18,cle_2022_18,jedrickwillsjr_cle_2022,cle_2022,jedrickwillsjr,58467,t,cle,1,0,8,54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tylerlinderbaum_bal_2022_18,bal_2022_18,tylerlinderbaum_bal_2022,bal_2022,tylerlinderbaum,82291,ol,bal,1,0,3,69.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
landonyoung_no_2022_18,no_2022_18,landonyoung_no_2022,no_2022,landonyoung,41761,t,no,1,0,20,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
samuelcosmi_was_2022_18,was_2022_18,samuelcosmi_was_2022,was_2022,samuelcosmi,60114,t,was,1,0,32,75.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
tynsekhe_lar_2022_18,lar_2022_18,tynsekhe_lar_2022,lar_2022,tynsekhe,7636,t,lar,1,1,26,68.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
robhavenstein_lar_2022_18,lar_2022_18,robhavenstein_lar_2022,lar_2022,robhavenstein,9490,t,lar,1,0,26,59.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
chandlerbrewer_lar_2022_18,lar_2022_18,chandlerbrewer_lar_2022,lar_2022,chandlerbrewer,13976,g,lar,1,0,26,39.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
colemanshelton_lar_2022_18,lar_2022_18,colemanshelton_lar_2022,lar_2022,colemanshelton,39316,ol,lar,1,0,26,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
brandonscherff_jax_2022_18,jax_2022_18,brandonscherff_jax_2022,jax_2022,brandonscherff,9438,g,jax,1,0,15,85.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
mattskura_lar_2022_18,lar_2022_18,mattskura_lar_2022,lar_2022,mattskura,11102,g,lar,1,0,26,79.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
gabejackson_sea_2022_18,sea_2022_18,gabejackson_sea_2022,sea_2022,gabejackson,8716,g,sea,1,0,29,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
dietereiselen_chi_2022_18,chi_2022_18,dietereiselen_chi_2022,chi_2022,dietereiselen,109304,g,chi,1,0,6,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
quinnbailey_den_2022_18,den_2022_18,quinnbailey_den_2022,den_2022,quinnbailey,46669,t,den,1,0,10,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jackconklin_cle_2022_18,cle_2022_18,jackconklin_cle_2022,cle_2022,jackconklin,10642,t,cle,1,2,8,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
morganmoses_bal_2022_18,bal_2022_18,morganmoses_bal_2022,bal_2022,morganmoses,8701,t,bal,1,0,3,47.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
benbredeson_nyg_2022_18,nyg_2022_18,benbredeson_nyg_2022,nyg_2022,benbredeson,27305,g,nyg,1,0,21,63.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
philhaynes_sea_2022_18,sea_2022_18,philhaynes_sea_2022,sea_2022,philhaynes,29244,g,sea,1,0,29,72.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nickgates_nyg_2022_18,nyg_2022_18,nickgates_nyg_2022,nyg_2022,nickgates,29476,g,nyg,1,0,21,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
corneliuslucas_was_2022_18,was_2022_18,corneliuslucas_was_2022,was_2022,corneliuslucas,9025,t,was,1,0,32,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
nickallegretti_kc_2022_18,kc_2022_18,nickallegretti_kc_2022,kc_2022,nickallegretti,39268,g,kc,1,0,16,82.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
jasonpeters_dal_2022_18,dal_2022_18,jasonpeters_dal_2022,dal_2022,jasonpeters,2148,t,dal,1,0,9,17.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
cedricogbuehi_nyj_2022_18,nyj_2022_18,cedricogbuehi_nyj_2022,nyj_2022,cedricogbuehi,9454,t,nyj,1,0,22,72.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
patrickmekari_bal_2022_18,bal_2022_18,patrickmekari_bal_2022,bal_2022,patrickmekari,46219,t,bal,1,0,3,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
blakehance_jax_2022_18,jax_2022_18,blakehance_jax_2022,jax_2022,blakehance,46301,g,jax,1,0,15,80.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
michaelschofieldiii_chi_2022_18,chi_2022_18,michaelschofieldiii_chi_2022,chi_2022,michaelschofieldiii,8730,g,chi,1,0,6,67.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
parkerhesse_atl_2022_18,atl_2022_18,parkerhesse_atl_2022,atl_2022,parkerhesse,48369,te,atl,1,0,2,67.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
maxxwilliams_ari_2022_18,ari_2022_18,maxxwilliams_ari_2022,ari_2022,maxxwilliams,9488,te,ari,1,0,1,74.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2022,18
