team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
gb_2022_5,2022,gb,5,nyg,0.43,0.52,0.58,0.5,0.25,0.31,0.29,0.73
gb_2022_7,2022,gb,7,was,0.58,0.62,0.7,0.41,0.45,0.46,0.41,0.52
gb_2022_9,2022,gb,9,det,0.36,0.25,0.31,0.27,0.65,0.59,0.56,0.57
gb_2022_11,2022,gb,11,ten,0.45,0.51,0.61,0.38,0.3,0.24,0.5,0.7
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.0,0.31,0.38,0.16,0.63,0.61
ind_2022_4,2022,ind,4,ten,0.33,0.4,0.57,0.22,0.41,0.44,0.36,0.42
ind_2022_6,2022,ind,6,jax,0.5,0.56,0.62,0.43,0.38,0.49,0.28,0.58
ind_2022_8,2022,ind,8,was,0.48,0.47,0.56,0.44,0.45,0.44,0.46,0.68
ind_2022_10,2022,ind,10,lv,0.47,0.49,0.5,0.56,0.51,0.45,0.56,0.45
ind_2022_12,2022,ind,12,pit,0.41,0.33,0.36,0.39,0.46,0.54,0.32,0.89
ind_2022_1,2022,ind,1,hou,0.32,0.41,0.48,0.37,0.38,0.31,0.62,0.39
ind_2022_3,2022,ind,3,kc,0.59,0.36,0.44,0.3,0.76,0.61,0.79,0.93
ind_2022_5,2022,ind,5,den,0.32,0.25,0.29,0.38,0.54,0.56,0.4,0.64
ind_2022_7,2022,ind,7,ten,0.43,0.38,0.39,0.58,0.6,0.61,0.47,0.47
ind_2022_9,2022,ind,9,ne,0.28,0.2,0.26,0.22,0.79,0.66,0.71,0.16
ind_2022_11,2022,ind,11,phi,0.47,0.38,0.55,0.28,0.66,0.63,0.53,0.54
mia_2022_2,2022,mia,2,bal,0.53,0.75,0.83,0.54,0.25,0.0,0.7,0.23
mia_2022_4,2022,mia,4,cin,0.44,0.49,0.67,0.34,0.45,0.32,0.64,0.44
mia_2022_6,2022,mia,6,min,0.43,0.46,0.55,0.37,0.52,0.54,0.38,0.36
mia_2022_8,2022,mia,8,det,0.61,0.7,0.79,0.52,0.3,0.37,0.3,0.67
mia_2022_10,2022,mia,10,cle,0.73,0.69,0.84,0.56,0.62,0.55,0.62,0.5
mia_2022_12,2022,mia,12,hou,0.64,0.49,0.61,0.34,0.78,0.74,0.46,0.56
mia_2022_1,2022,mia,1,ne,0.62,0.54,0.64,0.44,0.62,0.6,0.5,0.65
mia_2022_3,2022,mia,3,buf,0.68,0.68,0.86,0.58,0.51,0.49,0.56,0.6
mia_2022_5,2022,mia,5,nyj,0.36,0.51,0.5,0.66,0.22,0.3,0.23,0.5
mia_2022_7,2022,mia,7,pit,0.59,0.53,0.66,0.51,0.61,0.57,0.57,0.55
mia_2022_9,2022,mia,9,chi,0.52,0.71,0.92,0.29,0.21,0.14,0.44,0.47
nyj_2022_2,2022,nyj,2,cle,0.49,0.55,0.67,0.36,0.28,0.3,0.35,0.78
nyj_2022_4,2022,nyj,4,pit,0.57,0.44,0.54,0.46,0.65,0.64,0.5,0.75
nyj_2022_6,2022,nyj,6,gb,0.53,0.44,0.46,0.51,0.71,0.62,0.68,0.46
nyj_2022_8,2022,nyj,8,ne,0.52,0.5,0.59,0.34,0.65,0.59,0.58,0.31
nyj_2022_12,2022,nyj,12,chi,0.79,0.72,0.81,0.64,0.65,0.64,0.5,0.57
nyj_2022_1,2022,nyj,1,bal,0.41,0.43,0.48,0.43,0.49,0.34,0.83,0.43
nyj_2022_3,2022,nyj,3,cin,0.43,0.37,0.39,0.46,0.52,0.41,0.65,0.73
nyj_2022_5,2022,nyj,5,mia,0.74,0.64,0.67,0.73,0.61,0.73,0.26,0.78
nyj_2022_7,2022,nyj,7,den,0.53,0.48,0.55,0.53,0.54,0.57,0.4,0.68
nyj_2022_9,2022,nyj,9,buf,0.68,0.54,0.61,0.53,0.74,0.81,0.28,0.65
nyj_2022_11,2022,nyj,11,ne,0.24,0.24,0.41,0.12,0.62,0.44,0.71,0.17
det_2022_2,2022,det,2,was,0.67,0.61,0.64,0.65,0.52,0.48,0.59,0.82
det_2022_4,2022,det,4,sea,0.32,0.56,0.66,0.53,0.03,0.24,0.0,0.54
det_2022_8,2022,det,8,mia,0.5,0.59,0.64,0.68,0.31,0.33,0.43,0.59
det_2022_10,2022,det,10,chi,0.42,0.53,0.73,0.34,0.31,0.39,0.26,0.53
det_2022_12,2022,det,12,buf,0.54,0.49,0.61,0.38,0.56,0.57,0.41,0.6
det_2022_1,2022,det,1,phi,0.56,0.57,0.61,0.63,0.46,0.51,0.35,0.6
det_2022_3,2022,det,3,min,0.42,0.54,0.58,0.53,0.31,0.41,0.23,0.43
det_2022_5,2022,det,5,ne,0.26,0.4,0.38,0.51,0.16,0.07,0.36,0.65
det_2022_7,2022,det,7,dal,0.34,0.36,0.43,0.37,0.47,0.41,0.48,0.47
det_2022_9,2022,det,9,gb,0.58,0.38,0.53,0.33,0.85,0.74,0.7,0.56
det_2022_11,2022,det,11,nyg,0.66,0.61,0.55,0.69,0.48,0.5,0.41,0.83
ten_2022_2,2022,ten,2,buf,0.22,0.29,0.26,0.38,0.36,0.34,0.6,0.44
ten_2022_4,2022,ten,4,ind,0.6,0.58,0.65,0.6,0.5,0.34,0.85,0.67
ten_2022_8,2022,ten,8,hou,0.49,0.41,0.13,0.67,0.7,0.61,0.67,0.43
ten_2022_10,2022,ten,10,den,0.64,0.53,0.73,0.21,0.61,0.55,0.61,0.76
ten_2022_12,2022,ten,12,cin,0.39,0.45,0.62,0.29,0.4,0.42,0.41,0.52
ten_2022_1,2022,ten,1,nyg,0.47,0.47,0.74,0.18,0.53,0.65,0.29,0.49
ten_2022_3,2022,ten,3,lv,0.59,0.56,0.63,0.53,0.49,0.43,0.72,0.71
ten_2022_5,2022,ten,5,was,0.46,0.47,0.51,0.59,0.4,0.39,0.59,0.7
ten_2022_7,2022,ten,7,ind,0.49,0.45,0.52,0.47,0.54,0.56,0.38,0.62
ten_2022_9,2022,ten,9,kc,0.57,0.45,0.28,0.61,0.67,0.56,0.9,0.66
ten_2022_11,2022,ten,11,gb,0.67,0.65,0.82,0.42,0.61,0.44,0.85,0.45
jax_2022_2,2022,jax,2,ind,0.85,0.62,0.92,0.35,0.95,0.87,0.57,0.59
jax_2022_4,2022,jax,4,phi,0.34,0.26,0.37,0.17,0.56,0.59,0.44,0.66
jax_2022_6,2022,jax,6,ind,0.39,0.58,0.6,0.63,0.13,0.2,0.48,0.59
jax_2022_8,2022,jax,8,den,0.33,0.37,0.24,0.62,0.32,0.34,0.36,0.72
jax_2022_10,2022,jax,10,kc,0.39,0.57,0.63,0.44,0.17,0.22,0.45,0.52
jax_2022_12,2022,jax,12,bal,0.54,0.47,0.69,0.18,0.52,0.39,0.61,0.79
jax_2022_1,2022,jax,1,was,0.47,0.51,0.51,0.76,0.45,0.39,0.6,0.49
jax_2022_3,2022,jax,3,lac,0.58,0.56,0.81,0.33,0.52,0.44,0.8,0.63
jax_2022_5,2022,jax,5,hou,0.39,0.45,0.51,0.42,0.35,0.31,0.39,0.62
jax_2022_7,2022,jax,7,nyg,0.46,0.57,0.65,0.57,0.28,0.36,0.26,0.6
jax_2022_9,2022,jax,9,lv,0.58,0.59,0.77,0.44,0.5,0.41,0.66,0.56
atl_2022_2,2022,atl,2,lar,0.32,0.43,0.58,0.32,0.28,0.37,0.26,0.5
atl_2022_4,2022,atl,4,cle,0.57,0.47,0.31,0.62,0.61,0.64,0.44,0.69
atl_2022_6,2022,atl,6,sf,0.65,0.64,0.87,0.58,0.49,0.43,0.66,0.64
atl_2022_8,2022,atl,8,car,0.42,0.48,0.72,0.31,0.38,0.41,0.36,0.54
atl_2022_10,2022,atl,10,car,0.38,0.48,0.58,0.38,0.29,0.27,0.28,0.57
atl_2022_12,2022,atl,12,was,0.41,0.5,0.4,0.63,0.29,0.4,0.23,0.61
atl_2022_1,2022,atl,1,no,0.54,0.54,0.59,0.58,0.39,0.49,0.18,0.76
atl_2022_3,2022,atl,3,sea,0.6,0.63,0.64,0.71,0.39,0.39,0.44,0.69
atl_2022_5,2022,atl,5,tb,0.38,0.48,0.5,0.53,0.33,0.41,0.28,0.49
atl_2022_7,2022,atl,7,cin,0.3,0.46,0.58,0.41,0.04,0.08,0.44,0.84
atl_2022_9,2022,atl,9,lac,0.54,0.51,0.43,0.63,0.58,0.54,0.55,0.47
atl_2022_11,2022,atl,11,chi,0.62,0.52,0.55,0.53,0.52,0.48,0.48,0.93
lac_2022_2,2022,lac,2,kc,0.55,0.5,0.59,0.36,0.58,0.57,0.48,0.59
lac_2022_4,2022,lac,4,hou,0.46,0.57,0.73,0.35,0.31,0.43,0.12,0.52
lac_2022_6,2022,lac,6,den,0.56,0.49,0.55,0.48,0.51,0.5,0.48,0.83
lac_2022_10,2022,lac,10,sf,0.33,0.36,0.44,0.41,0.43,0.46,0.36,0.52
lac_2022_12,2022,lac,12,ari,0.43,0.47,0.54,0.34,0.38,0.3,0.52,0.63
lac_2022_1,2022,lac,1,lv,0.63,0.44,0.62,0.3,0.87,0.77,0.59,0.53
lac_2022_3,2022,lac,3,jax,0.26,0.31,0.42,0.18,0.37,0.27,0.54,0.54
lac_2022_5,2022,lac,5,cle,0.51,0.55,0.6,0.64,0.4,0.46,0.33,0.58
lac_2022_7,2022,lac,7,sea,0.31,0.39,0.46,0.3,0.27,0.43,0.14,0.65
lac_2022_9,2022,lac,9,atl,0.37,0.36,0.46,0.28,0.47,0.63,0.25,0.61
lac_2022_11,2022,lac,11,kc,0.49,0.52,0.59,0.51,0.36,0.43,0.3,0.73
