team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
sf_2022_2,2022,sf,2,sea,0.68,0.52,0.78,0.38,0.83,0.72,0.61,0.59
sf_2022_4,2022,sf,4,lar,0.63,0.59,0.72,0.46,0.71,0.62,0.59,0.37
sf_2022_6,2022,sf,6,atl,0.42,0.47,0.6,0.3,0.37,0.16,0.46,0.63
sf_2022_8,2022,sf,8,lar,0.73,0.71,0.92,0.53,0.5,0.42,0.65,0.75
sf_2022_10,2022,sf,10,lac,0.62,0.53,0.71,0.49,0.74,0.66,0.53,0.49
sf_2022_1,2022,sf,1,chi,0.42,0.3,0.31,0.43,0.71,0.54,0.66,0.62
sf_2022_3,2022,sf,3,den,0.51,0.4,0.51,0.34,0.72,0.61,0.62,0.57
sf_2022_5,2022,sf,5,car,0.59,0.65,0.74,0.64,0.53,0.49,0.52,0.32
sf_2022_7,2022,sf,7,kc,0.22,0.44,0.5,0.53,0.03,0.23,0.04,0.62
sf_2022_11,2022,sf,11,ari,0.83,0.73,0.9,0.64,0.69,0.58,0.66,0.67
sea_2022_2,2022,sea,2,sf,0.41,0.44,0.54,0.41,0.46,0.3,0.52,0.52
sea_2022_4,2022,sea,4,det,0.63,0.74,0.81,0.8,0.38,0.4,0.4,0.45
sea_2022_6,2022,sea,6,ari,0.49,0.41,0.51,0.43,0.74,0.65,0.6,0.36
sea_2022_8,2022,sea,8,nyg,0.67,0.47,0.57,0.33,0.77,0.66,0.62,0.85
sea_2022_10,2022,sea,10,tb,0.52,0.57,0.71,0.22,0.29,0.3,0.32,0.85
sea_2022_1,2022,sea,1,den,0.48,0.52,0.7,0.25,0.34,0.29,0.65,0.77
sea_2022_3,2022,sea,3,atl,0.43,0.55,0.67,0.45,0.21,0.39,0.1,0.71
sea_2022_5,2022,sea,5,no,0.5,0.56,0.72,0.5,0.4,0.48,0.3,0.54
sea_2022_7,2022,sea,7,lac,0.69,0.59,0.73,0.51,0.65,0.58,0.59,0.74
sea_2022_9,2022,sea,9,ari,0.56,0.51,0.56,0.56,0.57,0.55,0.48,0.68
phi_2022_2,2022,phi,2,min,0.71,0.63,0.7,0.69,0.73,0.66,0.46,0.45
phi_2022_4,2022,phi,4,jax,0.71,0.49,0.49,0.56,0.97,0.84,0.67,0.52
phi_2022_6,2022,phi,6,dal,0.62,0.54,0.68,0.49,0.67,0.71,0.35,0.55
phi_2022_8,2022,phi,8,pit,0.91,0.82,0.83,0.84,0.71,0.71,0.25,0.63
phi_2022_10,2022,phi,10,was,0.61,0.67,0.6,0.83,0.43,0.51,0.32,0.55
phi_2022_1,2022,phi,1,det,0.51,0.53,0.58,0.65,0.5,0.58,0.25,0.53
phi_2022_3,2022,phi,3,was,0.69,0.61,0.82,0.29,0.72,0.68,0.42,0.52
phi_2022_5,2022,phi,5,ari,0.5,0.53,0.56,0.56,0.41,0.39,0.47,0.63
phi_2022_9,2022,phi,9,hou,0.49,0.55,0.67,0.43,0.42,0.51,0.28,0.55
phi_2022_11,2022,phi,11,ind,0.5,0.46,0.49,0.47,0.55,0.48,0.52,0.64
cle_2022_2,2022,cle,2,nyj,0.6,0.74,0.87,0.68,0.26,0.29,0.47,0.62
cle_2022_4,2022,cle,4,atl,0.44,0.43,0.44,0.51,0.51,0.72,0.25,0.56
cle_2022_6,2022,cle,6,ne,0.31,0.44,0.51,0.37,0.22,0.19,0.46,0.62
cle_2022_8,2022,cle,8,cin,0.79,0.71,0.91,0.67,0.75,0.69,0.41,0.49
cle_2022_10,2022,cle,10,mia,0.22,0.42,0.45,0.47,0.05,0.24,0.05,0.68
cle_2022_1,2022,cle,1,car,0.49,0.5,0.5,0.64,0.42,0.45,0.38,0.69
cle_2022_3,2022,cle,3,pit,0.49,0.6,0.71,0.55,0.33,0.45,0.19,0.53
cle_2022_5,2022,cle,5,lac,0.41,0.6,0.68,0.57,0.21,0.4,0.05,0.41
cle_2022_7,2022,cle,7,bal,0.68,0.6,0.63,0.67,0.7,0.62,0.58,0.53
cle_2022_11,2022,cle,11,buf,0.52,0.63,0.89,0.26,0.44,0.45,0.38,0.29
was_2022_2,2022,was,2,det,0.32,0.4,0.5,0.31,0.41,0.45,0.34,0.41
was_2022_4,2022,was,4,dal,0.48,0.43,0.5,0.49,0.55,0.29,0.83,0.67
was_2022_6,2022,was,6,chi,0.51,0.39,0.37,0.52,0.66,0.6,0.53,0.71
was_2022_8,2022,was,8,ind,0.47,0.52,0.57,0.51,0.4,0.36,0.46,0.59
was_2022_10,2022,was,10,phi,0.55,0.5,0.62,0.51,0.43,0.52,0.25,0.96
was_2022_1,2022,was,1,jax,0.46,0.45,0.56,0.33,0.5,0.57,0.2,0.61
was_2022_3,2022,was,3,phi,0.37,0.32,0.38,0.41,0.49,0.29,0.85,0.75
was_2022_5,2022,was,5,ten,0.5,0.45,0.59,0.33,0.59,0.59,0.44,0.6
was_2022_7,2022,was,7,gb,0.4,0.46,0.59,0.37,0.37,0.32,0.68,0.62
was_2022_9,2022,was,9,min,0.51,0.41,0.39,0.54,0.6,0.47,0.69,0.78
was_2022_11,2022,was,11,hou,0.62,0.43,0.57,0.35,0.87,0.69,0.8,0.61
ne_2022_2,2022,ne,2,pit,0.61,0.6,0.64,0.77,0.55,0.57,0.38,0.55
ne_2022_4,2022,ne,4,gb,0.46,0.43,0.39,0.57,0.47,0.54,0.3,0.76
ne_2022_6,2022,ne,6,cle,0.66,0.47,0.72,0.35,0.88,0.74,0.65,0.58
ne_2022_8,2022,ne,8,nyj,0.56,0.43,0.49,0.41,0.59,0.52,0.62,0.93
ne_2022_1,2022,ne,1,mia,0.5,0.36,0.36,0.49,0.75,0.67,0.56,0.65
ne_2022_3,2022,ne,3,bal,0.37,0.5,0.46,0.65,0.32,0.45,0.16,0.43
ne_2022_5,2022,ne,5,det,0.61,0.47,0.82,0.28,0.77,0.73,0.49,0.63
ne_2022_7,2022,ne,7,chi,0.25,0.27,0.33,0.34,0.44,0.57,0.27,0.55
ne_2022_9,2022,ne,9,ind,0.58,0.32,0.4,0.28,0.93,0.77,0.7,0.74
ne_2022_11,2022,ne,11,nyj,0.74,0.45,0.65,0.3,0.99,0.73,0.9,0.77
buf_2022_2,2022,buf,2,ten,0.93,0.64,0.78,0.5,1.0,0.91,0.68,0.84
buf_2022_4,2022,buf,4,bal,0.63,0.53,0.64,0.39,0.66,0.66,0.43,0.73
buf_2022_6,2022,buf,6,kc,0.75,0.63,0.77,0.45,0.73,0.63,0.64,0.67
buf_2022_8,2022,buf,8,gb,0.46,0.47,0.46,0.55,0.41,0.5,0.26,0.73
buf_2022_10,2022,buf,10,min,0.65,0.57,0.67,0.46,0.59,0.56,0.48,0.74
buf_2022_1,2022,buf,1,lar,0.71,0.54,0.72,0.25,0.83,0.7,0.64,0.67
buf_2022_3,2022,buf,3,mia,0.43,0.48,0.57,0.36,0.5,0.45,0.48,0.4
buf_2022_5,2022,buf,5,pit,0.67,0.72,0.79,0.7,0.5,0.44,0.68,0.46
buf_2022_9,2022,buf,9,nyj,0.49,0.5,0.44,0.72,0.47,0.43,0.46,0.58
buf_2022_11,2022,buf,11,cle,0.58,0.54,0.64,0.5,0.43,0.28,0.82,0.89
no_2022_2,2022,no,2,tb,0.41,0.3,0.32,0.48,0.7,0.58,0.64,0.56
no_2022_4,2022,no,4,min,0.59,0.58,0.63,0.65,0.54,0.44,0.64,0.58
no_2022_6,2022,no,6,cin,0.4,0.52,0.53,0.64,0.28,0.37,0.25,0.56
no_2022_8,2022,no,8,lv,0.67,0.48,0.58,0.48,0.94,0.76,0.77,0.47
no_2022_10,2022,no,10,pit,0.24,0.21,0.41,0.0,0.44,0.48,0.35,0.73
no_2022_1,2022,no,1,atl,0.44,0.5,0.47,0.7,0.43,0.49,0.3,0.49
no_2022_3,2022,no,3,car,0.34,0.44,0.62,0.26,0.48,0.46,0.43,0.17
no_2022_5,2022,no,5,sea,0.46,0.55,0.54,0.66,0.36,0.39,0.36,0.52
no_2022_7,2022,no,7,ari,0.42,0.45,0.57,0.38,0.38,0.42,0.32,0.67
no_2022_9,2022,no,9,bal,0.37,0.37,0.49,0.32,0.45,0.5,0.35,0.67
no_2022_11,2022,no,11,lar,0.56,0.59,0.68,0.49,0.41,0.45,0.34,0.69
dal_2022_2,2022,dal,2,cin,0.76,0.56,0.66,0.53,0.85,0.71,0.68,0.7
dal_2022_4,2022,dal,4,was,0.59,0.51,0.76,0.33,0.66,0.67,0.39,0.6
dal_2022_6,2022,dal,6,phi,0.59,0.51,0.51,0.58,0.63,0.56,0.53,0.67
dal_2022_8,2022,dal,8,chi,0.73,0.72,0.71,0.84,0.52,0.5,0.43,0.68
dal_2022_10,2022,dal,10,gb,0.43,0.5,0.49,0.6,0.37,0.26,0.45,0.57
dal_2022_1,2022,dal,1,tb,0.3,0.28,0.35,0.48,0.51,0.61,0.29,0.58
dal_2022_3,2022,dal,3,nyg,0.68,0.61,0.68,0.67,0.6,0.63,0.26,0.72
dal_2022_5,2022,dal,5,lar,0.53,0.43,0.1,0.68,0.69,0.6,0.63,0.59
dal_2022_7,2022,dal,7,det,0.71,0.49,0.63,0.46,0.87,0.76,0.65,0.76
dal_2022_11,2022,dal,11,min,0.79,0.55,0.7,0.46,0.83,0.71,0.63,0.94
pit_2022_2,2022,pit,2,ne,0.35,0.52,0.62,0.54,0.19,0.33,0.14,0.55
pit_2022_4,2022,pit,4,nyj,0.47,0.43,0.5,0.43,0.54,0.46,0.56,0.65
pit_2022_6,2022,pit,6,tb,0.6,0.5,0.81,0.2,0.58,0.52,0.53,0.87
pit_2022_8,2022,pit,8,phi,0.2,0.39,0.43,0.5,0.08,0.24,0.15,0.63
pit_2022_10,2022,pit,10,no,0.65,0.53,0.56,0.56,0.84,0.59,1.0,0.41
pit_2022_1,2022,pit,1,cin,0.61,0.41,0.51,0.29,0.86,0.69,0.76,0.66
pit_2022_3,2022,pit,3,cle,0.49,0.53,0.54,0.62,0.46,0.39,0.46,0.51
pit_2022_5,2022,pit,5,buf,0.17,0.43,0.55,0.26,0.11,0.28,0.12,0.26
pit_2022_7,2022,pit,7,mia,0.43,0.38,0.41,0.46,0.58,0.54,0.49,0.59
pit_2022_11,2022,pit,11,cin,0.52,0.56,0.65,0.56,0.41,0.36,0.6,0.64
hou_2022_2,2022,hou,2,den,0.3,0.39,0.42,0.47,0.38,0.48,0.22,0.44
hou_2022_4,2022,hou,4,lac,0.34,0.46,0.5,0.61,0.25,0.26,0.46,0.59
hou_2022_8,2022,hou,8,ten,0.32,0.28,0.31,0.42,0.52,0.98,0.18,0.63
hou_2022_10,2022,hou,10,nyg,0.44,0.44,0.61,0.31,0.39,0.17,0.49,0.8
hou_2022_1,2022,hou,1,ind,0.46,0.47,0.61,0.37,0.38,0.43,0.3,0.76
hou_2022_3,2022,hou,3,chi,0.36,0.29,0.34,0.3,0.49,0.64,0.28,0.85
hou_2022_5,2022,hou,5,jax,0.47,0.41,0.48,0.47,0.56,0.52,0.49,0.67
hou_2022_7,2022,hou,7,lv,0.22,0.44,0.5,0.47,0.07,0.28,0.02,0.54
hou_2022_9,2022,hou,9,phi,0.5,0.5,0.57,0.52,0.5,0.41,0.56,0.59
hou_2022_11,2022,hou,11,was,0.18,0.2,0.28,0.21,0.4,0.38,0.39,0.61
bal_2022_2,2022,bal,2,mia,0.64,0.63,0.99,0.31,0.36,0.38,0.42,1.0
bal_2022_4,2022,bal,4,buf,0.57,0.51,0.51,0.66,0.61,0.54,0.59,0.63
bal_2022_6,2022,bal,6,nyg,0.42,0.46,0.44,0.81,0.49,0.42,0.51,0.44
bal_2022_8,2022,bal,8,tb,0.68,0.75,0.74,0.82,0.36,0.42,0.33,0.65
bal_2022_1,2022,bal,1,nyj,0.71,0.65,0.83,0.31,0.65,0.59,0.53,0.6
bal_2022_3,2022,bal,3,ne,0.76,0.74,0.78,0.82,0.48,0.59,0.21,0.79
bal_2022_5,2022,bal,5,cin,0.55,0.49,0.5,0.62,0.55,0.61,0.27,0.72
bal_2022_7,2022,bal,7,cle,0.45,0.38,0.44,0.37,0.48,0.53,0.32,0.87
bal_2022_9,2022,bal,9,no,0.67,0.58,0.6,0.64,0.67,0.56,0.66,0.66
bal_2022_11,2022,bal,11,car,0.66,0.45,0.41,0.59,0.9,0.7,0.82,0.66
kc_2022_2,2022,kc,2,lac,0.52,0.52,0.65,0.4,0.44,0.43,0.46,0.72
kc_2022_4,2022,kc,4,tb,0.54,0.64,0.65,0.68,0.23,0.32,0.49,0.81
kc_2022_6,2022,kc,6,buf,0.49,0.57,0.66,0.45,0.32,0.32,0.44,0.69
kc_2022_10,2022,kc,10,jax,0.67,0.74,0.89,0.41,0.46,0.46,0.51,0.44
kc_2022_1,2022,kc,1,ari,0.57,0.64,0.78,0.32,0.43,0.41,0.54,0.52
kc_2022_3,2022,kc,3,ind,0.39,0.44,0.57,0.3,0.59,0.52,0.55,0.16
kc_2022_5,2022,kc,5,lv,0.48,0.52,0.62,0.4,0.4,0.48,0.27,0.63
kc_2022_7,2022,kc,7,sf,1.0,1.0,1.0,1.0,0.59,0.59,0.36,0.57
kc_2022_9,2022,kc,9,ten,0.59,0.53,0.64,0.26,0.58,0.79,0.3,0.69
kc_2022_11,2022,kc,11,lac,0.6,0.67,0.77,0.56,0.38,0.43,0.31,0.61
lv_2022_2,2022,lv,2,ari,0.44,0.45,0.55,0.38,0.46,0.53,0.27,0.62
lv_2022_4,2022,lv,4,den,0.52,0.59,0.64,0.61,0.44,0.36,0.58,0.44
lv_2022_8,2022,lv,8,no,0.11,0.21,0.29,0.26,0.26,0.25,0.38,0.56
lv_2022_10,2022,lv,10,ind,0.46,0.57,0.64,0.52,0.22,0.33,0.2,0.77
lv_2022_1,2022,lv,1,lac,0.26,0.3,0.36,0.38,0.37,0.28,0.54,0.65
lv_2022_3,2022,lv,3,ten,0.4,0.49,0.63,0.5,0.31,0.28,0.4,0.58
lv_2022_5,2022,lv,5,kc,0.57,0.55,0.55,0.66,0.48,0.46,0.52,0.72
lv_2022_7,2022,lv,7,hou,0.57,0.68,0.72,0.76,0.3,0.34,0.35,0.59
lv_2022_9,2022,lv,9,jax,0.37,0.49,0.57,0.44,0.25,0.16,0.43,0.57
lv_2022_11,2022,lv,11,den,0.67,0.71,0.88,0.57,0.38,0.3,0.53,0.76
min_2022_2,2022,min,2,phi,0.33,0.41,0.47,0.44,0.32,0.39,0.27,0.62
min_2022_4,2022,min,4,no,0.4,0.42,0.59,0.32,0.33,0.35,0.34,0.83
min_2022_6,2022,min,6,mia,0.58,0.43,0.44,0.59,0.75,0.65,0.6,0.68
min_2022_8,2022,min,8,ari,0.45,0.54,0.51,0.71,0.39,0.39,0.52,0.45
min_2022_10,2022,min,10,buf,0.41,0.45,0.52,0.44,0.43,0.41,0.5,0.57
min_2022_1,2022,min,1,gb,0.61,0.59,0.71,0.5,0.52,0.57,0.27,0.67
min_2022_3,2022,min,3,det,0.53,0.56,0.57,0.62,0.53,0.5,0.47,0.41
min_2022_5,2022,min,5,chi,0.38,0.53,0.57,0.59,0.41,0.24,0.84,0.19
min_2022_9,2022,min,9,was,0.46,0.44,0.55,0.36,0.58,0.62,0.35,0.5
min_2022_11,2022,min,11,dal,0.23,0.29,0.38,0.37,0.4,0.26,0.53,0.5
cin_2022_2,2022,cin,2,dal,0.41,0.41,0.55,0.33,0.44,0.41,0.45,0.7
cin_2022_4,2022,cin,4,mia,0.69,0.55,0.69,0.46,0.73,0.59,0.7,0.72
cin_2022_6,2022,cin,6,no,0.62,0.67,0.7,0.65,0.42,0.48,0.3,0.62
cin_2022_8,2022,cin,8,cle,0.14,0.28,0.31,0.45,0.28,0.25,0.31,0.35
cin_2022_1,2022,cin,1,pit,0.39,0.32,0.41,0.32,0.67,0.57,0.65,0.47
cin_2022_3,2022,cin,3,nyj,0.67,0.58,0.77,0.43,0.71,0.66,0.46,0.55
cin_2022_5,2022,cin,5,bal,0.56,0.55,0.54,0.64,0.54,0.63,0.29,0.56
cin_2022_7,2022,cin,7,atl,0.73,0.71,0.88,0.55,0.62,0.49,0.6,0.48
cin_2022_9,2022,cin,9,car,0.67,0.73,0.72,0.84,0.53,0.5,0.46,0.35
cin_2022_11,2022,cin,11,pit,0.54,0.56,0.7,0.45,0.36,0.4,0.36,0.82
nyg_2022_2,2022,nyg,2,car,0.4,0.38,0.51,0.27,0.43,0.53,0.19,0.76
nyg_2022_4,2022,nyg,4,chi,0.59,0.56,0.67,0.52,0.66,0.53,0.66,0.41
nyg_2022_6,2022,nyg,6,bal,0.56,0.55,0.71,0.45,0.48,0.61,0.12,0.71
nyg_2022_8,2022,nyg,8,sea,0.38,0.31,0.41,0.37,0.6,0.54,0.56,0.59
nyg_2022_10,2022,nyg,10,hou,0.37,0.49,0.83,0.4,0.26,0.25,0.48,0.58
nyg_2022_1,2022,nyg,1,ten,0.47,0.54,0.45,0.76,0.37,0.26,0.66,0.58
nyg_2022_3,2022,nyg,3,dal,0.38,0.54,0.57,0.67,0.23,0.33,0.23,0.49
nyg_2022_5,2022,nyg,5,gb,0.58,0.61,0.77,0.58,0.4,0.44,0.37,0.67
nyg_2022_7,2022,nyg,7,jax,0.5,0.61,0.64,0.64,0.32,0.37,0.32,0.55
nyg_2022_11,2022,nyg,11,det,0.35,0.48,0.55,0.5,0.35,0.51,0.19,0.37
chi_2022_2,2022,chi,2,gb,0.19,0.32,0.08,0.57,0.17,0.22,0.23,0.67
chi_2022_4,2022,chi,4,nyg,0.33,0.33,0.44,0.28,0.36,0.31,0.39,0.83
chi_2022_6,2022,chi,6,was,0.36,0.38,0.37,0.52,0.5,0.55,0.35,0.44
chi_2022_8,2022,chi,8,dal,0.36,0.55,0.62,0.58,0.09,0.26,0.08,0.68
chi_2022_10,2022,chi,10,det,0.51,0.57,0.56,0.63,0.38,0.24,0.55,0.62
chi_2022_1,2022,chi,1,sf,0.53,0.45,0.52,0.43,0.73,0.77,0.43,0.43
chi_2022_3,2022,chi,3,hou,0.47,0.39,0.32,0.54,0.63,0.53,0.59,0.6
chi_2022_5,2022,chi,5,min,0.41,0.46,0.7,0.2,0.32,0.37,0.33,0.75
chi_2022_7,2022,chi,7,ne,0.67,0.57,0.57,0.66,0.61,0.59,0.43,0.8
chi_2022_9,2022,chi,9,mia,0.37,0.65,0.74,0.59,0.12,0.11,0.54,0.26
chi_2022_11,2022,chi,11,atl,0.28,0.39,0.47,0.41,0.43,0.41,0.41,0.24
lac_2022_2,2022,lac,2,kc,0.54,0.49,0.59,0.37,0.61,0.58,0.47,0.59
lac_2022_4,2022,lac,4,hou,0.47,0.56,0.73,0.34,0.36,0.47,0.11,0.52
lac_2022_6,2022,lac,6,den,0.58,0.5,0.58,0.48,0.53,0.51,0.47,0.83
lac_2022_10,2022,lac,10,sf,0.33,0.37,0.45,0.4,0.44,0.47,0.35,0.52
lac_2022_1,2022,lac,1,lv,0.62,0.45,0.63,0.31,0.87,0.76,0.56,0.53
lac_2022_3,2022,lac,3,jax,0.26,0.31,0.43,0.16,0.39,0.27,0.56,0.54
lac_2022_5,2022,lac,5,cle,0.49,0.55,0.6,0.65,0.4,0.46,0.32,0.58
lac_2022_7,2022,lac,7,sea,0.32,0.41,0.48,0.33,0.28,0.43,0.14,0.65
lac_2022_9,2022,lac,9,atl,0.38,0.37,0.47,0.3,0.48,0.64,0.24,0.61
lac_2022_11,2022,lac,11,kc,0.48,0.51,0.58,0.52,0.38,0.44,0.3,0.73
gb_2022_2,2022,gb,2,chi,0.67,0.61,0.74,0.6,0.61,1.0,0.2,0.63
gb_2022_4,2022,gb,4,ne,0.57,0.63,0.66,0.65,0.44,0.61,0.23,0.48
gb_2022_6,2022,gb,6,nyj,0.25,0.41,0.54,0.31,0.44,0.59,0.25,0.0
gb_2022_8,2022,gb,8,buf,0.65,0.66,0.64,0.78,0.58,0.66,0.3,0.44
gb_2022_10,2022,gb,10,dal,0.69,0.69,0.86,0.6,0.55,0.6,0.32,0.53
gb_2022_1,2022,gb,1,min,0.38,0.49,0.46,0.7,0.28,0.32,0.34,0.58
gb_2022_3,2022,gb,3,tb,0.52,0.49,0.6,0.35,0.55,0.53,0.45,0.61
gb_2022_5,2022,gb,5,nyg,0.43,0.52,0.59,0.51,0.25,0.3,0.3,0.73
gb_2022_7,2022,gb,7,was,0.57,0.62,0.71,0.43,0.46,0.47,0.39,0.52
gb_2022_9,2022,gb,9,det,0.35,0.25,0.31,0.28,0.68,0.59,0.57,0.57
gb_2022_11,2022,gb,11,ten,0.46,0.53,0.63,0.4,0.31,0.24,0.51,0.7
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.0,0.3,0.41,0.16,0.66,0.61
ind_2022_4,2022,ind,4,ten,0.33,0.41,0.58,0.24,0.42,0.44,0.37,0.41
ind_2022_6,2022,ind,6,jax,0.51,0.56,0.63,0.42,0.41,0.48,0.3,0.58
ind_2022_8,2022,ind,8,was,0.48,0.48,0.56,0.47,0.45,0.44,0.44,0.68
ind_2022_10,2022,ind,10,lv,0.46,0.49,0.51,0.57,0.5,0.44,0.54,0.45
ind_2022_1,2022,ind,1,hou,0.33,0.4,0.48,0.36,0.43,0.35,0.61,0.39
ind_2022_3,2022,ind,3,kc,0.59,0.36,0.44,0.3,0.79,0.62,0.78,0.93
ind_2022_5,2022,ind,5,den,0.34,0.27,0.32,0.39,0.57,0.58,0.38,0.64
ind_2022_7,2022,ind,7,ten,0.44,0.4,0.4,0.6,0.62,0.59,0.49,0.47
ind_2022_9,2022,ind,9,ne,0.28,0.22,0.29,0.2,0.78,0.63,0.71,0.17
ind_2022_11,2022,ind,11,phi,0.47,0.39,0.57,0.3,0.66,0.63,0.49,0.54
mia_2022_2,2022,mia,2,bal,0.52,0.75,0.85,0.52,0.25,0.0,0.7,0.23
mia_2022_4,2022,mia,4,cin,0.42,0.49,0.68,0.34,0.44,0.31,0.61,0.44
mia_2022_6,2022,mia,6,min,0.43,0.47,0.57,0.38,0.51,0.51,0.42,0.36
mia_2022_8,2022,mia,8,det,0.6,0.69,0.79,0.54,0.31,0.37,0.32,0.67
mia_2022_10,2022,mia,10,cle,0.71,0.69,0.85,0.57,0.63,0.55,0.59,0.5
mia_2022_1,2022,mia,1,ne,0.62,0.55,0.68,0.43,0.61,0.57,0.5,0.65
