team_id,year,team,week,opp,total_dvoa,off_dvoa,off_pass_dvoa,off_rush_dvoa,def_dvoa,def_pass_dvoa,def_rush_dvoa,special_teams_dvoa
nyg_2022_2,2022,nyg,2,car,0.41,0.38,0.49,0.28,-3.4,11.4,-26.7,0.76
nyg_2022_4,2022,nyg,4,chi,0.62,0.58,0.68,0.54,20.5,6.8,38.4,0.41
nyg_2022_6,2022,nyg,6,bal,0.58,0.54,0.7,0.44,2.9,31.1,-40.9,0.71
nyg_2022_8,2022,nyg,8,sea,0.4,0.32,0.41,0.37,14.3,9.5,24.2,0.59
nyg_2022_10,2022,nyg,10,hou,0.4,0.49,0.84,0.39,-22.0,-46.2,15.7,0.58
nyg_2022_1,2022,nyg,1,ten,0.47,0.55,0.47,0.77,-17.8,-57.7,38.4,0.58
nyg_2022_3,2022,nyg,3,dal,0.37,0.53,0.55,0.68,-31.6,-41.0,-21.8,0.49
nyg_2022_5,2022,nyg,5,gb,0.61,0.65,0.8,0.6,-11.8,-15.0,-5.1,0.68
nyg_2022_7,2022,nyg,7,jax,0.52,0.63,0.64,0.66,-20.1,-27.1,-11.0,0.54
chi_2022_2,2022,chi,2,gb,0.21,0.34,0.12,0.58,-39.3,-61.8,-24.2,0.68
chi_2022_4,2022,chi,4,nyg,0.36,0.35,0.45,0.32,-15.1,-40.9,-0.6,0.83
chi_2022_6,2022,chi,6,was,0.35,0.37,0.36,0.52,1.8,11.1,-6.9,0.44
chi_2022_8,2022,chi,8,dal,0.36,0.55,0.61,0.58,-48.3,-53.6,-42.5,0.68
chi_2022_10,2022,chi,10,det,0.52,0.58,0.56,0.65,-16.1,-53.6,17.2,0.62
chi_2022_1,2022,chi,1,sf,0.52,0.44,0.51,0.42,25.3,50.8,1.9,0.44
chi_2022_3,2022,chi,3,hou,0.5,0.39,0.32,0.54,21.8,13.3,31.1,0.6
chi_2022_5,2022,chi,5,min,0.44,0.48,0.72,0.17,-18.8,-25.3,-9.5,0.75
chi_2022_7,2022,chi,7,ne,0.68,0.57,0.57,0.64,13.7,16.1,8.8,0.8
chi_2022_9,2022,chi,9,mia,0.39,0.67,0.75,0.61,-45.0,-81.3,17.9,0.25
lac_2022_2,2022,lac,2,kc,0.57,0.5,0.59,0.38,15.0,17.6,10.3,0.59
lac_2022_4,2022,lac,4,hou,0.51,0.57,0.73,0.33,-9.3,1.2,-36.4,0.52
lac_2022_6,2022,lac,6,den,0.62,0.53,0.61,0.49,4.9,1.0,10.8,0.84
lac_2022_10,2022,lac,10,sf,0.31,0.36,0.43,0.39,-9.7,-13.4,-8.0,0.52
lac_2022_1,2022,lac,1,lv,0.63,0.46,0.65,0.3,42.6,49.2,23.7,0.53
lac_2022_3,2022,lac,3,jax,0.27,0.32,0.44,0.16,-11.8,-48.6,23.1,0.55
lac_2022_5,2022,lac,5,cle,0.5,0.56,0.61,0.68,-14.1,-18.8,-9.5,0.58
lac_2022_7,2022,lac,7,sea,0.34,0.42,0.48,0.34,-24.3,-13.2,-35.5,0.65
lac_2022_9,2022,lac,9,atl,0.38,0.37,0.47,0.29,-1.0,30.0,-23.0,0.62
gb_2022_2,2022,gb,2,chi,0.7,0.63,0.75,0.62,14.5,105.9,-29.1,0.63
gb_2022_4,2022,gb,4,ne,0.58,0.63,0.66,0.64,-5.1,20.5,-20.9,0.48
gb_2022_6,2022,gb,6,nyj,0.27,0.41,0.54,0.29,-2.2,22.4,-17.2,0.0
gb_2022_8,2022,gb,8,buf,0.69,0.68,0.69,0.77,10.9,32.7,-14.0,0.45
gb_2022_10,2022,gb,10,dal,0.69,0.7,0.85,0.61,7.2,18.0,-8.1,0.49
gb_2022_1,2022,gb,1,min,0.41,0.51,0.47,0.7,-22.3,-35.0,-6.0,0.58
gb_2022_3,2022,gb,3,tb,0.53,0.49,0.6,0.35,6.6,6.4,7.0,0.61
gb_2022_5,2022,gb,5,nyg,0.46,0.55,0.6,0.55,-27.8,-41.2,-14.1,0.74
gb_2022_7,2022,gb,7,was,0.57,0.61,0.69,0.43,-4.0,-6.9,-1.3,0.52
gb_2022_9,2022,gb,9,det,0.35,0.26,0.31,0.29,20.1,20.4,19.8,0.57
ind_2022_2,2022,ind,2,jax,0.0,0.0,0.0,0.3,-9.7,-71.7,38.0,0.62
ind_2022_4,2022,ind,4,ten,0.33,0.42,0.59,0.24,-12.6,-21.4,-2.8,0.41
ind_2022_6,2022,ind,6,jax,0.53,0.58,0.64,0.44,-10.2,-4.1,-14.3,0.59
ind_2022_8,2022,ind,8,was,0.47,0.47,0.55,0.47,-5.7,-13.7,4.8,0.68
ind_2022_10,2022,ind,10,lv,0.46,0.5,0.52,0.57,-1.5,-18.5,20.4,0.45
ind_2022_1,2022,ind,1,hou,0.36,0.41,0.5,0.36,-2.5,-26.1,34.7,0.39
ind_2022_3,2022,ind,3,kc,0.61,0.36,0.44,0.3,36.2,26.9,52.8,0.93
ind_2022_5,2022,ind,5,den,0.36,0.3,0.35,0.41,9.3,15.9,-1.6,0.64
ind_2022_7,2022,ind,7,ten,0.44,0.41,0.41,0.61,13.1,9.5,15.3,0.48
ind_2022_9,2022,ind,9,ne,0.28,0.21,0.29,0.17,36.0,25.8,48.4,0.17
mia_2022_2,2022,mia,2,bal,0.54,0.75,0.85,0.52,-25.0,-98.6,43.4,0.23
mia_2022_4,2022,mia,4,cin,0.45,0.52,0.7,0.36,-7.2,-43.4,31.8,0.44
mia_2022_6,2022,mia,6,min,0.46,0.49,0.6,0.36,6.2,6.6,5.3,0.36
mia_2022_8,2022,mia,8,det,0.62,0.71,0.8,0.56,-22.3,-25.7,-16.1,0.67
mia_2022_10,2022,mia,10,cle,0.73,0.71,0.86,0.59,12.2,2.2,30.5,0.5
mia_2022_1,2022,mia,1,ne,0.63,0.55,0.68,0.41,14.3,12.4,16.9,0.65
mia_2022_3,2022,mia,3,buf,0.72,0.71,0.93,0.57,5.1,-0.7,22.6,0.6
mia_2022_5,2022,mia,5,nyj,0.35,0.52,0.51,0.68,-33.2,-43.4,-24.9,0.49
mia_2022_7,2022,mia,7,pit,0.6,0.55,0.68,0.55,14.0,13.4,15.2,0.55
mia_2022_9,2022,mia,9,chi,0.56,0.75,0.97,0.32,-33.4,-74.1,4.4,0.46
nyj_2022_2,2022,nyj,2,cle,0.48,0.56,0.67,0.39,-27.7,-50.3,-5.7,0.78
nyj_2022_4,2022,nyj,4,pit,0.58,0.46,0.56,0.49,17.4,28.4,5.3,0.75
nyj_2022_6,2022,nyj,6,gb,0.56,0.47,0.5,0.56,26.3,20.8,37.9,0.46
nyj_2022_8,2022,nyj,8,ne,0.53,0.52,0.64,0.3,19.1,12.3,28.7,0.31
nyj_2022_1,2022,nyj,1,bal,0.42,0.43,0.49,0.39,5.7,-27.2,60.3,0.44
nyj_2022_3,2022,nyj,3,cin,0.44,0.4,0.42,0.5,-0.4,-25.7,32.8,0.74
nyj_2022_5,2022,nyj,5,mia,0.76,0.65,0.65,0.77,17.4,52.7,-21.9,0.79
nyj_2022_7,2022,nyj,7,den,0.58,0.52,0.61,0.54,9.2,16.0,-0.1,0.68
nyj_2022_9,2022,nyj,9,buf,0.71,0.56,0.67,0.52,32.8,67.3,-19.0,0.65
det_2022_2,2022,det,2,was,0.69,0.62,0.64,0.69,4.6,-4.2,22.8,0.82
det_2022_4,2022,det,4,sea,0.35,0.59,0.68,0.56,-53.9,-52.5,-55.6,0.55
det_2022_8,2022,det,8,mia,0.5,0.59,0.63,0.72,-18.8,-31.5,2.9,0.59
