p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception,week,year,plyr_number
camtaylorbritt_cin_2022_11,cin_2022_11,camtaylorbritt_cin_2022,cin_2022,camtaylorbritt,83326,cb,cin,1,33,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kyledugger_ne_2022_11,ne_2022_11,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,29,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
daxtonhill_cin_2022_11,cin_2022_11,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kaiirelam_buf_2022_11,buf_2022_11,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandinechols_nyj_2022_11,nyj_2022_11,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,cb,nyj,1,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
saucegardner_nyj_2022_11,nyj_2022_11,saucegardner_nyj_2022,nyj_2022,saucegardner,100903,cb,nyj,1,43,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
damarionwilliams_bal_2022_11,bal_2022_11,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandonsmith_car_2022_11,car_2022_11,brandonsmith_car_2022,car_2022,brandonsmith,101497,lb,car,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kylehamilton_bal_2022_11,bal_2022_11,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,26,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kareemjackson_den_2022_11,den_2022_11,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
patrickpeterson_min_2022_11,min_2022_11,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,52,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisharrisjr_no_2022_11,no_2022_11,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,28,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
stephongilmore_ind_2022_11,ind_2022_11,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,44,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bobbywagner_lar_2022_11,lar_2022_11,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,34,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
lavontedavid_tb_2022_11,tb_2022_11,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,39,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
demariodavis_no_2022_11,no_2022_11,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,38,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
rodneymcleod_ind_2022_11,ind_2022_11,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,44,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tashaungipsonsr_sf_2022_11,sf_2022_11,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,41,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
harrisonsmith_min_2022_11,min_2022_11,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,50,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
justinbethel_mia_2022_11,mia_2022_11,justinbethel_mia_2022,mia_2022,justinbethel,7654,cb,mia,1,19,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dariusslay_phi_2022_11,phi_2022_11,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,35,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jonbostic_was_2022_11,was_2022_11,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,20,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tyrannmathieu_no_2022_11,no_2022_11,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,41,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
duronharmon_lv_2022_11,lv_2022_11,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,27,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisbanjo_ari_2022_11,ari_2022_11,chrisbanjo_ari_2022,ari_2022,chrisbanjo,8419,s,ari,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jimmieward_sf_2022_11,sf_2022_11,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,40,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
christiankirksey_hou_2022_11,hou_2022_11,christiankirksey_hou_2022,hou_2022,christiankirksey,8706,lb,hou,1,20,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
terrancemitchell_ten_2022_11,ten_2022_11,terrancemitchell_ten_2022,ten_2022,terrancemitchell,8888,cb,ten,1,55,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
danielsorensen_no_2022_11,no_2022_11,danielsorensen_no_2022,no_2022,danielsorensen,9253,s,no,1,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joethomas_chi_2022_11,chi_2022_11,joethomas_chi_2022,chi_2022,joethomas,9272,lb,chi,1,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
shaqthompson_car_2022_11,car_2022_11,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,37,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
erickendricks_min_2022_11,min_2022_11,erickendricks_min_2022,min_2022,erickendricks,9478,lb,min,1,47,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
ericrowe_mia_2022_11,mia_2022_11,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,34,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
pjwilliams_no_2022_11,no_2022_11,pjwilliams_no_2022,no_2022,pjwilliams,9511,s,no,1,44,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jordanhicks_min_2022_11,min_2022_11,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,44,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
stevennelson_hou_2022_11,hou_2022_11,stevennelson_hou_2022,hou_2022,stevennelson,9531,cb,hou,1,21,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
adrianamos_gb_2022_11,gb_2022_11,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,49,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bobbymccain_was_2022_11,was_2022_11,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,28,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
quandrediggs_sea_2022_11,sea_2022_11,quandrediggs_sea_2022,sea_2022,quandrediggs,9633,s,sea,1,30,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
troyhill_lar_2022_11,lar_2022_11,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,39,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alexsingleton_den_2022_11,den_2022_11,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brycecallahan_lac_2022_11,lac_2022_11,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,19,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jalenramsey_lar_2022_11,lar_2022_11,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,41,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jaylonsmith_nyg_2022_11,nyg_2022_11,jaylonsmith_nyg_2022,nyg_2022,jaylonsmith,10668,lb,nyg,1,22,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
xavienhoward_mia_2022_11,mia_2022_11,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,45,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
deionjones_cle_2022_11,cle_2022_11,deionjones_cle_2022,cle_2022,deionjones,10686,lb,cle,1,29,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jamesbradberry_phi_2022_11,phi_2022_11,jamesbradberry_phi_2022,phi_2022,jamesbradberry,10696,cb,phi,1,35,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kevinbyard_ten_2022_11,ten_2022_11,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,54,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kendallfuller_was_2022_11,was_2022_11,kendallfuller_was_2022,was_2022,kendallfuller,10718,cb,was,1,29,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
ericmurray_hou_2022_11,hou_2022_11,ericmurray_hou_2022,hou_2022,ericmurray,10740,s,hou,1,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
deandrehoustoncarson_chi_2022_11,chi_2022_11,deandrehoustoncarson_chi_2022,chi_2022,deandrehoustoncarson,10819,s,chi,1,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
anthonybrown_dal_2022_11,dal_2022_11,anthonybrown_dal_2022,dal_2022,anthonybrown,10823,cb,dal,1,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
elandonroberts_mia_2022_11,mia_2022_11,elandonroberts_mia_2022,mia_2022,elandonroberts,10848,lb,mia,1,12,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jayronkearse_dal_2022_11,dal_2022_11,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
corylittleton_car_2022_11,car_2022_11,corylittleton_car_2022,car_2022,corylittleton,11190,lb,car,1,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
andrewadams_ten_2022_11,ten_2022_11,andrewadams_ten_2022,ten_2022,andrewadams,11240,s,ten,1,53,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
antoniohamilton_ari_2022_11,ari_2022_11,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
malikhooker_dal_2022_11,dal_2022_11,malikhooker_dal_2022,dal_2022,malikhooker,11770,s,dal,1,20,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
adoreejackson_nyg_2022_11,nyg_2022_11,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,45,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jarraddavis_det_2022_11,det_2022_11,jarraddavis_det_2022,det_2022,jarraddavis,11776,lb,det,1,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
buddabaker_ari_2022_11,ari_2022_11,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
sidneyjones_lv_2022_11,lv_2022_11,sidneyjones_lv_2022,lv_2022,sidneyjones,11798,cb,lv,1,9,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
justinevans_no_2022_11,no_2022_11,justinevans_no_2022,no_2022,justinevans,11805,s,no,1,10,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joshjones_sea_2022_11,sea_2022_11,joshjones_sea_2022,sea_2022,joshjones,11816,s,sea,1,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dukeriley_mia_2022_11,mia_2022_11,dukeriley_mia_2022,mia_2022,dukeriley,11830,lb,mia,1,25,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alexanzalone_det_2022_11,det_2022_11,alexanzalone_det_2022,det_2022,alexanzalone,11831,lb,det,1,26,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
fabianmoreau_nyg_2022_11,nyg_2022_11,fabianmoreau_nyg_2022,nyg_2022,fabianmoreau,11836,cb,nyg,1,42,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
johnjohnsoniii_cle_2022_11,cle_2022_11,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,34,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cameronsutton_pit_2022_11,pit_2022_11,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,33,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
rasuldouglas_gb_2022_11,gb_2022_11,rasuldouglas_gb_2022,gb_2022,rasuldouglas,11854,cb,gb,1,50,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
eddiejackson_chi_2022_11,chi_2022_11,eddiejackson_chi_2022,chi_2022,eddiejackson,11867,s,chi,1,33,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
