p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception,week,year,plyr_number
bjhill_cin_2022_11,cin_2022_11,bjhill_cin_2022,cin_2022,bjhill,49894,di,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
broderickwashingtonjr_bal_2022_11,bal_2022_11,broderickwashingtonjr_bal_2022,bal_2022,broderickwashingtonjr,50049,di,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
johnfranklinmyers_nyj_2022_11,nyj_2022_11,johnfranklinmyers_nyj_2022,nyj_2022,johnfranklinmyers,50088,ed,nyj,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marcusdavenport_no_2022_11,no_2022_11,marcusdavenport_no_2022,no_2022,marcusdavenport,50291,ed,no,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cornellarmstrong_atl_2022_11,atl_2022_11,cornellarmstrong_atl_2022,atl_2022,cornellarmstrong,50351,cb,atl,1,1,0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jalendavis_cin_2022_11,cin_2022_11,jalendavis_cin_2022,cin_2022,jalendavis,50431,cb,cin,1,1,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
roquansmith_bal_2022_11,bal_2022_11,roquansmith_bal_2022,bal_2022,roquansmith,50892,lb,bal,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jawhaunbentley_ne_2022_11,ne_2022_11,jawhaunbentley_ne_2022,ne_2022,jawhaunbentley,50966,lb,ne,1,2,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jahlanitavai_ne_2022_11,ne_2022_11,jahlanitavai_ne_2022,ne_2022,jahlanitavai,51055,lb,ne,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
seanchandler_car_2022_11,car_2022_11,seanchandler_car_2022,car_2022,seanchandler,51315,s,car,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
mannyjones_ari_2022_11,ari_2022_11,mannyjones_ari_2022,ari_2022,mannyjones,52026,di,ari,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jeffreygunter_cin_2022_11,cin_2022_11,jeffreygunter_cin_2022,cin_2022,jeffreygunter,54402,ed,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marcusjones_ne_2022_11,ne_2022_11,marcusjones_ne_2022,ne_2022,marcusjones,55717,cb,ne,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
genostone_bal_2022_11,bal_2022_11,genostone_bal_2022,bal_2022,genostone,55967,s,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marquiseblair_car_2022_11,car_2022_11,marquiseblair_car_2022,car_2022,marquiseblair,56263,s,car,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
allangeorge_cin_2022_11,cin_2022_11,allangeorge_cin_2022,cin_2022,allangeorge,56275,cb,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zacharycarter_cin_2022_11,cin_2022_11,zacharycarter_cin_2022,cin_2022,zacharycarter,56349,di,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
neilfarrelljr_lv_2022_11,lv_2022_11,neilfarrelljr_lv_2022,lv_2022,neilfarrelljr,56401,di,lv,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cameronsample_cin_2022_11,cin_2022_11,cameronsample_cin_2022,cin_2022,cameronsample,56462,ed,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michealclemons_nyj_2022_11,nyj_2022_11,michealclemons_nyj_2022,nyj_2022,michealclemons,56872,ed,nyj,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jaytufele_cin_2022_11,cin_2022_11,jaytufele_cin_2022,cin_2022,jaytufele,56913,di,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marvinwilson_phi_2022_11,phi_2022_11,marvinwilson_phi_2022,phi_2022,marvinwilson,56977,di,phi,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
patrickqueen_bal_2022_11,bal_2022_11,patrickqueen_bal_2022,bal_2022,patrickqueen,57941,lb,bal,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
petewerner_no_2022_11,no_2022_11,petewerner_no_2022,no_2022,petewerner,58093,lb,no,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michaelcarterii_nyj_2022_11,nyj_2022_11,michaelcarterii_nyj_2022,nyj_2022,michaelcarterii,60644,cb,nyj,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
malcolmrodriguez_det_2022_11,det_2022_11,malcolmrodriguez_det_2022,det_2022,malcolmrodriguez,60731,lb,det,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
garretwallow_hou_2022_11,hou_2022_11,garretwallow_hou_2022,hou_2022,garretwallow,60761,lb,hou,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
noahigbinoghene_mia_2022_11,mia_2022_11,noahigbinoghene_mia_2022,mia_2022,noahigbinoghene,61155,cb,mia,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
matthewbutler_lv_2022_11,lv_2022_11,matthewbutler_lv_2022,lv_2022,matthewbutler,62931,di,lv,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zyonmccollum_tb_2022_11,tb_2022_11,zyonmccollum_tb_2022,tb_2022,zyonmccollum,66769,cb,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
gregoryrousseau_buf_2022_11,buf_2022_11,gregoryrousseau_buf_2022,buf_2022,gregoryrousseau,76889,ed,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
travisjones_bal_2022_11,bal_2022_11,travisjones_bal_2022,bal_2022,travisjones,76914,di,bal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brianasamoah_min_2022_11,min_2022_11,brianasamoah_min_2022,min_2022,brianasamoah,77195,lb,min,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
josephossai_cin_2022_11,cin_2022_11,josephossai_cin_2022,cin_2022,josephossai,77205,ed,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jesseluketa_ari_2022_11,ari_2022_11,jesseluketa_ari_2022,ari_2022,jesseluketa,81361,ed,ari,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
odafeoweh_bal_2022_11,bal_2022_11,odafeoweh_bal_2022,bal_2022,odafeoweh,82161,ed,bal,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
channingtindall_mia_2022_11,mia_2022_11,channingtindall_mia_2022,mia_2022,channingtindall,82548,lb,mia,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jamiensherwood_nyj_2022_11,nyj_2022_11,jamiensherwood_nyj_2022,nyj_2022,jamiensherwood,83175,lb,nyj,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
camtaylorbritt_cin_2022_11,cin_2022_11,camtaylorbritt_cin_2022,cin_2022,camtaylorbritt,83326,cb,cin,1,0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kyledugger_ne_2022_11,ne_2022_11,kyledugger_ne_2022,ne_2022,kyledugger,90621,s,ne,1,1,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
daxtonhill_cin_2022_11,cin_2022_11,daxtonhill_cin_2022,cin_2022,daxtonhill,97519,s,cin,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kaiirelam_buf_2022_11,buf_2022_11,kaiirelam_buf_2022,buf_2022,kaiirelam,98693,cb,buf,1,0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandinechols_nyj_2022_11,nyj_2022_11,brandinechols_nyj_2022,nyj_2022,brandinechols,98900,cb,nyj,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jermainejohnsonii_nyj_2022_11,nyj_2022_11,jermainejohnsonii_nyj_2022,nyj_2022,jermainejohnsonii,99015,ed,nyj,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
nakobedean_phi_2022_11,phi_2022_11,nakobedean_phi_2022,phi_2022,nakobedean,99018,lb,phi,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
saucegardner_nyj_2022_11,nyj_2022_11,saucegardner_nyj_2022,nyj_2022,saucegardner,100903,cb,nyj,1,2,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
damarionwilliams_bal_2022_11,bal_2022_11,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandonsmith_car_2022_11,car_2022_11,brandonsmith_car_2022,car_2022,brandonsmith,101497,lb,car,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kylehamilton_bal_2022_11,bal_2022_11,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
domeniquedavis_cin_2022_11,cin_2022_11,domeniquedavis_cin_2022,cin_2022,domeniquedavis,112887,di,cin,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joshonujiogu_sea_2022_11,sea_2022_11,joshonujiogu_sea_2022,sea_2022,joshonujiogu,156131,ed,sea,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tysonalualu_pit_2022_11,pit_2022_11,tysonalualu_pit_2022,pit_2022,tysonalualu,5535,di,pit,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandongraham_phi_2022_11,phi_2022_11,brandongraham_phi_2022,phi_2022,brandongraham,5538,ed,phi,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kareemjackson_den_2022_11,den_2022_11,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jerryhughes_hou_2022_11,hou_2022_11,jerryhughes_hou_2022,hou_2022,jerryhughes,5556,ed,hou,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
carlosdunlap_kc_2022_11,kc_2022_11,carlosdunlap_kc_2022,kc_2022,carlosdunlap,5579,ed,kc,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
coreypeters_jax_2022_11,jax_2022_11,coreypeters_jax_2022,jax_2022,coreypeters,5607,di,jax,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alwoods_sea_2022_11,sea_2022_11,alwoods_sea_2022,sea_2022,alwoods,5646,di,sea,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
vonmiller_buf_2022_11,buf_2022_11,vonmiller_buf_2022,buf_2022,vonmiller,6154,ed,buf,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
patrickpeterson_min_2022_11,min_2022_11,patrickpeterson_min_2022,min_2022,patrickpeterson,6157,cb,min,1,0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jjwatt_ari_2022_11,ari_2022_11,jjwatt_ari_2022,ari_2022,jjwatt,6163,di,ari,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
robertquinn_phi_2022_11,phi_2022_11,robertquinn_phi_2022,phi_2022,robertquinn,6166,ed,phi,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cameronjordan_no_2022_11,no_2022_11,cameronjordan_no_2022,no_2022,cameronjordan,6176,ed,no,1,2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cameronheyward_pit_2022_11,pit_2022_11,cameronheyward_pit_2022,pit_2022,cameronheyward,6183,di,pit,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisharrisjr_no_2022_11,no_2022_11,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marioaddison_hou_2022_11,hou_2022_11,marioaddison_hou_2022,hou_2022,marioaddison,6558,ed,hou,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
stephongilmore_ind_2022_11,ind_2022_11,stephongilmore_ind_2022,ind_2022,stephongilmore,7016,cb,ind,1,2,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
fletchercox_phi_2022_11,phi_2022_11,fletchercox_phi_2022,phi_2022,fletchercox,7018,di,phi,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bruceirvin_sea_2022_11,sea_2022_11,bruceirvin_sea_2022,sea_2022,bruceirvin,7021,ed,sea,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
melviningramiii_mia_2022_11,mia_2022_11,melviningramiii_mia_2022,mia_2022,melviningramiii,7024,ed,mia,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chandlerjones_lv_2022_11,lv_2022_11,chandlerjones_lv_2022,lv_2022,chandlerjones,7027,ed,lv,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bobbywagner_lar_2022_11,lar_2022_11,bobbywagner_lar_2022,lar_2022,bobbywagner,7050,lb,lar,1,5,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
lavontedavid_tb_2022_11,tb_2022_11,lavontedavid_tb_2022,tb_2022,lavontedavid,7060,lb,tb,1,0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
demariodavis_no_2022_11,no_2022_11,demariodavis_no_2022,no_2022,demariodavis,7079,lb,no,1,3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
akiemhicks_tb_2022_11,tb_2022_11,akiemhicks_tb_2022,tb_2022,akiemhicks,7090,di,tb,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
rodneymcleod_ind_2022_11,ind_2022_11,rodneymcleod_ind_2022,ind_2022,rodneymcleod,7271,s,ind,1,1,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tashaungipsonsr_sf_2022_11,sf_2022_11,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,2,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
harrisonsmith_min_2022_11,min_2022_11,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,0,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
justinbethel_mia_2022_11,mia_2022_11,justinbethel_mia_2022,mia_2022,justinbethel,7654,cb,mia,1,0,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dariusslay_phi_2022_11,phi_2022_11,dariusslay_phi_2022,phi_2022,dariusslay,7817,cb,phi,1,2,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
johnathanhankins_dal_2022_11,dal_2022_11,johnathanhankins_dal_2022,dal_2022,johnathanhankins,7830,di,dal,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jonbostic_was_2022_11,was_2022_11,jonbostic_was_2022,was_2022,jonbostic,7831,lb,was,1,0,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tyrannmathieu_no_2022_11,no_2022_11,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
johnjenkins_mia_2022_11,mia_2022_11,johnjenkins_mia_2022,mia_2022,johnjenkins,7863,di,mia,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
duronharmon_lv_2022_11,lv_2022_11,duronharmon_lv_2022,lv_2022,duronharmon,7872,s,lv,1,1,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
williamgholston_tb_2022_11,tb_2022_11,williamgholston_tb_2022,tb_2022,williamgholston,7908,di,tb,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
