p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts,week,year,plyr_number
patrickmahomes_kc_2022_11,kc_2022_11,patrickmahomes_kc_2022,kc_2022,patrickmahomes,11765,qb,kc,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joshallen_buf_2022_11,buf_2022_11,joshallen_buf_2022,buf_2022,joshallen,46601,qb,buf,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kirkcousins_min_2022_11,min_2022_11,kirkcousins_min_2022,min_2022,kirkcousins,7102,qb,min,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kareemhunt_cle_2022_11,cle_2022_11,kareemhunt_cle_2022,cle_2022,kareemhunt,11841,hb,cle,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
austinekeler_lac_2022_11,lac_2022_11,austinekeler_lac_2022,lac_2022,austinekeler,12164,hb,lac,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
mattbreida_nyg_2022_11,nyg_2022_11,mattbreida_nyg_2022,nyg_2022,mattbreida,12271,hb,nyg,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jalenhurts_phi_2022_11,phi_2022_11,jalenhurts_phi_2022,phi_2022,jalenhurts,40291,qb,phi,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
darrellhenderson_lar_2022_11,lar_2022_11,darrellhenderson_lar_2022,lar_2022,darrellhenderson,41193,hb,lar,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tombrady_tb_2022_11,tb_2022_11,tombrady_tb_2022,tb_2022,tombrady,698,qb,tb,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
camakers_lar_2022_11,lar_2022_11,camakers_lar_2022,lar_2022,camakers,57206,hb,lar,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dandreswift_det_2022_11,det_2022_11,dandreswift_det_2022,det_2022,dandreswift,57212,hb,det,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
raheemblackshear_car_2022_11,car_2022_11,raheemblackshear_car_2022,car_2022,raheemblackshear,57385,hb,car,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
justinherbert_lac_2022_11,lac_2022_11,justinherbert_lac_2022,lac_2022,justinherbert,28237,qb,lac,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jimmygaroppolo_sf_2022_11,sf_2022_11,jimmygaroppolo_sf_2022,sf_2022,jimmygaroppolo,8697,qb,sf,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cordarrellepatterson_atl_2022_11,atl_2022_11,cordarrellepatterson_atl_2022,atl_2022,cordarrellepatterson,7810,hb,atl,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
taylorheinicke_was_2022_11,was_2022_11,taylorheinicke_was_2022,was_2022,taylorheinicke,9896,qb,was,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jamescook_buf_2022_11,buf_2022_11,jamescook_buf_2022,buf_2022,jamescook,83666,hb,buf,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
malikdavis_dal_2022_11,dal_2022_11,malikdavis_dal_2022,dal_2022,malikdavis,57196,hb,dal,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chubahubbard_car_2022_11,car_2022_11,chubahubbard_car_2022,car_2022,chubahubbard,57373,hb,car,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
calebhuntley_atl_2022_11,atl_2022_11,calebhuntley_atl_2022,atl_2022,calebhuntley,57156,hb,atl,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
danieljones_nyg_2022_11,nyg_2022_11,danieljones_nyg_2022,nyg_2022,danieljones,39395,qb,nyg,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
coltmccoy_ari_2022_11,ari_2022_11,coltmccoy_ari_2022,ari_2022,coltmccoy,5609,qb,ari,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dakprescott_dal_2022_11,dal_2022_11,dakprescott_dal_2022,dal_2022,dakprescott,10769,qb,dal,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jaredgoff_det_2022_11,det_2022_11,jaredgoff_det_2022,det_2022,jaredgoff,10635,qb,det,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
trevorlawrence_jax_2022_11,jax_2022_11,trevorlawrence_jax_2022,jax_2022,trevorlawrence,77632,qb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
genosmith_sea_2022_11,sea_2022_11,genosmith_sea_2022,sea_2022,genosmith,7820,qb,sea,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
isaiahspiller_lac_2022_11,lac_2022_11,isaiahspiller_lac_2022,lac_2022,isaiahspiller,99146,hb,lac,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
curtissamuel_was_2022_11,was_2022_11,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
deebosamuel_sf_2022_11,sf_2022_11,deebosamuel_sf_2022,sf_2022,deebosamuel,48274,wr,sf,1,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
mattryan_ind_2022_11,ind_2022_11,mattryan_ind_2022,ind_2022,mattryan,4317,qb,ind,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
averywilliams_atl_2022_11,atl_2022_11,averywilliams_atl_2022,atl_2022,averywilliams,42873,hb,atl,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
justinjackson_det_2022_11,det_2022_11,justinjackson_det_2022,det_2022,justinjackson,29539,hb,det,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
salvonahmed_mia_2022_11,mia_2022_11,salvonahmed_mia_2022,mia_2022,salvonahmed,57472,hb,mia,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jordanwilkins_ind_2022_11,ind_2022_11,jordanwilkins_ind_2022,ind_2022,jordanwilkins,26618,hb,ind,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
skylarthompson_mia_2022_11,mia_2022_11,skylarthompson_mia_2022,mia_2022,skylarthompson,60417,qb,mia,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alexandermattison_min_2022_11,min_2022_11,alexandermattison_min_2022,min_2022,alexandermattison,45817,hb,min,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marcusmariota_atl_2022_11,atl_2022_11,marcusmariota_atl_2022,atl_2022,marcusmariota,9435,qb,atl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
andydalton_no_2022_11,no_2022_11,andydalton_no_2022,no_2022,andydalton,6187,qb,no,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
johnwolford_lar_2022_11,lar_2022_11,johnwolford_lar_2022,lar_2022,johnwolford,46454,qb,lar,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bryceperkins_lar_2022_11,lar_2022_11,bryceperkins_lar_2022,lar_2022,bryceperkins,35299,qb,lar,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dukejohnsonjr_buf_2022_11,buf_2022_11,dukejohnsonjr_buf_2022,buf_2022,dukejohnsonjr,9510,hb,buf,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zamirwhite_lv_2022_11,lv_2022_11,zamirwhite_lv_2022,lv_2022,zamirwhite,83665,hb,lv,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
ryantannehill_ten_2022_11,ten_2022_11,ryantannehill_ten_2022,ten_2022,ryantannehill,7014,qb,ten,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
derekwatt_pit_2022_11,pit_2022_11,derekwatt_pit_2022,pit_2022,derekwatt,10832,fb,pit,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kadariustoney_kc_2022_11,kc_2022_11,kadariustoney_kc_2022,kc_2022,kadariustoney,61245,wr,kc,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
keshawnvaughn_tb_2022_11,tb_2022_11,keshawnvaughn_tb_2022,tb_2022,keshawnvaughn,45866,hb,tb,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
equanimeousstbrown_chi_2022_11,chi_2022_11,equanimeousstbrown_chi_2022,chi_2022,equanimeousstbrown,47967,wr,chi,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
laviskashenaultjr_car_2022_11,car_2022_11,laviskashenaultjr_car_2022,car_2022,laviskashenaultjr,61220,wr,car,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chaseedmonds_den_2022_11,den_2022_11,chaseedmonds_den_2022,den_2022,chaseedmonds,45851,hb,den,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
georgepickens_pit_2022_11,pit_2022_11,georgepickens_pit_2022,pit_2022,georgepickens,99229,wr,pit,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
stevensims_pit_2022_11,pit_2022_11,stevensims_pit_2022,pit_2022,stevensims,48341,wr,pit,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
aaronrodgers_gb_2022_11,gb_2022_11,aaronrodgers_gb_2022,gb_2022,aaronrodgers,2241,qb,gb,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
sonymichel_lac_2022_11,lac_2022_11,sonymichel_lac_2022,lac_2022,sonymichel,27589,hb,lac,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
isaiahmckenzie_buf_2022_11,buf_2022_11,isaiahmckenzie_buf_2022,buf_2022,isaiahmckenzie,11927,wr,buf,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bostonscott_phi_2022_11,phi_2022_11,bostonscott_phi_2022,phi_2022,bostonscott,39462,hb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zackmoss_ind_2022_11,ind_2022_11,zackmoss_ind_2022,ind_2022,zackmoss,40341,hb,ind,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
cjham_min_2022_11,min_2022_11,cjham_min_2022,min_2022,cjham,11347,fb,min,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dontrellhilliard_ten_2022_11,ten_2022_11,dontrellhilliard_ten_2022,ten_2022,dontrellhilliard,45691,hb,ten,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jordanhoward_no_2022_11,no_2022_11,jordanhoward_no_2022,no_2022,jordanhoward,10784,hb,no,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandonpowell_lar_2022_11,lar_2022_11,brandonpowell_lar_2022,lar_2022,brandonpowell,48036,wr,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dantepettis_chi_2022_11,chi_2022_11,dantepettis_chi_2022,chi_2022,dantepettis,48113,wr,chi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michaelburton_kc_2022_11,kc_2022_11,michaelburton_kc_2022,kc_2022,michaelburton,9601,fb,kc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jerickmckinnon_kc_2022_11,kc_2022_11,jerickmckinnon_kc_2022,kc_2022,jerickmckinnon,8731,hb,kc,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
wandalerobinson_nyg_2022_11,nyg_2022_11,wandalerobinson_nyg_2022,nyg_2022,wandalerobinson,101735,wr,nyg,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
davanteadams_lv_2022_11,lv_2022_11,davanteadams_lv_2022,lv_2022,davanteadams,8688,wr,lv,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tuatagovailoa_mia_2022_11,mia_2022_11,tuatagovailoa_mia_2022,mia_2022,tuatagovailoa,60326,qb,mia,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
malikwillis_ten_2022_11,ten_2022_11,malikwillis_ten_2022,ten_2022,malikwillis,60341,qb,ten,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandincooks_hou_2022_11,hou_2022_11,brandincooks_hou_2022,hou_2022,brandincooks,8655,wr,hou,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kennethgainwell_phi_2022_11,phi_2022_11,kennethgainwell_phi_2022,phi_2022,kennethgainwell,77737,hb,phi,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
keaontayingram_ari_2022_11,ari_2022_11,keaontayingram_ari_2022,ari_2022,keaontayingram,77761,hb,ari,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
rexburkhead_hou_2022_11,hou_2022_11,rexburkhead_hou_2022,hou_2022,rexburkhead,7971,hb,hou,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
amonrastbrown_det_2022_11,det_2022_11,amonrastbrown_det_2022,det_2022,amonrastbrown,84470,wr,det,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kyrenwilliams_lar_2022_11,lar_2022_11,kyrenwilliams_lar_2022,lar_2022,kyrenwilliams,97118,hb,lar,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kjosborn_min_2022_11,min_2022_11,kjosborn_min_2022,min_2022,kjosborn,23503,wr,min,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jamycalhasty_jax_2022_11,jax_2022_11,jamycalhasty_jax_2022,jax_2022,jamycalhasty,25582,hb,jax,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
