p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr,week,year,plyr_number
terrymclaurin_was_2022_11,was_2022_11,terrymclaurin_was_2022,was_2022,terrymclaurin,48229,wr,was,1,16.2,0,72.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
austinekeler_lac_2022_11,lac_2022_11,austinekeler_lac_2022,lac_2022,austinekeler,12164,hb,lac,1,-0.7,0,63.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
courtlandsutton_den_2022_11,den_2022_11,courtlandsutton_den_2022,den_2022,courtlandsutton,48164,wr,den,1,11.4,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
gabrieldavis_buf_2022_11,buf_2022_11,gabrieldavis_buf_2022,buf_2022,gabrieldavis,55410,wr,buf,1,15.7,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
christiankirk_jax_2022_11,jax_2022_11,christiankirk_jax_2022,jax_2022,christiankirk,47546,wr,jax,1,11.0,1,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tjhockenson_min_2022_11,min_2022_11,tjhockenson_min_2022,min_2022,tjhockenson,40912,te,min,1,6.0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dkmetcalf_sea_2022_11,sea_2022_11,dkmetcalf_sea_2022,sea_2022,dkmetcalf,47864,wr,sea,1,11.1,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
donovanpeoplesjones_cle_2022_11,cle_2022_11,donovanpeoplesjones_cle_2022,cle_2022,donovanpeoplesjones,61439,wr,cle,1,17.1,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
parriscampbell_ind_2022_11,ind_2022_11,parriscampbell_ind_2022,ind_2022,parriscampbell,47940,wr,ind,1,2.9,3,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michaelpittmanjr_ind_2022_11,ind_2022_11,michaelpittmanjr_ind_2022,ind_2022,michaelpittmanjr,29049,wr,ind,1,7.8,1,77.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
zayjones_jax_2022_11,jax_2022_11,zayjones_jax_2022,jax_2022,zayjones,11792,wr,jax,1,8.7,0,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
nicocollins_hou_2022_11,hou_2022_11,nicocollins_hou_2022,hou_2022,nicocollins,61441,wr,hou,1,9.8,0,55.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
daltonschultz_dal_2022_11,dal_2022_11,daltonschultz_dal_2022,dal_2022,daltonschultz,47304,te,dal,1,7.3,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joshjacobs_lv_2022_11,lv_2022_11,joshjacobs_lv_2022,lv_2022,joshjacobs,45953,hb,lv,1,0.6,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kjosborn_min_2022_11,min_2022_11,kjosborn_min_2022,min_2022,kjosborn,23503,wr,min,1,9.4,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jerickmckinnon_kc_2022_11,kc_2022_11,jerickmckinnon_kc_2022,kc_2022,jerickmckinnon,8731,hb,kc,1,2.9,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kylepitts_atl_2022_11,atl_2022_11,kylepitts_atl_2022,atl_2022,kylepitts,83964,te,atl,1,15.8,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
christianwatson_gb_2022_11,gb_2022_11,christianwatson_gb_2022,gb_2022,christianwatson,66581,wr,gb,1,21.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kennethwalkeriii_sea_2022_11,sea_2022_11,kennethwalkeriii_sea_2022,sea_2022,kennethwalkeriii,97199,hb,sea,1,-2.3,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tylerhigbee_lar_2022_11,lar_2022_11,tylerhigbee_lar_2022,lar_2022,tylerhigbee,10744,te,lar,1,2.5,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
devontasmith_phi_2022_11,phi_2022_11,devontasmith_phi_2022,phi_2022,devontasmith,61100,wr,phi,1,6.0,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisgodwin_tb_2022_11,tb_2022_11,chrisgodwin_tb_2022,tb_2022,chrisgodwin,11839,wr,tb,1,8.3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
austinhooper_ten_2022_11,ten_2022_11,austinhooper_ten_2022,ten_2022,austinhooper,10715,te,ten,1,7.4,2,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
traviskelce_kc_2022_11,kc_2022_11,traviskelce_kc_2022,kc_2022,traviskelce,7844,te,kc,1,7.0,0,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
nickwestbrookikhine_ten_2022_11,ten_2022_11,nickwestbrookikhine_ten_2022,ten_2022,nickwestbrookikhine,47861,wr,ten,1,13.3,1,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
michaelgallup_dal_2022_11,dal_2022_11,michaelgallup_dal_2022,dal_2022,michaelgallup,26075,wr,dal,1,8.9,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandincooks_hou_2022_11,hou_2022_11,brandincooks_hou_2022,hou_2022,brandincooks,8655,wr,hou,1,9.3,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
adamthielen_min_2022_11,min_2022_11,adamthielen_min_2022,min_2022,adamthielen,8288,wr,min,1,10.3,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
brandonaiyuk_sf_2022_11,sf_2022_11,brandonaiyuk_sf_2022,sf_2022,brandonaiyuk,84109,wr,sf,1,10.1,3,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
patfreiermuth_pit_2022_11,pit_2022_11,patfreiermuth_pit_2022,pit_2022,patfreiermuth,84085,te,pit,1,9.6,0,57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
juwanjohnson_no_2022_11,no_2022_11,juwanjohnson_no_2022,no_2022,juwanjohnson,28305,te,no,1,9.3,0,71.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
mackhollins_lv_2022_11,lv_2022_11,mackhollins_lv_2022,lv_2022,mackhollins,11873,wr,lv,1,22.8,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dawsonknox_buf_2022_11,buf_2022_11,dawsonknox_buf_2022,buf_2022,dawsonknox,35883,te,buf,1,11.0,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
robertwoods_ten_2022_11,ten_2022_11,robertwoods_ten_2022,ten_2022,robertwoods,7822,wr,ten,1,9.5,0,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
joshpalmer_lac_2022_11,lac_2022_11,joshpalmer_lac_2022,lac_2022,joshpalmer,62979,wr,lac,1,14.3,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
melvingordoniii_den_2022_11,den_2022_11,melvingordoniii_den_2022,den_2022,melvingordoniii,9448,hb,den,1,1.0,1,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
allenrobinsonii_lar_2022_11,lar_2022_11,allenrobinsonii_lar_2022,lar_2022,allenrobinsonii,8696,wr,lar,1,10.2,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
colekmet_chi_2022_11,chi_2022_11,colekmet_chi_2022,chi_2022,colekmet,60995,te,chi,1,12.7,2,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tyreekhill_mia_2022_11,mia_2022_11,tyreekhill_mia_2022,mia_2022,tyreekhill,10799,wr,mia,1,13.3,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
djmoore_car_2022_11,car_2022_11,djmoore_car_2022,car_2022,djmoore,48267,wr,car,1,10.3,0,66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jarvislandry_no_2022_11,no_2022_11,jarvislandry_no_2022,no_2022,jarvislandry,8698,wr,no,1,9.8,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
mikeevans_tb_2022_11,tb_2022_11,mikeevans_tb_2022,tb_2022,mikeevans,8642,wr,tb,1,11.0,0,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
drakelondon_atl_2022_11,atl_2022_11,drakelondon_atl_2022,atl_2022,drakelondon,86519,wr,atl,1,13.0,2,83.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
davidbell_cle_2022_11,cle_2022_11,davidbell_cle_2022,cle_2022,davidbell,97989,wr,cle,1,7.4,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jaylenwaddle_mia_2022_11,mia_2022_11,jaylenwaddle_mia_2022,mia_2022,jaylenwaddle,84088,wr,mia,1,13.0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrismoore_hou_2022_11,hou_2022_11,chrismoore_hou_2022,hou_2022,chrismoore,10741,wr,hou,1,12.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kadariustoney_kc_2022_11,kc_2022_11,kadariustoney_kc_2022,kc_2022,kadariustoney,61245,wr,kc,1,6.8,3,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
christianmccaffrey_sf_2022_11,sf_2022_11,christianmccaffrey_sf_2022,sf_2022,christianmccaffrey,11763,hb,sf,1,2.8,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tremckitty_lac_2022_11,lac_2022_11,tremckitty_lac_2022,lac_2022,tremckitty,60896,te,lac,1,6.2,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
bennettskowronek_lar_2022_11,lar_2022_11,bennettskowronek_lar_2022,lar_2022,bennettskowronek,27948,wr,lar,1,8.6,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dalvincook_min_2022_11,min_2022_11,dalvincook_min_2022,min_2022,dalvincook,11796,hb,min,1,-0.2,2,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jeffwilsonjr_mia_2022_11,mia_2022_11,jeffwilsonjr_mia_2022,mia_2022,jeffwilsonjr,29413,hb,mia,1,0.0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisolave_no_2022_11,no_2022_11,chrisolave_no_2022,no_2022,chrisolave,84355,wr,no,1,13.8,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
pharaohbrown_cle_2022_11,cle_2022_11,pharaohbrown_cle_2022,cle_2022,pharaohbrown,12247,te,cle,1,3.4,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
diontaejohnson_pit_2022_11,pit_2022_11,diontaejohnson_pit_2022,pit_2022,diontaejohnson,33441,wr,pit,1,17.0,0,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kendallhinton_den_2022_11,den_2022_11,kendallhinton_den_2022,den_2022,kendallhinton,34045,wr,den,1,8.0,1,80.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
treylonburks_ten_2022_11,ten_2022_11,treylonburks_ten_2022,ten_2022,treylonburks,99218,wr,ten,1,3.4,1,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
juliojones_tb_2022_11,tb_2022_11,juliojones_tb_2022,tb_2022,juliojones,6158,wr,tb,1,14.0,0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
phillipdorsett_hou_2022_11,hou_2022_11,phillipdorsett_hou_2022,hou_2022,phillipdorsett,9462,wr,hou,1,14.5,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
loganthomas_was_2022_11,was_2022_11,loganthomas_was_2022,was_2022,loganthomas,8755,te,was,1,5.3,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
ameerabdullah_lv_2022_11,lv_2022_11,ameerabdullah_lv_2022,lv_2022,ameerabdullah,9487,hb,lv,1,0.3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tylerlockett_sea_2022_11,sea_2022_11,tylerlockett_sea_2022,sea_2022,tylerlockett,9502,wr,sea,1,14.0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
raheemmostert_mia_2022_11,mia_2022_11,raheemmostert_mia_2022,mia_2022,raheemmostert,9783,hb,mia,1,1.5,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
deandrecarter_lac_2022_11,lac_2022_11,deandrecarter_lac_2022,lac_2022,deandrecarter,9859,wr,lac,1,12.3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
damierebyrd_atl_2022_11,atl_2022_11,damierebyrd_atl_2022,atl_2022,damierebyrd,9964,wr,atl,1,14.8,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
evanengram_jax_2022_11,jax_2022_11,evanengram_jax_2022,jax_2022,evanengram,11778,te,jax,1,5.3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
curtissamuel_was_2022_11,was_2022_11,curtissamuel_was_2022,was_2022,curtissamuel,11795,wr,was,1,10.0,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jujusmithschuster_kc_2022_11,kc_2022_11,jujusmithschuster_kc_2022,kc_2022,jujusmithschuster,11817,wr,kc,1,11.5,0,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alvinkamara_no_2022_11,no_2022_11,alvinkamara_no_2022,no_2022,alvinkamara,11822,hb,no,1,1.3,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jamalagnew_jax_2022_11,jax_2022_11,jamalagnew_jax_2022,jax_2022,jamalagnew,11920,wr,jax,1,-0.3,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
isaiahmckenzie_buf_2022_11,buf_2022_11,isaiahmckenzie_buf_2022,buf_2022,isaiahmckenzie,11927,wr,buf,1,4.8,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
dariusslayton_nyg_2022_11,nyg_2022_11,dariusslayton_nyg_2022,nyg_2022,dariusslayton,25578,wr,nyg,1,8.5,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
tonypollard_dal_2022_11,dal_2022_11,tonypollard_dal_2022,dal_2022,tonypollard,27126,hb,dal,1,-2.5,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
alecingold_mia_2022_11,mia_2022_11,alecingold_mia_2022,mia_2022,alecingold,34934,fb,mia,1,1.0,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
kylengranson_ind_2022_11,ind_2022_11,kylengranson_ind_2022,ind_2022,kylengranson,40630,te,ind,1,6.8,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
noahfant_sea_2022_11,sea_2022_11,noahfant_sea_2022,sea_2022,noahfant,42388,te,sea,1,10.5,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
olamidezaccheaus_atl_2022_11,atl_2022_11,olamidezaccheaus_atl_2022,atl_2022,olamidezaccheaus,44920,wr,atl,1,16.5,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
nickchubb_cle_2022_11,cle_2022_11,nickchubb_cle_2022,cle_2022,nickchubb,45783,hb,cle,1,2.5,2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
fostermoreau_lv_2022_11,lv_2022_11,fostermoreau_lv_2022,lv_2022,fostermoreau,47043,te,lv,1,9.8,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
marquezvaldesscantling_kc_2022_11,kc_2022_11,marquezvaldesscantling_kc_2022,kc_2022,marquezvaldesscantling,47809,wr,kc,1,18.8,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
trentsherfield_mia_2022_11,mia_2022_11,trentsherfield_mia_2022,mia_2022,trentsherfield,48021,wr,mia,1,13.3,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
jauanjennings_sf_2022_11,sf_2022_11,jauanjennings_sf_2022,sf_2022,jauanjennings,48027,wr,sf,1,6.8,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
allenlazard_gb_2022_11,gb_2022_11,allenlazard_gb_2022,gb_2022,allenlazard,48135,wr,gb,1,2.0,0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
darnellmooney_chi_2022_11,chi_2022_11,darnellmooney_chi_2022,chi_2022,darnellmooney,48236,wr,chi,1,9.3,1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
deebosamuel_sf_2022_11,sf_2022_11,deebosamuel_sf_2022,sf_2022,deebosamuel,48274,wr,sf,1,2.5,2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
ajbrown_phi_2022_11,phi_2022_11,ajbrown_phi_2022,phi_2022,ajbrown,48327,wr,phi,1,15.5,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
laviskashenaultjr_car_2022_11,car_2022_11,laviskashenaultjr_car_2022,car_2022,laviskashenaultjr,61220,wr,car,1,-3.3,2,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
quezwatkins_phi_2022_11,phi_2022_11,quezwatkins_phi_2022,phi_2022,quezwatkins,61664,wr,phi,1,15.5,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
gregdulcich_den_2022_11,den_2022_11,gregdulcich_den_2022,den_2022,gregdulcich,84068,te,den,1,15.5,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
georgepickens_pit_2022_11,pit_2022_11,georgepickens_pit_2022,pit_2022,georgepickens,99229,wr,pit,1,9.5,1,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
sammywatkins_gb_2022_11,gb_2022_11,sammywatkins_gb_2022,gb_2022,sammywatkins,8639,wr,gb,1,15.3,0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2022,11
