p_id,unique_team_id,player_team_id,team_id_impute,player,numeric_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap,week,year,plyr_number
dannyjohnson_was_2022_11,was_2022_11,dannyjohnson_was_2022,was_2022,dannyjohnson,49379,cb,was,1,26,8.7,5.2,0,0,0,0,0,0,0,0,0,11,2022,11
joshuakalu_ten_2022_11,ten_2022_11,joshuakalu_ten_2022,ten_2022,joshuakalu,51203,s,ten,1,37,7.4,6.2,0,0,0,0,0,0,0,0,0,11,2022,11
jaquanjohnson_buf_2022_11,buf_2022_11,jaquanjohnson_buf_2022,buf_2022,jaquanjohnson,51433,s,buf,1,7,7.0,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
kylehamilton_bal_2022_11,bal_2022_11,kylehamilton_bal_2022,bal_2022,kylehamilton,102684,s,bal,1,14,7.0,4.7,0,0,0,0,0,0,0,0,0,11,2022,11
christianharris_hou_2022_11,hou_2022_11,christianharris_hou_2022,hou_2022,christianharris,98996,lb,hou,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
damarionwilliams_bal_2022_11,bal_2022_11,damarionwilliams_bal_2022,bal_2022,damarionwilliams,100904,cb,bal,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
mykalwalker_atl_2022_11,atl_2022_11,mykalwalker_atl_2022,atl_2022,mykalwalker,57834,lb,atl,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
jalenpitre_hou_2022_11,hou_2022_11,jalenpitre_hou_2022,hou_2022,jalenpitre,57737,s,hou,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
quincywilliams_nyj_2022_11,nyj_2022_11,quincywilliams_nyj_2022,nyj_2022,quincywilliams,49779,lb,nyj,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
nasiradderley_lac_2022_11,lac_2022_11,nasiradderley_lac_2022,lac_2022,nasiradderley,33880,s,lac,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,11,2022,11
druetranquill_lac_2022_11,lac_2022_11,druetranquill_lac_2022,lac_2022,druetranquill,51276,lb,lac,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
trevonmoehrig_lv_2022_11,lv_2022_11,trevonmoehrig_lv_2022,lv_2022,trevonmoehrig,77847,s,lv,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
tyrannmathieu_no_2022_11,no_2022_11,tyrannmathieu_no_2022,no_2022,tyrannmathieu,7850,s,no,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
marlonhumphrey_bal_2022_11,bal_2022_11,marlonhumphrey_bal_2022,bal_2022,marlonhumphrey,11771,cb,bal,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
jabrillpeppers_ne_2022_11,ne_2022_11,jabrillpeppers_ne_2022,ne_2022,jabrillpeppers,11780,s,ne,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
jameldean_tb_2022_11,tb_2022_11,jameldean_tb_2022,tb_2022,jameldean,34918,cb,tb,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
nickscott_lar_2022_11,lar_2022_11,nickscott_lar_2022,lar_2022,nickscott,49012,s,lar,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
codybarton_sea_2022_11,sea_2022_11,codybarton_sea_2022,sea_2022,codybarton,50727,lb,sea,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
carltondavis_tb_2022_11,tb_2022_11,carltondavis_tb_2022,tb_2022,carltondavis,49335,cb,tb,1,6,3.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
davidlong_ten_2022_11,ten_2022_11,davidlong_ten_2022,ten_2022,davidlong,29367,lb,ten,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
zavencollins_ari_2022_11,ari_2022_11,zavencollins_ari_2022,ari_2022,zavencollins,77190,lb,ari,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
buddabaker_ari_2022_11,ari_2022_11,buddabaker_ari_2022,ari_2022,buddabaker,11791,s,ari,1,6,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
keanuneal_tb_2022_11,tb_2022_11,keanuneal_tb_2022,tb_2022,keanuneal,10651,s,tb,1,5,2.5,2.5,0,0,0,0,0,0,0,0,0,11,2022,11
lamarcusjoyner_nyj_2022_11,nyj_2022_11,lamarcusjoyner_nyj_2022,nyj_2022,lamarcusjoyner,8676,s,nyj,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
willparks_nyj_2022_11,nyj_2022_11,willparks_nyj_2022,nyj_2022,willparks,10853,s,nyj,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
cornellarmstrong_atl_2022_11,atl_2022_11,cornellarmstrong_atl_2022,atl_2022,cornellarmstrong,50351,cb,atl,1,4,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
denzelperryman_lv_2022_11,lv_2022_11,denzelperryman_lv_2022,lv_2022,denzelperryman,9481,lb,lv,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
johnathanabram_lv_2022_11,lv_2022_11,johnathanabram_lv_2022,lv_2022,johnathanabram,34646,s,lv,1,7,1.8,1.8,0,0,0,0,0,0,0,0,0,11,2022,11
jeffreyokudah_det_2022_11,det_2022_11,jeffreyokudah_det_2022,det_2022,jeffreyokudah,55674,cb,det,1,4,1.3,1.3,0,0,0,0,0,0,0,0,0,11,2022,11
mackwilson_ne_2022_11,ne_2022_11,mackwilson_ne_2022,ne_2022,mackwilson,43190,lb,ne,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
anthonyaverett_lv_2022_11,lv_2022_11,anthonyaverett_lv_2022,lv_2022,anthonyaverett,50365,cb,lv,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
pjwilliams_no_2022_11,no_2022_11,pjwilliams_no_2022,no_2022,pjwilliams,9511,s,no,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
siranneal_buf_2022_11,buf_2022_11,siranneal_buf_2022,buf_2022,siranneal,27130,cb,buf,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
krysbarnes_gb_2022_11,gb_2022_11,krysbarnes_gb_2022,gb_2022,krysbarnes,42548,lb,gb,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
kindlevildor_chi_2022_11,chi_2022_11,kindlevildor_chi_2022,chi_2022,kindlevildor,49346,cb,chi,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
rudyford_gb_2022_11,gb_2022_11,rudyford_gb_2022,gb_2022,rudyford,11963,s,gb,1,9,,9.0,0,0,0,0,0,0,0,0,0,11,2022,11
zairefranklin_ind_2022_11,ind_2022_11,zairefranklin_ind_2022,ind_2022,zairefranklin,49834,lb,ind,1,4,,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
trevondiggs_dal_2022_11,dal_2022_11,trevondiggs_dal_2022,dal_2022,trevondiggs,41817,cb,dal,1,3,,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
camrynbynum_min_2022_11,min_2022_11,camrynbynum_min_2022,min_2022,camrynbynum,38408,s,min,1,3,,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
harrisonsmith_min_2022_11,min_2022_11,harrisonsmith_min_2022,min_2022,harrisonsmith,7641,s,min,1,13,,13.0,0,0,0,0,0,0,0,0,0,11,2022,11
kevinbyard_ten_2022_11,ten_2022_11,kevinbyard_ten_2022,ten_2022,kevinbyard,10698,s,ten,1,6,,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
dylancole_ten_2022_11,ten_2022_11,dylancole_ten_2022,ten_2022,dylancole,24304,lb,ten,1,4,,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
rogermccreary_ten_2022_11,ten_2022_11,rogermccreary_ten_2022,ten_2022,rogermccreary,83176,cb,ten,1,13,,13.0,0,0,0,0,0,0,0,0,0,11,2022,11
adoreejackson_nyg_2022_11,nyg_2022_11,adoreejackson_nyg_2022,nyg_2022,adoreejackson,11773,cb,nyg,1,5,,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
devinlloyd_jax_2022_11,jax_2022_11,devinlloyd_jax_2022,jax_2022,devinlloyd,58238,lb,jax,1,3,,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
isaiahmcduffie_gb_2022_11,gb_2022_11,isaiahmcduffie_gb_2022,gb_2022,isaiahmcduffie,57754,lb,gb,1,10,,10.0,0,0,0,0,0,0,0,0,0,11,2022,11
montaricbrown_jax_2022_11,jax_2022_11,montaricbrown_jax_2022,jax_2022,montaricbrown,55797,cb,jax,1,1,,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
ronnieharrison_cle_2022_11,cle_2022_11,ronnieharrison_cle_2022,cle_2022,ronnieharrison,49206,s,cle,1,4,,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
elijahcampbell_mia_2022_11,mia_2022_11,elijahcampbell_mia_2022,mia_2022,elijahcampbell,49190,s,mia,1,3,,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
essangbassey_den_2022_11,den_2022_11,essangbassey_den_2022,den_2022,essangbassey,45258,s,den,1,9,,4.5,0,0,0,0,0,0,0,0,0,11,2022,11
mikeedwards_tb_2022_11,tb_2022_11,mikeedwards_tb_2022,tb_2022,mikeedwards,51282,s,tb,1,5,,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
ericrowe_mia_2022_11,mia_2022_11,ericrowe_mia_2022,mia_2022,ericrowe,9480,s,mia,1,12,,12.0,0,0,0,0,0,0,0,0,0,11,2022,11
jordanhicks_min_2022_11,min_2022_11,jordanhicks_min_2022,min_2022,jordanhicks,9517,lb,min,1,8,,8.0,0,0,0,0,0,0,0,0,0,11,2022,11
dariouswilliams_jax_2022_11,jax_2022_11,dariouswilliams_jax_2022,jax_2022,dariouswilliams,55724,cb,jax,1,31,31.0,10.3,0,0,0,0,0,0,0,0,0,11,2022,11
kaderkohou_mia_2022_11,mia_2022_11,kaderkohou_mia_2022,mia_2022,kaderkohou,156070,cb,mia,1,30,30.0,7.5,0,0,0,0,0,0,0,0,0,11,2022,11
elijahmolden_ten_2022_11,ten_2022_11,elijahmolden_ten_2022,ten_2022,elijahmolden,56290,cb,ten,1,23,23.0,5.8,0,0,0,0,0,0,0,0,0,11,2022,11
isaiahsimmons_ari_2022_11,ari_2022_11,isaiahsimmons_ari_2022,ari_2022,isaiahsimmons,42451,lb,ari,1,21,21.0,10.5,0,0,0,0,0,0,0,0,0,11,2022,11
arthurmaulet_pit_2022_11,pit_2022_11,arthurmaulet_pit_2022,pit_2022,arthurmaulet,12224,cb,pit,1,20,20.0,10.0,0,0,0,0,0,0,0,0,0,11,2022,11
juanthornhill_kc_2022_11,kc_2022_11,juanthornhill_kc_2022,kc_2022,juanthornhill,50426,s,kc,1,18,18.0,18.0,0,0,0,0,0,0,0,0,0,11,2022,11
bobbymccain_was_2022_11,was_2022_11,bobbymccain_was_2022,was_2022,bobbymccain,9578,s,was,1,16,16.0,16.0,0,0,0,0,0,0,0,0,0,11,2022,11
kylergordon_chi_2022_11,chi_2022_11,kylergordon_chi_2022,chi_2022,kylergordon,83451,cb,chi,1,15,15.0,15.0,0,0,0,0,0,0,0,0,0,11,2022,11
chrisharrisjr_no_2022_11,no_2022_11,chrisharrisjr_no_2022,no_2022,chrisharrisjr,6457,cb,no,1,24,12.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
derwinjames_lac_2022_11,lac_2022_11,derwinjames_lac_2022,lac_2022,derwinjames,51368,s,lac,1,12,12.0,12.0,0,0,0,0,0,0,0,0,0,11,2022,11
taronjohnson_buf_2022_11,buf_2022_11,taronjohnson_buf_2022,buf_2022,taronjohnson,49511,cb,buf,1,47,11.8,6.7,0,0,0,0,0,0,0,0,0,11,2022,11
kennymooreii_ind_2022_11,ind_2022_11,kennymooreii_ind_2022,ind_2022,kennymooreii,51596,cb,ind,1,35,11.7,8.8,0,0,0,0,0,0,0,0,0,11,2022,11
chandonsullivan_min_2022_11,min_2022_11,chandonsullivan_min_2022,min_2022,chandonsullivan,49349,cb,min,1,42,10.5,10.5,0,0,0,0,0,0,0,0,0,11,2022,11
adrianamos_gb_2022_11,gb_2022_11,adrianamos_gb_2022,gb_2022,adrianamos,9575,s,gb,1,9,9.0,9.0,0,0,0,0,0,0,0,0,0,11,2022,11
darnayholmes_nyg_2022_11,nyg_2022_11,darnayholmes_nyg_2022,nyg_2022,darnayholmes,56247,cb,nyg,1,26,8.7,6.5,0,0,0,0,0,0,0,0,0,11,2022,11
myleshartsfield_car_2022_11,car_2022_11,myleshartsfield_car_2022,car_2022,myleshartsfield,49159,s,car,1,8,8.0,8.0,0,0,0,0,0,0,0,0,0,11,2022,11
frankieluvu_car_2022_11,car_2022_11,frankieluvu_car_2022,car_2022,frankieluvu,51028,lb,car,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,11,2022,11
robertspillane_pit_2022_11,pit_2022_11,robertspillane_pit_2022,pit_2022,robertspillane,50918,lb,pit,1,7,7.0,2.3,0,0,0,0,0,0,0,0,0,11,2022,11
samwebb_lv_2022_11,lv_2022_11,samwebb_lv_2022,lv_2022,samwebb,134606,cb,lv,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,11,2022,11
kerbyjoseph_det_2022_11,det_2022_11,kerbyjoseph_det_2022,det_2022,kerbyjoseph,83239,s,det,1,7,7.0,7.0,0,0,0,0,0,0,0,0,0,11,2022,11
josiahscott_phi_2022_11,phi_2022_11,josiahscott_phi_2022,phi_2022,josiahscott,55634,cb,phi,1,27,6.8,5.4,0,0,0,0,0,0,0,0,0,11,2022,11
darnellsavage_gb_2022_11,gb_2022_11,darnellsavage_gb_2022,gb_2022,darnellsavage,34247,s,gb,1,27,6.8,5.4,0,0,0,0,0,0,0,0,0,11,2022,11
jayronkearse_dal_2022_11,dal_2022_11,jayronkearse_dal_2022,dal_2022,jayronkearse,10878,s,dal,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
jalenramsey_lar_2022_11,lar_2022_11,jalenramsey_lar_2022,lar_2022,jalenramsey,10639,cb,lar,1,12,6.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
sidneyjones_lv_2022_11,lv_2022_11,sidneyjones_lv_2022,lv_2022,sidneyjones,11798,cb,lv,1,6,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
seanmurphybunting_tb_2022_11,tb_2022_11,seanmurphybunting_tb_2022,tb_2022,seanmurphybunting,25891,cb,tb,1,30,6.0,6.0,0,0,0,0,0,0,0,0,0,11,2022,11
jimmieward_sf_2022_11,sf_2022_11,jimmieward_sf_2022,sf_2022,jimmieward,8665,s,sf,1,33,5.5,5.5,0,0,0,0,0,0,0,0,0,11,2022,11
cobybryant_sea_2022_11,sea_2022_11,cobybryant_sea_2022,sea_2022,cobybryant,55088,cb,sea,1,27,5.4,5.4,0,0,0,0,0,0,0,0,0,11,2022,11
cameronlewis_buf_2022_11,buf_2022_11,cameronlewis_buf_2022,buf_2022,cameronlewis,49395,s,buf,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
pjlocke_den_2022_11,den_2022_11,pjlocke_den_2022,den_2022,pjlocke,51189,s,den,1,5,5.0,2.5,0,0,0,0,0,0,0,0,0,11,2022,11
taylorrapp_lar_2022_11,lar_2022_11,taylorrapp_lar_2022,lar_2022,taylorrapp,51172,s,lar,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
jalenthompson_ari_2022_11,ari_2022_11,jalenthompson_ari_2022,ari_2022,jalenthompson,49116,s,ari,1,5,5.0,5.0,0,0,0,0,0,0,0,0,0,11,2022,11
troyhill_lar_2022_11,lar_2022_11,troyhill_lar_2022,lar_2022,troyhill,9881,cb,lar,1,14,4.7,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
ljariussneed_kc_2022_11,kc_2022_11,ljariussneed_kc_2022,kc_2022,ljariussneed,40588,cb,kc,1,33,4.7,4.7,0,0,0,0,0,0,0,0,0,11,2022,11
amikrobertson_lv_2022_11,lv_2022_11,amikrobertson_lv_2022,lv_2022,amikrobertson,55619,cb,lv,1,14,4.7,2.8,0,0,0,0,0,0,0,0,0,11,2022,11
bobbyokereke_ind_2022_11,ind_2022_11,bobbyokereke_ind_2022,ind_2022,bobbyokereke,50954,lb,ind,1,9,4.5,4.5,0,0,0,0,0,0,0,0,0,11,2022,11
willharris_det_2022_11,det_2022_11,willharris_det_2022,det_2022,willharris,51336,cb,det,1,13,4.3,4.3,0,0,0,0,0,0,0,0,0,11,2022,11
johnjohnsoniii_cle_2022_11,cle_2022_11,johnjohnsoniii_cle_2022,cle_2022,johnjohnsoniii,11847,s,cle,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
tashaungipsonsr_sf_2022_11,sf_2022_11,tashaungipsonsr_sf_2022,sf_2022,tashaungipsonsr,7288,s,sf,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
alexsingleton_den_2022_11,den_2022_11,alexsingleton_den_2022,den_2022,alexsingleton,9994,lb,den,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
deionjones_cle_2022_11,cle_2022_11,deionjones_cle_2022,cle_2022,deionjones,10686,lb,cle,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
chaunceygardnerjohnson_phi_2022_11,phi_2022_11,chaunceygardnerjohnson_phi_2022,phi_2022,chaunceygardnerjohnson,49371,s,phi,1,8,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
isaiaholiver_atl_2022_11,atl_2022_11,isaiaholiver_atl_2022,atl_2022,isaiaholiver,50393,cb,atl,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
jordynbrooks_sea_2022_11,sea_2022_11,jordynbrooks_sea_2022,sea_2022,jordynbrooks,50851,lb,sea,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
jaylinnhawkins_atl_2022_11,atl_2022_11,jaylinnhawkins_atl_2022,atl_2022,jaylinnhawkins,51423,s,atl,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
dregreenlaw_sf_2022_11,sf_2022_11,dregreenlaw_sf_2022,sf_2022,dregreenlaw,51503,lb,sf,1,4,4.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
ernestjones_lar_2022_11,lar_2022_11,ernestjones_lar_2022,lar_2022,ernestjones,81399,lb,lar,1,4,4.0,4.0,0,0,0,0,0,0,0,0,0,11,2022,11
xavierwoods_car_2022_11,car_2022_11,xavierwoods_car_2022,car_2022,xavierwoods,11946,s,car,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
antoniohamilton_ari_2022_11,ari_2022_11,antoniohamilton_ari_2022,ari_2022,antoniohamilton,11353,cb,ari,1,14,3.5,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
kareemjackson_den_2022_11,den_2022_11,kareemjackson_den_2022,den_2022,kareemjackson,5545,s,den,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
justinreid_kc_2022_11,kc_2022_11,justinreid_kc_2022,kc_2022,justinreid,49048,s,kc,1,14,3.5,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
sionetakitaki_cle_2022_11,cle_2022_11,sionetakitaki_cle_2022,cle_2022,sionetakitaki,12666,lb,cle,1,7,3.5,3.5,0,0,0,0,0,0,0,0,0,11,2022,11
brycecallahan_lac_2022_11,lac_2022_11,brycecallahan_lac_2022,lac_2022,brycecallahan,10000,cb,lac,1,17,3.4,3.4,0,0,0,0,0,0,0,0,0,11,2022,11
gregnewsomeii_cle_2022_11,cle_2022_11,gregnewsomeii_cle_2022,cle_2022,gregnewsomeii,83341,cb,cle,1,17,3.4,2.8,0,0,0,0,0,0,0,0,0,11,2022,11
daronbland_dal_2022_11,dal_2022_11,daronbland_dal_2022,dal_2022,daronbland,56158,cb,dal,1,13,3.3,2.6,0,0,0,0,0,0,0,0,0,11,2022,11
damarhamlin_buf_2022_11,buf_2022_11,damarhamlin_buf_2022,buf_2022,damarhamlin,43291,s,buf,1,10,3.3,3.3,0,0,0,0,0,0,0,0,0,11,2022,11
xavienhoward_mia_2022_11,mia_2022_11,xavienhoward_mia_2022,mia_2022,xavienhoward,10672,cb,mia,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
jaylenwatson_kc_2022_11,kc_2022_11,jaylenwatson_kc_2022,kc_2022,jaylenwatson,131960,cb,kc,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
shaqthompson_car_2022_11,car_2022_11,shaqthompson_car_2022,car_2022,shaqthompson,9458,lb,car,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
joseyjewell_den_2022_11,den_2022_11,joseyjewell_den_2022,den_2022,joseyjewell,50720,lb,den,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
marcowilson_ari_2022_11,ari_2022_11,marcowilson_ari_2022,ari_2022,marcowilson,55592,cb,ari,1,3,3.0,1.5,0,0,0,0,0,0,0,0,0,11,2022,11
foyesadeoluokun_jax_2022_11,jax_2022_11,foyesadeoluokun_jax_2022,jax_2022,foyesadeoluokun,24904,lb,jax,1,3,3.0,3.0,0,0,0,0,0,0,0,0,0,11,2022,11
jaquanbrisker_chi_2022_11,chi_2022_11,jaquanbrisker_chi_2022,chi_2022,jaquanbrisker,101665,s,chi,1,5,2.5,1.7,0,0,0,0,0,0,0,0,0,11,2022,11
benniemann_ari_2022_11,ari_2022_11,benniemann_ari_2022,ari_2022,benniemann,51099,lb,ari,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
devinwhite_tb_2022_11,tb_2022_11,devinwhite_tb_2022,tb_2022,devinwhite,43089,lb,tb,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
charvariusward_sf_2022_11,sf_2022_11,charvariusward_sf_2022,sf_2022,charvariusward,43034,cb,sf,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
keiseannixon_gb_2022_11,gb_2022_11,keiseannixon_gb_2022,gb_2022,keiseannixon,56167,cb,gb,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
desmondkingii_hou_2022_11,hou_2022_11,desmondkingii_hou_2022,hou_2022,desmondkingii,11906,cb,hou,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
cameronsutton_pit_2022_11,pit_2022_11,cameronsutton_pit_2022,pit_2022,cameronsutton,11850,cb,pit,1,2,2.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
joethomas_chi_2022_11,chi_2022_11,joethomas_chi_2022,chi_2022,joethomas,9272,lb,chi,1,2,2.0,2.0,0,0,0,0,0,0,0,0,0,11,2022,11
kamrencurl_was_2022_11,was_2022_11,kamrencurl_was_2022,was_2022,kamrencurl,55800,s,was,1,5,1.7,1.7,0,0,0,0,0,0,0,0,0,11,2022,11
benjaminstjuste_was_2022_11,was_2022_11,benjaminstjuste_was_2022,was_2022,benjaminstjuste,56061,cb,was,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,11,2022,11
jaylonjohnson_chi_2022_11,chi_2022_11,jaylonjohnson_chi_2022,chi_2022,jaylonjohnson,56259,cb,chi,1,3,1.5,1.5,0,0,0,0,0,0,0,0,0,11,2022,11
jacksanborn_chi_2022_11,chi_2022_11,jacksanborn_chi_2022,chi_2022,jacksanborn,82566,lb,chi,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
jeromebaker_mia_2022_11,mia_2022_11,jeromebaker_mia_2022,mia_2022,jeromebaker,28091,lb,mia,1,2,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
troyreeder_lac_2022_11,lac_2022_11,troyreeder_lac_2022,lac_2022,troyreeder,38268,lb,lac,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
lukemasterson_lv_2022_11,lv_2022_11,lukemasterson_lv_2022,lv_2022,lukemasterson,45046,lb,lv,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
brandonfacyson_ind_2022_11,ind_2022_11,brandonfacyson_ind_2022,ind_2022,brandonfacyson,50564,cb,ind,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
troyandersen_atl_2022_11,atl_2022_11,troyandersen_atl_2022,atl_2022,troyandersen,57317,lb,atl,1,1,1.0,1.0,0,0,0,0,0,0,0,0,0,11,2022,11
